Dates,RHI
2018-06-20,66.96805572509766
2018-06-21,66.65171813964844
2018-06-25,66.9488754272461
2018-06-22,65.57808685302734
2018-06-26,65.07960510253906
2018-06-27,63.056949615478516
2018-06-28,62.098350524902344
2018-06-29,62.40510559082031
2018-07-02,62.740623474121094
2018-07-03,62.52013397216797
2018-07-05,62.9227409362793
2018-07-16,63.15281677246094
2018-09-18,64.37024688720703
2019-01-24,63.5937614440918
2019-09-05,63.76630783081055
2018-11-21,64.24561309814453
2020-01-13,64.70575714111328
2020-04-01,64.30315399169922
2020-06-19,64.8782958984375
2019-10-29,65.6739501953125
2020-01-16,65.66435241699219
2020-06-22,65.61641693115234
2018-10-03,66.19158935546875
2018-07-31,66.11490631103516
2019-03-12,71.42556762695312
2019-02-08,72.80595397949219
2019-01-07,72.30747985839844
2018-12-06,72.06782531738281
2019-08-19,72.62381744384766
2019-07-18,73.27567291259766
2019-05-15,74.45475769042969
2019-09-20,74.03297424316406
2019-11-01,75.5763168334961
2020-04-07,76.34320068359375
2020-06-25,76.07479858398438
2020-06-16,76.1898193359375
2019-11-04,76.03643798828125
2020-01-22,73.90834045410156
2019-11-07,74.64646911621094
2020-04-13,74.54102325439453
2019-07-01,74.85736083984375
2019-05-30,73.77413940429688
2018-08-15,73.84124755859375
2018-10-18,74.27262115478516
2019-03-27,74.29179382324219
2019-01-22,74.31101989746094
2018-12-21,74.61888885498047
2019-09-03,75.27310943603516
2018-11-19,74.90750885009766
2019-08-02,75.81188201904297
2020-01-28,74.88827514648438
2020-04-16,75.21539306640625
2019-11-13,75.7926254272461
2020-01-31,71.27086639404297
2018-12-04,72.47346496582031
2018-11-02,69.6641845703125
2019-07-16,69.6545639038086
2018-08-30,69.52949523925781
2018-10-01,69.59683227539062
2019-06-14,69.78925323486328
2019-05-13,68.9811019897461
2019-04-11,68.55778503417969
2019-02-06,69.33707427978516
2019-09-18,67.33595275878906
2020-02-03,67.63420104980469
2020-04-22,68.09598541259766
2019-11-19,68.59627532958984
2020-02-06,68.86566162109375
2019-11-22,68.375
2019-03-25,66.98959350585938
2019-02-21,67.71116638183594
2018-12-19,66.76832580566406
2018-07-12,65.7485122680664
2018-09-14,66.1141128540039
2018-08-13,65.96017456054688
2018-10-16,65.61382293701172
2019-07-31,65.3925552368164
2019-05-28,65.49837493896484
