Dates,MCD
2018-12-12,161.9199981689453
2019-07-24,149.47999572753906
2019-09-26,141.7100067138672
2019-10-28,154.83999633789062
2019-12-05,161.5399932861328
2020-05-11,153.2100067138672
2019-07-03,162.97999572753906
2020-02-25,171.36000061035156
2020-05-14,170.92999267578125
2020-02-28,169.74000549316406
2019-08-08,170.30999755859375
2019-06-05,169.50999450683594
2018-07-20,161.44000244140625
2018-08-21,161.9499969482422
2018-10-24,162.22999572753906
2019-04-02,177.8699951171875
2019-03-01,185.19000244140625
2019-01-28,179.4199981689453
2018-12-27,185.4600067138672
2019-09-09,182.85000610351562
2020-03-02,184.49000549316406
2020-05-20,180.97000122070312
2019-12-17,179.91000366210938
2020-03-05,186.80999755859375
2019-02-12,185.77999877929688
2019-01-11,179.38999938964844
2018-12-10,187.72999572753906
2019-08-23,187.3300018310547
2018-11-08,184.35000610351562
2019-07-22,188.3699951171875
2019-06-20,190.0
2018-09-05,190.41000366210938
2019-04-17,188.30999755859375
2019-09-24,185.5399932861328
2019-12-20,182.4600067138672
2020-05-26,183.86000061035156
2019-04-30,181.1199951171875
2019-12-23,181.55999755859375
2020-03-11,183.42999267578125
2020-05-29,182.8800048828125
2019-12-26,182.58999633789062
2020-06-01,176.57000732421875
2019-05-02,175.66000366210938
2019-02-27,174.7100067138672
2018-11-23,181.14999389648438
2019-08-06,181.4600067138672
2018-07-18,184.60000610351562
2018-09-20,185.47999572753906
2018-10-22,185.35000610351562
2019-07-05,190.66000366210938
2019-06-03,188.75
2019-10-09,190.47999572753906
2019-10-11,188.6999969482422
2020-03-17,187.83999633789062
2020-06-04,188.55999755859375
2019-10-14,193.80999755859375
2020-03-20,194.25999450683594
2018-11-06,200.14999389648438
2019-06-18,202.72999572753906
2019-05-17,201.57000732421875
2019-04-15,199.55999755859375
2019-03-14,192.91000366210938
2019-01-09,191.6699981689453
2018-08-02,190.1199951171875
2018-10-05,193.5
2019-08-21,192.8800048828125
2019-10-17,190.74000549316406
2020-03-23,192.36000061035156
2020-06-10,187.77000427246094
2019-02-25,189.72999572753906
2020-01-07,185.7100067138672
2020-03-26,184.0800018310547
2019-10-23,182.80999755859375
