Dates,MCD
2019-09-09,180.1199951171875
2020-03-02,183.99000549316406
2020-05-20,177.83999633789062
2019-12-17,179.5
2020-03-05,186.10000610351562
2019-02-12,181.64999389648438
2019-01-11,177.5800018310547
2018-12-10,186.47999572753906
2019-08-23,182.0399932861328
2018-11-08,184.02000427246094
2019-07-22,185.88999938964844
2019-06-20,185.92999267578125
2018-09-05,187.82000732421875
2019-04-17,187.55999755859375
2019-09-24,182.66000366210938
2019-12-20,181.8699951171875
2020-05-26,179.24000549316406
2019-04-30,176.97000122070312
2019-12-23,181.1199951171875
2020-03-11,181.22999572753906
2020-05-29,180.8800048828125
2019-12-26,176.5399932861328
2020-06-01,172.82000732421875
2019-05-02,175.41000366210938
2019-02-27,173.80999755859375
2018-11-23,179.8300018310547
2019-08-06,179.57000732421875
2018-07-18,184.10000610351562
2018-09-20,185.0800018310547
2018-10-22,184.41000366210938
2019-07-05,184.83999633789062
2019-06-03,187.72000122070312
2019-10-09,188.72999572753906
2019-10-11,186.32000732421875
2020-03-17,187.41000366210938
2020-06-04,187.58999633789062
2019-10-14,193.2899932861328
2020-03-20,193.24000549316406
2018-11-06,197.16000366210938
2019-06-18,202.64999389648438
2019-05-17,199.52000427246094
2019-04-15,195.8000030517578
2019-03-14,187.50999450683594
2019-01-09,189.1699981689453
2018-08-02,189.49000549316406
2018-10-05,190.32000732421875
2019-08-21,190.7899932861328
2019-10-17,189.49000549316406
2020-03-23,186.55999755859375
2020-06-10,187.4600067138672
2019-02-25,186.6199951171875
2020-01-07,184.2899932861328
2020-03-26,182.75999450683594
2019-10-23,179.74000549316406
