Dates,FMC
2020-03-19,74.8742446899414
2020-01-03,73.72940063476562
2020-06-09,73.3304443359375
2019-02-15,73.67736053466797
2019-01-14,72.6279296875
2018-07-06,73.34778594970703
2018-08-07,73.39115142822266
2018-10-10,74.14570617675781
2018-12-13,75.10841369628906
2019-08-26,76.51344299316406
2019-07-25,76.58282470703125
2019-05-22,77.1552505493164
2019-03-19,78.02255249023438
2020-01-06,77.94449615478516
2020-03-25,77.91847229003906
2020-06-12,77.90979766845703
2019-10-22,78.69904327392578
2020-01-09,79.16000366210938
2020-06-15,79.94999694824219
2019-10-25,79.66000366210938
2020-03-31,78.30999755859375
2020-06-18,77.56999969482422
2019-04-03,78.44000244140625
2018-08-22,78.9800033569336
2018-10-25,79.18000030517578
2019-01-29,78.6500015258789
2018-12-28,78.08000183105469
2018-11-26,77.55999755859375
2019-08-09,77.81999969482422
2019-07-08,76.05000305175781
2019-06-06,78.11000061035156
2019-09-10,77.05000305175781
2020-01-15,75.06999969482422
2020-04-03,75.36000061035156
2019-10-31,75.79000091552734
2020-04-06,76.31999969482422
2020-06-24,77.05999755859375
2018-11-09,79.13999938964844
2019-07-23,80.08000183105469
2019-06-21,80.5999984741211
2019-05-20,80.33000183105469
2019-04-18,80.6500015258789
2018-09-06,81.01000213623047
2018-10-08,80.55000305175781
2019-02-13,80.47000122070312
2018-12-11,80.5199966430664
2019-09-25,80.69000244140625
2020-01-21,80.2699966430664
2020-04-09,80.79000091552734
2019-11-06,81.80000305175781
2020-01-24,80.63999938964844
2020-01-27,80.0199966430664
2020-04-15,80.63999938964844
2018-12-26,80.19999694824219
2019-08-07,80.0
2019-06-04,79.93000030517578
2018-09-21,79.80000305175781
2018-07-19,80.02999877929688
2018-08-20,79.29000091552734
2018-10-23,77.25
2019-05-03,77.83999633789062
2019-04-01,76.5999984741211
2019-02-28,80.4000015258789
2019-11-12,79.30000305175781
2020-01-30,79.80000305175781
2019-11-15,80.19000244140625
2020-04-21,78.4800033569336
2019-04-16,76.26000213623047
2019-03-15,76.05999755859375
2019-02-11,76.58000183105469
2019-01-10,75.54000091552734
2019-08-22,74.93000030517578
2018-11-07,74.37999725341797
2018-08-03,74.4800033569336
2018-09-04,72.41999816894531
2019-06-19,72.25
2019-09-23,71.69000244140625
2019-11-18,72.80000305175781
2020-02-05,73.44000244140625
2020-04-24,73.83000183105469
2019-03-29,75.44999694824219
2019-11-21,78.13999938964844
2020-04-27,79.20999908447266
2020-02-11,79.56999969482422
2020-04-30,80.87999725341797
2019-05-01,81.08000183105469
2019-02-26,81.26000213623047
2019-01-25,80.37000274658203
2018-12-24,80.7300033569336
2019-09-06,80.31999969482422
2018-07-17,80.30999755859375
2018-09-19,80.81999969482422
2019-08-05,82.2300033569336
2019-10-08,83.05999755859375
2019-12-11,83.18000030517578
2019-11-27,82.83999633789062
2020-02-14,82.69999694824219
2020-05-06,83.70999908447266
2019-01-08,83.83999633789062
2018-12-07,83.41999816894531
2019-08-20,85.20999908447266
2018-11-05,84.75
2019-07-19,84.91999816894531
2018-10-04,84.76000213623047
2019-06-17,84.87999725341797
2019-05-16,83.1500015258789
2018-08-01,82.75
2019-03-13,82.7300033569336
2019-12-03,83.56999969482422
2020-02-20,84.08999633789062
2019-12-06,85.51000213623047
2020-05-12,84.5199966430664
2019-12-09,84.54000091552734
2020-02-26,84.38999938964844
2020-05-15,84.5999984741211
2019-03-28,85.3499984741211
2018-09-17,85.91999816894531
2018-08-16,85.76000213623047
2018-10-19,85.66000366210938
2019-04-29,85.52999877929688
2019-01-23,85.08000183105469
2019-09-04,87.98999786376953
2018-11-20,87.55000305175781
2019-07-02,86.30000305175781
2019-05-31,84.44999694824219
2019-12-12,84.69999694824219
2020-05-18,85.0199966430664
2019-09-27,89.0199966430664
2020-03-03,90.0
2020-05-21,88.0
2019-05-14,88.18000030517578
2018-08-31,85.05999755859375
2018-07-30,84.77999877929688
2018-10-02,85.83999633789062
2019-04-12,86.58999633789062
2019-03-11,86.0999984741211
2019-02-07,86.76000213623047
2019-07-17,86.93000030517578
2019-09-19,86.04000091552734
2019-10-21,84.05999755859375
2019-12-18,84.05999755859375
2020-03-06,84.44999694824219
2019-10-03,85.97000122070312
2020-03-09,86.72000122070312
2020-05-27,85.38999938964844
2019-12-24,86.91000366210938
2020-03-12,88.62000274658203
2018-12-20,88.06999969482422
2019-08-01,88.4000015258789
2018-08-14,87.52999877929688
2018-07-13,88.95999908447266
2018-10-17,90.38999938964844
2019-05-29,92.12999725341797
2019-03-26,91.62999725341797
2019-02-22,91.52999877929688
2019-10-04,91.61000061035156
2019-11-05,91.18000030517578
2019-12-27,90.98999786376953
2020-06-02,90.13999938964844
2019-12-30,89.18000030517578
2020-03-18,88.20999908447266
2020-06-05,87.98999786376953
2019-07-15,87.94999694824219
2018-12-03,88.01000213623047
2019-06-13,88.47000122070312
2019-01-04,83.48999786376953
2018-08-29,83.22000122070312
2019-02-05,83.5
2018-11-01,82.26000213623047
2019-08-16,80.69000244140625
2019-04-10,80.23999786376953
2019-09-17,80.29000091552734
2019-10-15,84.76000213623047
2020-01-02,83.41999816894531
2020-06-08,83.69999694824219
2019-10-18,85.43000030517578
2020-03-24,85.04000091552734
2020-06-11,84.41999816894531
2020-01-08,83.93000030517578
2019-04-25,83.87000274658203
2019-07-30,82.66000366210938
2019-02-20,83.88999938964844
2018-07-11,84.05000305175781
2018-09-13,85.0999984741211
2018-10-15,84.94999694824219
2019-06-28,91.33000183105469
2018-12-18,93.0
2018-11-16,95.12000274658203
2019-10-02,96.30999755859375
2020-03-27,97.18000030517578
2020-01-10,98.16999816894531
2019-10-24,98.13999938964844
2020-03-30,97.72000122070312
2020-06-17,99.0199966430664
2020-01-14,99.05000305175781
2020-04-02,97.88999938964844
2019-01-02,97.12999725341797
2019-08-14,97.87999725341797
2018-10-30,97.80000305175781
2019-06-11,97.7699966430664
2019-05-10,97.76000213623047
2019-04-08,97.93000030517578
2018-08-27,98.19999694824219
2018-07-26,98.93000030517578
2018-09-28,98.83000183105469
2019-03-07,99.33999633789062
2019-10-30,98.94999694824219
2020-01-17,98.56999969482422
2020-06-23,97.37000274658203
2020-04-08,98.62999725341797
2020-06-26,98.06999969482422
2019-03-22,99.0
2019-01-17,99.51000213623047
2019-08-29,99.5999984741211
2018-11-14,98.55999755859375
2019-06-26,99.80000305175781
2018-09-11,100.4800033569336
2018-07-09,100.9800033569336
2018-08-10,101.2300033569336
2019-04-23,101.37000274658203
2019-09-30,101.94999694824219
2020-01-23,99.69000244140625
2019-11-08,100.31999969482422
2020-04-14,101.31999969482422
2019-11-11,101.5
2020-01-29,101.77999877929688
2020-04-17,100.73999786376953
2018-07-24,99.94000244140625
2018-09-26,101.4000015258789
2019-05-08,99.41999816894531
2019-03-05,98.91000366210938
2019-02-01,101.25
2018-12-31,100.72000122070312
2018-11-29,101.44000244140625
2019-08-12,99.79000091552734
2019-07-11,98.9000015258789
2019-09-13,99.13999938964844
2019-11-14,99.2300033569336
2020-04-20,99.62000274658203
2020-02-04,100.0
2020-04-23,99.4800033569336
2018-12-14,98.30999755859375
2019-08-27,97.27999877929688
2018-08-08,97.30000305175781
2018-10-11,94.51000213623047
2018-11-12,95.30999755859375
2019-07-26,96.55999755859375
2019-06-24,96.62999725341797
2019-05-23,96.04000091552734
2019-03-20,98.0999984741211
2019-01-15,99.25
2019-11-20,102.0
2020-02-07,108.7699966430664
2020-02-10,107.55000305175781
2020-04-29,105.5199966430664
2019-11-26,106.72000122070312
2020-02-13,106.98999786376953
2019-01-30,106.08999633789062
2018-08-23,106.87999725341797
2018-09-24,105.83999633789062
2018-11-27,107.2699966430664
2018-10-26,108.58999633789062
2019-07-09,107.83999633789062
2019-06-07,103.31999969482422
2019-05-06,103.22000122070312
2019-04-04,99.69999694824219
2019-09-11,96.70999908447266
2019-11-29,93.41000366210938
2020-05-05,96.95999908447266
2019-12-02,98.66999816894531
2020-02-19,99.41000366210938
2020-05-08,97.16000366210938
2019-05-21,92.44000244140625
2019-03-18,85.43000030517578
2018-09-07,86.98999786376953
2018-08-06,85.66000366210938
2018-10-09,79.52999877929688
2019-02-14,88.2300033569336
2018-12-12,80.19000244140625
2019-07-24,72.5199966430664
2019-09-26,65.19000244140625
2019-10-28,72.25
2019-12-05,71.41999816894531
2020-05-11,66.98999786376953
2019-07-03,72.7300033569336
2020-02-25,77.19999694824219
2020-05-14,81.87000274658203
2020-02-28,78.63999938964844
2019-08-08,83.23999786376953
2019-06-05,84.98999786376953
2018-07-20,79.81999969482422
2018-08-21,80.62999725341797
2018-10-24,76.77999877929688
2019-04-02,79.16999816894531
2019-03-01,84.30999755859375
2019-01-28,83.95999908447266
2018-12-27,91.01000213623047
2019-09-09,89.66000366210938
2020-03-02,89.30000305175781
2020-05-20,85.38999938964844
2019-12-17,84.58000183105469
2020-03-05,87.72000122070312
2019-02-12,86.25
2019-01-11,84.75
2018-12-10,86.16000366210938
2019-08-23,88.94000244140625
2018-11-08,90.75
2019-07-22,91.08000183105469
2019-06-20,92.88999938964844
2018-09-05,95.72000122070312
2019-04-17,94.19000244140625
2019-09-24,91.12000274658203
2019-12-20,89.8499984741211
2020-05-26,92.55999755859375
2019-04-30,93.0
2019-12-23,96.87999725341797
2020-03-11,96.37999725341797
2020-05-29,92.5199966430664
2019-12-26,92.62999725341797
2020-06-01,89.68000030517578
2019-05-02,89.06999969482422
2019-02-27,88.62000274658203
2018-11-23,93.06999969482422
2019-08-06,91.41000366210938
2018-07-18,93.63999938964844
2018-09-20,93.23999786376953
2018-10-22,93.38999938964844
2019-07-05,97.05000305175781
2019-06-03,96.97000122070312
2019-10-09,98.48999786376953
2019-10-11,98.69000244140625
2020-03-17,99.80999755859375
2020-06-04,101.04000091552734
2019-10-14,104.29000091552734
2020-03-20,101.44000244140625
2018-11-06,104.9800033569336
2019-06-18,105.76000213623047
2019-05-17,105.5199966430664
2019-04-15,104.97000122070312
2019-03-14,100.08999633789062
2019-01-09,98.73999786376953
2018-08-02,99.06999969482422
2018-10-05,102.5999984741211
2019-08-21,102.0
2019-10-17,100.55999755859375
2020-03-23,101.62999725341797
2020-06-10,100.87999725341797
2019-02-25,102.08999633789062
2020-01-07,100.13999938964844
2020-03-26,99.27999877929688
2019-10-23,99.04000091552734
