Dates,FMC
2019-07-10,701900.0
2019-05-07,867200.0
2019-04-05,921500.0
2019-03-04,1494800.0
2019-01-31,2969300.0
2019-09-12,1487300.0
2019-12-31,1318500.0
2020-03-19,960700.0
2020-01-03,726700.0
2020-06-09,726300.0
2019-02-15,1224400.0
2019-01-14,3104900.0
2018-07-06,1443300.0
2018-08-07,1258700.0
2018-10-10,1248400.0
2018-12-13,994800.0
2019-08-26,1415400.0
2019-07-25,1139900.0
2019-05-22,959800.0
2019-03-19,696700.0
2020-01-06,855000.0
2020-03-25,640100.0
2020-06-12,971500.0
2019-10-22,1322000.0
2020-01-09,1843500.0
2020-06-15,1156700.0
2019-10-25,934400.0
2020-03-31,1035200.0
2020-06-18,1255000.0
2019-04-03,927900.0
2018-08-22,645500.0
2018-10-25,1347600.0
2019-01-29,914600.0
2018-12-28,1660700.0
2018-11-26,1099300.0
2019-08-09,1126200.0
2019-07-08,1059800.0
2019-06-06,744600.0
2019-09-10,1049300.0
2020-01-15,684100.0
2020-04-03,649300.0
2019-10-31,1083700.0
2020-04-06,949000.0
2020-06-24,1000400.0
2018-11-09,1331900.0
2019-07-23,1006800.0
2019-06-21,1312400.0
2019-05-20,822500.0
2019-04-18,980800.0
2018-09-06,850200.0
2018-10-08,548000.0
2019-02-13,437400.0
2018-12-11,502900.0
2019-09-25,670700.0
2020-01-21,592200.0
2020-04-09,1047400.0
2019-11-06,783200.0
2020-01-24,1087800.0
2020-01-27,552200.0
2020-04-15,993700.0
2018-12-26,944700.0
2019-08-07,719900.0
2019-06-04,629300.0
2018-09-21,999300.0
2018-07-19,1313000.0
2018-08-20,1643600.0
2018-10-23,1074100.0
2019-05-03,894800.0
2019-04-01,1150900.0
2019-02-28,2670700.0
2019-11-12,1818900.0
2020-01-30,1443900.0
2019-11-15,2301700.0
2020-04-21,1818300.0
2019-04-16,3015200.0
2019-03-15,1281500.0
2019-02-11,1334000.0
2019-01-10,1024000.0
2019-08-22,984500.0
2018-11-07,857900.0
2018-08-03,713700.0
2018-09-04,1488900.0
2019-06-19,866200.0
2019-09-23,1129600.0
2019-11-18,1850700.0
2020-02-05,885900.0
2020-04-24,1326900.0
2019-03-29,1722100.0
2019-11-21,1670200.0
2020-04-27,1771500.0
2020-02-11,1493300.0
2020-04-30,1204900.0
2019-05-01,909800.0
2019-02-26,1707000.0
2019-01-25,1359200.0
2018-12-24,785000.0
2019-09-06,941800.0
2018-07-17,993200.0
2018-09-19,1077600.0
2019-08-05,1105100.0
2019-10-08,853800.0
2019-12-11,1710300.0
2019-11-27,686500.0
2020-02-14,740500.0
2020-05-06,808100.0
2019-01-08,780700.0
2018-12-07,1772900.0
2019-08-20,1084700.0
2018-11-05,696000.0
2019-07-19,322500.0
2018-10-04,421900.0
2019-06-17,895400.0
2019-05-16,847300.0
2018-08-01,706100.0
2019-03-13,768800.0
2019-12-03,902000.0
2020-02-20,607400.0
2019-12-06,451400.0
2020-05-12,550400.0
2019-12-09,767500.0
2020-02-26,1141900.0
2020-05-15,802800.0
2019-03-28,1079400.0
2018-09-17,692300.0
2018-08-16,507100.0
2018-10-19,700900.0
2019-04-29,548700.0
2019-01-23,1144600.0
2019-09-04,2128600.0
2018-11-20,1799900.0
2019-07-02,1034900.0
2019-05-31,1263400.0
2019-12-12,1357500.0
2020-05-18,1124100.0
2019-09-27,1462300.0
2020-03-03,1742300.0
2020-05-21,834000.0
2019-05-14,1173400.0
2018-08-31,890400.0
2018-07-30,665900.0
2018-10-02,745900.0
2019-04-12,508400.0
2019-03-11,691500.0
2019-02-07,549200.0
2019-07-17,493400.0
2019-09-19,943500.0
2019-10-21,497900.0
2019-12-18,654400.0
2020-03-06,469800.0
2019-10-03,410000.0
2020-03-09,700900.0
2020-05-27,955200.0
2019-12-24,644500.0
2020-03-12,787800.0
2018-12-20,854900.0
2019-08-01,1270200.0
2018-08-14,1122700.0
2018-07-13,983300.0
2018-10-17,919900.0
2019-05-29,780100.0
2019-03-26,661400.0
2019-02-22,665800.0
2019-10-04,931500.0
2019-11-05,697800.0
2019-12-27,1143400.0
2020-06-02,1095400.0
2019-12-30,988400.0
2020-03-18,838600.0
2020-06-05,1071800.0
2019-07-15,866900.0
2018-12-03,1231800.0
2019-06-13,1141800.0
2019-01-04,1359300.0
2018-08-29,840100.0
2019-02-05,1131200.0
2018-11-01,940500.0
2019-08-16,875000.0
2019-04-10,988800.0
2019-09-17,917600.0
2019-10-15,1164800.0
2020-01-02,561800.0
2020-06-08,578600.0
2019-10-18,1255500.0
2020-03-24,872400.0
2020-06-11,541200.0
2020-01-08,523000.0
2019-04-25,673900.0
2019-07-30,563500.0
2019-02-20,497400.0
2018-07-11,561200.0
2018-09-13,783600.0
2018-10-15,916500.0
2019-06-28,1573500.0
2018-12-18,1185300.0
2018-11-16,1732300.0
2019-10-02,1016700.0
2020-03-27,1157200.0
2020-01-10,1386000.0
2019-10-24,1060300.0
2020-03-30,787600.0
2020-06-17,817100.0
2020-01-14,1071300.0
2020-04-02,823600.0
2019-01-02,648800.0
2019-08-14,609400.0
2018-10-30,547100.0
2019-06-11,640400.0
2019-05-10,699300.0
2019-04-08,762300.0
2018-08-27,788200.0
2018-07-26,851600.0
2018-09-28,746100.0
2019-03-07,977100.0
2019-10-30,401400.0
2020-01-17,649400.0
2020-06-23,780800.0
2020-04-08,645700.0
2020-06-26,653700.0
2019-03-22,826800.0
2019-01-17,710400.0
2019-08-29,598900.0
2018-11-14,765700.0
2019-06-26,651200.0
2018-09-11,602800.0
2018-07-09,587400.0
2018-08-10,849900.0
2019-04-23,1348600.0
2019-09-30,1834200.0
2020-01-23,2375800.0
2019-11-08,719300.0
2020-04-14,248800.0
2019-11-11,307200.0
2020-01-29,451600.0
2020-04-17,452000.0
2018-07-24,411400.0
2018-09-26,1023100.0
2019-05-08,835100.0
2019-03-05,804900.0
2019-02-01,1462900.0
2018-12-31,1433500.0
2018-11-29,925500.0
2019-08-12,734200.0
2019-07-11,1020600.0
2019-09-13,731200.0
2019-11-14,629500.0
2020-04-20,485900.0
2020-02-04,943200.0
2020-04-23,872200.0
2018-12-14,650100.0
2019-08-27,905700.0
2018-08-08,591000.0
2018-10-11,889400.0
2018-11-12,694900.0
2019-07-26,854400.0
2019-06-24,703700.0
2019-05-23,919500.0
2019-03-20,930400.0
2019-01-15,1044800.0
2019-11-20,1366100.0
2020-02-07,2297600.0
2020-02-10,1393500.0
2020-04-29,620000.0
2019-11-26,1018300.0
2020-02-13,681300.0
2019-01-30,813400.0
2018-08-23,588700.0
2018-09-24,644300.0
2018-11-27,599700.0
2018-10-26,848100.0
2019-07-09,631700.0
2019-06-07,1062700.0
2019-05-06,913500.0
2019-04-04,813900.0
2019-09-11,976900.0
2019-11-29,1861500.0
2020-05-05,1207000.0
2019-12-02,896300.0
2020-02-19,928800.0
2020-05-08,798500.0
2019-05-21,1127700.0
2019-03-18,1560000.0
2018-09-07,1456700.0
2018-08-06,1023300.0
2018-10-09,1594800.0
2019-02-14,1719100.0
2018-12-12,1827700.0
2019-07-24,1613200.0
2019-09-26,2340500.0
2019-10-28,1568500.0
2019-12-05,1742000.0
2020-05-11,1204300.0
2019-07-03,1463300.0
2020-02-25,1738500.0
2020-05-14,1609400.0
2020-02-28,1033400.0
2019-08-08,1614100.0
2019-06-05,2046500.0
2018-07-20,1645000.0
2018-08-21,1591000.0
2018-10-24,1562300.0
2019-04-02,992300.0
2019-03-01,1603300.0
2019-01-28,1045400.0
2018-12-27,1543500.0
2019-09-09,883000.0
2020-03-02,940900.0
2020-05-20,991400.0
2019-12-17,654300.0
2020-03-05,863400.0
2019-02-12,763700.0
2019-01-11,791600.0
2018-12-10,571400.0
2019-08-23,836800.0
2018-11-08,901100.0
2019-07-22,677100.0
2019-06-20,745400.0
2018-09-05,669300.0
2019-04-17,1130100.0
2019-09-24,808700.0
2019-12-20,693000.0
2020-05-26,1179100.0
2019-04-30,1228800.0
2019-12-23,829000.0
2020-03-11,982300.0
2020-05-29,730400.0
2019-12-26,927800.0
2020-06-01,770900.0
2019-05-02,959100.0
2019-02-27,784200.0
2018-11-23,740900.0
2019-08-06,732900.0
2018-07-18,506200.0
2018-09-20,442500.0
2018-10-22,500400.0
2019-07-05,629800.0
2019-06-03,690400.0
2019-10-09,752200.0
2019-10-11,681800.0
2020-03-17,687000.0
2020-06-04,573000.0
2019-10-14,763500.0
2020-03-20,968200.0
2018-11-06,846000.0
2019-06-18,1012800.0
2019-05-17,777400.0
2019-04-15,443900.0
2019-03-14,1021500.0
2019-01-09,696100.0
2018-08-02,716000.0
2018-10-05,807400.0
2019-08-21,503000.0
2019-10-17,527600.0
2020-03-23,1274100.0
2020-06-10,497900.0
2019-02-25,501800.0
2020-01-07,867100.0
2020-03-26,604300.0
2019-10-23,1434300.0
