Dates,FMC
2019-10-25,79.27999877929688
2020-03-31,78.0999984741211
2020-06-18,76.87999725341797
2019-04-03,77.91999816894531
2018-08-22,78.73999786376953
2018-10-25,78.81999969482422
2019-01-29,78.3499984741211
2018-12-28,77.29000091552734
2018-11-26,77.5199966430664
2019-08-09,77.44999694824219
2019-07-08,76.02999877929688
2019-06-06,75.62000274658203
2019-09-10,76.83000183105469
2020-01-15,74.41999816894531
2020-04-03,74.69000244140625
2019-10-31,74.98999786376953
2020-04-06,75.12000274658203
2020-06-24,76.75
2018-11-09,77.6500015258789
2019-07-23,79.05999755859375
2019-06-21,79.79000091552734
2019-05-20,79.18000030517578
2019-04-18,80.48999786376953
2018-09-06,80.58999633789062
2018-10-08,80.33000183105469
2019-02-13,80.16000366210938
2018-12-11,80.29000091552734
2019-09-25,80.51000213623047
2020-01-21,80.06999969482422
2020-04-09,79.72000122070312
2019-11-06,81.19999694824219
2020-01-24,79.76000213623047
2020-01-27,79.76000213623047
2020-04-15,79.08000183105469
2018-12-26,79.83999633789062
2019-08-07,79.5
2019-06-04,79.0999984741211
2018-09-21,79.41000366210938
2018-07-19,79.52999877929688
2018-08-20,79.0
2018-10-23,76.5
2019-05-03,77.13999938964844
2019-04-01,75.44999694824219
2019-02-28,77.94000244140625
2019-11-12,78.30000305175781
2020-01-30,78.20999908447266
2019-11-15,79.58999633789062
2020-04-21,78.01000213623047
2019-04-16,75.26000213623047
2019-03-15,74.51000213623047
2019-02-11,76.43000030517578
2019-01-10,74.97000122070312
2019-08-22,74.48999786376953
2018-11-07,73.12000274658203
2018-08-03,74.13999938964844
2018-09-04,72.04000091552734
2019-06-19,72.18000030517578
2019-09-23,71.19999694824219
2019-11-18,70.76000213623047
2020-02-05,72.56999969482422
2020-04-24,72.72000122070312
2019-03-29,73.66999816894531
2019-11-21,75.86000061035156
2020-04-27,78.83000183105469
2020-02-11,78.3499984741211
2020-04-30,80.0
2019-05-01,80.75
2019-02-26,80.66999816894531
2019-01-25,79.69000244140625
2018-12-24,80.41999816894531
2019-09-06,80.2300033569336
2018-07-17,80.0999984741211
2018-09-19,80.05000305175781
2019-08-05,81.01000213623047
2019-10-08,83.04000091552734
2019-12-11,81.94000244140625
2019-11-27,82.63999938964844
2020-02-14,82.12000274658203
2020-05-06,82.72000122070312
2019-01-08,83.5
2018-12-07,83.27999877929688
2019-08-20,84.13999938964844
2018-11-05,84.62000274658203
2019-07-19,83.83999633789062
2018-10-04,84.08000183105469
2019-06-17,84.55999755859375
2019-05-16,82.97000122070312
2018-08-01,82.55000305175781
2019-03-13,81.58999633789062
2019-12-03,83.06999969482422
2020-02-20,83.5
2019-12-06,84.22000122070312
2020-05-12,84.43000030517578
2019-12-09,83.08999633789062
2020-02-26,84.05999755859375
2020-05-15,83.83000183105469
2019-03-28,84.58999633789062
2018-09-17,85.27999877929688
2018-08-16,85.41999816894531
2018-10-19,85.05999755859375
2019-04-29,85.5199966430664
2019-01-23,83.44000244140625
2019-09-04,84.5
2018-11-20,85.43000030517578
2019-07-02,85.87999725341797
2019-05-31,83.9000015258789
2019-12-12,82.12999725341797
2020-05-18,82.94999694824219
2019-09-27,85.86000061035156
2020-03-03,90.0
2020-05-21,87.55999755859375
2019-05-14,85.62000274658203
2018-08-31,84.58999633789062
2018-07-30,84.33000183105469
2018-10-02,84.16999816894531
2019-04-12,86.56999969482422
2019-03-11,86.0199966430664
2019-02-07,86.0
2019-07-17,86.43000030517578
2019-09-19,85.47000122070312
2019-10-21,83.95999908447266
2019-12-18,83.81999969482422
2020-03-06,82.94000244140625
2019-10-03,85.12999725341797
2020-03-09,86.36000061035156
2020-05-27,85.37000274658203
2019-12-24,86.20999908447266
2020-03-12,87.72000122070312
2018-12-20,88.06999969482422
2019-08-01,87.68000030517578
2018-08-14,87.52999877929688
2018-07-13,87.1500015258789
2018-10-17,89.0
2019-05-29,90.02999877929688
2019-03-26,91.04000091552734
2019-02-22,90.72000122070312
2019-10-04,90.58000183105469
2019-11-05,90.97000122070312
2019-12-27,90.58999633789062
2020-06-02,89.37000274658203
2019-12-30,88.62000274658203
2020-03-18,87.87999725341797
2020-06-05,87.5999984741211
2019-07-15,87.19999694824219
2018-12-03,86.16000366210938
2019-06-13,87.97000122070312
2019-01-04,82.97000122070312
2018-08-29,83.19000244140625
2019-02-05,82.9800033569336
2018-11-01,82.1500015258789
2019-08-16,80.36000061035156
2019-04-10,80.23999786376953
2019-09-17,79.80000305175781
2019-10-15,81.19999694824219
2020-01-02,83.19999694824219
2020-06-08,82.94000244140625
2019-10-18,83.94999694824219
2020-03-24,84.04000091552734
2020-06-11,84.33000183105469
2020-01-08,83.69000244140625
2019-04-25,83.43000030517578
2019-07-30,81.87999725341797
2019-02-20,83.25
2018-07-11,83.0199966430664
2018-09-13,84.61000061035156
2018-10-15,83.62999725341797
2019-06-28,88.58999633789062
2018-12-18,91.25
2018-11-16,92.16000366210938
2019-10-02,95.01000213623047
2020-03-27,96.16000366210938
2020-01-10,97.0
2019-10-24,98.0999984741211
2020-03-30,96.80999755859375
2020-06-17,96.83999633789062
2020-01-14,98.68000030517578
2020-04-02,97.81999969482422
2019-01-02,95.80000305175781
2019-08-14,97.68000030517578
2018-10-30,96.72000122070312
2019-06-11,97.41000366210938
2019-05-10,96.88999938964844
2019-04-08,97.2300033569336
2018-08-27,98.05000305175781
2018-07-26,97.80999755859375
2018-09-28,98.7300033569336
2019-03-07,98.75
2019-10-30,98.80000305175781
2020-01-17,98.02999877929688
2020-06-23,96.5999984741211
2020-04-08,97.45999908447266
2020-06-26,97.38999938964844
2019-03-22,98.8499984741211
2019-01-17,98.63999938964844
2019-08-29,98.93000030517578
2018-11-14,98.12000274658203
2019-06-26,98.22000122070312
2018-09-11,99.80000305175781
2018-07-09,100.0
2018-08-10,100.13999938964844
2019-04-23,100.73999786376953
2019-09-30,100.26000213623047
2020-01-23,99.08000183105469
2019-11-08,99.0
2020-04-14,100.22000122070312
2019-11-11,100.94999694824219
2020-01-29,101.61000061035156
2020-04-17,100.69999694824219
2018-07-24,99.0199966430664
2018-09-26,100.37000274658203
2019-05-08,98.5
2019-03-05,98.5999984741211
2019-02-01,98.91999816894531
2018-12-31,100.33000183105469
2018-11-29,100.8499984741211
2019-08-12,99.79000091552734
2019-07-11,98.05999755859375
2019-09-13,98.77999877929688
2019-11-14,98.87000274658203
2020-04-20,98.86000061035156
2020-02-04,99.75
2020-04-23,99.27999877929688
2018-12-14,98.29000091552734
2019-08-27,96.6500015258789
2018-08-08,97.06999969482422
2018-10-11,93.47000122070312
2018-11-12,94.25
2019-07-26,95.33000183105469
2019-06-24,95.30999755859375
2019-05-23,95.16000366210938
2019-03-20,96.06999969482422
2019-01-15,98.69999694824219
2019-11-20,99.83999633789062
2020-02-07,103.4800033569336
2020-02-10,107.05999755859375
2020-04-29,104.86000061035156
2019-11-26,105.22000122070312
2020-02-13,106.08999633789062
2019-01-30,105.7699966430664
2018-08-23,105.37000274658203
2018-09-24,105.19999694824219
2018-11-27,106.0
2018-10-26,106.45999908447266
2019-07-09,107.47000122070312
2019-06-07,103.04000091552734
2019-05-06,102.94000244140625
2019-04-04,98.55999755859375
2019-09-11,94.0
2019-11-29,89.30000305175781
2020-05-05,93.5999984741211
2019-12-02,96.13999938964844
2020-02-19,96.0999984741211
2020-05-08,96.5999984741211
2019-05-21,91.86000061035156
2019-03-18,84.5
2018-09-07,82.86000061035156
2018-08-06,84.5
2018-10-09,77.48999786376953
2019-02-14,83.52999877929688
2018-12-12,76.06999969482422
2019-07-24,72.37999725341797
2019-09-26,64.48999786376953
2019-10-28,59.040000915527344
2019-12-05,68.45999908447266
2020-05-11,64.81999969482422
2019-07-03,68.4000015258789
2020-02-25,69.16000366210938
2020-05-14,75.26000213623047
2020-02-28,76.83000183105469
2019-08-08,75.9000015258789
2019-06-05,82.5
2018-07-20,78.02999877929688
2018-08-21,77.5199966430664
2018-10-24,74.27999877929688
2019-04-02,75.19999694824219
2019-03-01,82.0
2019-01-28,80.30000305175781
2018-12-27,85.5999984741211
2019-09-09,88.77999877929688
2020-03-02,88.20999908447266
2020-05-20,82.8499984741211
2019-12-17,83.47000122070312
2020-03-05,86.01000213623047
2019-02-12,84.62000274658203
2019-01-11,82.5
2018-12-10,85.41000366210938
2019-08-23,85.51000213623047
2018-11-08,88.25
2019-07-22,88.6500015258789
2019-06-20,92.63999938964844
2018-09-05,93.72000122070312
2019-04-17,93.80999755859375
2019-09-24,90.0999984741211
2019-12-20,88.2699966430664
2020-05-26,90.75
2019-04-30,89.95999908447266
2019-12-23,94.23999786376953
2020-03-11,95.41000366210938
2020-05-29,91.7300033569336
2019-12-26,91.51000213623047
2020-06-01,88.9000015258789
2019-05-02,87.37999725341797
2019-02-27,88.13999938964844
2018-11-23,92.04000091552734
2019-08-06,90.72000122070312
2018-07-18,90.72000122070312
2018-09-20,92.73999786376953
2018-10-22,91.43000030517578
2019-07-05,96.22000122070312
2019-06-03,96.44000244140625
2019-10-09,97.27999877929688
2019-10-11,97.33000183105469
2020-03-17,98.22000122070312
2020-06-04,99.45999908447266
2019-10-14,102.01000213623047
2020-03-20,101.31999969482422
2018-11-06,102.45999908447266
2019-06-18,103.0999984741211
2019-05-17,104.30999755859375
2019-04-15,104.58999633789062
2019-03-14,99.0199966430664
2019-01-09,98.43000030517578
2018-08-02,94.66999816894531
2018-10-05,101.86000061035156
2019-08-21,101.33999633789062
2019-10-17,99.93000030517578
2020-03-23,100.91999816894531
2020-06-10,99.66999816894531
2019-02-25,101.9800033569336
2020-01-07,99.88999938964844
2020-03-26,96.62000274658203
2019-10-23,98.29000091552734
