Dates,FMC
2020-02-06,77.72766876220703
2019-11-22,77.1639175415039
2019-03-25,76.06244659423828
2019-02-21,75.6114501953125
2018-12-19,76.08846282958984
2018-07-12,77.73634338378906
2018-09-14,79.75715637207031
2018-08-13,79.1587142944336
2018-10-16,78.6296615600586
2019-07-31,78.6296615600586
2019-05-28,75.44666290283203
2019-04-26,73.13096618652344
2020-04-28,72.12489318847656
2019-11-25,73.59930419921875
2020-02-12,72.87944793701172
2020-05-01,73.46054077148438
2020-05-04,72.52384948730469
2019-06-12,71.70858764648438
2019-04-09,70.5550765991211
2019-03-08,69.22810363769531
2019-02-04,68.4215087890625
2018-07-27,65.2298355102539
2018-08-28,65.94969940185547
2019-01-03,65.73287200927734
2019-08-15,66.13182830810547
2018-10-31,67.03382110595703
2019-09-16,67.718994140625
2020-02-18,70.71118927001953
2020-05-07,69.78317260742188
2018-08-17,69.80919647216797
2019-12-04,72.53252410888672
2020-02-21,72.80138397216797
2018-12-17,72.56721496582031
2019-08-30,72.48048400878906
2018-11-15,71.31829833984375
2019-07-29,70.45967102050781
2019-06-27,70.23416900634766
2019-04-24,71.69991302490234
2018-07-10,72.15958404541016
2018-09-12,71.03208923339844
2019-02-19,68.16999053955078
2019-01-18,68.9158706665039
2020-02-24,69.10668182373047
2020-05-13,70.59844207763672
2019-12-10,69.8265380859375
2020-02-27,72.1422348022461
2019-12-13,72.02948760986328
2020-05-19,71.76062774658203
2019-03-06,74.29315185546875
2018-11-30,72.17693328857422
2019-08-13,71.5784912109375
2019-07-12,69.45359802246094
2019-06-10,68.85516357421875
2019-05-09,68.35212707519531
2018-07-25,69.10668182373047
2018-09-27,67.8577651977539
2018-10-29,66.97311401367188
2019-10-16,66.14917755126953
2019-12-16,66.19254302978516
2020-03-04,64.92627716064453
2020-05-22,62.54119873046875
2019-10-01,61.46574020385742
2019-12-19,60.78924560546875
2018-09-10,63.69470977783203
2019-05-24,63.989593505859375
2018-08-09,63.512577056884766
2019-04-22,64.14570617675781
2019-03-21,65.10841369628906
2019-01-16,63.31309509277344
2019-08-28,66.66088104248047
2018-11-13,67.44145965576172
2018-10-12,68.60364532470703
2019-06-25,68.88985443115234
2020-03-10,69.9653091430664
2020-05-28,69.67042541503906
2019-10-07,69.28881072998047
2020-03-13,68.71639251708984
2019-10-10,68.66435241699219
2020-03-16,68.88117980957031
2020-06-03,69.94795989990234
2018-11-28,69.00260162353516
2018-09-25,67.72766876220703
2018-07-23,67.47615051269531
2018-08-24,68.83781433105469
2019-07-10,68.62098693847656
2019-05-07,69.470947265625
2019-04-05,69.90459442138672
2019-03-04,69.21075439453125
2019-01-31,74.44058990478516
2019-09-12,73.8941879272461
2019-12-31,73.7120590209961
2020-03-19,74.07632446289062
2020-01-03,73.05290222167969
2020-06-09,73.3304443359375
2019-02-15,73.5125732421875
2019-01-14,71.34432220458984
2018-07-06,73.10494232177734
2018-08-07,72.82740783691406
2018-10-10,74.02428436279297
2018-12-13,75.01300811767578
2019-08-26,75.84561920166016
2019-07-25,76.49609375
2019-05-22,76.76496124267578
2019-03-19,77.50216674804688
2020-01-06,76.82567596435547
2020-03-25,77.72766876220703
2020-06-12,77.62358856201172
2019-10-22,78.43885803222656
2020-01-09,78.95999908447266
2020-06-15,79.08999633789062
2019-10-25,78.45999908447266
2020-03-31,77.81999969482422
2020-06-18,77.52999877929688
2019-04-03,78.44000244140625
2018-08-22,78.47000122070312
2018-10-25,78.4800033569336
2019-01-29,77.16000366210938
2018-12-28,77.23999786376953
2018-11-26,76.91999816894531
2019-08-09,76.2699966430664
2019-07-08,75.68000030517578
2019-06-06,77.61000061035156
2019-09-10,74.9800033569336
2020-01-15,74.47000122070312
2020-04-03,75.08000183105469
2019-10-31,75.31999969482422
2020-04-06,76.08999633789062
2020-06-24,76.81999969482422
2018-11-09,78.94000244140625
2019-07-23,78.95999908447266
2019-06-21,79.1500015258789
2019-05-20,80.33000183105469
2019-04-18,80.41999816894531
2018-09-06,80.72000122070312
2018-10-08,80.04000091552734
2019-02-13,80.41999816894531
2018-12-11,79.88999938964844
2019-09-25,79.97000122070312
2020-01-21,79.76000213623047
2020-04-09,80.76000213623047
2019-11-06,80.75
2020-01-24,79.94999694824219
2020-01-27,79.47000122070312
2020-04-15,80.13999938964844
2018-12-26,79.73999786376953
2019-08-07,78.98999786376953
2019-06-04,79.48999786376953
2018-09-21,79.30999755859375
2018-07-19,79.05999755859375
2018-08-20,76.9800033569336
2018-10-23,76.66999816894531
2019-05-03,77.55000305175781
2019-04-01,76.25
2019-02-28,78.51000213623047
2019-11-12,78.95999908447266
2020-01-30,79.70999908447266
2019-11-15,79.44000244140625
2020-04-21,74.98999786376953
2019-04-16,75.12999725341797
2019-03-15,75.68000030517578
2019-02-11,75.7699966430664
2019-01-10,75.2300033569336
2019-08-22,72.97000122070312
2018-11-07,74.33000183105469
2018-08-03,73.2300033569336
2018-09-04,71.36000061035156
2019-06-19,70.91999816894531
2019-09-23,71.43000030517578
2019-11-18,72.62000274658203
2020-02-05,73.33000183105469
2020-04-24,73.44999694824219
2019-03-29,74.75
2019-11-21,78.13999938964844
2020-04-27,78.61000061035156
2020-02-11,79.5
2020-04-30,80.72000122070312
2019-05-01,79.93000030517578
2019-02-26,79.69000244140625
2019-01-25,79.91000366210938
2018-12-24,80.4800033569336
2019-09-06,79.91000366210938
2018-07-17,79.58999633789062
2018-09-19,80.68000030517578
2019-08-05,82.04000091552734
2019-10-08,82.05999755859375
2019-12-11,82.5999984741211
2019-11-27,81.80999755859375
2020-02-14,82.61000061035156
2020-05-06,83.37999725341797
2019-01-08,83.08999633789062
2018-12-07,82.94999694824219
2019-08-20,85.02999877929688
2018-11-05,83.5
2019-07-19,84.79000091552734
2018-10-04,84.69000244140625
2019-06-17,83.73999786376953
2019-05-16,82.33000183105469
2018-08-01,81.54000091552734
2019-03-13,82.69999694824219
2019-12-03,83.26000213623047
2020-02-20,83.98999786376953
2019-12-06,84.47000122070312
2020-05-12,83.44999694824219
2019-12-09,83.80000305175781
2020-02-26,83.37000274658203
2020-05-15,84.37999725341797
2019-03-28,84.88999938964844
2018-09-17,85.79000091552734
2018-08-16,85.23999786376953
2018-10-19,85.56999969482422
2019-04-29,84.06999969482422
2019-01-23,84.80000305175781
2019-09-04,86.41999816894531
2018-11-20,85.05999755859375
2019-07-02,85.91999816894531
2019-05-31,81.62000274658203
2019-12-12,84.05999755859375
2020-05-18,84.9000015258789
2019-09-27,88.79000091552734
2020-03-03,88.31999969482422
2020-05-21,85.56999969482422
2019-05-14,86.45999908447266
2018-08-31,83.83000183105469
2018-07-30,83.54000091552734
2018-10-02,85.58999633789062
2019-04-12,86.20999908447266
2019-03-11,85.38999938964844
2019-02-07,86.18000030517578
2019-07-17,86.05999755859375
2019-09-19,82.81999969482422
2019-10-21,83.52999877929688
2019-12-18,83.23999786376953
2020-03-06,84.05000305175781
2019-10-03,85.5199966430664
2020-03-09,86.33000183105469
2020-05-27,85.0999984741211
2019-12-24,86.70999908447266
2020-03-12,87.4800033569336
2018-12-20,87.4000015258789
2019-08-01,87.0199966430664
2018-08-14,86.5999984741211
2018-07-13,88.87000274658203
2018-10-17,89.95999908447266
2019-05-29,91.05000305175781
2019-03-26,91.08999633789062
2019-02-22,90.6500015258789
2019-10-04,90.87999725341797
2019-11-05,90.38999938964844
2019-12-27,89.9000015258789
2020-06-02,88.69999694824219
2019-12-30,87.94000244140625
2020-03-18,87.66999816894531
2020-06-05,87.43000030517578
2019-07-15,86.12999725341797
2018-12-03,87.68000030517578
2019-06-13,84.19000244140625
2019-01-04,83.36000061035156
2018-08-29,83.19999694824219
2019-02-05,82.19000244140625
2018-11-01,81.05999755859375
2019-08-16,79.04000091552734
2019-04-10,79.4800033569336
2019-09-17,79.91999816894531
2019-10-15,83.75
2020-01-02,82.44999694824219
2020-06-08,83.04000091552734
2019-10-18,83.7699966430664
2020-03-24,84.4000015258789
2020-06-11,83.01000213623047
2020-01-08,83.54000091552734
2019-04-25,82.16000366210938
2019-07-30,82.52999877929688
2019-02-20,83.38999938964844
2018-07-11,83.9800033569336
2018-09-13,84.02999877929688
2018-10-15,84.91000366210938
2019-06-28,90.97000122070312
2018-12-18,91.5
2018-11-16,95.01000213623047
2019-10-02,95.98999786376953
2020-03-27,96.87999725341797
2020-01-10,97.5199966430664
2019-10-24,96.83000183105469
2020-03-30,97.69999694824219
2020-06-17,99.01000213623047
2020-01-14,98.3499984741211
2020-04-02,96.33999633789062
2019-01-02,97.04000091552734
2019-08-14,97.0
2018-10-30,96.95999908447266
2019-06-11,97.44999694824219
2019-05-10,97.08000183105469
2019-04-08,97.91000366210938
2018-08-27,97.2300033569336
2018-07-26,98.5199966430664
2018-09-28,98.5199966430664
2019-03-07,98.77999877929688
2019-10-30,97.95999908447266
2020-01-17,97.86000061035156
2020-06-23,97.25
2020-04-08,96.91000366210938
2020-06-26,97.98999786376953
2019-03-22,98.41999816894531
2019-01-17,99.19000244140625
2019-08-29,97.83000183105469
2018-11-14,98.25
2019-06-26,99.5
2018-09-11,99.18000030517578
2018-07-09,99.5199966430664
2018-08-10,100.91999816894531
2019-04-23,100.2699966430664
2019-09-30,98.37000274658203
2020-01-23,99.04000091552734
2019-11-08,100.26000213623047
2020-04-14,100.91999816894531
2019-11-11,101.48999786376953
2020-01-29,101.12999725341797
2020-04-17,99.22000122070312
2018-07-24,99.81999969482422
2018-09-26,99.87999725341797
2019-05-08,99.2300033569336
2019-03-05,98.36000061035156
2019-02-01,100.1500015258789
2018-12-31,100.44999694824219
2018-11-29,99.5199966430664
2019-08-12,98.0
2019-07-11,98.87000274658203
2019-09-13,98.27999877929688
2019-11-14,98.51000213623047
2020-04-20,99.58999633789062
2020-02-04,100.0
2020-04-23,98.1500015258789
2018-12-14,97.5999984741211
2019-08-27,96.83000183105469
2018-08-08,95.68000030517578
2018-10-11,93.81999969482422
2018-11-12,95.08999633789062
2019-07-26,96.37000274658203
2019-06-24,96.05000305175781
2019-05-23,95.58999633789062
2019-03-20,97.61000061035156
2019-01-15,98.9800033569336
2019-11-20,101.81999969482422
2020-02-07,107.91999816894531
2020-02-10,105.13999938964844
2020-04-29,104.86000061035156
2019-11-26,105.25
2020-02-13,106.44000244140625
2019-01-30,105.43000030517578
2018-08-23,105.47000122070312
2018-09-24,105.79000091552734
2018-11-27,106.44999694824219
2018-10-26,108.29000091552734
2019-07-09,106.58000183105469
2019-06-07,102.4000015258789
2019-05-06,97.73999786376953
2019-04-04,96.88999938964844
2019-09-11,92.36000061035156
2019-11-29,93.0999984741211
2020-05-05,96.91000366210938
2019-12-02,94.58999633789062
2020-02-19,99.3499984741211
2020-05-08,94.83000183105469
2019-05-21,90.52999877929688
2019-03-18,79.23999786376953
2018-09-07,86.9800033569336
2018-08-06,83.26000213623047
2018-10-09,77.44000244140625
2019-02-14,88.05000305175781
2018-12-12,71.01000213623047
2019-07-24,68.63999938964844
2019-09-26,59.81999969482422
2019-10-28,67.51000213623047
2019-12-05,65.31999969482422
2020-05-11,64.18000030517578
2019-07-03,68.72000122070312
2020-02-25,73.66000366210938
2020-05-14,80.20999908447266
2020-02-28,76.62000274658203
2019-08-08,82.63999938964844
2019-06-05,81.69000244140625
2018-07-20,76.97000122070312
2018-08-21,74.18000030517578
2018-10-24,70.87999725341797
2019-04-02,78.02999877929688
2019-03-01,79.44000244140625
2019-01-28,82.87000274658203
2018-12-27,90.0
2019-09-09,86.62999725341797
2020-03-02,86.66999816894531
2020-05-20,84.04000091552734
2019-12-17,83.33000183105469
2020-03-05,86.0999984741211
2019-02-12,84.55999755859375
2019-01-11,83.58999633789062
2018-12-10,84.11000061035156
2019-08-23,87.37000274658203
2018-11-08,88.19999694824219
2019-07-22,90.37999725341797
2019-06-20,90.88999938964844
2018-09-05,95.0199966430664
2019-04-17,91.9000015258789
2019-09-24,89.91999816894531
2019-12-20,89.63999938964844
2020-05-26,89.5
2019-04-30,91.9800033569336
2019-12-23,94.11000061035156
2020-03-11,93.4800033569336
2020-05-29,91.5
2019-12-26,89.13999938964844
2020-06-01,88.7699966430664
2019-05-02,88.61000061035156
2019-02-27,88.0199966430664
2018-11-23,90.83000183105469
2019-08-06,89.18000030517578
2018-07-18,93.06999969482422
2018-09-20,91.87000274658203
2018-10-22,93.30000305175781
2019-07-05,94.81999969482422
2019-06-03,96.22000122070312
2019-10-09,97.6500015258789
2019-10-11,98.41000366210938
2020-03-17,98.87999725341797
2020-06-04,100.91000366210938
2019-10-14,101.91000366210938
2020-03-20,99.80000305175781
2018-11-06,103.20999908447266
2019-06-18,104.58999633789062
2019-05-17,104.23999786376953
2019-04-15,102.81999969482422
2019-03-14,94.88999938964844
2019-01-09,97.33999633789062
2018-08-02,98.33000183105469
2018-10-05,100.41999816894531
2019-08-21,100.58000183105469
2019-10-17,98.98999786376953
2020-03-23,100.45999908447266
2020-06-10,100.36000061035156
2019-02-25,101.08000183105469
2020-01-07,96.62999725341797
2020-03-26,99.0999984741211
2019-10-23,96.55999755859375
