Dates,FMC
2019-09-16,67.59757232666016
2020-02-18,67.99652862548828
2020-05-07,69.14137268066406
2018-08-17,69.58369445800781
2019-12-04,70.26019287109375
2020-02-21,72.20294952392578
2018-12-17,71.36166381835938
2019-08-30,71.63919830322266
2018-11-15,71.15351104736328
2019-07-29,70.23416900634766
2019-06-27,70.10407257080078
2019-04-24,69.27146911621094
2018-07-10,71.2315673828125
2018-09-12,70.85862731933594
2019-02-19,68.09193420410156
2019-01-18,67.90113067626953
2020-02-24,67.87510681152344
2020-05-13,69.27146911621094
2019-12-10,69.34085083007812
2020-02-27,69.0893325805664
2019-12-13,71.55247497558594
2020-05-19,71.2315673828125
2019-03-06,73.3651351928711
2018-11-30,72.03816223144531
2019-08-13,69.00260162353516
2019-07-12,68.87250518798828
2019-06-10,67.58889770507812
2019-05-09,67.64093780517578
2018-07-25,68.8031234741211
2018-09-27,67.718994140625
2018-10-29,66.66088104248047
2019-10-16,65.7935791015625
2019-12-16,65.76756286621094
2020-03-04,64.64006805419922
2020-05-22,61.95143127441406
2019-10-01,61.37901306152344
2019-12-19,60.27753829956055
2018-09-10,60.15611267089844
2019-05-24,61.65654754638672
2018-08-09,63.122291564941406
2019-04-22,63.3477897644043
2019-03-21,62.810062408447266
2019-01-16,63.13096237182617
2019-08-28,64.61405181884766
2018-11-13,66.13182830810547
2018-10-12,67.83174133300781
2019-06-25,68.32610321044922
2020-03-10,67.91847229003906
2020-05-28,68.60364532470703
2019-10-07,68.594970703125
2020-03-13,68.49089050292969
2019-10-10,68.26539611816406
2020-03-16,68.02255249023438
2020-06-03,69.24544525146484
2018-11-28,68.51691436767578
2018-09-25,67.32870483398438
2018-07-23,67.24197387695312
2018-08-24,68.3868179321289
2019-07-10,67.80572509765625
2019-05-07,68.72506713867188
2019-04-05,68.87250518798828
2019-03-04,67.34605407714844
2019-01-31,71.81266021728516
2019-09-12,73.40850067138672
2019-12-31,73.39982604980469
2020-03-19,73.02688598632812
2020-01-03,72.20294952392578
2020-06-09,71.83868408203125
2019-02-15,72.44579315185547
2019-01-14,69.90459442138672
2018-07-06,71.88204956054688
2018-08-07,72.15090942382812
2018-10-10,73.00086975097656
2018-12-13,72.81873321533203
2019-08-26,74.86557006835938
2019-07-25,75.7588882446289
2019-05-22,76.53945922851562
2019-03-19,76.94709777832031
2020-01-06,76.8083267211914
2020-03-25,76.67823028564453
2020-06-12,77.3373794555664
2019-10-22,77.1639175415039
2020-01-09,77.19999694824219
2020-06-15,78.69000244140625
2019-10-25,78.38999938964844
2020-03-31,76.19999694824219
2020-06-18,76.31999969482422
2019-04-03,77.83999633789062
2018-08-22,78.33000183105469
2018-10-25,78.37000274658203
2019-01-29,77.05000305175781
2018-12-28,76.86000061035156
2018-11-26,76.44999694824219
2019-08-09,75.91000366210938
2019-07-08,74.91999816894531
2019-06-06,75.62000274658203
2019-09-10,74.95999908447266
2020-01-15,73.95999908447266
2020-04-03,74.27999877929688
2019-10-31,74.79000091552734
2020-04-06,75.08000183105469
2020-06-24,76.04000091552734
2018-11-09,77.41000366210938
2019-07-23,78.73999786376953
2019-06-21,79.04000091552734
2019-05-20,78.62999725341797
2019-04-18,80.04000091552734
2018-09-06,79.9000015258789
2018-10-08,79.55999755859375
2019-02-13,79.52999877929688
2018-12-11,79.48999786376953
2019-09-25,79.61000061035156
2020-01-21,79.29000091552734
2020-04-09,79.25
2019-11-06,80.69999694824219
2020-01-24,79.3499984741211
2020-01-27,79.25
2020-04-15,79.0
2018-12-26,79.55999755859375
2019-08-07,78.94999694824219
2019-06-04,78.61000061035156
2018-09-21,79.01000213623047
2018-07-19,78.6500015258789
2018-08-20,76.16999816894531
2018-10-23,75.91000366210938
2019-05-03,76.95999908447266
2019-04-01,75.44999694824219
2019-02-28,77.5
2019-11-12,77.4000015258789
2020-01-30,77.58999633789062
2019-11-15,78.31999969482422
2020-04-21,74.75
2019-04-16,74.79000091552734
2019-03-15,74.33999633789062
2019-02-11,75.5999984741211
2019-01-10,74.55000305175781
2019-08-22,72.83999633789062
2018-11-07,73.08000183105469
2018-08-03,73.16999816894531
2018-09-04,70.93000030517578
2019-06-19,70.8499984741211
2019-09-23,70.62000274658203
2019-11-18,70.66000366210938
2020-02-05,72.56999969482422
2020-04-24,72.30000305175781
2019-03-29,73.58000183105469
2019-11-21,75.83000183105469
2020-04-27,76.97000122070312
2020-02-11,78.04000091552734
2020-04-30,79.13999938964844
2019-05-01,79.81999969482422
2019-02-26,79.22000122070312
2019-01-25,79.30999755859375
2018-12-24,79.62000274658203
2019-09-06,79.37000274658203
2018-07-17,79.19999694824219
2018-09-19,79.77999877929688
2019-08-05,80.66000366210938
2019-10-08,81.51000213623047
2019-12-11,81.41999816894531
2019-11-27,81.66999816894531
2020-02-14,81.81999969482422
2020-05-06,82.55999755859375
2019-01-08,82.75
2018-12-07,82.7699966430664
2019-08-20,83.63999938964844
2018-11-05,83.26000213623047
2019-07-19,83.5
2018-10-04,83.87999725341797
2019-06-17,83.62000274658203
2019-05-16,82.05000305175781
2018-08-01,81.41999816894531
2019-03-13,81.0999984741211
2019-12-03,82.9800033569336
2020-02-20,82.75
2019-12-06,83.68000030517578
2020-05-12,83.44999694824219
2019-12-09,83.08000183105469
2020-02-26,83.36000061035156
2020-05-15,83.44000244140625
2019-03-28,84.26000213623047
2018-09-17,84.91000366210938
2018-08-16,84.75
2018-10-19,84.44000244140625
2019-04-29,83.94000244140625
2019-01-23,83.16999816894531
2019-09-04,84.2699966430664
2018-11-20,84.77999877929688
2019-07-02,83.72000122070312
2019-05-31,80.37999725341797
2019-12-12,81.62999725341797
2020-05-18,82.52999877929688
2019-09-27,85.23999786376953
2020-03-03,88.2699966430664
2020-05-21,85.33999633789062
2019-05-14,85.05000305175781
2018-08-31,83.37999725341797
2018-07-30,83.12000274658203
2018-10-02,83.97000122070312
2019-04-12,85.80999755859375
2019-03-11,85.05999755859375
2019-02-07,85.43000030517578
2019-07-17,85.54000091552734
2019-09-19,82.47000122070312
2019-10-21,83.13999938964844
2019-12-18,83.22000122070312
2020-03-06,82.63999938964844
2019-10-03,84.97000122070312
2020-03-09,85.87000274658203
2020-05-27,84.05999755859375
2019-12-24,85.9000015258789
2020-03-12,87.43000030517578
2018-12-20,87.16999816894531
2019-08-01,86.91000366210938
2018-08-14,86.13999938964844
2018-07-13,86.83999633789062
2018-10-17,88.37000274658203
2019-05-29,90.02999877929688
2019-03-26,90.41999816894531
2019-02-22,90.4000015258789
2019-10-04,89.9800033569336
2019-11-05,90.1500015258789
2019-12-27,89.22000122070312
2020-06-02,88.41000366210938
2019-12-30,87.33000183105469
2020-03-18,86.79000091552734
2020-06-05,86.9800033569336
2019-07-15,85.98999786376953
2018-12-03,85.5999984741211
2019-06-13,83.7699966430664
2019-01-04,81.73999786376953
2018-08-29,81.80999755859375
2019-02-05,81.8499984741211
2018-11-01,81.05000305175781
2019-08-16,79.01000213623047
2019-04-10,78.9000015258789
2019-09-17,79.05000305175781
2019-10-15,81.19999694824219
2020-01-02,82.33999633789062
2020-06-08,82.19000244140625
2019-10-18,83.4800033569336
2020-03-24,83.79000091552734
2020-06-11,82.80999755859375
2020-01-08,83.16999816894531
2019-04-25,82.01000213623047
2019-07-30,81.52999877929688
2019-02-20,82.72000122070312
2018-07-11,82.31999969482422
2018-09-13,83.4800033569336
2018-10-15,83.38999938964844
2019-06-28,87.66000366210938
2018-12-18,90.58999633789062
2018-11-16,91.87000274658203
2019-10-02,94.83000183105469
2020-03-27,95.80999755859375
2020-01-10,96.66000366210938
2019-10-24,95.77999877929688
2020-03-30,96.0
2020-06-17,96.62000274658203
2020-01-14,97.72000122070312
2020-04-02,95.80999755859375
2019-01-02,95.33000183105469
2019-08-14,96.77999877929688
2018-10-30,96.5199966430664
2019-06-11,96.19999694824219
2019-05-10,96.76000213623047
2019-04-08,96.23999786376953
2018-08-27,96.55000305175781
2018-07-26,97.1500015258789
2018-09-28,97.70999908447266
2019-03-07,98.52999877929688
2019-10-30,97.77999877929688
2020-01-17,97.20999908447266
2020-06-23,95.91000366210938
2020-04-08,96.86000061035156
2020-06-26,96.91000366210938
2019-03-22,98.11000061035156
2019-01-17,98.26000213623047
2019-08-29,97.5199966430664
2018-11-14,97.75
2019-06-26,98.01000213623047
2018-09-11,98.97000122070312
2018-07-09,99.4800033569336
2018-08-10,99.66999816894531
2019-04-23,99.81999969482422
2019-09-30,98.05000305175781
2020-01-23,98.45999908447266
2019-11-08,97.76000213623047
2020-04-14,100.0199966430664
2019-11-11,100.54000091552734
2020-01-29,100.86000061035156
2020-04-17,99.12999725341797
2018-07-24,98.91000366210938
2018-09-26,99.44999694824219
2019-05-08,98.31999969482422
2019-03-05,97.83000183105469
2019-02-01,98.29000091552734
2018-12-31,98.8499984741211
2018-11-29,99.25
2019-08-12,97.47000122070312
2019-07-11,97.81999969482422
2019-09-13,98.16000366210938
2019-11-14,97.98999786376953
2020-04-20,98.52999877929688
2020-02-04,98.77999877929688
2020-04-23,98.12000274658203
2018-12-14,97.47000122070312
2019-08-27,94.86000061035156
2018-08-08,95.20999908447266
2018-10-11,92.69999694824219
2018-11-12,93.79000091552734
2019-07-26,95.22000122070312
2019-06-24,94.93000030517578
2019-05-23,94.75
2019-03-20,95.58000183105469
2019-01-15,97.38999938964844
2019-11-20,99.38999938964844
2020-02-07,102.0999984741211
2020-02-10,103.7300033569336
2020-04-29,104.23999786376953
2019-11-26,104.87000274658203
2020-02-13,105.27999877929688
2019-01-30,104.01000213623047
2018-08-23,104.77999877929688
2018-09-24,104.58999633789062
2018-11-27,105.80000305175781
2018-10-26,106.33999633789062
2019-07-09,106.0999984741211
2019-06-07,101.41000366210938
2019-05-06,97.33000183105469
2019-04-04,96.8499984741211
2019-09-11,92.33999633789062
2019-11-29,88.69999694824219
2020-05-05,91.08999633789062
2019-12-02,92.62999725341797
2020-02-19,94.80000305175781
2020-05-08,93.68000030517578
2019-05-21,88.30000305175781
2019-03-18,79.0199966430664
2018-09-07,81.7699966430664
2018-08-06,82.02999877929688
2018-10-09,74.37999725341797
2019-02-14,78.20999908447266
2018-12-12,61.849998474121094
2019-07-24,67.72000122070312
2019-09-26,56.77000045776367
2019-10-28,57.08000183105469
2019-12-05,63.70000076293945
2020-05-11,62.689998626708984
2019-07-03,66.25
2020-02-25,67.95999908447266
2020-05-14,74.0
2020-02-28,75.26000213623047
2019-08-08,75.38999938964844
2019-06-05,80.54000091552734
2018-07-20,75.18000030517578
2018-08-21,73.4000015258789
2018-10-24,70.5
2019-04-02,73.94000244140625
2019-03-01,79.29000091552734
2019-01-28,78.9800033569336
2018-12-27,83.51000213623047
2019-09-09,84.0999984741211
2020-03-02,86.45999908447266
2020-05-20,80.79000091552734
2019-12-17,81.58000183105469
2020-03-05,84.86000061035156
2019-02-12,83.6500015258789
2019-01-11,81.81999969482422
2018-12-10,83.16999816894531
2019-08-23,85.5
2018-11-08,87.5199966430664
2019-07-22,88.12000274658203
2019-06-20,90.63999938964844
2018-09-05,92.8499984741211
2019-04-17,91.81999969482422
2019-09-24,88.38999938964844
2019-12-20,87.75
2020-05-26,89.0999984741211
2019-04-30,87.29000091552734
2019-12-23,93.43000030517578
2020-03-11,93.37999725341797
2020-05-29,90.41999816894531
2019-12-26,89.0999984741211
2020-06-01,86.62000274658203
2019-05-02,85.58000183105469
2019-02-27,87.44999694824219
2018-11-23,90.79000091552734
2019-08-06,89.11000061035156
2018-07-18,90.20999908447266
2018-09-20,91.4000015258789
2018-10-22,91.16999816894531
2019-07-05,94.54000091552734
2019-06-03,94.45999908447266
2019-10-09,95.51000213623047
2019-10-11,96.33999633789062
2020-03-17,97.7699966430664
2020-06-04,98.19999694824219
2019-10-14,101.36000061035156
2020-03-20,98.73999786376953
2018-11-06,101.77999877929688
2019-06-18,102.55999755859375
2019-05-17,102.44999694824219
2019-04-15,102.55000305175781
2019-03-14,94.33999633789062
2019-01-09,95.69000244140625
2018-08-02,93.5199966430664
2018-10-05,98.38999938964844
2019-08-21,100.04000091552734
2019-10-17,98.54000091552734
2020-03-23,99.05000305175781
2020-06-10,98.5999984741211
2019-02-25,100.63999938964844
2020-01-07,96.41000366210938
2020-03-26,95.0199966430664
2019-10-23,96.33999633789062
