Dates,BAC
2020-01-02,35.63999938964844
2020-01-03,34.900001525878906
2020-01-08,34.849998474121094
2020-01-06,34.619998931884766
2020-01-07,34.970001220703125
2020-01-09,35.029998779296875
2020-01-10,34.7400016784668
2020-01-13,35.060001373291016
2020-01-14,35.31999969482422
2020-01-15,34.66999816894531
2020-01-16,34.720001220703125
2020-01-27,34.709999084472656
2020-02-20,34.2599983215332
2020-02-12,34.36000061035156
2020-04-16,34.119998931884766
2020-02-04,33.540000915527344
2020-05-28,32.849998474121094
2020-07-08,33.2400016784668
2020-06-19,33.0099983215332
2020-05-12,33.47999954223633
2020-06-22,32.83000183105469
2020-06-03,32.970001220703125
2020-05-15,33.619998931884766
2020-03-06,34.709999084472656
2020-02-27,34.66999816894531
2020-04-15,34.61000061035156
2020-02-03,34.689998626708984
2020-02-11,34.77000045776367
2020-02-19,34.91999816894531
2020-04-07,34.90999984741211
2020-03-30,34.849998474121094
2020-04-23,34.27000045776367
2020-05-01,34.720001220703125
2020-07-14,34.849998474121094
2020-06-25,34.36000061035156
2020-06-16,32.72999954223633
2020-05-18,31.079999923706055
2020-06-09,30.6299991607666
2020-05-21,29.1299991607666
2020-01-17,28.5
2020-03-13,29.3700008392334
2020-03-05,27.75
2020-02-26,28.389999389648438
2020-02-18,26.780000686645508
2020-04-22,25.709999084472656
2020-02-10,21.93000030517578
2020-04-14,23.610000610351562
2020-04-06,22.670000076293945
2020-04-30,20.510000228881836
2020-06-12,24.15999984741211
2020-06-15,20.440000534057617
2020-05-27,21.979999542236328
2020-05-08,20.790000915527344
2020-07-07,21.200000762939453
2020-03-31,19.670000076293945
2020-06-18,18.079999923706055
2020-04-13,21.030000686645508
2020-03-20,21.100000381469727
2020-03-12,22.719999313354492
2020-01-24,21.600000381469727
2020-03-04,22.040000915527344
2020-02-25,21.229999542236328
2020-04-21,19.770000457763672
2020-04-29,20.56999969482422
2020-05-07,20.030000686645508
2020-05-11,21.389999389648438
2020-07-10,22.139999389648438
2020-06-02,23.450000762939453
2020-05-14,24.860000610351562
2020-07-13,23.920000076293945
2020-06-24,23.729999542236328
2020-06-05,22.190000534057617
2020-02-28,21.420000076293945
2020-01-23,23.280000686645508
2020-04-20,22.5
2020-02-24,21.639999389648438
2020-01-31,21.799999237060547
2020-03-19,21.8700008392334
2020-03-27,22.18000030517578
2020-03-11,23.469999313354492
2020-03-03,23.889999389648438
2020-04-28,24.780000686645508
2020-05-06,24.049999237060547
2020-06-08,23.079999923706055
2020-05-20,22.93000030517578
2020-07-01,22.65999984741211
2020-06-30,22.350000381469727
2020-06-11,22.84000015258789
2020-03-10,23.56999969482422
2020-03-02,22.579999923706055
2020-01-22,21.8700008392334
2020-01-30,20.8700008392334
2020-02-07,21.709999084472656
2020-04-03,21.440000534057617
2020-03-26,22.93000030517578
2020-03-18,22.209999084472656
2020-04-27,22.90999984741211
2020-05-05,22.899999618530273
2020-05-26,22.65999984741211
2020-07-06,24.280000686645508
2020-06-17,25.979999542236328
2020-05-29,24.860000610351562
2020-07-09,24.1200008392334
2020-06-01,24.610000610351562
2020-01-21,24.84000015258789
2020-01-29,25.989999771118164
2020-03-25,26.780000686645508
2020-03-17,28.110000610351562
2020-03-09,28.540000915527344
2020-02-14,28.219999313354492
2020-02-06,26.600000381469727
2020-04-02,23.93000030517578
2020-05-04,24.780000686645508
2020-04-24,25.149999618530273
2020-05-13,25.799999237060547
2020-06-23,25.0
2020-06-04,25.040000915527344
2020-07-15,25.25
2020-04-08,24.6200008392334
2020-06-26,24.790000915527344
2020-05-19,23.809999465942383
2020-04-09,24.719999313354492
2020-04-01,23.149999618530273
2020-03-24,23.389999389648438
2020-03-16,23.75
2020-01-28,23.260000228881836
2020-02-05,23.290000915527344
2020-02-13,23.65999984741211
2020-02-21,23.010000228881836
2020-04-17,23.100000381469727
2020-03-23,22.770000457763672
2020-06-29,24.020000457763672
2020-06-10,24.190000534057617
2020-05-22,24.139999389648438
2020-07-02,24.600000381469727
