Dates,BAC
2020-01-02,35.290000915527344
2020-01-03,34.7599983215332
2020-01-08,34.369998931884766
2020-01-06,34.529998779296875
2020-01-07,34.54999923706055
2020-01-09,34.939998626708984
2020-01-10,34.65999984741211
2020-01-13,34.65999984741211
2020-01-14,35.11000061035156
2020-01-15,34.34000015258789
2020-01-16,34.599998474121094
2020-01-27,34.599998474121094
2020-02-20,34.220001220703125
2020-02-12,34.22999954223633
2020-04-16,33.72999954223633
2020-02-04,33.27000045776367
2020-05-28,32.470001220703125
2020-07-08,32.95000076293945
2020-06-19,32.97999954223633
2020-05-12,32.66999816894531
2020-06-22,32.650001525878906
2020-06-03,32.91999816894531
2020-05-15,33.529998779296875
2020-03-06,34.06999969482422
2020-02-27,34.599998474121094
2020-04-15,34.2400016784668
2020-02-03,34.380001068115234
2020-02-11,34.7599983215332
2020-02-19,34.779998779296875
2020-04-07,34.54999923706055
2020-03-30,34.70000076293945
2020-04-23,34.0099983215332
2020-05-01,34.40999984741211
2020-07-14,34.459999084472656
2020-06-25,34.13999938964844
2020-06-16,32.52000045776367
2020-05-18,30.84000015258789
2020-06-09,30.559999465942383
2020-05-21,28.90999984741211
2020-01-17,27.700000762939453
2020-03-13,27.440000534057617
2020-03-05,27.6200008392334
2020-02-26,27.399999618530273
2020-02-18,26.399999618530273
2020-04-22,25.100000381469727
2020-02-10,21.510000228881836
2020-04-14,21.59000015258789
2020-04-06,22.260000228881836
2020-04-30,20.149999618530273
2020-06-12,21.479999542236328
2020-06-15,19.579999923706055
2020-05-27,20.030000686645508
2020-05-08,19.700000762939453
2020-07-07,19.0
2020-03-31,19.559999465942383
2020-06-18,17.950000762939453
2020-04-13,19.010000228881836
2020-03-20,20.40999984741211
2020-03-12,21.170000076293945
2020-01-24,21.100000381469727
2020-03-04,21.270000457763672
2020-02-25,20.959999084472656
2020-04-21,19.510000228881836
2020-04-29,19.59000015258789
2020-05-07,19.68000030517578
2020-05-11,20.809999465942383
2020-07-10,21.850000381469727
2020-06-02,22.40999984741211
2020-05-14,24.049999237060547
2020-07-13,23.780000686645508
2020-06-24,23.100000381469727
2020-06-05,21.90999984741211
2020-02-28,21.09000015258789
2020-01-23,22.309999465942383
2020-04-20,22.18000030517578
2020-02-24,21.5
2020-01-31,21.75
2020-03-19,21.850000381469727
2020-03-27,21.670000076293945
2020-03-11,22.450000762939453
2020-03-03,23.850000381469727
2020-04-28,24.510000228881836
2020-05-06,23.850000381469727
2020-06-08,22.809999465942383
2020-05-20,22.43000030517578
2020-07-01,22.6200008392334
2020-06-30,22.229999542236328
2020-06-11,22.610000610351562
2020-03-10,23.25
2020-03-02,22.559999465942383
2020-01-22,21.850000381469727
2020-01-30,20.719999313354492
2020-02-07,20.100000381469727
2020-04-03,21.229999542236328
2020-03-26,22.06999969482422
2020-03-18,22.190000534057617
2020-04-27,22.639999389648438
2020-05-05,22.780000686645508
2020-05-26,22.459999084472656
2020-07-06,23.700000762939453
2020-06-17,24.969999313354492
2020-05-29,24.790000915527344
2020-07-09,24.059999465942383
2020-06-01,24.049999237060547
2020-01-21,24.559999465942383
2020-01-29,25.389999389648438
2020-03-25,25.56999969482422
2020-03-17,27.8799991607666
2020-03-09,28.139999389648438
2020-02-14,27.549999237060547
2020-02-06,26.510000228881836
2020-04-02,23.68000030517578
2020-05-04,24.040000915527344
2020-04-24,23.690000534057617
2020-05-13,24.860000610351562
2020-06-23,24.920000076293945
2020-06-04,24.579999923706055
2020-07-15,24.489999771118164
2020-04-08,24.610000610351562
2020-06-26,24.760000228881836
2020-05-19,23.68000030517578
2020-04-09,23.549999237060547
2020-04-01,23.020000457763672
2020-03-24,23.100000381469727
2020-03-16,23.100000381469727
2020-01-28,23.229999542236328
2020-02-05,23.219999313354492
2020-02-13,23.459999084472656
2020-02-21,22.899999618530273
2020-04-17,22.700000762939453
2020-03-23,22.389999389648438
2020-06-29,22.68000030517578
2020-06-10,23.860000610351562
2020-05-22,23.450000762939453
2020-07-02,24.280000686645508
