Dates,TXN
2018-10-25,107.16000366210938
2019-01-29,107.26000213623047
2018-12-28,108.0
2018-11-26,110.05000305175781
2019-08-09,110.58000183105469
2019-07-08,110.13999938964844
2019-06-06,110.01000213623047
2019-09-10,111.72000122070312
2020-01-15,108.12999725341797
2020-04-03,108.27999877929688
2019-10-31,108.38999938964844
2020-04-06,105.98999786376953
2020-06-24,106.05000305175781
2018-11-09,107.98999786376953
2019-07-23,108.97000122070312
2019-06-21,111.87999725341797
2019-05-20,112.37999725341797
2019-04-18,113.80999755859375
2018-09-06,113.80000305175781
2018-10-08,114.55000305175781
2019-02-13,113.87999725341797
2018-12-11,115.05999755859375
2019-09-25,115.77999877929688
2020-01-21,116.61000061035156
2020-04-09,115.83999633789062
2019-11-06,116.97000122070312
2020-01-24,116.18000030517578
2020-01-27,114.52999877929688
2020-04-15,115.4000015258789
2018-12-26,115.0
2019-08-07,117.83999633789062
2019-06-04,116.0
2018-09-21,116.7300033569336
2018-07-19,116.87999725341797
2018-08-20,118.05999755859375
2018-10-23,116.4000015258789
2019-05-03,117.45999908447266
2019-04-01,114.12000274658203
2019-02-28,114.0
2019-11-12,112.81999969482422
2020-01-30,110.87999725341797
2019-11-15,111.86000061035156
2020-04-21,109.16999816894531
2019-04-16,108.20999908447266
2019-03-15,108.0
2019-02-11,108.93000030517578
2019-01-10,108.18000030517578
2019-08-22,103.08999633789062
2018-11-07,106.9000015258789
2018-08-03,106.58999633789062
2018-09-04,105.77999877929688
2019-06-19,106.52999877929688
2019-09-23,105.88999938964844
2019-11-18,102.66000366210938
2020-02-05,104.4800033569336
2020-04-24,104.31999969482422
2019-03-29,105.04000091552734
2019-11-21,107.16000366210938
2020-04-27,110.0
2020-02-11,109.51000213623047
2020-04-30,111.13999938964844
2019-05-01,111.76000213623047
2019-02-26,114.30999755859375
2019-01-25,112.4800033569336
2018-12-24,110.76000213623047
2019-09-06,106.83999633789062
2018-07-17,107.30000305175781
2018-09-19,108.30000305175781
2019-08-05,111.80000305175781
2019-10-08,113.87000274658203
2019-12-11,111.87000274658203
2019-11-27,112.16999816894531
2020-02-14,112.91000366210938
2020-05-06,113.41000366210938
2019-01-08,115.22000122070312
2018-12-07,116.41999816894531
2019-08-20,117.5999984741211
2018-11-05,116.98999786376953
2019-07-19,116.19000244140625
2018-10-04,114.81999969482422
2019-06-17,115.19000244140625
2019-05-16,114.5999984741211
2018-08-01,116.62000274658203
2019-03-13,116.5999984741211
2019-12-03,117.6500015258789
2020-02-20,118.5
2019-12-06,118.5
2020-05-12,118.44000244140625
2019-12-09,117.48999786376953
2020-02-26,118.75
2020-05-15,117.9800033569336
2019-03-28,119.19999694824219
2018-09-17,126.5
2018-08-16,128.58999633789062
2018-10-19,127.81999969482422
2019-04-29,128.1999969482422
2019-01-23,128.19000244140625
2019-09-04,127.81999969482422
2018-11-20,125.5999984741211
2019-07-02,123.19000244140625
2019-05-31,119.22000122070312
2019-12-12,118.36000061035156
2020-05-18,117.29000091552734
2019-09-27,121.9800033569336
2020-03-03,123.97000122070312
2020-05-21,119.61000061035156
2019-05-14,120.36000061035156
2018-08-31,120.69999694824219
2018-07-30,121.2699966430664
2018-10-02,121.27999877929688
2019-04-12,125.55000305175781
2019-03-11,124.2300033569336
2019-02-07,125.5
2019-07-17,126.11000061035156
2019-09-19,124.12000274658203
2019-10-21,122.45999908447266
2019-12-18,122.93000030517578
2020-03-06,121.37000274658203
2019-10-03,124.18000030517578
2020-03-09,124.83000183105469
2020-05-27,123.05000305175781
2019-12-24,123.94999694824219
2020-03-12,126.75
2018-12-20,127.0999984741211
2019-08-01,127.94000244140625
2018-08-14,126.01000213623047
2018-07-13,127.0
2018-10-17,129.1999969482422
2019-05-29,130.47000122070312
2019-03-26,128.75999450683594
2019-02-22,128.3000030517578
2019-10-04,129.55999755859375
2019-11-05,129.5
2019-12-27,128.3000030517578
2020-06-02,126.66999816894531
2019-12-30,128.77000427246094
2020-03-18,125.30000305175781
2020-06-05,128.27999877929688
2019-07-15,129.52000427246094
2018-12-03,127.69000244140625
2019-06-13,130.0
2019-01-04,127.26000213623047
2018-08-29,127.2699966430664
2019-02-05,129.30999755859375
2018-11-01,130.0399932861328
2019-08-16,127.41999816894531
2019-04-10,126.75
2019-09-17,127.86000061035156
2019-10-15,130.10000610351562
2020-01-02,129.5800018310547
2020-06-08,130.27999877929688
2019-10-18,130.8300018310547
2020-03-24,130.89999389648438
2020-06-11,129.7899932861328
2020-01-08,130.74000549316406
2019-04-25,130.27000427246094
2019-07-30,116.80000305175781
2019-02-20,118.80999755859375
2018-07-11,118.51000213623047
2018-09-13,121.05999755859375
2018-10-15,120.5199966430664
2019-06-28,119.7300033569336
2018-12-18,117.6500015258789
2018-11-16,119.19000244140625
2019-10-02,119.91999816894531
2020-03-27,121.0999984741211
2020-01-10,119.66999816894531
2019-10-24,120.94000244140625
2020-03-30,119.69999694824219
2020-06-17,119.06999969482422
2020-01-14,118.18000030517578
2020-04-02,118.05999755859375
2019-01-02,118.19000244140625
2019-08-14,118.56999969482422
2018-10-30,117.91999816894531
2019-06-11,118.4800033569336
2019-05-10,117.25
2019-04-08,116.19999694824219
2018-08-27,116.7300033569336
2018-07-26,117.79000091552734
2018-09-28,119.04000091552734
2019-03-07,119.91000366210938
2019-10-30,121.1500015258789
2020-01-17,120.12000274658203
2020-06-23,117.1500015258789
2020-04-08,119.9800033569336
2020-06-26,120.56999969482422
2019-03-22,121.94999694824219
2019-01-17,122.26000213623047
2019-08-29,122.19000244140625
2018-11-14,121.27999877929688
2019-06-26,123.80000305175781
2018-09-11,125.95999908447266
2018-07-09,127.58000183105469
2018-08-10,127.83999633789062
2019-04-23,127.38999938964844
2019-09-30,126.33999633789062
2020-01-23,127.25
2019-11-08,129.0
2020-04-14,128.72999572753906
2019-11-11,128.7100067138672
2020-01-29,128.86000061035156
2020-04-17,128.1999969482422
2018-07-24,127.25
2018-09-26,129.1300048828125
2019-05-08,127.45999908447266
2019-03-05,127.05999755859375
2019-02-01,129.14999389648438
2018-12-31,129.33999633789062
2018-11-29,130.6999969482422
2019-08-12,131.80999755859375
2019-07-11,130.57000732421875
2019-09-13,129.9499969482422
2019-11-14,130.42999267578125
2020-04-20,130.0
2020-02-04,130.75999450683594
2020-04-23,131.08999633789062
2018-12-14,132.02000427246094
2019-08-27,131.4199981689453
2018-08-08,134.8000030517578
2018-10-11,128.64999389648438
2018-11-12,127.1500015258789
2019-07-26,127.55000305175781
2019-06-24,123.22000122070312
2019-05-23,123.36000061035156
2019-03-20,121.05999755859375
2019-01-15,126.0
2019-11-20,128.66000366210938
2020-02-07,133.0
2020-02-10,131.25
2020-04-29,127.55000305175781
2019-11-26,130.47000122070312
2020-02-13,131.64999389648438
2019-01-30,131.8800048828125
2018-08-23,133.47999572753906
2018-09-24,131.10000610351562
2018-11-27,132.89999389648438
2018-10-26,132.61000061035156
2019-07-09,130.75999450683594
2019-06-07,124.01000213623047
2019-05-06,122.9000015258789
2019-04-04,119.29000091552734
2019-09-11,116.3499984741211
2019-11-29,109.44999694824219
2020-05-05,115.16000366210938
2019-12-02,118.37999725341797
2020-02-19,115.7699966430664
2020-05-08,115.16999816894531
2019-05-21,111.08999633789062
2019-03-18,105.11000061035156
2018-09-07,108.83000183105469
2018-08-06,109.54000091552734
2018-10-09,99.41999816894531
2019-02-14,103.30999755859375
2018-12-12,95.87999725341797
2019-07-24,96.02999877929688
2019-09-26,100.05000305175781
2019-10-28,99.38999938964844
2019-12-05,104.5
2020-05-11,97.3499984741211
2019-07-03,102.1500015258789
2020-02-25,104.33000183105469
2020-05-14,99.4000015258789
2020-02-28,104.0
2019-08-08,100.4000015258789
2019-06-05,102.0199966430664
2018-07-20,96.0999984741211
2018-08-21,96.26000213623047
2018-10-24,102.44000244140625
2019-04-02,104.58000183105469
2019-03-01,111.69000244140625
2019-01-28,108.19000244140625
2018-12-27,111.0
2019-09-09,105.5
2020-03-02,109.5199966430664
2020-05-20,109.08000183105469
2019-12-17,109.41999816894531
2020-03-05,111.61000061035156
2019-02-12,111.5199966430664
2019-01-11,110.19999694824219
2018-12-10,109.68000030517578
2019-08-23,111.73999786376953
2018-11-08,111.3499984741211
2019-07-22,114.0
2019-06-20,118.12000274658203
2018-09-05,115.93000030517578
2019-04-17,117.54000091552734
2019-09-24,112.37999725341797
2019-12-20,108.91999816894531
2020-05-26,111.5
2019-04-30,112.4000015258789
2019-12-23,113.88999938964844
2020-03-11,113.95999908447266
2020-05-29,113.41000366210938
2019-12-26,115.13999938964844
2020-06-01,112.91999816894531
2019-05-02,109.0
2019-02-27,106.54000091552734
2018-11-23,111.18000030517578
2019-08-06,114.0199966430664
2018-07-18,115.13999938964844
2018-09-20,116.44000244140625
2018-10-22,113.52999877929688
2019-07-05,115.80999755859375
2019-06-03,116.43000030517578
2019-10-09,117.76000213623047
2019-10-11,116.80999755859375
2020-03-17,117.7699966430664
2020-06-04,118.5999984741211
2019-10-14,126.66999816894531
2020-03-20,126.37999725341797
2018-11-06,130.9600067138672
2019-06-18,130.66000366210938
2019-05-17,131.35000610351562
2019-04-15,132.4499969482422
2019-03-14,129.0500030517578
2019-01-09,127.2699966430664
2018-08-02,121.56999969482422
2018-10-05,128.27000427246094
2019-08-21,127.05999755859375
2019-10-17,125.7300033569336
2020-03-23,128.05999755859375
2020-06-10,124.7699966430664
2019-02-25,126.62999725341797
2020-01-07,125.29000091552734
2020-03-26,124.0
2019-10-23,124.62999725341797
