Dates,FDX
2019-10-31,174.58999633789062
2020-04-06,174.85000610351562
2020-06-24,178.91000366210938
2018-11-09,182.22000122070312
2019-07-23,183.67999267578125
2019-06-21,184.27999877929688
2019-05-20,184.8000030517578
2019-04-18,187.25999450683594
2018-09-06,188.39999389648438
2018-10-08,188.85000610351562
2019-02-13,189.5
2018-12-11,190.9600067138672
2019-09-25,193.17999267578125
2020-01-21,195.5500030517578
2020-04-09,195.8699951171875
2019-11-06,196.9199981689453
2020-01-24,197.82000732421875
2020-01-27,195.1999969482422
2020-04-15,194.63999938964844
2018-12-26,194.5500030517578
2019-08-07,188.6300048828125
2019-06-04,182.88999938964844
2018-09-21,183.16000366210938
2018-07-19,185.55999755859375
2018-08-20,185.6199951171875
2018-10-23,182.80999755859375
2019-05-03,187.75
2019-04-01,181.61000061035156
2019-02-28,178.11000061035156
2019-11-12,178.3000030517578
2020-01-30,175.94000244140625
2019-11-15,174.80999755859375
2020-04-21,170.7899932861328
2019-04-16,170.74000549316406
2019-03-15,167.4600067138672
2019-02-11,172.8699951171875
2019-01-10,169.64999389648438
2019-08-22,167.32000732421875
2018-11-07,167.4600067138672
2018-08-03,161.92999267578125
2018-09-04,158.1699981689453
2019-06-19,158.67999267578125
2019-09-23,156.80999755859375
2019-11-18,156.22000122070312
2020-02-05,157.0
2020-04-24,153.7899932861328
2019-03-29,150.67999267578125
2019-11-21,153.7100067138672
2020-04-27,157.77000427246094
2020-02-11,155.60000610351562
2020-04-30,156.25
2019-05-01,159.6999969482422
2019-02-26,158.85000610351562
2019-01-25,158.0800018310547
2018-12-24,162.8699951171875
2019-09-06,162.25999450683594
2018-07-17,163.05999755859375
2018-09-19,164.7100067138672
2019-08-05,165.6699981689453
2019-10-08,166.7899932861328
2019-12-11,165.1300048828125
2019-11-27,160.5800018310547
2020-02-14,155.97999572753906
2020-05-06,153.50999450683594
2019-01-08,160.0399932861328
2018-12-07,164.0
2019-08-20,161.55999755859375
2018-11-05,159.50999450683594
2019-07-19,159.33999633789062
2018-10-04,159.52000427246094
2019-06-17,159.0399932861328
2019-05-16,158.69000244140625
2018-08-01,159.75999450683594
2019-03-13,159.75999450683594
2019-12-03,164.30999755859375
2020-02-20,166.27000427246094
2019-12-06,168.82000732421875
2020-05-12,164.74000549316406
2019-12-09,163.75999450683594
2020-02-26,166.14999389648438
2020-05-15,168.24000549316406
2019-03-28,171.0
2018-09-17,174.4199981689453
2018-08-16,174.6300048828125
2018-10-19,173.8000030517578
2019-04-29,171.6999969482422
2019-01-23,169.58999633789062
2019-09-04,168.5800018310547
2018-11-20,162.69000244140625
2019-07-02,161.3300018310547
2019-05-31,155.02000427246094
2019-12-12,158.55999755859375
2020-05-18,155.22999572753906
2019-09-27,161.50999450683594
2020-03-03,160.4199981689453
2020-05-21,158.41000366210938
2019-05-14,157.32000732421875
2018-08-31,154.32000732421875
2018-07-30,151.47000122070312
2018-10-02,153.99000549316406
2019-04-12,157.5
2019-03-11,155.30999755859375
2019-02-07,157.02000427246094
2019-07-17,155.75999450683594
2019-09-19,151.1199951171875
2019-10-21,151.66000366210938
2019-12-18,148.8000030517578
2020-03-06,147.82000732421875
2019-10-03,154.8800048828125
2020-03-09,158.16000366210938
2020-05-27,153.91000366210938
2019-12-24,157.22000122070312
2020-03-12,160.7100067138672
2018-12-20,161.6199951171875
2019-08-01,162.9499969482422
2018-08-14,166.88999938964844
2018-07-13,169.69000244140625
2018-10-17,171.41000366210938
2019-05-29,173.00999450683594
2019-03-26,171.00999450683594
2019-02-22,171.13999938964844
2019-10-04,148.5
2019-11-05,149.5
2019-12-27,148.4499969482422
2020-06-02,145.4600067138672
2019-12-30,142.49000549316406
2020-03-18,143.14999389648438
2020-06-05,144.47000122070312
2019-07-15,143.91000366210938
2018-12-03,144.9600067138672
2019-06-13,140.6199951171875
2019-01-04,139.10000610351562
2018-08-29,138.58999633789062
2019-02-05,140.69000244140625
2018-11-01,141.1300048828125
2019-08-16,138.3800048828125
2019-04-10,137.77999877929688
2019-09-17,139.14999389648438
2019-10-15,143.1699981689453
2020-01-02,144.38999938964844
2020-06-08,147.17999267578125
2019-10-18,149.75
2020-03-24,150.47999572753906
2020-06-11,149.19000244140625
2020-01-08,150.08999633789062
2019-04-25,149.85000610351562
2019-07-30,153.69000244140625
2019-02-20,153.0399932861328
2018-07-11,153.50999450683594
2018-09-13,157.1699981689453
2018-10-15,156.8000030517578
2019-06-28,154.02000427246094
2018-12-18,151.6199951171875
2018-11-16,153.9600067138672
2019-10-02,159.5
2020-03-27,163.00999450683594
2020-01-10,161.91000366210938
2019-10-24,163.47000122070312
2020-03-30,161.60000610351562
2020-06-17,161.3300018310547
2020-01-14,160.75999450683594
2020-04-02,156.14999389648438
2019-01-02,155.47999572753906
2019-08-14,156.35000610351562
2018-10-30,154.5
2019-06-11,155.1699981689453
2019-05-10,151.5500030517578
2019-04-08,151.75
2018-08-27,152.25999450683594
2018-07-26,156.38999938964844
2018-09-28,158.6300048828125
2019-03-07,160.2100067138672
2019-10-30,159.8300018310547
2020-01-17,158.02999877929688
2020-06-23,151.02000427246094
2020-04-08,152.3699951171875
2020-06-26,152.33999633789062
2019-03-22,154.89999389648438
2019-01-17,156.02000427246094
2019-08-29,155.52000427246094
2018-11-14,156.38999938964844
2019-06-26,158.75
2018-09-11,163.91000366210938
2018-07-09,161.5
2018-08-10,161.02000427246094
2019-04-23,146.2899932861328
2019-09-30,146.24000549316406
2020-01-23,146.6699981689453
2019-11-08,148.5
2020-04-14,150.4199981689453
2019-11-11,150.50999450683594
2020-01-29,152.11000061035156
2020-04-17,149.94000244140625
2018-07-24,148.75
2018-09-26,151.60000610351562
2019-05-08,151.83999633789062
2019-03-05,150.1699981689453
2019-02-01,152.33999633789062
2018-12-31,153.92999267578125
2018-11-29,156.58999633789062
2019-08-12,156.13999938964844
2019-07-11,156.7100067138672
2019-09-13,158.6199951171875
2019-11-14,158.6699981689453
2020-04-20,158.83999633789062
2020-02-04,158.55999755859375
2020-04-23,156.80999755859375
2018-12-14,155.47000122070312
2019-08-27,152.72999572753906
2018-08-08,152.30999755859375
2018-10-11,147.50999450683594
2018-11-12,147.11000061035156
2019-07-26,147.91000366210938
2019-06-24,143.36000061035156
2019-05-23,143.58999633789062
2019-03-20,143.60000610351562
2019-01-15,146.0
2019-11-20,148.82000732421875
2020-02-07,148.49000549316406
2020-02-10,146.4199981689453
2020-04-29,156.1999969482422
2019-11-26,156.8699951171875
2020-02-13,157.22999572753906
2019-01-30,156.47999572753906
2018-08-23,158.0
2018-09-24,156.38999938964844
2018-11-27,158.8300018310547
2018-10-26,159.5
2019-07-09,161.69000244140625
2019-06-07,152.6199951171875
2019-05-06,144.80999755859375
2019-04-04,143.55999755859375
2019-09-11,136.47999572753906
2019-11-29,134.05999755859375
2020-05-05,135.27999877929688
2019-12-02,132.55999755859375
2020-02-19,132.17999267578125
2020-05-08,128.75
2019-05-21,123.79000091552734
2019-03-18,113.8499984741211
2018-09-07,113.87000274658203
2018-08-06,108.52999877929688
2018-10-09,96.19999694824219
2019-02-14,96.0
2018-12-12,90.48999786376953
2019-07-24,88.69000244140625
2019-09-26,89.80000305175781
2019-10-28,97.37000274658203
2019-12-05,106.58999633789062
2020-05-11,107.25
2019-07-03,115.43000030517578
2020-02-25,114.93000030517578
2020-05-14,119.01000213623047
2020-02-28,116.0
2019-08-08,119.25
2019-06-05,119.26000213623047
2018-07-20,112.30000305175781
2018-08-21,111.58999633789062
2018-10-24,107.69000244140625
2019-04-02,113.01000213623047
2019-03-01,115.75
2019-01-28,119.91999816894531
2018-12-27,120.16000366210938
2019-09-09,121.73999786376953
2020-03-02,122.05000305175781
2020-05-20,118.1500015258789
2019-12-17,117.12000274658203
2020-03-05,120.7300033569336
2019-02-12,121.83000183105469
2019-01-11,119.62000274658203
2018-12-10,118.44999694824219
2019-08-23,118.5
2018-11-08,119.4800033569336
2019-07-22,122.31999969482422
2019-06-20,125.16000366210938
2018-09-05,128.4600067138672
2019-04-17,125.75
2019-09-24,117.5
2019-12-20,114.61000061035156
2020-05-26,117.12999725341797
2019-04-30,115.08000183105469
2019-12-23,116.1500015258789
2020-03-11,118.18000030517578
2020-05-29,116.27999877929688
2019-12-26,113.08000183105469
2020-06-01,108.25
2019-05-02,103.4000015258789
2019-02-27,106.25
2018-11-23,112.79000091552734
2019-08-06,114.6500015258789
2018-07-18,115.83000183105469
2018-09-20,115.52999877929688
2018-10-22,114.91999816894531
2019-07-05,122.01000213623047
2019-06-03,125.5
2019-10-09,129.3000030517578
2019-10-11,126.44000244140625
2020-03-17,127.45999908447266
2020-06-04,130.7100067138672
2019-10-14,136.52999877929688
2020-03-20,135.64999389648438
2018-11-06,142.0
2019-06-18,144.13999938964844
2019-05-17,142.10000610351562
2019-04-15,140.32000732421875
2019-03-14,127.80999755859375
2019-01-09,129.13999938964844
2018-08-02,127.29000091552734
2018-10-05,133.0
2019-08-21,134.8699951171875
2019-10-17,134.5
2020-03-23,135.6199951171875
2020-06-10,135.1999969482422
2019-02-25,137.3800048828125
2020-01-07,134.1300048828125
2020-03-26,132.22999572753906
2019-10-23,129.27999877929688
