Dates,FDX
2020-04-28,217.4199981689453
2019-11-25,221.0
2020-02-12,221.02000427246094
2020-05-01,226.17999267578125
2020-05-04,223.4600067138672
2019-06-12,217.2899932861328
2019-04-09,219.8000030517578
2019-03-08,218.39999389648438
2019-02-04,218.3800048828125
2018-07-27,209.1999969482422
2018-08-28,213.77999877929688
2019-01-03,210.52999877929688
2019-08-15,211.0399932861328
2018-10-31,216.52999877929688
2019-09-16,220.33999633789062
2020-02-18,224.0399932861328
2020-05-07,221.66000366210938
2018-08-17,222.61000061035156
2019-12-04,226.77000427246094
2020-02-21,231.27999877929688
2018-12-17,229.39999389648438
2019-08-30,224.39999389648438
2018-11-15,219.6300048828125
2019-07-29,222.50999450683594
2019-06-27,225.16000366210938
2019-04-24,227.80999755859375
2018-07-10,226.69000244140625
2018-09-12,226.3000030517578
2019-02-19,221.33999633789062
2019-01-18,222.5500030517578
2020-02-24,223.39999389648438
2020-05-13,225.0399932861328
2019-12-10,225.22999572753906
2020-02-27,231.85000610351562
2019-12-13,227.5
2020-05-19,229.0
2019-03-06,230.0399932861328
2018-11-30,215.52000427246094
2019-08-13,215.05999755859375
2019-07-12,201.38999938964844
2019-06-10,192.92999267578125
2019-05-09,189.64999389648438
2018-07-25,188.27000427246094
2018-09-27,187.17999267578125
2018-10-29,184.11000061035156
2019-10-16,182.19000244140625
2019-12-16,185.00999450683594
2020-03-04,162.50999450683594
2020-05-22,159.72000122070312
2019-10-01,158.0
2019-12-19,152.6999969482422
2018-09-10,160.14999389648438
2019-05-24,161.02000427246094
2018-08-09,158.97999572753906
2019-04-22,161.3300018310547
2019-03-21,163.19000244140625
2019-01-16,157.19000244140625
2019-08-28,164.42999267578125
2018-11-13,166.72999572753906
2018-10-12,167.02000427246094
2019-06-25,170.58999633789062
2020-03-10,170.1199951171875
2020-05-28,170.99000549316406
2019-10-07,171.5500030517578
2020-03-13,170.6300048828125
2019-10-10,171.36000061035156
2020-03-16,173.27000427246094
2020-06-03,176.91000366210938
2018-11-28,175.89999389648438
2018-09-25,173.67999267578125
2018-07-23,174.10000610351562
2018-08-24,175.36000061035156
2019-07-10,173.9600067138672
2019-05-07,173.5800018310547
2019-04-05,177.47000122070312
2019-03-04,177.57000732421875
2019-01-31,179.30999755859375
2019-09-12,182.72999572753906
2019-12-31,183.72999572753906
2020-03-19,183.80999755859375
2020-01-03,181.3699951171875
2020-06-09,177.24000549316406
2019-02-15,181.08999633789062
2019-01-14,185.4499969482422
2018-07-06,185.6199951171875
2018-08-07,183.9199981689453
2018-10-10,179.3000030517578
2018-12-13,180.25
2019-08-26,181.91000366210938
2019-07-25,182.27999877929688
2019-05-22,180.49000549316406
2019-03-19,181.07000732421875
2020-01-06,181.7100067138672
2020-03-25,181.80999755859375
2020-06-12,181.0
2019-10-22,182.8000030517578
2020-01-09,181.13999938964844
2020-06-15,180.00999450683594
2019-10-25,178.17999267578125
2020-03-31,172.86000061035156
2020-06-18,171.77999877929688
2019-04-03,176.4499969482422
2018-08-22,177.1699981689453
2018-10-25,179.52999877929688
2019-01-29,179.0800018310547
2018-12-28,177.97999572753906
2018-11-26,182.39999389648438
2019-08-09,181.41000366210938
2019-07-08,175.07000732421875
2019-06-06,178.99000549316406
2019-09-10,173.99000549316406
2020-01-15,172.07000732421875
2020-04-03,175.14999389648438
2019-10-31,176.08999633789062
2020-04-06,177.89999389648438
2020-06-24,181.41000366210938
2018-11-09,186.4499969482422
2019-07-23,184.02999877929688
2019-06-21,185.19000244140625
2019-05-20,187.6699981689453
2019-04-18,189.89999389648438
2018-09-06,191.3800048828125
2018-10-08,189.9499969482422
2019-02-13,191.0
2018-12-11,191.8699951171875
2019-09-25,196.9499969482422
2020-01-21,196.17999267578125
2020-04-09,197.22999572753906
2019-11-06,198.05999755859375
2020-01-24,198.14999389648438
2020-01-27,195.97999572753906
2020-04-15,195.1300048828125
2018-12-26,197.86000061035156
2019-08-07,188.8699951171875
2019-06-04,184.0399932861328
2018-09-21,186.6300048828125
2018-07-19,189.4600067138672
2018-08-20,185.6199951171875
2018-10-23,187.0399932861328
2019-05-03,188.05999755859375
2019-04-01,185.60000610351562
2019-02-28,180.66000366210938
2019-11-12,179.42999267578125
2020-01-30,179.55999755859375
2019-11-15,178.0
2020-04-21,172.3000030517578
2019-04-16,171.86000061035156
2019-03-15,172.5399932861328
2019-02-11,175.77000427246094
2019-01-10,169.9199981689453
2019-08-22,168.2100067138672
2018-11-07,167.99000549316406
2018-08-03,162.0
2018-09-04,160.58999633789062
2019-06-19,159.92999267578125
2019-09-23,158.4499969482422
2019-11-18,159.57000732421875
2020-02-05,158.00999450683594
2020-04-24,154.27999877929688
2019-03-29,152.33999633789062
2019-11-21,159.58999633789062
2020-04-27,158.58999633789062
2020-02-11,156.85000610351562
2020-04-30,158.02000427246094
2019-05-01,161.83999633789062
2019-02-26,159.44000244140625
2019-01-25,161.3699951171875
2018-12-24,165.6699981689453
2019-09-06,164.5500030517578
2018-07-17,163.72000122070312
2018-09-19,166.33999633789062
2019-08-05,166.55999755859375
2019-10-08,168.5
2019-12-11,165.35000610351562
2019-11-27,160.89999389648438
2020-02-14,155.97999572753906
2020-05-06,159.9199981689453
2019-01-08,163.30999755859375
2018-12-07,164.19000244140625
2019-08-20,162.97000122070312
2018-11-05,159.7899932861328
2019-07-19,161.4199981689453
2018-10-04,161.97000122070312
2019-06-17,160.82000732421875
2019-05-16,159.19000244140625
2018-08-01,159.99000549316406
2019-03-13,162.60000610351562
2019-12-03,167.47000122070312
2020-02-20,167.89999389648438
2019-12-06,169.7899932861328
2020-05-12,165.0500030517578
2019-12-09,165.3800048828125
2020-02-26,167.1300048828125
2020-05-15,169.5500030517578
2019-03-28,173.77000427246094
2018-09-17,176.00999450683594
2018-08-16,175.8699951171875
2018-10-19,174.94000244140625
2019-04-29,172.60000610351562
2019-01-23,172.38999938964844
2019-09-04,170.52999877929688
2018-11-20,163.30999755859375
2019-07-02,163.72999572753906
2019-05-31,157.25999450683594
2019-12-12,161.19000244140625
2020-05-18,160.66000366210938
2019-09-27,164.22999572753906
2020-03-03,162.1300048828125
2020-05-21,158.80999755859375
2019-05-14,160.52000427246094
2018-08-31,155.05999755859375
2018-07-30,152.82000732421875
2018-10-02,156.0
2019-04-12,158.30999755859375
2019-03-11,155.83999633789062
2019-02-07,158.17999267578125
2019-07-17,158.10000610351562
2019-09-19,151.97000122070312
2019-10-21,152.49000549316406
2019-12-18,149.52999877929688
2020-03-06,153.17999267578125
2019-10-03,157.4499969482422
2020-03-09,158.61000061035156
2020-05-27,155.3699951171875
2019-12-24,159.05999755859375
2020-03-12,164.3800048828125
2018-12-20,161.8699951171875
2019-08-01,167.4199981689453
2018-08-14,172.25999450683594
2018-07-13,173.9600067138672
2018-10-17,173.50999450683594
2019-05-29,174.10000610351562
2019-03-26,173.57000732421875
2019-02-22,173.3000030517578
2019-10-04,150.91000366210938
2019-11-05,152.4499969482422
2019-12-27,148.77999877929688
2020-06-02,145.6699981689453
2019-12-30,143.25
2020-03-18,147.0399932861328
2020-06-05,145.16000366210938
2019-07-15,144.9600067138672
2018-12-03,145.57000732421875
2019-06-13,141.63999938964844
2019-01-04,140.77999877929688
2018-08-29,141.7100067138672
2019-02-05,143.0
2018-11-01,142.08999633789062
2019-08-16,138.38999938964844
2019-04-10,139.25
2019-09-17,141.36000061035156
2019-10-15,145.5399932861328
2020-01-02,146.77999877929688
2020-06-08,149.9600067138672
2019-10-18,150.77000427246094
2020-03-24,150.6999969482422
2020-06-11,149.91000366210938
2020-01-08,152.0399932861328
2019-04-25,154.6300048828125
2019-07-30,155.97999572753906
2019-02-20,154.0500030517578
2018-07-11,158.08999633789062
2018-09-13,158.39999389648438
2018-10-15,158.00999450683594
2019-06-28,155.83999633789062
2018-12-18,152.66000366210938
2018-11-16,156.52000427246094
2019-10-02,164.83999633789062
2020-03-27,164.85000610351562
2020-01-10,163.1699981689453
2019-10-24,163.9199981689453
2020-03-30,163.22000122070312
2020-06-17,162.17999267578125
2020-01-14,161.22000122070312
2020-04-02,156.22999572753906
2019-01-02,156.67999267578125
2019-08-14,158.3300018310547
2018-10-30,157.5500030517578
2019-06-11,155.52000427246094
2019-05-10,152.27000427246094
2019-04-08,152.0800018310547
2018-08-27,156.5500030517578
2018-07-26,159.5399932861328
2018-09-28,161.5
2019-03-07,161.50999450683594
2019-10-30,160.0500030517578
2020-01-17,158.02999877929688
2020-06-23,151.13999938964844
2020-04-08,153.8699951171875
2020-06-26,153.94000244140625
2019-03-22,156.61000061035156
2019-01-17,156.50999450683594
2019-08-29,157.0
2018-11-14,159.0800018310547
2019-06-26,164.88999938964844
2018-09-11,165.6699981689453
2018-07-09,164.10000610351562
2018-08-10,163.22999572753906
2019-04-23,146.86000061035156
2019-09-30,147.02000427246094
2020-01-23,148.1199951171875
2019-11-08,151.69000244140625
2020-04-14,150.77999877929688
2019-11-11,152.49000549316406
2020-01-29,152.52999877929688
2020-04-17,150.13999938964844
2018-07-24,151.2100067138672
2018-09-26,155.10000610351562
2019-05-08,153.17999267578125
2019-03-05,153.3000030517578
2019-02-01,154.8000030517578
2018-12-31,157.1300048828125
2018-11-29,158.0500030517578
2019-08-12,156.6300048828125
2019-07-11,159.27999877929688
2019-09-13,162.1300048828125
2019-11-14,159.14999389648438
2020-04-20,159.5399932861328
2020-02-04,159.97999572753906
2020-04-23,157.52999877929688
2018-12-14,155.5399932861328
2019-08-27,154.8800048828125
2018-08-08,154.07000732421875
2018-10-11,148.49000549316406
2018-11-12,148.39999389648438
2019-07-26,148.05999755859375
2019-06-24,148.25999450683594
2019-05-23,144.63999938964844
2019-03-20,143.83999633789062
2019-01-15,147.50999450683594
2019-11-20,149.9499969482422
2020-02-07,148.6300048828125
2020-02-10,155.66000366210938
2020-04-29,156.77999877929688
2019-11-26,158.0
2020-02-13,158.50999450683594
2019-01-30,161.47000122070312
2018-08-23,158.6199951171875
2018-09-24,158.57000732421875
2018-11-27,161.13999938964844
2018-10-26,164.91000366210938
2019-07-09,163.25
2019-06-07,154.85000610351562
2019-05-06,145.60000610351562
2019-04-04,144.52999877929688
2019-09-11,138.75999450683594
2019-11-29,141.1699981689453
2020-05-05,139.75
2019-12-02,133.08999633789062
2020-02-19,136.41000366210938
2020-05-08,129.92999267578125
2019-05-21,127.68000030517578
2019-03-18,115.69999694824219
2018-09-07,120.66999816894531
2018-08-06,111.01000213623047
2018-10-09,97.0
2019-02-14,106.62999725341797
2018-12-12,90.48999786376953
2019-07-24,94.95999908447266
2019-09-26,99.68000030517578
2019-10-28,111.68000030517578
2019-12-05,111.05999755859375
2020-05-11,111.76000213623047
2019-07-03,120.04000091552734
2020-02-25,118.30999755859375
2020-05-14,125.5999984741211
2020-02-28,120.58000183105469
2019-08-08,124.30999755859375
2019-06-05,121.26000213623047
2018-07-20,113.4800033569336
2018-08-21,116.63999938964844
2018-10-24,109.22000122070312
2019-04-02,119.0199966430664
2019-03-01,115.94999694824219
2019-01-28,125.54000091552734
2018-12-27,122.29000091552734
2019-09-09,123.52999877929688
2020-03-02,125.08000183105469
2020-05-20,119.9000015258789
2019-12-17,119.08000183105469
2020-03-05,124.8499984741211
2019-02-12,122.63999938964844
2019-01-11,120.4800033569336
2018-12-10,118.54000091552734
2019-08-23,120.87999725341797
2018-11-08,123.05999755859375
2019-07-22,127.29000091552734
2019-06-20,127.73999786376953
2018-09-05,129.47999572753906
2019-04-17,126.7699966430664
2019-09-24,118.19999694824219
2019-12-20,115.8499984741211
2020-05-26,117.66999816894531
2019-04-30,115.12000274658203
2019-12-23,116.73999786376953
2020-03-11,120.44000244140625
2020-05-29,117.55999755859375
2019-12-26,113.13999938964844
2020-06-01,109.33999633789062
2019-05-02,109.11000061035156
2019-02-27,107.5199966430664
2018-11-23,119.19000244140625
2019-08-06,114.79000091552734
2018-07-18,117.01000213623047
2018-09-20,115.7699966430664
2018-10-22,117.0
2019-07-05,124.80999755859375
2019-06-03,130.42999267578125
2019-10-09,131.14999389648438
2019-10-11,130.55999755859375
2020-03-17,129.7100067138672
2020-06-04,134.1999969482422
2019-10-14,138.0800018310547
2020-03-20,139.2100067138672
2018-11-06,142.2100067138672
2019-06-18,149.3800048828125
2019-05-17,144.69000244140625
2019-04-15,140.39999389648438
2019-03-14,128.80999755859375
2019-01-09,132.72000122070312
2018-08-02,133.67999267578125
2018-10-05,135.5399932861328
2019-08-21,135.66000366210938
2019-10-17,138.38999938964844
2020-03-23,137.6300048828125
2020-06-10,137.3800048828125
2019-02-25,139.07000732421875
2020-01-07,135.08999633789062
2020-03-26,136.11000061035156
2019-10-23,130.0800018310547
