Dates,FDX
2020-02-06,244.52000427246094
2019-11-22,243.19000244140625
2019-03-25,242.17999267578125
2019-02-21,241.17999267578125
2018-12-19,243.5500030517578
2018-07-12,240.94000244140625
2018-09-14,243.36000061035156
2018-08-13,242.38999938964844
2018-10-16,239.60000610351562
2019-07-31,238.60000610351562
2019-05-28,234.75
2019-04-26,229.5500030517578
2020-04-28,224.6999969482422
2019-11-25,224.75999450683594
2020-02-12,221.66000366210938
2020-05-01,226.35000610351562
2020-05-04,226.0
2019-06-12,223.42999267578125
2019-04-09,220.74000549316406
2019-03-08,220.6699981689453
2019-02-04,219.4499969482422
2018-07-27,219.4199981689453
2018-08-28,215.50999450683594
2019-01-03,214.25
2019-08-15,215.8800048828125
2018-10-31,217.13999938964844
2019-09-16,222.86000061035156
2020-02-18,225.1300048828125
2020-05-07,227.64999389648438
2018-08-17,224.10000610351562
2019-12-04,227.1699981689453
2020-02-21,231.55999755859375
2018-12-17,231.80999755859375
2019-08-30,229.60000610351562
2018-11-15,225.19000244140625
2019-07-29,225.25
2019-06-27,227.3000030517578
2019-04-24,229.4600067138672
2018-07-10,228.1699981689453
2018-09-12,228.99000549316406
2019-02-19,224.1699981689453
2019-01-18,226.3000030517578
2020-02-24,226.0
2020-05-13,226.1199951171875
2019-12-10,225.85000610351562
2020-02-27,231.85000610351562
2019-12-13,231.5
2020-05-19,229.57000732421875
2019-03-06,234.49000549316406
2018-11-30,227.5500030517578
2019-08-13,215.30999755859375
2019-07-12,217.4499969482422
2019-06-10,198.72999572753906
2019-05-09,196.5
2018-07-25,193.1199951171875
2018-09-27,189.4499969482422
2018-10-29,188.75
2019-10-16,186.1699981689453
2019-12-16,186.13999938964844
2020-03-04,171.6300048828125
2020-05-22,164.99000549316406
2019-10-01,159.7899932861328
2019-12-19,157.72999572753906
2018-09-10,160.14999389648438
2019-05-24,161.02000427246094
2018-08-09,163.7899932861328
2019-04-22,161.64999389648438
2019-03-21,163.3800048828125
2019-01-16,163.07000732421875
2019-08-28,164.97999572753906
2018-11-13,166.85000610351562
2018-10-12,169.4199981689453
2019-06-25,171.22000122070312
2020-03-10,170.6199951171875
2020-05-28,171.13999938964844
2019-10-07,173.10000610351562
2020-03-13,172.64999389648438
2019-10-10,174.22999572753906
2020-03-16,175.0
2020-06-03,179.19000244140625
2018-11-28,176.72000122070312
2018-09-25,177.0800018310547
2018-07-23,174.27999877929688
2018-08-24,177.55999755859375
2019-07-10,174.3300018310547
2019-05-07,174.3000030517578
2019-04-05,178.22999572753906
2019-03-04,178.7100067138672
2019-01-31,180.1199951171875
2019-09-12,182.74000549316406
2019-12-31,184.32000732421875
2020-03-19,185.02999877929688
2020-01-03,183.44000244140625
2020-06-09,180.17999267578125
2019-02-15,181.24000549316406
2019-01-14,186.22999572753906
2018-07-06,187.0399932861328
2018-08-07,185.22000122070312
2018-10-10,179.5
2018-12-13,181.8000030517578
2019-08-26,183.02000427246094
2019-07-25,183.4600067138672
2019-05-22,182.27999877929688
2019-03-19,183.64999389648438
2020-01-06,183.9600067138672
2020-03-25,182.24000549316406
2020-06-12,181.63999938964844
2019-10-22,184.44000244140625
2020-01-09,185.30999755859375
2020-06-15,181.14999389648438
2019-10-25,180.75999450683594
2020-03-31,176.6199951171875
2020-06-18,172.6199951171875
2019-04-03,176.6199951171875
2018-08-22,178.1999969482422
2018-10-25,180.10000610351562
2019-01-29,179.52999877929688
2018-12-28,181.83999633789062
2018-11-26,182.4199981689453
2019-08-09,185.0
2019-07-08,175.77000427246094
2019-06-06,179.33999633789062
2019-09-10,178.1300048828125
2020-01-15,174.8699951171875
2020-04-03,175.24000549316406
2019-10-31,176.49000549316406
2020-04-06,178.25999450683594
2020-06-24,182.08999633789062
2018-11-09,187.0
2019-07-23,186.66000366210938
2019-06-21,188.0
2019-05-20,187.75
2019-04-18,190.3699951171875
2018-09-06,191.55999755859375
2018-10-08,190.42999267578125
2019-02-13,191.75
2018-12-11,193.0
2019-09-25,196.97999572753906
2020-01-21,197.9600067138672
2020-04-09,198.57000732421875
2019-11-06,199.32000732421875
2020-01-24,199.32000732421875
2020-01-27,197.50999450683594
2020-04-15,196.0800018310547
2018-12-26,198.30999755859375
2019-08-07,195.91000366210938
2019-06-04,186.5399932861328
2018-09-21,187.32000732421875
2018-07-19,190.64999389648438
2018-08-20,189.83999633789062
2018-10-23,188.0800018310547
2019-05-03,190.5800018310547
2019-04-01,186.22999572753906
2019-02-28,183.47000122070312
2019-11-12,181.08999633789062
2020-01-30,179.6699981689453
2019-11-15,179.5399932861328
2020-04-21,173.75999450683594
2019-04-16,174.35000610351562
2019-03-15,173.27999877929688
2019-02-11,179.42999267578125
2019-01-10,174.22000122070312
2019-08-22,169.85000610351562
2018-11-07,169.89999389648438
2018-08-03,166.89999389648438
2018-09-04,161.0500030517578
2019-06-19,162.00999450683594
2019-09-23,160.1999969482422
2019-11-18,160.72999572753906
2020-02-05,161.7100067138672
2020-04-24,156.75
2019-03-29,155.41000366210938
2019-11-21,159.88999938964844
2020-04-27,161.5
2020-02-11,158.60000610351562
2020-04-30,159.44000244140625
2019-05-01,164.0
2019-02-26,163.89999389648438
2019-01-25,162.00999450683594
2018-12-24,165.8800048828125
2019-09-06,165.47999572753906
2018-07-17,165.0
2018-09-19,169.1199951171875
2019-08-05,167.4499969482422
2019-10-08,169.5399932861328
2019-12-11,168.05999755859375
2019-11-27,164.97999572753906
2020-02-14,160.0
2020-05-06,161.25999450683594
2019-01-08,164.35000610351562
2018-12-07,166.38999938964844
2019-08-20,168.02000427246094
2018-11-05,163.22999572753906
2019-07-19,161.52999877929688
2018-10-04,162.4199981689453
2019-06-17,161.72000122070312
2019-05-16,159.94000244140625
2018-08-01,162.82000732421875
2019-03-13,163.36000061035156
2019-12-03,168.44000244140625
2020-02-20,168.85000610351562
2019-12-06,172.9600067138672
2020-05-12,169.77999877929688
2019-12-09,166.5
2020-02-26,168.8699951171875
2020-05-15,171.1300048828125
2019-03-28,173.9499969482422
2018-09-17,178.5
2018-08-16,176.75999450683594
2018-10-19,175.9199981689453
2019-04-29,175.0399932861328
2019-01-23,172.94000244140625
2019-09-04,173.99000549316406
2018-11-20,171.47000122070312
2019-07-02,164.8000030517578
2019-05-31,160.16000366210938
2019-12-12,162.99000549316406
2020-05-18,160.8699951171875
2019-09-27,165.1999969482422
2020-03-03,163.94000244140625
2020-05-21,161.22999572753906
2019-05-14,163.60000610351562
2018-08-31,158.0399932861328
2018-07-30,155.49000549316406
2018-10-02,156.91000366210938
2019-04-12,159.24000549316406
2019-03-11,157.97000122070312
2019-02-07,158.8000030517578
2019-07-17,158.99000549316406
2019-09-19,157.19000244140625
2019-10-21,154.72999572753906
2019-12-18,154.11000061035156
2020-03-06,154.4499969482422
2019-10-03,158.49000549316406
2020-03-09,160.30999755859375
2020-05-27,157.25
2019-12-24,159.5800018310547
2020-03-12,165.36000061035156
2018-12-20,164.82000732421875
2019-08-01,167.6300048828125
2018-08-14,172.5
2018-07-13,173.9600067138672
2018-10-17,174.67999267578125
2019-05-29,176.25
2019-03-26,174.9499969482422
2019-02-22,174.44000244140625
2019-10-04,154.57000732421875
2019-11-05,152.60000610351562
2019-12-27,153.36000061035156
2020-06-02,149.10000610351562
2019-12-30,147.6199951171875
2020-03-18,147.82000732421875
2020-06-05,147.47999572753906
2019-07-15,146.82000732421875
2018-12-03,146.5
2019-06-13,146.83999633789062
2019-01-04,141.89999389648438
2018-08-29,141.89999389648438
2019-02-05,143.05999755859375
2018-11-01,144.22999572753906
2019-08-16,140.94000244140625
2019-04-10,139.77000427246094
2019-09-17,141.6199951171875
2019-10-15,147.0500030517578
2020-01-02,147.6999969482422
2020-06-08,150.1300048828125
2019-10-18,152.36000061035156
2020-03-24,152.4199981689453
2020-06-11,151.1199951171875
2020-01-08,154.1300048828125
2019-04-25,154.69000244140625
2019-07-30,156.72999572753906
2019-02-20,156.97999572753906
2018-07-11,158.24000549316406
2018-09-13,160.38999938964844
2018-10-15,158.92999267578125
2019-06-28,157.75999450683594
2018-12-18,155.83999633789062
2018-11-16,157.10000610351562
2019-10-02,165.02999877929688
2020-03-27,167.58999633789062
2020-01-10,164.6199951171875
2019-10-24,166.8300018310547
2020-03-30,164.0
2020-06-17,163.02000427246094
2020-01-14,163.83999633789062
2020-04-02,160.00999450683594
2019-01-02,158.0
2019-08-14,158.50999450683594
2018-10-30,157.72000122070312
2019-06-11,158.22999572753906
2019-05-10,155.08999633789062
2019-04-08,153.77000427246094
2018-08-27,156.7899932861328
2018-07-26,160.33999633789062
2018-09-28,162.75999450683594
2019-03-07,162.07000732421875
2019-10-30,161.4600067138672
2020-01-17,163.6999969482422
2020-06-23,154.47000122070312
2020-04-08,155.69000244140625
2020-06-26,154.88999938964844
2019-03-22,157.2899932861328
2019-01-17,157.47999572753906
2019-08-29,158.13999938964844
2018-11-14,159.52000427246094
2019-06-26,165.82000732421875
2018-09-11,167.8699951171875
2018-07-09,168.3699951171875
2018-08-10,164.77999877929688
2019-04-23,152.77000427246094
2019-09-30,148.82000732421875
2020-01-23,148.5500030517578
2019-11-08,152.75999450683594
2020-04-14,152.3800048828125
2019-11-11,152.77999877929688
2020-01-29,154.11000061035156
2020-04-17,153.3000030517578
2018-07-24,151.57000732421875
2018-09-26,155.10000610351562
2019-05-08,153.33999633789062
2019-03-05,153.5500030517578
2019-02-01,155.22000122070312
2018-12-31,157.75
2018-11-29,158.30999755859375
2019-08-12,158.42999267578125
2019-07-11,159.52999877929688
2019-09-13,164.5
2019-11-14,163.02000427246094
2020-04-20,161.47000122070312
2020-02-04,161.17999267578125
2020-04-23,159.16000366210938
2018-12-14,158.85000610351562
2019-08-27,155.33999633789062
2018-08-08,155.63999938964844
2018-10-11,150.17999267578125
2018-11-12,149.9499969482422
2019-07-26,150.07000732421875
2019-06-24,148.39999389648438
2019-05-23,147.2899932861328
2019-03-20,147.39999389648438
2019-01-15,148.24000549316406
2019-11-20,150.85000610351562
2020-02-07,151.3800048828125
2020-02-10,157.44000244140625
2020-04-29,160.2899932861328
2019-11-26,159.55999755859375
2020-02-13,159.80999755859375
2019-01-30,161.8300018310547
2018-08-23,161.2899932861328
2018-09-24,160.91000366210938
2018-11-27,161.69000244140625
2018-10-26,165.25
2019-07-09,164.13999938964844
2019-06-07,157.72000122070312
2019-05-06,155.8000030517578
2019-04-04,149.38999938964844
2019-09-11,145.49000549316406
2019-11-29,141.1999969482422
2020-05-05,142.52000427246094
2019-12-02,142.1699981689453
2020-02-19,136.4600067138672
2020-05-08,133.13999938964844
2019-05-21,130.64999389648438
2019-03-18,121.58000183105469
2018-09-07,121.75
2018-08-06,118.30000305175781
2018-10-09,105.18000030517578
2019-02-14,106.68000030517578
2018-12-12,99.87000274658203
2019-07-24,100.1500015258789
2019-09-26,100.69999694824219
2019-10-28,116.16000366210938
2019-12-05,118.69999694824219
2020-05-11,115.05000305175781
2019-07-03,121.80000305175781
2020-02-25,126.94000244140625
2020-05-14,127.0
2020-02-28,124.3499984741211
2019-08-08,125.61000061035156
2019-06-05,124.8499984741211
2018-07-20,118.75
2018-08-21,117.30000305175781
2018-10-24,116.0
2019-04-02,119.80999755859375
2019-03-01,125.4800033569336
2019-01-28,127.2300033569336
2018-12-27,130.0
2019-09-09,125.19000244140625
2020-03-02,126.9800033569336
2020-05-20,121.69000244140625
2019-12-17,121.0
2020-03-05,124.95999908447266
2019-02-12,125.66999816894531
2019-01-11,122.18000030517578
2018-12-10,122.97000122070312
2019-08-23,122.41999816894531
2018-11-08,123.19000244140625
2019-07-22,128.5
2019-06-20,129.88999938964844
2018-09-05,131.8000030517578
2019-04-17,127.93000030517578
2019-09-24,124.55999755859375
2019-12-20,117.55999755859375
2020-05-26,120.12000274658203
2019-04-30,119.41999816894531
2019-12-23,118.87000274658203
2020-03-11,120.88999938964844
2020-05-29,119.37000274658203
2019-12-26,118.11000061035156
2020-06-01,113.1500015258789
2019-05-02,109.18000030517578
2019-02-27,108.95999908447266
2018-11-23,120.0
2019-08-06,119.4000015258789
2018-07-18,119.4800033569336
2018-09-20,118.43000030517578
2018-10-22,117.55999755859375
2019-07-05,126.73999786376953
2019-06-03,130.77999877929688
2019-10-09,133.91000366210938
2019-10-11,130.88999938964844
2020-03-17,130.4600067138672
2020-06-04,134.58999633789062
2019-10-14,139.8800048828125
2020-03-20,139.25
2018-11-06,145.77000427246094
2019-06-18,149.99000549316406
2019-05-17,145.92999267578125
2019-04-15,144.41000366210938
2019-03-14,134.47000122070312
2019-01-09,135.0
2018-08-02,134.6300048828125
2018-10-05,139.3699951171875
2019-08-21,137.39999389648438
2019-10-17,139.33999633789062
2020-03-23,140.8800048828125
2020-06-10,137.75
2019-02-25,139.83999633789062
2020-01-07,138.0
2020-03-26,136.27999877929688
2019-10-23,135.3800048828125
