Dates,AMZN,AAPL,BA,WFC
2019-01-02,,,,
2019-01-03,-0.00988823292502039,-0.08265662183390943,-0.012995900027828022,0.008519652921867182
2019-01-07,0.03641092327698314,0.019420819430055136,0.027209646815382627,0.016050732011023028
2019-01-04,0.025445457085163214,0.0018848789871739324,0.00685056626255931,0.0024942616994885203
2019-01-08,0.025725531794768663,0.020090072272915593,0.03193322289948819,-0.0014513724961352503
2019-01-09,-0.005254612939448844,0.01785002848333961,0.017435933207417653,-0.0037375478767874837
2019-01-10,-0.002728174058588162,-0.0036238760306570583,0.01805872348280091,0.0014589348789508794
2019-01-11,-0.0017796247933262732,-0.0017536160961245661,0.0025178491181312435,0.0008324852479184575
2019-01-14,-0.007281913163468601,-0.01580997217976221,-0.0043740485863013046,0.008317769278638254
2019-01-15,0.016357289046540657,0.014014643070737742,0.0014455649475757504,-0.0049495085617490275
2019-01-16,0.01781320304416467,0.01623316711045053,0.004754875582914986,0.022590676737572757
2019-01-18,-0.002832818800403203,0.011419032098664905,0.024873201612015894,0.0004053599047795231
2019-01-22,0.009428414106958716,0.0013954155498729914,0.009592449442756168,0.016207439772453647
2019-01-24,-0.020003471058978817,-0.007284070938096576,-0.008493942761014894,-0.0011961996306527611
2019-01-28,-0.014531409370048931,-0.010144811977502277,-0.005491488009240042,0.0043912420639447
2019-01-30,-0.00010259494506681399,-0.004254245614966901,0.00270563345036523,0.00039746537927198844
2019-02-01,0.015821277620059915,0.023627713983829013,0.010353020104225896,0.003972998854454124
2019-02-20,-0.022857403066970594,-0.011383058219037956,-0.01027412925434279,-0.012663224733971301
2019-02-27,-0.007671729554521223,0.011514124164746509,0.01269373896829129,0.004208398357738563
2019-02-19,0.02730365855728678,0.05071769282253147,0.06577302333377455,0.004789420491843943
2019-02-15,0.035457279429395694,0.017153212207105195,-0.0076026506545081585,-0.018470711685399266
2019-02-11,-0.0364833042535746,-0.00011836847610025014,0.009794590231738676,-0.0068797318997934065
2019-02-26,-0.014004311196473718,0.01585991242946605,0.010870722158730306,0.0014262365976507319
2019-02-05,0.009474854868393834,0.01992309271807513,0.03445234448194201,0.0034587622312849398
2019-02-07,0.0042035477696873436,0.0027987519307710595,0.007620218826080327,0.004257889005921722
2019-02-22,-0.027938221586530143,-0.009284073673258009,-0.008529039184428266,-0.004643641185237968
2019-01-17,-0.022730952393825832,-0.018857069870409915,-0.013135164050851245,-0.02555777568016715
2019-01-23,0.01303046959099885,0.003222799952862898,0.01202586729540589,-0.0016653170176944565
2019-01-29,0.01871010484169977,-0.001226603035055951,0.003367261859861914,0.031276063983196156
2019-01-25,0.010357435778872048,0.00865494577508219,0.003672113511351771,0.005054589660890008
2019-01-31,-0.011156848316372536,-0.007073291111569402,-0.0012114750884889558,-0.016093326328594393
2019-02-04,-0.0054887295319450136,0.0025692073777843216,0.014142900769010147,0.010427281192481708
2019-02-06,0.003124767920578142,-0.001514237108078187,-0.0002630913880494745,0.004046960144671319
2019-02-08,0.0005691883175871215,0.010965963929305378,0.009331468329670356,0.005239865816752287
2019-02-12,-0.006954422968358798,-0.005481261059804399,0.0013512405868745248,0.00020044750038294978
2019-02-14,0.00700921579849445,0.003654956782844776,0.004876772663370943,-0.002806161382264638
2019-03-01,0.01202492744949235,0.01658956715137294,0.012839569796117445,0.009648232004750401
2019-02-25,-0.008829919960798183,-0.0032409852803479966,-0.002139964177055087,-0.0017917609677103874
2019-02-21,0.0011098045538160406,-0.0017113693470344193,0.01708621578616687,-0.0021938693994932867
2019-02-13,0.006066451405487783,-0.0005142647879464723,0.011665544455138566,0.0019988465172569025
2019-02-28,0.013615691027469623,0.001372078379453967,0.010398251547881099,0.014163157178232133
