Dates,AMZN,AAPL,BA,WFC
2019-01-02,,,,
2019-01-03,-0.025241516611779313,-0.09960737025028876,-0.039869070626126324,-0.007882380543450584
2019-01-07,0.050063977314130925,0.04268930277240135,0.052042434845362084,0.029632833952296656
2019-01-04,0.034353394787299596,-0.002225831939036471,0.003149073075644493,-0.006465096316132235
2019-01-08,0.01661232280061653,0.01906312082634498,0.03785320161599648,-0.0020990444039095113
2019-01-09,0.0017144285008670046,0.016981741682214002,0.009690740330655867,0.0054690432588586635
2019-01-10,-0.0019284287024635693,0.003196174424155096,0.025535872734158804,-0.0010460091602215726
2019-01-11,-0.009455212705065219,-0.009818008684413626,0.0008224626555390913,0.002513066636330219
2019-01-14,-0.014233003865926852,-0.015037056846080588,-0.007197530713664246,0.011489434913987573
2019-01-15,0.03546236978592687,0.020466715494791732,0.005365923511288173,-0.015489467748080576
2019-01-16,0.005505906256278337,0.01221660042928363,-0.0005109944378021147,0.026641504227936208
2019-01-18,0.005606398247989697,0.005937770455975322,0.01996818391196764,0.005925642085512273
2019-01-22,0.0017599488077810754,0.006159416849145227,0.015706409830282375,0.015843972913866855
2019-01-24,-0.03774903258446938,-0.022446142762788446,-0.018726227302693133,-0.002999354453428471
2019-01-28,0.0048095329374888696,0.004044325537150728,0.0019837705146301676,0.00521456715504387
2019-01-30,0.009091373277229309,-0.00792620345125028,-0.0009480950106766084,-0.0027932839711091173
2019-02-01,0.009450485561643518,0.03313685435310676,0.016551827881774006,0.0030012310374702977
2019-02-20,-0.019562145071039372,-0.009254510052704501,-0.0033772952913272425,-0.006183949066144945
2019-02-27,-0.02686994204251958,-0.010364749483978586,0.005344801043837943,0.0006021433055125591
2019-02-19,0.04802748550305913,0.06833467691179762,0.06250855643769859,0.004814477147705221
2019-02-15,0.028914665807473927,0.007201225061459926,-0.0054162955145566904,-0.023557602347398232
2019-02-11,-0.05381880868498756,0.00048066468325647094,0.004693733679561163,0.0
2019-02-26,0.0043536758084850025,0.02840497001068898,0.024701255723966087,0.0030668887006108925
2019-02-05,0.015612467373129935,0.017109446281934337,0.033198973994411185,0.004280454109138798
2019-02-07,-0.0111827443606477,0.0003445448381349525,0.0022672794684950315,-0.0010148008239497797
2019-02-22,-0.015784091847814374,-0.01893941085698192,-0.014448619920405359,-0.02316130356309143
2019-01-17,-0.016198284465863244,-0.003100495915100643,-0.0006417300318583008,-0.008943433627285002
2019-01-23,0.001750405704597835,-0.0057509005649181155,-0.0023708761117179344,0.0
2019-01-29,0.02954746056921742,0.008617168016179066,0.016759472234406436,0.029380853438615295
2019-01-25,0.0012148828288660596,-0.004154758712640039,-0.0003409004870017496,-0.0006115959177060981
2019-01-31,-0.010579253406059475,0.0036432624436515404,-0.0018509895097215123,-0.0101999183054029
2019-02-04,-0.009059299923589892,-0.0022248529041146714,0.019886764313184813,0.014427055983826653
2019-02-06,0.012208094454996044,0.002992574300642481,-0.004091182262085824,0.0032507079123111904
2019-02-08,-0.003366950083382503,0.006435418888726563,0.012708350317683026,0.00870798493063285
2019-02-12,-0.0016398706736473478,-0.005638558551334882,-0.009417628598421102,-0.005019072337027808
2019-02-14,0.007484141200676753,0.011165694431014783,0.015494040492248118,-0.010895901948428155
2019-03-01,0.0008825549501936258,0.0072844683930379794,0.006650176642843286,0.013055882979843503
2019-02-25,0.0020820725132042472,0.0005739890143372506,-0.00023427765984851412,-0.0014095790382461226
2019-02-21,0.0028660115719134627,0.0030975350224347054,0.020315424352523204,0.006251288008411793
2019-02-13,-0.000767788355219845,-0.009835885336134886,0.010380279690265892,-0.000200443605703704
2019-02-28,0.01945325141566001,0.010511160198520164,0.001500144728902697,0.002806161382264527
