Dates,AMZN,AAPL,BA,WFC
2019-01-02,,,,
2019-01-03,-0.025241516611779313,-0.09960743817131479,-0.039868996920746747,-0.007882446354725903
2019-01-07,0.050063977314130925,0.04268930198522858,0.052042426325842994,0.02963288698602007
2019-01-04,0.034353394787299596,-0.0022256187544578143,0.0031489058766742684,-0.006465103086326418
2019-01-08,0.01661232280061653,0.01906292565971479,0.03785337800875932,-0.002099087944570366
2019-01-09,0.0017144285008670046,0.016981739766083415,0.009690604719300167,0.00546902272816463
2019-01-10,-0.0019284287024635693,0.003196323988797989,0.02553595769866268,-0.001045945324768205
2019-01-11,-0.009455212705065219,-0.009818137283678752,0.0008225486091937295,0.002513102787343513
2019-01-14,-0.014233003865926852,-0.01503703831665959,-0.007197592496263283,0.011489427972323885
2019-01-15,0.03546236978592687,0.020466755985707463,0.005365976138209216,-0.015489467738254104
2019-01-16,0.005505906256278337,0.012216613606004678,-0.0005111666690442718,0.026641554119124944
2019-01-18,0.005606398247989697,0.005937681222905722,0.019968354438848923,0.005925655414225295
2019-01-22,0.0017599488077810754,0.0061594171415571,0.015706388208537092,0.0158438338173168
2019-01-24,-0.03774903258446938,-0.022446141202767778,-0.018726176373817127,-0.002999416807337618
2019-01-28,0.0048095329374888696,0.004044330854046541,0.0019837240905327125,0.0052147120448235995
2019-01-30,0.009091373277229309,-0.007926322910504768,-0.0009481234756983925,-0.0027933113679265986
2019-02-01,0.009450485561643518,0.03313707767943819,0.016551716157712892,0.003001216941894258
2019-02-20,-0.019562145071039372,-0.00925455030931388,-0.0033772748141395192,-0.006183873999577982
2019-02-27,-0.02686994204251958,-0.010364842578270195,0.005344908025910922,0.0006020889389912742
2019-02-19,0.04802748550305913,0.06833477112885133,0.06250845602094501,0.00481446980626643
2019-02-15,0.028914665807473927,0.007201062369359912,-0.005416346502314817,-0.014705934007622545
2019-02-11,-0.05381880868498756,0.00048073505699619545,0.0046938694398501735,0.0
2019-02-26,0.0043536758084850025,0.02840498826784832,0.02470122176665357,0.003066929754018899
2019-02-05,0.015612467373129935,0.017109520804155842,0.03319886560106666,0.004280474254958699
2019-02-07,-0.0111827443606477,0.0003445295147843641,0.0022673188181643322,-0.0010148401546513641
2019-02-22,-0.015784091847814374,-0.018939470082579124,-0.00949742291274569,-0.02316130090487578
2019-01-17,-0.016198284465863244,0.0011751167034588228,-0.0006416955076147257,-0.008943418481799803
2019-01-23,0.001750405704597835,-0.0057509859294314625,-0.002370858628215955,0.0
2019-01-29,0.02954746056921742,0.008617185609541611,0.016759535813369864,0.029380996798020087
2019-01-25,0.0012148828288660596,-0.004154774276100448,-0.00034085924681515056,-0.0006116681717941441
2019-01-31,-0.010579253406059475,0.00364337662983516,-0.0018511619233908538,-0.010199992075459519
2019-02-04,-0.009059299923589892,-0.0022248636957893364,0.01988691407868859,0.014427045390745796
2019-02-06,0.012208094454996044,0.00299247284072357,-0.00409128526034519,0.003250688664382828
2019-02-08,-0.003366950083382503,0.00643546439909648,0.012708421589910479,0.008707970374637997
2019-02-12,-0.0016398706736473478,-0.005638533078571095,-0.009417620101676683,-0.005019027824575861
2019-02-14,0.007484141200676753,0.011165584967209208,0.015494008805654103,-0.010895828901507087
2019-03-01,0.0008825549501936258,0.007284460382412705,0.006650198259800177,0.01305588728424767
2019-02-25,0.0020820725132042472,0.000574001691223236,-0.000234332740632337,-0.0014096672274089839
2019-02-21,0.0028660115719134627,0.003097582013503075,0.020315428244057854,0.006251309323495269
2019-02-13,-0.000767788355219845,-0.009835862139265683,0.010380279406790649,-0.0002004705165727927
2019-02-28,0.01945325141566001,0.010510970206907277,0.001500183003717126,0.002806255934247437
