Dates,AMZN,AAPL,BA,WFC
2019-01-02,1539.1300048828125,157.9199981689453,323.80999755859375,46.939998626708984
2019-01-03,1500.280029296875,142.19000244140625,310.8999938964844,46.56999969482422
2019-01-07,1575.3900146484375,148.25999450683594,327.0799865722656,47.95000076293945
2019-01-04,1629.510009765625,147.92999267578125,328.1099853515625,47.63999938964844
2019-01-08,1656.5799560546875,150.75,340.5299987792969,47.540000915527344
2019-01-09,1659.4200439453125,153.30999755859375,343.8299865722656,47.79999923706055
2019-01-10,1656.219970703125,153.8000030517578,352.6099853515625,47.75
2019-01-11,1640.56005859375,152.2899932861328,352.8999938964844,47.869998931884766
2019-01-14,1617.2099609375,150.0,350.3599853515625,48.41999816894531
2019-01-15,1674.56005859375,153.07000732421875,352.239990234375,47.66999816894531
2019-01-16,1683.780029296875,154.94000244140625,352.05999755859375,48.939998626708984
2019-01-18,1693.219970703125,155.86000061035156,359.0899963378906,49.22999954223633
2019-01-22,1696.199951171875,156.82000732421875,364.7300109863281,50.0099983215332
2019-01-24,1632.1700439453125,153.3000030517578,357.8999938964844,49.86000061035156
2019-01-28,1640.02001953125,153.9199981689453,358.6099853515625,50.119998931884766
2019-01-30,1654.9300537109375,152.6999969482422,358.2699890136719,49.97999954223633
2019-02-01,1670.5699462890625,157.75999450683594,364.20001220703125,50.130001068115234
2019-02-20,1637.8900146484375,156.3000030517578,362.9700012207031,49.81999969482422
2019-02-27,1593.8800048828125,154.67999267578125,364.9100036621094,49.849998474121094
2019-02-19,1670.4300537109375,165.25,387.7200012207031,50.09000015258789
2019-02-15,1718.72998046875,166.44000244140625,385.6199951171875,48.90999984741211
2019-02-11,1626.22998046875,166.52000427246094,387.42999267578125,48.90999984741211
2019-02-26,1633.31005859375,171.25,397.0,49.060001373291016
2019-02-05,1658.81005859375,174.17999267578125,410.17999267578125,49.27000045776367
2019-02-07,1640.260009765625,174.24000549316406,411.1099853515625,49.220001220703125
2019-02-22,1614.3699951171875,170.94000244140625,405.1700134277344,48.08000183105469
2019-01-17,1588.219970703125,170.41000366210938,404.9100036621094,47.650001525878906
2019-01-23,1591.0,169.42999267578125,403.95001220703125,47.650001525878906
2019-01-29,1638.010009765625,170.88999938964844,410.7200012207031,49.04999923706055
2019-01-25,1640.0,170.17999267578125,410.5799865722656,49.02000045776367
2019-01-31,1622.6500244140625,170.8000030517578,409.82000732421875,48.52000045776367
2019-02-04,1607.949951171875,170.4199981689453,417.9700012207031,49.220001220703125
2019-02-06,1627.5799560546875,170.92999267578125,416.260009765625,49.380001068115234
2019-02-08,1622.0999755859375,172.02999877929688,421.54998779296875,49.810001373291016
2019-02-12,1619.43994140625,171.05999755859375,417.5799865722656,49.560001373291016
2019-02-14,1631.56005859375,172.97000122070312,424.04998779296875,49.02000045776367
2019-03-01,1633.0,174.22999572753906,426.8699951171875,49.65999984741211
2019-02-25,1636.4000244140625,174.3300018310547,426.7699890136719,49.59000015258789
2019-02-21,1641.0899658203125,174.8699951171875,435.44000244140625,49.900001525878906
2019-02-13,1639.8299560546875,173.14999389648438,439.9599914550781,49.88999938964844
2019-02-28,1671.72998046875,174.97000122070312,440.6199951171875,50.029998779296875
