Dates,STE
2020-03-31,120.66999816894531
2020-06-18,119.76000213623047
2019-04-03,121.04000091552734
2018-08-22,122.37000274658203
2018-10-25,123.63999938964844
2019-01-29,123.70999908447266
2018-12-28,124.26000213623047
2018-11-26,123.55999755859375
2019-08-09,123.68000030517578
2019-07-08,124.48999786376953
2019-06-06,125.48999786376953
2019-09-10,124.87999725341797
2020-01-15,122.87000274658203
2020-04-03,123.73999786376953
2019-10-31,125.81999969482422
2020-04-06,127.2699966430664
2020-06-24,128.63999938964844
2018-11-09,129.52999877929688
2019-07-23,128.02999877929688
2019-06-21,127.25
2019-05-20,126.98999786376953
2019-04-18,127.12999725341797
2018-09-06,125.94999694824219
2018-10-08,127.08000183105469
2019-02-13,127.12000274658203
2018-12-11,128.36000061035156
2019-09-25,129.22999572753906
2020-01-21,129.8699951171875
2020-04-09,129.6999969482422
2019-11-06,126.23999786376953
2020-01-24,123.30999755859375
2020-01-27,125.48999786376953
2020-04-15,126.55999755859375
2018-12-26,127.9800033569336
2019-08-07,128.66000366210938
2019-06-04,129.50999450683594
2018-09-21,130.85000610351562
2018-07-19,131.6999969482422
2018-08-20,132.52000427246094
2018-10-23,132.69000244140625
2019-05-03,134.99000549316406
2019-04-01,134.05999755859375
2019-02-28,133.52999877929688
2019-11-12,131.8000030517578
2020-01-30,130.63999938964844
2019-11-15,130.0500030517578
2020-04-21,127.3499984741211
2019-04-16,134.49000549316406
2019-03-15,132.8699951171875
2019-02-11,135.97000122070312
2019-01-10,135.6699981689453
2019-08-22,135.10000610351562
2018-11-07,137.27000427246094
2018-08-03,137.60000610351562
2018-09-04,135.9199981689453
2019-06-19,136.47999572753906
2019-09-23,137.6199951171875
2019-11-18,133.9199981689453
2020-02-05,134.83999633789062
2020-04-24,133.97000122070312
2019-03-29,134.9199981689453
2019-11-21,136.16000366210938
2020-04-27,136.97999572753906
2020-02-11,137.67999267578125
2020-04-30,138.8699951171875
2019-05-01,141.25999450683594
2019-02-26,142.35000610351562
2019-01-25,142.47999572753906
2018-12-24,142.97999572753906
2019-09-06,142.85000610351562
2018-07-17,142.80999755859375
2018-09-19,144.57000732421875
2019-08-05,145.5500030517578
2019-10-08,146.6199951171875
2019-12-11,144.9199981689453
2019-11-27,145.7899932861328
2020-02-14,146.9600067138672
2020-05-06,146.9600067138672
2019-01-08,146.9600067138672
2018-12-07,148.8800048828125
2019-08-20,151.60000610351562
2018-11-05,151.55999755859375
2019-07-19,154.08999633789062
2018-10-04,152.89999389648438
2019-06-17,152.33999633789062
2019-05-16,152.97999572753906
2018-08-01,152.58999633789062
2019-03-13,151.42999267578125
2019-12-03,150.72999572753906
2020-02-20,149.6699981689453
2019-12-06,149.47999572753906
2020-05-12,149.14999389648438
2019-12-09,148.6999969482422
2020-02-26,148.6699981689453
2020-05-15,147.75999450683594
2019-03-28,148.0500030517578
2018-09-17,149.14999389648438
2018-08-16,149.4199981689453
2018-10-19,150.13999938964844
2019-04-29,150.7899932861328
2019-01-23,149.77999877929688
2019-09-04,150.5800018310547
2018-11-20,151.02999877929688
2019-07-02,148.69000244140625
2019-05-31,146.49000549316406
2019-12-12,153.6699981689453
2020-05-18,153.07000732421875
2019-09-27,154.6999969482422
2020-03-03,154.89999389648438
2020-05-21,155.5
2019-05-14,156.1199951171875
2018-08-31,154.17999267578125
2018-07-30,153.2899932861328
2018-10-02,154.32000732421875
2019-04-12,154.8699951171875
2019-03-11,153.7899932861328
2019-02-07,152.13999938964844
2019-07-17,151.74000549316406
2019-09-19,151.9199981689453
2019-10-21,150.39999389648438
2019-12-18,153.0800018310547
2020-03-06,153.8300018310547
2019-10-03,155.72000122070312
2020-03-09,156.66000366210938
2020-05-27,154.3300018310547
2019-12-24,153.86000061035156
2020-03-12,154.4499969482422
2018-12-20,155.85000610351562
2019-08-01,154.44000244140625
2018-08-14,144.05999755859375
2018-07-13,144.52000427246094
2018-10-17,148.17999267578125
2019-05-29,148.22000122070312
2019-03-26,144.91000366210938
2019-02-22,146.7899932861328
2019-10-04,147.7899932861328
2019-11-05,147.10000610351562
2019-12-27,148.0500030517578
2020-06-02,147.74000549316406
2019-12-30,148.97999572753906
2020-03-18,147.63999938964844
2020-06-05,147.41000366210938
2019-07-15,146.22000122070312
2018-12-03,144.97999572753906
2019-06-13,144.97000122070312
2019-01-04,139.97999572753906
2018-08-29,141.4600067138672
2019-02-05,143.83999633789062
2018-11-01,142.44000244140625
2019-08-16,140.85000610351562
2019-04-10,140.6199951171875
2019-09-17,140.24000549316406
2019-10-15,141.86000061035156
2020-01-02,141.9499969482422
2020-06-08,143.19000244140625
2019-10-18,143.30999755859375
2020-03-24,143.97000122070312
2020-06-11,143.9600067138672
2020-01-08,144.0
2019-04-25,141.7100067138672
2019-07-30,138.25
2019-02-20,139.27000427246094
2018-07-11,139.38999938964844
2018-09-13,140.1999969482422
2018-10-15,142.14999389648438
2019-06-28,143.00999450683594
2018-12-18,143.42999267578125
2018-11-16,143.8699951171875
2019-10-02,143.47000122070312
2020-03-27,148.11000061035156
2020-01-10,146.5500030517578
2019-10-24,147.49000549316406
2020-03-30,146.7899932861328
2020-06-17,146.80999755859375
2020-01-14,146.39999389648438
2020-04-02,146.75999450683594
2019-01-02,146.82000732421875
2019-08-14,148.8300018310547
2018-10-30,149.80999755859375
2019-06-11,152.16000366210938
2019-05-10,153.50999450683594
2019-04-08,152.55999755859375
2018-08-27,152.05999755859375
2018-07-26,152.4600067138672
2018-09-28,153.3000030517578
2019-03-07,153.13999938964844
2019-10-30,153.05999755859375
2020-01-17,151.99000549316406
2020-06-23,152.39999389648438
2020-04-08,154.3000030517578
2020-06-26,153.92999267578125
2019-03-22,155.07000732421875
2019-01-17,154.1300048828125
2019-08-29,154.02000427246094
2018-11-14,155.0
2019-06-26,154.39999389648438
2018-09-11,153.97999572753906
2018-07-09,152.85000610351562
2018-08-10,151.89999389648438
2019-04-23,152.39999389648438
2019-09-30,149.7100067138672
2020-01-23,151.9199981689453
2019-11-08,152.86000061035156
2020-04-14,152.0800018310547
2019-11-11,152.83999633789062
2020-01-29,152.3800048828125
2020-04-17,152.94000244140625
2018-07-24,152.55999755859375
2018-09-26,153.2100067138672
2019-05-08,151.5
2019-03-05,152.1300048828125
2019-02-01,151.7100067138672
2018-12-31,152.00999450683594
2018-11-29,153.16000366210938
2019-08-12,152.52999877929688
2019-07-11,151.82000732421875
2019-09-13,152.5
2019-11-14,153.77000427246094
2020-04-20,154.1699981689453
2020-02-04,154.39999389648438
2020-04-23,154.75
2018-12-14,155.0
2019-08-27,152.42999267578125
2018-08-08,151.92999267578125
2018-10-11,151.3800048828125
2018-11-12,151.7899932861328
2019-07-26,152.72999572753906
2019-06-24,153.38999938964844
2019-05-23,153.50999450683594
2019-03-20,152.10000610351562
2019-01-15,153.3800048828125
2019-11-20,154.1999969482422
2020-02-07,154.7899932861328
2020-02-10,154.4600067138672
2020-04-29,155.32000732421875
2019-11-26,162.6300048828125
2020-02-13,168.1199951171875
2019-01-30,167.55999755859375
2018-08-23,168.61000061035156
2018-09-24,168.38999938964844
2018-11-27,168.77999877929688
2018-10-26,168.63999938964844
2019-07-09,168.66000366210938
2019-06-07,168.33999633789062
2019-05-06,168.97999572753906
2019-04-04,167.99000549316406
2019-09-11,168.5500030517578
2019-11-29,162.86000061035156
2020-05-05,163.39999389648438
2019-12-02,165.8800048828125
2020-02-19,165.82000732421875
2020-05-08,162.83999633789062
2019-05-21,157.4199981689453
2019-03-18,151.02999877929688
2018-09-07,151.08999633789062
2018-08-06,148.7899932861328
2018-10-09,138.6699981689453
2019-02-14,137.47000122070312
2018-12-12,129.02999877929688
2019-07-24,133.8800048828125
2019-09-26,130.8800048828125
2019-10-28,125.44000244140625
2019-12-05,122.87000274658203
2020-05-11,117.75
2019-07-03,118.98999786376953
2020-02-25,123.37000274658203
2020-05-14,130.27000427246094
2020-02-28,133.52999877929688
2019-08-08,140.39999389648438
2019-06-05,142.36000061035156
2018-07-20,140.02999877929688
2018-08-21,141.42999267578125
2018-10-24,140.94000244140625
2019-04-02,149.50999450683594
2019-03-01,154.3699951171875
2019-01-28,150.60000610351562
2018-12-27,153.72999572753906
2019-09-09,153.41000366210938
2020-03-02,158.52999877929688
2020-05-20,156.0399932861328
2019-12-17,156.22999572753906
2020-03-05,155.4600067138672
2019-02-12,160.16000366210938
2019-01-11,155.38999938964844
2018-12-10,152.27999877929688
2019-08-23,153.07000732421875
2018-11-08,151.1199951171875
2019-07-22,150.82000732421875
2019-06-20,151.75
2018-09-05,149.2100067138672
2019-04-17,146.24000549316406
2019-09-24,143.0399932861328
2019-12-20,141.42999267578125
2020-05-26,143.72000122070312
2019-04-30,142.67999267578125
2019-12-23,145.4199981689453
2020-03-11,148.77999877929688
2020-05-29,153.58999633789062
2019-12-26,153.9499969482422
2020-06-01,150.0399932861328
2019-05-02,153.5500030517578
2019-02-27,153.5
2018-11-23,160.5399932861328
2019-08-06,160.57000732421875
2018-07-18,159.8699951171875
2018-09-20,157.69000244140625
2018-10-22,157.80999755859375
2019-07-05,161.10000610351562
2019-06-03,160.02000427246094
2019-10-09,164.57000732421875
2019-10-11,166.38999938964844
2020-03-17,166.63999938964844
2020-06-04,166.97999572753906
2019-10-14,165.52999877929688
2020-03-20,164.0
2018-11-06,165.22999572753906
2019-06-18,165.8000030517578
2019-05-17,165.58999633789062
2019-04-15,162.05999755859375
2019-03-14,157.16000366210938
2019-01-09,154.50999450683594
2018-08-02,154.3000030517578
2018-10-05,157.35000610351562
2019-08-21,156.8300018310547
2019-10-17,154.8800048828125
2020-03-23,156.13999938964844
2020-06-10,154.3800048828125
2019-02-25,156.16000366210938
2020-01-07,153.4199981689453
2020-03-26,149.32000732421875
2019-10-23,150.3000030517578
