Dates,STE
2020-02-14,144.7087860107422
2020-05-06,143.99549865722656
2019-01-08,145.1743927001953
2018-12-07,147.4925994873047
2019-08-20,148.49317932128906
2018-11-05,149.5631103515625
2019-07-19,151.6237335205078
2018-10-04,151.35623168945312
2019-06-17,150.65284729003906
2019-05-16,151.06895446777344
2018-08-01,148.304931640625
2019-03-13,148.82009887695312
2019-12-03,146.60096740722656
2020-02-20,147.34397888183594
2019-12-06,146.97743225097656
2020-05-12,146.46226501464844
2019-12-09,146.4919891357422
2020-02-26,144.8870849609375
2020-05-15,145.8480682373047
2019-03-28,145.8975830078125
2018-09-17,146.97743225097656
2018-08-16,146.52171325683594
2018-10-19,148.04736328125
2019-04-29,148.93896484375
2019-01-23,148.1266326904297
2019-09-04,147.47279357910156
2018-11-20,147.7006378173828
2019-07-02,146.51181030273438
2019-05-31,143.26239013671875
2019-12-12,150.90054321289062
2020-05-18,151.5048370361328
2019-09-27,153.17909240722656
2020-03-03,152.5054168701172
2020-05-21,152.81256103515625
2019-05-14,153.9518280029297
2018-08-31,150.2764129638672
2018-07-30,150.55380249023438
2018-10-02,151.31661987304688
2019-04-12,151.78225708007812
2019-03-11,149.68197631835938
2019-02-07,149.7513427734375
2019-07-17,149.78106689453125
2019-09-19,147.07650756835938
2019-10-21,148.22569274902344
2019-12-18,151.59400939941406
2020-03-06,151.53457641601562
2019-10-03,153.69424438476562
2020-03-09,152.9611358642578
2020-05-27,150.7915496826172
2019-12-24,150.95005798339844
2020-03-12,152.06954956054688
2018-12-20,153.05030822753906
2019-08-01,144.27166748046875
2018-08-14,140.63705444335938
2018-07-13,143.5070037841797
2018-10-17,146.9132080078125
2019-05-29,143.1197052001953
2019-03-26,143.32826232910156
2019-02-22,144.49014282226562
2019-10-04,143.4375
2019-11-05,144.7781219482422
2019-12-27,145.64207458496094
2020-06-02,145.3540802001953
2019-12-30,145.79104614257812
2020-03-18,145.69174194335938
2020-06-05,144.07305908203125
2019-07-15,140.7959442138672
2018-12-03,143.48715209960938
2019-06-13,139.6439971923828
2019-01-04,138.04518127441406
2018-08-29,140.2299041748047
2019-02-05,141.6698455810547
2018-11-01,140.92506408691406
2019-08-16,137.0819091796875
2019-04-10,138.47219848632812
2019-09-17,138.7303924560547
2019-10-15,139.70358276367188
2020-01-02,139.1077423095703
2020-06-08,142.10679626464844
2019-10-18,141.41163635253906
2020-03-24,142.15643310546875
2020-06-11,142.37490844726562
2020-01-08,139.57449340820312
2019-04-25,135.96969604492188
2019-07-30,136.89321899414062
2019-02-20,136.43643188476562
2018-07-11,137.05210876464844
2018-09-13,138.4920654296875
2018-10-15,140.46824645996094
2019-06-28,141.689697265625
2018-12-18,140.58741760253906
2018-11-16,141.15345764160156
2019-10-02,139.55462646484375
2020-03-27,144.47027587890625
2020-01-10,144.48019409179688
2019-10-24,144.1822967529297
2020-03-30,144.82777404785156
2020-06-17,143.68576049804688
2020-01-14,144.58944702148438
2020-04-02,144.599365234375
2019-01-02,145.72152709960938
2019-08-14,147.7175750732422
2018-10-30,148.3432159423828
2019-06-11,150.83578491210938
2019-05-10,150.81591796875
2019-04-08,149.78314208984375
2018-08-27,150.83578491210938
2018-07-26,150.81588745117188
2018-09-28,151.05479431152344
2019-03-07,151.99053955078125
2019-10-30,150.45750427246094
2020-01-17,149.56158447265625
2020-06-23,151.3932647705078
2020-04-08,153.37428283691406
2020-06-26,152.2593231201172
2019-03-22,153.6032257080078
2019-01-17,151.85116577148438
2019-08-29,153.24485778808594
2018-11-14,152.98602294921875
2019-06-26,152.96612548828125
2018-09-11,151.2439422607422
2018-07-09,150.0692596435547
2018-08-10,150.83580017089844
2019-04-23,148.5859832763672
2019-09-30,147.7199249267578
2020-01-23,149.16336059570312
2019-11-08,150.79595947265625
2020-04-14,151.34347534179688
2019-11-11,150.6665496826172
2020-01-29,151.12448120117188
2020-04-17,151.25389099121094
2018-07-24,151.73171997070312
2018-09-26,151.0149688720703
2019-05-08,149.94981384277344
2019-03-05,150.93531799316406
2019-02-01,150.35794067382812
2018-12-31,150.2683563232422
2018-11-29,151.0946044921875
2019-08-12,150.3280792236328
2019-07-11,150.85569763183594
2019-09-13,151.72177124023438
2019-11-14,151.8810577392578
2020-04-20,153.4340057373047
2020-02-04,153.4340057373047
2020-04-23,153.11544799804688
2018-12-14,152.10003662109375
2019-08-27,151.12448120117188
2018-08-08,150.60682678222656
2018-10-11,149.43214416503906
2018-11-12,150.367919921875
2019-07-26,150.83580017089844
2019-06-24,152.61769104003906
2019-05-23,150.00953674316406
2019-03-20,150.31813049316406
2019-01-15,151.52267456054688
2019-11-20,152.22946166992188
2020-02-07,153.553466796875
2020-02-10,152.1796875
2020-04-29,153.1851348876953
2019-11-26,161.53724670410156
2020-02-13,167.0721435546875
2019-01-30,166.24588012695312
2018-08-23,167.7490692138672
2018-09-24,167.1716766357422
2018-11-27,167.5001983642578
2018-10-26,167.5200958251953
2019-07-09,167.1916046142578
2019-06-07,167.07188415527344
2019-05-06,164.4878692626953
2019-04-04,165.0565643310547
2019-09-11,163.2407684326172
2019-11-29,158.25234985351562
2020-05-05,163.02127075195312
2019-12-02,160.65676879882812
2020-02-19,164.06884765625
2020-05-08,157.77346801757812
2019-05-21,156.66604614257812
2019-03-18,145.1627655029297
2018-09-07,150.73980712890625
2018-08-06,144.91334533691406
2018-10-09,130.75624084472656
2019-02-14,135.97410583496094
2018-12-12,120.22071075439453
2019-07-24,130.32723999023438
2019-09-26,122.49542999267578
2019-10-28,120.93904876708984
2019-12-05,115.43183898925781
2020-05-11,107.51024627685547
2019-07-03,117.83625030517578
2020-02-25,117.54692840576172
2020-05-14,129.30960083007812
2020-02-28,129.43930053710938
2019-08-08,139.66554260253906
2019-06-05,139.6455841064453
2018-07-20,137.38084411621094
2018-08-21,139.2265625
2018-10-24,138.3984832763672
2019-04-02,148.3054656982422
2019-03-01,148.4152069091797
2019-01-28,148.90408325195312
2018-12-27,152.3361053466797
2019-09-09,149.16346740722656
2020-03-02,156.79574584960938
2020-05-20,154.39132690429688
2019-12-17,149.98158264160156
2020-03-05,154.61082458496094
2019-02-12,157.08506774902344
2019-01-11,147.43748474121094
2018-12-10,150.53030395507812
2019-08-23,149.10360717773438
2018-11-08,147.47740173339844
2019-07-22,149.32310485839844
2019-06-20,145.87112426757812
2018-09-05,146.51962280273438
2019-04-17,142.1697235107422
2019-09-24,141.072265625
2019-12-20,139.21658325195312
2020-05-26,141.33168029785156
2019-04-30,140.66322326660156
2019-12-23,143.5265655517578
2020-03-11,147.90640258789062
2020-05-29,152.4259033203125
2019-12-26,148.79432678222656
2020-06-01,146.71914672851562
2019-05-02,150.540283203125
2019-02-27,150.9692840576172
2018-11-23,159.17022705078125
2019-08-06,157.28460693359375
2018-07-18,157.66372680664062
2018-09-20,155.937744140625
2018-10-22,157.11500549316406
2019-07-05,158.3122100830078
2019-06-03,159.6092071533203
2019-10-09,162.43264770507812
2019-10-11,165.50550842285156
2020-03-17,165.2660675048828
2020-06-04,164.05886840820312
2019-10-14,162.79180908203125
2020-03-20,160.25770568847656
2018-11-06,163.5301055908203
2019-06-18,165.04656982421875
2019-05-17,161.185546875
2019-04-15,159.27000427246094
2019-03-14,149.3300018310547
2019-01-09,151.82000732421875
2018-08-02,153.85000610351562
2018-10-05,154.89999389648438
2019-08-21,154.94000244140625
2019-10-17,153.36000061035156
2020-03-23,152.24000549316406
2020-06-10,153.1699981689453
2019-02-25,154.80999755859375
2020-01-07,149.0399932861328
2020-03-26,149.14999389648438
2019-10-23,148.3300018310547
