Dates,DAL
2018-06-20,53.709999084472656
2018-06-21,53.400001525878906
2018-06-25,52.41999816894531
2018-06-22,50.720001220703125
2018-06-26,50.90999984741211
2018-06-27,49.70000076293945
2018-06-28,49.04999923706055
2018-06-29,49.5099983215332
2018-07-02,48.90999984741211
2018-07-03,48.619998931884766
2018-07-05,48.52000045776367
2018-07-16,49.08000183105469
2018-09-18,49.29999923706055
2019-01-24,49.61000061035156
2019-09-05,48.810001373291016
2018-11-21,49.119998931884766
2020-01-13,50.33000183105469
2020-04-01,50.09000015258789
2020-06-19,50.599998474121094
2019-10-29,52.380001068115234
2020-01-16,52.43000030517578
2020-06-22,51.970001220703125
2018-10-03,51.33000183105469
2018-07-31,51.56999969482422
2019-03-12,51.2599983215332
2019-02-08,51.5099983215332
2019-01-07,53.91999816894531
2018-12-06,53.75
2019-08-19,53.810001373291016
2019-07-18,53.38999938964844
2019-05-15,52.939998626708984
2019-09-20,54.0099983215332
2019-11-01,53.84000015258789
2020-04-07,54.52000045776367
2020-06-25,54.849998474121094
2020-06-16,55.130001068115234
2019-11-04,53.849998474121094
2020-01-22,53.7599983215332
2019-11-07,54.2599983215332
2020-04-13,54.36000061035156
2019-07-01,55.220001220703125
2019-05-30,55.310001373291016
2018-08-15,55.86000061035156
2018-10-18,57.439998626708984
2019-03-27,56.779998779296875
2019-01-22,56.720001220703125
2018-12-21,56.54999923706055
2019-09-03,57.27000045776367
2018-11-19,57.810001373291016
2019-08-02,58.40999984741211
2020-01-28,58.18000030517578
2020-04-16,58.34000015258789
2019-11-13,58.439998626708984
2020-01-31,56.95000076293945
2018-12-04,56.18000030517578
2018-11-02,55.689998626708984
2019-07-16,56.81999969482422
2018-08-30,57.15999984741211
2018-10-01,57.15999984741211
2019-06-14,57.38999938964844
2019-05-13,57.630001068115234
2019-04-11,57.790000915527344
2019-02-06,56.91999816894531
2019-09-18,57.75
2020-02-03,57.900001525878906
2020-04-22,58.38999938964844
2019-11-19,57.130001068115234
2020-02-06,56.40999984741211
2019-11-22,57.18000030517578
2019-03-25,57.81999969482422
2019-02-21,57.540000915527344
2018-12-19,56.31999969482422
2018-07-12,54.209999084472656
2018-09-14,54.25
2018-08-13,53.040000915527344
2018-10-16,52.540000915527344
2019-07-31,51.61000061035156
2019-05-28,50.7599983215332
2019-04-26,49.68000030517578
2020-04-28,50.66999816894531
2019-11-25,51.36000061035156
2020-02-12,51.7599983215332
2020-05-01,52.02000045776367
2020-05-04,53.70000076293945
2019-06-12,52.959999084472656
2019-04-09,52.7599983215332
2019-03-08,53.29999923706055
2019-02-04,52.029998779296875
2018-07-27,51.369998931884766
2018-08-28,51.36000061035156
2019-01-03,52.13999938964844
2019-08-15,52.560001373291016
2018-10-31,53.380001068115234
2019-09-16,54.68000030517578
2020-02-18,54.790000915527344
2020-05-07,55.63999938964844
2018-08-17,55.54999923706055
2019-12-04,54.75
2020-02-21,55.63999938964844
2018-12-17,55.880001068115234
2019-08-30,56.380001068115234
2018-11-15,56.20000076293945
2019-07-29,56.790000915527344
2019-06-27,56.209999084472656
2019-04-24,55.0
2018-07-10,54.900001525878906
2018-09-12,55.7599983215332
2019-02-19,55.279998779296875
2019-01-18,55.66999816894531
2020-02-24,56.27000045776367
2020-05-13,56.560001373291016
2019-12-10,57.279998779296875
2020-02-27,57.709999084472656
2019-12-13,58.349998474121094
2020-05-19,59.16999816894531
2019-03-06,59.810001373291016
2018-11-30,56.33000183105469
2019-08-13,56.5099983215332
2019-07-12,55.5
2019-06-10,55.310001373291016
2019-05-09,55.630001068115234
2018-07-25,56.0
2018-09-27,53.349998474121094
2018-10-29,52.849998474121094
2019-10-16,52.119998931884766
2019-12-16,52.65999984741211
2020-03-04,51.40999984741211
2020-05-22,50.02000045776367
2019-10-01,49.290000915527344
2019-12-19,47.900001525878906
2018-09-10,47.90999984741211
2019-05-24,48.31999969482422
2018-08-09,49.709999084472656
2019-04-22,49.560001373291016
2019-03-21,48.880001068115234
2019-01-16,45.08000183105469
2019-08-28,46.2400016784668
2018-11-13,47.130001068115234
2018-10-12,46.95000076293945
2019-06-25,46.91999816894531
2020-03-10,45.81999969482422
2020-05-28,47.59000015258789
2019-10-07,46.400001525878906
2020-03-13,46.849998474121094
2019-10-10,47.40999984741211
2020-03-16,47.31999969482422
2020-06-03,47.939998626708984
2018-11-28,46.84000015258789
2018-09-25,46.939998626708984
2018-07-23,47.16999816894531
2018-08-24,46.900001525878906
2019-07-10,47.33000183105469
2019-05-07,47.869998931884766
2019-04-05,48.36000061035156
2019-03-04,49.09000015258789
2019-01-31,49.56999969482422
2019-09-12,49.560001373291016
2019-12-31,50.02000045776367
2020-03-19,49.86000061035156
2020-01-03,49.970001220703125
2020-06-09,49.91999816894531
2019-02-15,50.599998474121094
2019-01-14,49.880001068115234
2018-07-06,49.88999938964844
2018-08-07,49.959999084472656
2018-10-10,50.56999969482422
2018-12-13,51.0
2019-08-26,50.56999969482422
2019-07-25,51.099998474121094
2019-05-22,51.2400016784668
2019-03-19,51.27000045776367
2020-01-06,51.08000183105469
2020-03-25,49.95000076293945
2020-06-12,49.540000915527344
2019-10-22,48.220001220703125
2020-01-09,48.43000030517578
2020-06-15,49.40999984741211
2019-10-25,49.439998626708984
