Dates,DAL
2018-12-28,49.841190338134766
2018-11-26,49.40304946899414
2019-08-09,49.61724853515625
2019-07-08,48.55596923828125
2019-06-06,48.974639892578125
2019-09-10,48.44886779785156
2020-01-15,47.738101959228516
2020-04-03,47.7965202331543
2019-10-31,48.65333938598633
2020-04-06,48.99411392211914
2020-06-24,50.28907012939453
2018-11-09,50.80510330200195
2019-07-23,53.87210464477539
2019-06-21,55.49810028076172
2019-05-20,55.71230697631836
2019-04-18,56.208866119384766
2018-09-06,56.18939208984375
2018-10-08,55.44942092895508
2019-02-13,56.335445404052734
2018-12-11,56.85147476196289
2019-09-25,56.52043151855469
2020-01-21,55.936248779296875
2020-04-09,56.578857421875
2019-11-06,56.89042282104492
2020-01-24,56.637271881103516
2020-01-27,56.228336334228516
2020-04-15,56.7054328918457
2018-12-26,56.325706481933594
2019-08-07,55.21574020385742
2019-06-04,55.605201721191406
2018-09-21,56.208866119384766
2018-07-19,56.754112243652344
2018-08-20,56.009666442871094
2018-10-23,56.47983932495117
2019-05-03,56.61697769165039
2019-04-01,56.54840850830078
2019-02-28,55.99987030029297
2019-11-12,55.29460525512695
2020-01-30,55.431739807128906
2019-11-15,55.46112823486328
2020-04-21,53.678375244140625
2019-04-16,54.119171142578125
2019-03-15,53.92325973510742
2019-02-11,54.24650955200195
2019-01-10,53.766536712646484
2019-08-22,53.16902160644531
2018-11-07,53.707767486572266
2018-08-03,52.953529357910156
2018-09-04,52.894752502441406
2019-06-19,53.01229476928711
2019-09-23,52.7772102355957
2019-11-18,52.12091827392578
2020-02-05,51.944602966308594
2020-04-24,50.4459228515625
2019-03-29,51.03363800048828
2019-11-21,53.19841003417969
2020-04-27,53.815513610839844
2020-02-11,53.57062911987305
2020-04-30,53.94285202026367
2019-05-01,53.60980987548828
2019-02-26,53.75674057006836
2019-01-25,54.3150749206543
2018-12-24,55.36317825317383
2019-09-06,54.844024658203125
2018-07-17,54.53056716918945
2018-09-19,54.88320541381836
2019-08-05,55.20644760131836
2019-10-08,54.824432373046875
2019-12-11,54.844024658203125
2019-11-27,54.92238235473633
2020-02-14,54.77545166015625
2020-05-06,55.22603988647461
2019-01-08,55.65703582763672
2018-12-07,55.58846664428711
2019-08-20,56.607181549072266
2018-11-05,57.34183120727539
2019-07-19,57.93934631347656
2018-10-04,57.49855422973633
2019-06-17,58.154842376708984
2019-05-16,57.753231048583984
2018-08-01,58.2527961730957
2019-03-13,58.928672790527344
2019-12-03,60.388179779052734
2020-02-20,60.43715286254883
2019-12-06,61.86726760864258
2020-05-12,60.975894927978516
2019-12-09,61.37750244140625
2020-02-26,59.6633186340332
2020-05-15,60.03554916381836
2019-03-28,61.798702239990234
2018-09-17,62.264503479003906
2018-08-16,61.347686767578125
2018-10-19,61.278682708740234
2019-04-29,61.57442855834961
2019-01-23,61.74201965332031
2019-09-04,60.174564361572266
2018-11-20,59.46477127075195
2019-07-02,59.2774658203125
2019-05-31,57.00021743774414
2019-12-12,57.95646286010742
2020-05-18,58.40008544921875
2019-09-27,59.17888259887695
2020-03-03,58.685970306396484
2020-05-21,57.828304290771484
2019-05-14,58.00575637817383
2018-08-31,56.4185791015625
2018-07-30,56.3002815246582
2018-10-02,57.21709442138672
2019-04-12,57.364967346191406
2019-03-11,56.86220169067383
2019-02-07,57.18751907348633
2019-07-17,57.13822937011719
2019-09-19,55.4031867980957
2019-10-21,55.48204803466797
2019-12-18,55.344032287597656
2020-03-06,55.87637710571289
2019-10-03,57.05936813354492
2020-03-09,57.039649963378906
2020-05-27,56.47772979736328
2019-12-24,56.4185791015625
2020-03-12,57.364967346191406
2018-12-20,57.1579475402832
2019-08-01,57.28610610961914
2018-08-14,57.80858612060547
2018-07-13,57.94660568237305
2018-10-17,58.59724807739258
2019-05-29,59.15916442871094
2019-03-26,58.23249435424805
2019-02-22,58.52824020385742
2019-10-04,58.46908950805664
2019-11-05,57.85787582397461
2019-12-27,57.79873275756836
2020-06-02,57.19738006591797
2019-12-30,57.17766189575195
2020-03-18,57.48326873779297
2020-06-05,57.94660568237305
2019-07-15,57.45369338989258
2018-12-03,56.78333282470703
2019-06-13,56.201698303222656
2019-01-04,53.57941436767578
2018-08-29,52.08096694946289
2019-02-05,53.04706954956055
2018-11-01,52.603450775146484
2019-08-16,52.44572067260742
2019-04-10,53.15550994873047
2019-09-17,52.34713363647461
2019-10-15,52.19926071166992
2020-01-02,52.23870086669922
2020-06-08,52.87948226928711
2019-10-18,52.416141510009766
2020-03-24,52.61330795288086
2020-06-11,53.06678771972656
2020-01-08,53.806156158447266
2019-04-25,53.87516403198242
2019-07-30,53.441158294677734
2019-02-20,53.421295166015625
2018-07-11,54.22574234008789
2018-09-13,54.791831970214844
2018-10-15,55.000396728515625
2019-06-28,54.9408073425293
2018-12-18,54.70245361328125
2018-11-16,55.636009216308594
2019-10-02,56.490116119384766
2020-03-27,57.11579513549805
2020-01-10,57.18531799316406
2019-10-24,57.264766693115234
2020-03-30,57.18531799316406
2020-06-17,56.81785202026367
2020-01-14,56.82778549194336
2020-04-02,56.11272048950195
2019-01-02,56.162376403808594
2019-08-14,56.46031951904297
2018-10-30,56.688743591308594
2019-06-11,56.678810119628906
2019-05-10,55.28840637207031
2019-04-08,54.930877685546875
2018-08-27,55.72539138793945
2018-07-26,55.9637451171875
2018-09-28,57.066139221191406
2019-03-07,56.678810119628906
2019-10-30,56.91716766357422
2020-01-17,56.36100387573242
2020-06-23,55.23875045776367
2020-04-08,55.67573547363281
2020-06-26,55.496971130371094
2019-03-22,55.755184173583984
2019-01-17,55.41751480102539
2019-08-29,55.14936828613281
2018-11-14,54.70245361328125
2019-06-26,56.301414489746094
2018-09-11,56.34114074707031
2018-07-09,58.01955795288086
2018-08-10,58.28770446777344
2019-04-23,58.178462982177734
2019-09-30,58.734622955322266
2020-01-23,58.56578826904297
2019-11-08,59.03256607055664
2020-04-14,58.98291015625
2019-11-11,59.1517448425293
2020-01-29,58.6750373840332
2020-04-17,58.257911682128906
2018-07-24,58.07914733886719
2018-09-26,58.63530731201172
2019-05-08,57.662025451660156
2019-03-05,57.264766693115234
2019-02-01,57.215110778808594
2018-12-31,58.44660949707031
2018-11-29,58.55585479736328
2019-08-12,58.83393859863281
2019-07-11,59.08222579956055
2019-09-13,61.02878952026367
2019-11-14,61.19762420654297
2020-04-20,61.455841064453125
2020-02-04,61.60481262207031
2020-04-23,59.92639923095703
2018-12-14,59.23119354248047
2019-08-27,59.856876373291016
2018-08-08,58.40688705444336
2018-10-11,56.440460205078125
2018-11-12,57.086002349853516
2019-07-26,56.26169204711914
2019-06-24,56.70860290527344
2019-05-23,55.35792922973633
2019-03-20,55.6558723449707
2019-01-15,57.53291702270508
2019-11-20,58.48633575439453
2020-02-07,57.78120422363281
2020-02-10,57.52298355102539
2020-04-29,57.314422607421875
2019-11-26,58.257911682128906
2020-02-13,59.06236267089844
2019-01-30,58.724693298339844
2018-08-23,58.49626922607422
2018-09-24,58.317501068115234
2018-11-27,58.5099983215332
2018-10-26,58.380001068115234
2019-07-09,57.869998931884766
2019-06-07,54.22999954223633
2019-05-06,50.88999938964844
2019-04-04,49.59000015258789
2019-09-11,48.189998626708984
2019-11-29,46.130001068115234
2020-05-05,47.15999984741211
2019-12-02,46.18000030517578
2020-02-19,48.5
2020-05-08,45.0099983215332
2019-05-21,45.88999938964844
2019-03-18,43.52000045776367
2018-09-07,45.470001220703125
2018-08-06,42.66999816894531
2018-10-09,33.709999084472656
2019-02-14,38.36000061035156
2018-12-12,35.810001373291016
2019-07-24,31.739999771118164
2019-09-26,23.489999771118164
2019-10-28,21.510000228881836
2019-12-05,21.350000381469727
2020-05-11,22.219999313354492
2019-07-03,26.889999389648438
2020-02-25,31.100000381469727
2020-05-14,31.700000762939453
2020-02-28,29.549999237060547
2019-08-08,28.670000076293945
2019-06-05,28.530000686645508
2018-07-20,23.8700008392334
2018-08-21,22.68000030517578
2018-10-24,22.479999542236328
2019-04-02,22.31999969482422
2019-03-01,22.25
2019-01-28,23.229999542236328
2018-12-27,24.389999389648438
2019-09-09,23.25
2020-03-02,24.540000915527344
2020-05-20,24.350000381469727
2019-12-17,22.780000686645508
2020-03-05,24.270000457763672
2019-02-12,23.639999389648438
2019-01-11,23.100000381469727
2018-12-10,22.469999313354492
2019-08-23,22.479999542236328
2018-11-08,22.40999984741211
2019-07-22,22.15999984741211
2019-06-20,24.34000015258789
2018-09-05,27.31999969482422
2019-04-17,25.90999984741211
2019-09-24,24.1200008392334
2019-12-20,22.56999969482422
2020-05-26,21.709999084472656
2019-04-30,21.0
2019-12-23,21.68000030517578
2020-03-11,22.719999313354492
2020-05-29,22.010000228881836
2019-12-26,21.030000686645508
2020-06-01,19.40999984741211
2019-05-02,19.3799991607666
2019-02-27,19.190000534057617
2018-11-23,21.860000610351562
2019-08-06,21.760000228881836
2018-07-18,22.719999313354492
2018-09-20,23.15999984741211
2018-10-22,22.690000534057617
2019-07-05,25.649999618530273
2019-06-03,26.31999969482422
2019-10-09,25.65999984741211
2019-10-11,25.209999084472656
2020-03-17,26.170000076293945
2020-06-04,26.40999984741211
2019-10-14,28.469999313354492
2020-03-20,32.380001068115234
2018-11-06,34.15999984741211
2019-06-18,36.970001220703125
2019-05-17,34.16999816894531
2019-04-15,31.639999389648438
2019-03-14,27.200000762939453
2019-01-09,30.43000030517578
2018-08-02,30.459999084472656
2018-10-05,31.299999237060547
2019-08-21,30.719999313354492
2019-10-17,30.790000915527344
2020-03-23,29.510000228881836
2020-06-10,29.309999465942383
2019-02-25,29.639999389648438
2020-01-07,27.34000015258789
2020-03-26,28.010000228881836
2019-10-23,26.90999984741211
