Dates,DAL
2018-06-20,54.59000015258789
2018-06-21,54.310001373291016
2018-06-25,53.9900016784668
2018-06-22,52.599998474121094
2018-06-26,51.619998931884766
2018-06-27,51.18000030517578
2018-06-28,50.0099983215332
2018-06-29,50.31999969482422
2018-07-02,50.16999816894531
2018-07-03,49.529998779296875
2018-07-05,49.279998779296875
2018-07-16,49.779998779296875
2018-09-18,50.779998779296875
2019-01-24,50.65999984741211
2019-09-05,50.13999938964844
2018-11-21,51.279998779296875
2020-01-13,50.9900016784668
2020-04-01,50.90999984741211
2020-06-19,51.56999969482422
2019-10-29,53.54999923706055
2020-01-16,53.2400016784668
2020-06-22,52.88999938964844
2018-10-03,52.380001068115234
2018-07-31,52.560001373291016
2019-03-12,51.720001220703125
2019-02-08,54.2400016784668
2019-01-07,54.77000045776367
2018-12-06,54.880001068115234
2019-08-19,55.04999923706055
2019-07-18,54.869998931884766
2019-05-15,54.099998474121094
2019-09-20,54.439998626708984
2019-11-01,54.529998779296875
2020-04-07,55.09000015258789
2020-06-25,55.54999923706055
2020-06-16,55.720001220703125
2019-11-04,54.83000183105469
2020-01-22,54.880001068115234
2019-11-07,55.060001373291016
2020-04-13,55.54999923706055
2019-07-01,55.79999923706055
2019-05-30,55.9900016784668
2018-08-15,57.70000076293945
2018-10-18,58.029998779296875
2019-03-27,57.5
2019-01-22,57.31999969482422
2018-12-21,57.380001068115234
2019-09-03,57.93000030517578
2018-11-19,58.869998931884766
2019-08-02,58.869998931884766
2020-01-28,58.689998626708984
2020-04-16,58.779998779296875
2019-11-13,59.18000030517578
2020-01-31,59.599998474121094
2018-12-04,57.52000045776367
2018-11-02,57.68000030517578
2019-07-16,57.7400016784668
2018-08-30,58.459999084472656
2018-10-01,58.380001068115234
2019-06-14,58.25
2019-05-13,58.33000183105469
2019-04-11,58.36000061035156
2019-02-06,58.29999923706055
2019-09-18,58.27000045776367
2020-02-03,58.459999084472656
2020-04-22,60.22999954223633
2019-11-19,59.15999984741211
2020-02-06,57.54999923706055
2019-11-22,57.95000076293945
2019-03-25,58.58000183105469
2019-02-21,58.27000045776367
2018-12-19,58.13999938964844
2018-07-12,55.599998474121094
2018-09-14,55.20000076293945
2018-08-13,54.43000030517578
2018-10-16,53.86000061035156
2019-07-31,52.709999084472656
2019-05-28,52.93000030517578
2019-04-26,50.83000183105469
2020-04-28,52.599998474121094
2019-11-25,52.709999084472656
2020-02-12,52.5
2020-05-01,53.220001220703125
2020-05-04,55.279998779296875
2019-06-12,54.29999923706055
2019-04-09,53.58000183105469
2019-03-08,54.43000030517578
2019-02-04,53.650001525878906
2018-07-27,53.599998474121094
2018-08-28,53.959999084472656
2019-01-03,54.189998626708984
2019-08-15,54.77000045776367
2018-10-31,55.220001220703125
2019-09-16,56.130001068115234
2020-02-18,56.22999954223633
2020-05-07,57.029998779296875
2018-08-17,56.380001068115234
2019-12-04,55.869998931884766
2020-02-21,57.25
2018-12-17,56.959999084472656
2019-08-30,57.209999084472656
2018-11-15,57.189998626708984
2019-07-29,57.91999816894531
2019-06-27,57.560001373291016
2019-04-24,56.2599983215332
2018-07-10,56.02000045776367
2018-09-12,56.59000015258789
2019-02-19,56.470001220703125
2019-01-18,57.31999969482422
2020-02-24,57.689998626708984
2020-05-13,57.79999923706055
2019-12-10,59.0
2020-02-27,58.93000030517578
2019-12-13,59.43000030517578
2020-05-19,61.31999969482422
2019-03-06,61.06999969482422
2018-11-30,59.189998626708984
2019-08-13,58.22999954223633
2019-07-12,58.08000183105469
2019-06-10,56.650001525878906
2019-05-09,56.959999084472656
2018-07-25,56.970001220703125
2018-09-27,56.45000076293945
2018-10-29,54.72999954223633
2019-10-16,53.369998931884766
2019-12-16,53.599998474121094
2020-03-04,53.34000015258789
2020-05-22,52.060001373291016
2019-10-01,51.279998779296875
2019-12-19,49.45000076293945
2018-09-10,50.459999084472656
2019-05-24,50.5
2018-08-09,51.099998474121094
2019-04-22,50.65999984741211
2019-03-21,50.15999984741211
2019-01-16,48.939998626708984
2019-08-28,48.83000183105469
2018-11-13,48.439998626708984
2018-10-12,48.66999816894531
2019-06-25,48.720001220703125
2020-03-10,48.90999984741211
2020-05-28,48.66999816894531
2019-10-07,47.900001525878906
2020-03-13,49.290000915527344
2019-10-10,49.18000030517578
2020-03-16,48.56999969482422
2020-06-03,48.70000076293945
2018-11-28,48.04999923706055
2018-09-25,47.79999923706055
2018-07-23,48.54999923706055
2018-08-24,48.150001525878906
2019-07-10,48.439998626708984
2019-05-07,48.4900016784668
2019-04-05,50.45000076293945
2019-03-04,50.40999984741211
2019-01-31,50.4900016784668
2019-09-12,50.400001525878906
2019-12-31,51.060001373291016
2020-03-19,50.779998779296875
2020-01-03,50.66999816894531
2020-06-09,50.529998779296875
2019-02-15,51.029998779296875
2019-01-14,51.06999969482422
2018-07-06,50.72999954223633
2018-08-07,50.72999954223633
2018-10-10,51.470001220703125
2018-12-13,52.220001220703125
2019-08-26,51.63999938964844
2019-07-25,51.86000061035156
2019-05-22,51.959999084472656
2019-03-19,51.869998931884766
2020-01-06,51.959999084472656
2020-03-25,51.029998779296875
2020-06-12,50.16999816894531
2019-10-22,49.72999954223633
2020-01-09,49.56999969482422
2020-06-15,50.4900016784668
2019-10-25,50.279998779296875
2020-03-31,49.79999923706055
2020-06-18,49.599998474121094
2019-04-03,51.290000915527344
2018-08-22,51.31999969482422
2018-10-25,51.09000015258789
2019-01-29,52.08000183105469
2018-12-28,51.470001220703125
2018-11-26,51.25
2019-08-09,51.38999938964844
2019-07-08,50.88999938964844
2019-06-06,50.61000061035156
2019-09-10,50.2400016784668
2020-01-15,50.040000915527344
2020-04-03,49.630001068115234
2019-10-31,50.529998779296875
2020-04-06,50.650001525878906
2020-06-24,51.75
2018-11-09,52.33000183105469
2019-07-23,55.939998626708984
2019-06-21,57.56999969482422
2019-05-20,57.66999816894531
2019-04-18,58.20000076293945
2018-09-06,57.900001525878906
2018-10-08,57.439998626708984
2019-02-13,58.970001220703125
2018-12-11,58.84000015258789
2019-09-25,58.84000015258789
2020-01-21,58.4900016784668
2020-04-09,58.119998931884766
2019-11-06,58.9900016784668
2020-01-24,58.58000183105469
2020-01-27,57.970001220703125
2020-04-15,58.40999984741211
2018-12-26,58.529998779296875
2019-08-07,58.47999954223633
2019-06-04,57.470001220703125
2018-09-21,57.900001525878906
2018-07-19,58.56999969482422
2018-08-20,58.5099983215332
2018-10-23,58.08000183105469
2019-05-03,58.13999938964844
2019-04-01,57.970001220703125
2019-02-28,57.5
2019-11-12,57.08000183105469
2020-01-30,56.72999954223633
2019-11-15,56.869998931884766
2020-04-21,55.52000045776367
2019-04-16,55.630001068115234
2019-03-15,55.369998931884766
2019-02-11,55.959999084472656
2019-01-10,55.540000915527344
2019-08-22,54.66999816894531
2018-11-07,55.029998779296875
2018-08-03,54.84000015258789
2018-09-04,54.95000076293945
2019-06-19,54.619998931884766
2019-09-23,54.630001068115234
2019-11-18,53.75
2020-02-05,53.79999923706055
2020-04-24,52.79999923706055
2019-03-29,52.70000076293945
2019-11-21,54.369998931884766
2020-04-27,55.22999954223633
2020-02-11,55.220001220703125
2020-04-30,55.849998474121094
2019-05-01,55.900001525878906
2019-02-26,55.310001373291016
2019-01-25,55.47999954223633
2018-12-24,57.2400016784668
2019-09-06,56.630001068115234
2018-07-17,55.939998626708984
2018-09-19,56.52000045776367
2019-08-05,56.560001373291016
2019-10-08,56.880001068115234
2019-12-11,56.86000061035156
2019-11-27,56.22999954223633
2020-02-14,56.720001220703125
2020-05-06,56.810001373291016
2019-01-08,57.41999816894531
2018-12-07,57.41999816894531
2019-08-20,57.900001525878906
2018-11-05,59.220001220703125
2019-07-19,59.619998931884766
2018-10-04,59.38999938964844
2019-06-17,59.66999816894531
2019-05-16,59.9900016784668
2018-08-01,59.66999816894531
2019-03-13,60.790000915527344
2019-12-03,62.2400016784668
2020-02-20,62.40999984741211
2019-12-06,63.2599983215332
2020-05-12,63.27000045776367
2019-12-09,62.65999984741211
2020-02-26,63.09000015258789
2020-05-15,61.630001068115234
2019-03-28,63.11000061035156
2018-09-17,63.439998626708984
2018-08-16,63.130001068115234
2018-10-19,62.65999984741211
2019-04-29,62.720001220703125
2019-01-23,62.68000030517578
2019-09-04,62.529998779296875
2018-11-20,61.77000045776367
2019-07-02,60.529998779296875
2019-05-31,59.38999938964844
2019-12-12,58.900001525878906
2020-05-18,59.54999923706055
2019-09-27,60.45000076293945
2020-03-03,60.15999984741211
2020-05-21,59.29999923706055
2019-05-14,59.91999816894531
2018-08-31,58.060001373291016
2018-07-30,57.70000076293945
2018-10-02,58.36000061035156
2019-04-12,59.0
2019-03-11,58.16999816894531
2019-02-07,58.56999969482422
2019-07-17,58.279998779296875
2019-09-19,58.06999969482422
2019-10-21,56.869998931884766
