Dates,DAL
2018-06-20,53.84000015258789
2018-06-21,53.72999954223633
2018-06-25,52.720001220703125
2018-06-22,51.310001373291016
2018-06-26,51.06999969482422
2018-06-27,49.88999938964844
2018-06-28,49.79999923706055
2018-06-29,49.540000915527344
2018-07-02,49.91999816894531
2018-07-03,48.779998779296875
2018-07-05,49.2599983215332
2018-07-16,49.58000183105469
2018-09-18,50.5099983215332
2019-01-24,50.599998474121094
2019-09-05,49.84000015258789
2018-11-21,50.72999954223633
2020-01-13,50.77000045776367
2020-04-01,50.66999816894531
2020-06-19,51.13999938964844
2019-10-29,52.79999923706055
2020-01-16,53.0
2020-06-22,51.9900016784668
2018-10-03,52.2400016784668
2018-07-31,51.68000030517578
2019-03-12,51.65999984741211
2019-02-08,53.97999954223633
2019-01-07,54.459999084472656
2018-12-06,53.790000915527344
2019-08-19,54.41999816894531
2019-07-18,53.59000015258789
2019-05-15,53.90999984741211
2019-09-20,54.2599983215332
2019-11-01,54.41999816894531
2020-04-07,54.70000076293945
2020-06-25,55.22999954223633
2020-06-16,55.34000015258789
2019-11-04,54.709999084472656
2020-01-22,54.220001220703125
2019-11-07,54.7599983215332
2020-04-13,55.22999954223633
2019-07-01,55.45000076293945
2019-05-30,55.650001525878906
2018-08-15,57.41999816894531
2018-10-18,57.599998474121094
2019-03-27,56.90999984741211
2019-01-22,56.939998626708984
2018-12-21,57.18000030517578
2019-09-03,57.75
2018-11-19,58.790000915527344
2019-08-02,58.52000045776367
2020-01-28,58.439998626708984
2020-04-16,58.47999954223633
2019-11-13,58.880001068115234
2020-01-31,57.209999084472656
2018-12-04,56.439998626708984
2018-11-02,56.86000061035156
2019-07-16,57.560001373291016
2018-08-30,58.27000045776367
2018-10-01,57.38999938964844
2019-06-14,57.81999969482422
2019-05-13,57.93000030517578
2019-04-11,57.959999084472656
2019-02-06,57.83000183105469
2019-09-18,57.900001525878906
2020-02-03,58.130001068115234
2020-04-22,59.61000061035156
2019-11-19,57.40999984741211
2020-02-06,57.099998474121094
2019-11-22,57.5099983215332
2019-03-25,58.0
2019-02-21,57.83000183105469
2018-12-19,56.599998474121094
2018-07-12,54.689998626708984
2018-09-14,54.31999969482422
2018-08-13,53.560001373291016
2018-10-16,52.70000076293945
2019-07-31,52.13999938964844
2019-05-28,50.86000061035156
2019-04-26,49.709999084472656
2020-04-28,51.47999954223633
2019-11-25,52.04999923706055
2020-02-12,51.84000015258789
2020-05-01,53.11000061035156
2020-05-04,54.29999923706055
2019-06-12,53.130001068115234
2019-04-09,53.38999938964844
2019-03-08,54.2400016784668
2019-02-04,53.45000076293945
2018-07-27,51.5099983215332
2018-08-28,53.709999084472656
2019-01-03,53.279998779296875
2019-08-15,53.41999816894531
2018-10-31,55.119998931884766
2019-09-16,54.72999954223633
2020-02-18,56.040000915527344
2020-05-07,56.119998931884766
2018-08-17,56.04999923706055
2019-12-04,55.470001220703125
2020-02-21,56.790000915527344
2018-12-17,56.72999954223633
2019-08-30,56.650001525878906
2018-11-15,56.70000076293945
2019-07-29,56.81999969482422
2019-06-27,56.43000030517578
2019-04-24,56.099998474121094
2018-07-10,55.900001525878906
2018-09-12,56.189998626708984
2019-02-19,55.40999984741211
2019-01-18,55.970001220703125
2020-02-24,57.15999984741211
2020-05-13,56.709999084472656
2019-12-10,58.310001373291016
2020-02-27,58.869998931884766
2019-12-13,58.86000061035156
2020-05-19,60.709999084472656
2019-03-06,60.119998931884766
2018-11-30,56.939998626708984
2019-08-13,58.08000183105469
2019-07-12,56.06999969482422
2019-06-10,56.31999969482422
2019-05-09,55.88999938964844
2018-07-25,56.27000045776367
2018-09-27,53.54999923706055
2018-10-29,53.5099983215332
2019-10-16,52.38999938964844
2019-12-16,52.95000076293945
2020-03-04,51.93000030517578
2020-05-22,50.90999984741211
2019-10-01,49.45000076293945
2019-12-19,47.959999084472656
2018-09-10,50.40999984741211
2019-05-24,50.5
2018-08-09,50.18000030517578
2019-04-22,49.900001525878906
2019-03-21,50.09000015258789
2019-01-16,45.61000061035156
2019-08-28,47.790000915527344
2018-11-13,47.849998474121094
2018-10-12,47.470001220703125
2019-06-25,48.470001220703125
2020-03-10,48.72999954223633
2020-05-28,48.560001373291016
2019-10-07,47.75
2020-03-13,47.83000183105469
2019-10-10,47.5
2020-03-16,48.220001220703125
2020-06-03,48.11000061035156
2018-11-28,47.099998474121094
2018-09-25,47.29999923706055
2018-07-23,47.52000045776367
2018-08-24,47.689998626708984
2019-07-10,48.0099983215332
2019-05-07,48.220001220703125
2019-04-05,50.27000045776367
2019-03-04,49.43000030517578
2019-01-31,49.91999816894531
2019-09-12,50.34000015258789
2019-12-31,50.540000915527344
2020-03-19,50.52000045776367
2020-01-03,50.40999984741211
2020-06-09,50.470001220703125
2019-02-15,50.61000061035156
2019-01-14,49.88999938964844
2018-07-06,50.40999984741211
2018-08-07,50.47999954223633
2018-10-10,51.08000183105469
2018-12-13,51.81999969482422
2019-08-26,51.2400016784668
2019-07-25,51.47999954223633
2019-05-22,51.52000045776367
