Dates,BAC,AAPL,NFLX,AMZN,GOLD,WFC
2020-01-02,35.16876220703125,298.8299560546875,329.80999755859375,1898.010009765625,18.37470054626465,52.12348937988281
2020-01-03,34.43854904174805,295.9247131347656,325.8999938964844,1874.969970703125,18.454200744628906,51.803470611572266
2020-01-08,34.38920593261719,298.28271484375,335.8299865722656,1902.8800048828125,18.27532386779785,51.49315643310547
2020-01-06,34.16225051879883,296.8798828125,330.75,1906.8599853515625,18.35482406616211,51.066471099853516
2020-01-07,34.50762176513672,301.6555480957031,339.260009765625,1891.969970703125,17.708877563476562,51.22163391113281
2020-01-09,34.56682586669922,308.06298828125,335.6600036621094,1901.050048828125,17.490251541137695,51.13435363769531
2020-01-10,34.28066635131836,308.7593994140625,329.04998779296875,1883.1600341796875,17.738691329956055,50.911312103271484
2020-01-13,34.596435546875,315.3558654785156,338.9200134277344,1891.300048828125,17.3411865234375,50.53311538696289
2020-01-14,34.852996826171875,311.0975341796875,338.69000244140625,1869.43994140625,17.450498580932617,47.80814743041992
2020-01-15,34.211585998535156,309.7643127441406,339.07000732421875,1862.02001953125,17.78837776184082,46.85780334472656
2020-01-16,34.260929107666016,313.6445617675781,338.6199951171875,1877.93994140625,17.977195739746094,47.75965881347656
2020-01-27,34.25105667114258,317.116943359375,339.6700134277344,1864.719970703125,17.838069915771484,47.69178009033203
2020-02-20,33.8070068359375,314.9678649902344,338.1099853515625,1892.0,18.23557472229004,47.459041595458984
2020-02-12,33.90568923950195,316.0921630859375,326.0,1887.4599609375,18.175949096679688,47.09054183959961
2020-04-16,33.668861389160156,317.6144104003906,349.6000061035156,1884.5799560546875,18.315074920654297,46.760833740234375
2020-02-04,33.096534729003906,316.69903564453125,353.1600036621094,1861.6400146484375,18.59332847595215,46.130496978759766
2020-05-28,32.4156494140625,307.38641357421875,342.8800048828125,1828.3399658203125,18.503890991210938,45.674720764160156
2020-07-08,32.800498962402344,316.0821838378906,348.5199890136719,1853.25,17.88775634765625,45.93655014038086
2020-06-19,32.57353591918945,322.6985168457031,343.1600036621094,1858.0,18.255449295043945,45.83958053588867
2020-05-12,33.037322998046875,322.23089599609375,347.739990234375,1870.6800537109375,18.32501220703125,46.46021270751953
2020-06-22,32.39591979980469,307.943603515625,345.0899963378906,2008.719970703125,18.40451431274414,45.519561767578125
2020-06-03,32.53406524658203,307.097900390625,358.0,2004.199951171875,18.1660099029541,45.694114685058594
2020-05-15,33.17546844482422,317.2362976074219,369.010009765625,2049.669921875,17.907630920410156,45.82987594604492
2020-03-06,34.25105667114258,319.82318115234375,369.6700134277344,2039.8699951171875,17.907630920410156,46.84811019897461
2020-02-27,34.211585998535156,323.5641174316406,366.95001220703125,2050.22998046875,18.23557472229004,47.02452087402344
2020-04-15,34.152381896972656,319.166015625,366.7699890136719,2079.280029296875,18.076570510864258,46.88731002807617
2020-02-03,34.2313232421875,320.6819152832031,371.07000732421875,2133.909912109375,18.315074920654297,46.818702697753906
2020-02-11,34.310264587402344,318.74713134765625,373.69000244140625,2150.800048828125,18.32501220703125,47.034324645996094
2020-02-19,34.458282470703125,326.3166809082031,380.010009765625,2160.0,18.295198440551758,46.83830642700195
2020-04-07,34.44841384887695,323.9929504394531,381.3999938964844,2149.8701171875,18.81195640563965,47.1617317199707
2020-03-30,34.38920593261719,324.07275390625,380.3999938964844,2134.8701171875,19.597030639648438,47.259742736816406
2020-04-23,33.81687927246094,318.1387939453125,387.7799987792969,2155.669921875,20.4516658782959,46.054237365722656
2020-05-01,34.260929107666016,322.746337890625,386.19000244140625,2170.219970703125,20.869049072265625,46.152244567871094
2020-07-14,34.38920593261719,319.4352722167969,386.0,2153.10009765625,20.640483856201172,46.39726638793945
2020-06-25,33.90568923950195,312.2048645019531,380.07000732421875,2095.969970703125,21.306304931640625,46.750099182128906
2020-06-16,32.297237396240234,297.375,368.70001220703125,2009.2900390625,21.892627716064453,45.4661865234375
2020-05-18,30.669057846069336,287.3022766113281,360.0899963378906,1972.739990234375,21.117490768432617,44.221473693847656
2020-06-09,30.225006103515625,291.85992431640625,379.239990234375,1979.5899658203125,20.95848846435547,43.260990142822266
2020-05-21,28.74483871459961,272.7815856933594,371.7099914550781,1884.300048828125,19.722116470336914,41.62424850463867
2020-01-17,28.123170852661133,272.62200927734375,369.0299987792969,1883.75,18.984281539916992,40.03650665283203
2020-03-13,28.98166847229004,298.0032958984375,381.04998779296875,1953.949951171875,19.801881790161133,41.41843032836914
2020-03-05,27.383085250854492,288.5389404296875,368.7699890136719,1908.989990234375,20.55965805053711,39.72288131713867
2020-02-26,28.014623641967773,301.9226989746094,383.7900085449219,1975.8299560546875,20.4898624420166,40.575557708740234
2020-02-18,26.594528198242188,292.12921142578125,372.7799987792969,1924.030029296875,21.09807777404785,38.125343322753906
2020-04-22,25.531938552856445,288.2497253417969,368.9700012207031,1901.0899658203125,21.167871475219727,36.35138702392578
2020-02-10,21.778118133544922,265.4514465332031,346.489990234375,1800.6099853515625,19.87167739868164,31.833189010620117
2020-04-14,23.446483612060547,284.5696716308594,364.1300048828125,1891.8199462890625,19.811853408813477,34.38141632080078
2020-04-06,22.51299285888672,274.6864318847656,349.9200134277344,1820.8599853515625,18.735013961791992,31.686180114746094
2020-04-30,20.367952346801758,247.5598602294922,315.25,1676.6099853515625,16.83060073852539,26.658336639404297
2020-06-12,23.992673873901367,277.2195739746094,336.29998779296875,1785.0,15.624143600463867,30.274852752685547
2020-06-15,20.298437118530273,241.55612182617188,298.8399963378906,1689.1500244140625,16.282211303710938,25.97227668762207
2020-05-27,21.82777214050293,252.1773681640625,319.75,1807.8399658203125,17.658172607421875,29.039945602416992
2020-05-08,20.646015167236328,246.0040740966797,315.4700012207031,1830.0,15.833528518676758,27.560016632080078
2020-07-07,21.05317497253418,244.11917114257812,332.0299987792969,1880.9300537109375,16.032943725585938,27.72663116455078
2020-03-31,19.533769607543945,228.6211395263672,332.8299865722656,1846.0899658203125,15.833528518676758,25.97227668762207
2020-06-18,17.954782485961914,223.76426696777344,360.2699890136719,1902.8299560546875,16.880456924438477,24.747169494628906
2020-04-13,20.88435173034668,246.21351623535156,357.32000732421875,1940.0999755859375,19.442935943603516,28.344083786010742
2020-03-20,20.953866958618164,244.857177734375,342.3900146484375,1885.8399658203125,19.0540771484375,28.39308738708496
2020-03-12,22.562646865844727,257.7423095703125,362.989990234375,1955.489990234375,19.522701263427734,30.28465461730957
2020-01-24,21.450403213500977,247.07118225097656,357.1199951171875,1900.0999755859375,19.18369483947754,29.677001953125
2020-03-04,21.887357711791992,254.12210083007812,370.9599914550781,1963.949951171875,19.233551025390625,29.32417106628418
2020-02-25,21.082965850830078,253.60350036621094,375.5,1949.719970703125,18.266387939453125,28.12846565246582
2020-04-21,19.63307762145996,240.25962829589844,364.0799865722656,1907.699951171875,18.81477928161621,26.040882110595703
2020-04-29,20.427536010742188,244.26876831054688,370.0799865722656,1918.8299560546875,19.791912078857422,26.67793846130371
2020-05-07,19.891277313232422,240.75827026367188,361.760009765625,1906.5899658203125,19.891618728637695,25.707653045654297
2020-05-11,21.241857528686523,261.76141357421875,379.9599914550781,1997.5899658203125,20.4898624420166,28.059858322143555
2020-07-10,21.986663818359375,258.7296142578125,372.2799987792969,2011.5999755859375,20.250564575195312,28.197072982788086
2020-06-02,23.2875919342041,265.3517150878906,371.1199951171875,2043.0,20.350271224975586,29.677001953125
2020-05-14,24.68782615661621,267.2665100097656,370.7200012207031,2042.760009765625,22.44412612915039,32.53885269165039
2020-07-13,23.754335403442383,272.5123291015625,396.7200012207031,2168.8701171875,24.29868507385254,30.804100036621094
2020-06-24,23.565650939941406,286.2750549316406,413.54998779296875,2283.320068359375,24.358509063720703,29.57899284362793
2020-06-05,22.036317825317383,283.6621398925781,426.75,2307.679931640625,24.39838981628418,27.87364387512207
2020-02-28,21.271650314331055,285.9160461425781,439.1700134277344,2408.18994140625,24.92683982849121,26.354509353637695
2020-01-23,23.1187686920166,282.0365295410156,422.9599914550781,2375.0,24.46818733215332,27.814836502075195
2020-04-20,22.34416961669922,276.182373046875,437.489990234375,2393.610107421875,24.847074508666992,27.1287784576416
2020-02-24,21.49012565612793,267.6454772949219,433.8299865722656,2328.1201171875,24.747365951538086,26.305505752563477
2020-01-31,21.649017333984375,275.3546142578125,421.4200134277344,2363.489990234375,26.402507781982422,26.26630210876465
2020-03-19,21.718534469604492,274.2875061035156,426.70001220703125,2399.449951171875,26.661746978759766,26.001680374145508
2020-03-27,22.026386260986328,282.2060852050781,424.989990234375,2410.219970703125,27.020694732666016,26.383913040161133
2020-03-11,23.307451248168945,282.4055480957031,421.3800048828125,2376.0,26.851192474365234,27.844240188598633
2020-03-03,23.72454261779785,277.8279113769531,403.8299865722656,2314.080078125,26.881103515625,28.295080184936523
2020-04-28,24.608379364013672,286.9532470703125,411.8900146484375,2372.7099609375,26.47230339050293,29.402576446533203
2020-05-06,23.883434295654297,293.0068359375,419.8500061035156,2474.0,25.644731521606445,28.471494674682617
2020-06-08,22.92015266418457,288.28961181640625,415.2699890136719,2286.0400390625,26.851192474365234,27.040571212768555
2020-05-20,22.77119255065918,292.3685607910156,428.1499938964844,2315.989990234375,27.29987335205078,26.805349349975586
2020-07-01,22.503061294555664,296.7566833496094,424.67999267578125,2317.800048828125,28.107505798339844,25.795860290527344
2020-06-30,22.195209503173828,299.8183898925781,434.260009765625,2351.260009765625,26.48227310180664,25.100000381469727
2020-06-11,22.68181610107422,302.91998291015625,436.5299987792969,2367.610107421875,27.180225372314453,25.229999542236328
2020-03-10,23.40675926208496,310.1300048828125,435.54998779296875,2379.610107421875,27.309844970703125,25.43000030517578
2020-03-02,22.423616409301758,315.010009765625,440.5199890136719,2409.0,25.94385528564453,24.780000686645508
2020-01-22,21.718534469604492,311.4100036621094,431.82000732421875,2356.949951171875,25.963796615600586,24.040000915527344
2020-01-30,20.725460052490234,307.6499938964844,438.2699890136719,2367.919921875,26.043563842773438,22.530000686645508
2020-02-07,21.559640884399414,309.5400085449219,441.95001220703125,2388.85009765625,27.060577392578125,24.059999465942383
2020-04-03,21.29151153564453,307.7099914550781,454.19000244140625,2409.780029296875,27.957944869995117,23.360000610351562
2020-03-26,22.77119255065918,314.9599914550781,452.5799865722656,2426.260009765625,27.120403289794922,25.40999984741211
2020-03-18,22.056177139282227,313.1400146484375,451.0400085449219,2449.330078125,28.01776885986328,23.950000762939453
2020-04-27,22.751331329345703,319.2300109863281,447.6700134277344,2497.93994140625,27.170255661010742,24.520000457763672
2020-05-05,22.74139976501465,316.8500061035156,436.25,2446.739990234375,26.18315315246582,24.459999084472656
2020-05-26,22.503061294555664,318.8900146484375,429.32000732421875,2436.8798828125,26.242977142333984,24.170000076293945
2020-07-06,24.11184310913086,316.7300109863281,414.7699890136719,2421.860107421875,24.657629013061523,26.260000228881836
2020-06-17,25.800067901611328,318.1099853515625,419.8900146484375,2410.389892578125,23.850000381469727,27.950000762939453
2020-05-29,24.68782615661621,318.25,413.44000244140625,2401.10009765625,23.950000762939453,27.219999313354492
2020-07-09,23.952951431274414,317.94000244140625,419.7300109863281,2442.3701171875,24.0,26.469999313354492
2020-06-01,24.439558029174805,321.8500061035156,425.9200134277344,2471.0400390625,24.780000686645508,27.09000015258789
