Dates,BAC,AAPL,NFLX,AMZN,GOLD,WFC
2020-01-02,35.290000915527344,295.19000244140625,324.7799987792969,1864.1500244140625,18.3700008392334,53.5099983215332
2020-01-03,34.7599983215332,296.5,325.5299987792969,1864.5,18.43000030517578,52.900001525878906
2020-01-08,34.369998931884766,292.75,321.20001220703125,1860.0,18.3700008392334,52.720001220703125
2020-01-06,34.529998779296875,297.4800109863281,330.29998779296875,1892.0400390625,18.1299991607666,52.470001220703125
2020-01-07,34.54999923706055,297.1600036621094,331.04998779296875,1886.43994140625,17.709999084472656,52.79999923706055
2020-01-09,34.939998626708984,306.20001220703125,334.6099853515625,1895.800048828125,17.459999084472656,52.47999954223633
2020-01-10,34.65999984741211,308.25,327.2699890136719,1880.0,17.600000381469727,52.47999954223633
2020-01-13,34.65999984741211,311.1499938964844,331.510009765625,1880.800048828125,17.43000030517578,51.83000183105469
2020-01-14,35.11000061035156,312.1700134277344,335.5199890136719,1858.550048828125,17.260000228881836,49.25
2020-01-15,34.34000015258789,309.54998779296875,336.6000061035156,1855.0899658203125,17.559999465942383,47.97999954223633
2020-01-16,34.599998474121094,312.0899963378906,335.8500061035156,1866.02001953125,17.739999771118164,47.84000015258789
2020-01-27,34.599998474121094,315.0,337.3800048828125,1857.25,17.760000228881836,48.529998779296875
2020-02-20,34.220001220703125,316.0,332.5899963378906,1860.0,17.93000030517578,48.79999923706055
2020-02-12,34.22999954223633,317.30999755859375,323.6000061035156,1883.3399658203125,18.170000076293945,48.290000915527344
2020-04-16,33.72999954223633,315.6499938964844,325.010009765625,1872.760009765625,18.18000030517578,47.97999954223633
2020-02-04,33.27000045776367,317.5199890136719,345.8800048828125,1847.43994140625,18.350000381469727,47.18000030517578
2020-05-28,32.470001220703125,304.8800048828125,341.0199890136719,1815.3399658203125,18.450000762939453,46.7400016784668
2020-07-08,32.95000076293945,312.19000244140625,342.7799987792969,1830.02001953125,17.850000381469727,47.279998779296875
2020-06-19,32.97999954223633,321.3800048828125,338.54998779296875,1855.02001953125,17.93000030517578,47.2599983215332
2020-05-12,32.66999816894531,318.75,339.25,1850.6099853515625,18.25,47.040000915527344
2020-06-22,32.650001525878906,308.2900085449219,340.9800109863281,2002.27001953125,18.420000076293945,46.75
2020-06-03,32.91999816894531,302.2200012207031,346.2799987792969,2000.25,18.09000015258789,47.029998779296875
2020-05-15,33.529998779296875,313.6300048828125,356.1000061035156,2015.3699951171875,17.6299991607666,47.25
2020-03-06,34.06999969482422,318.95001220703125,362.29998779296875,2032.0,17.959999084472656,47.779998779296875
2020-02-27,34.599998474121094,320.260009765625,362.510009765625,2024.800048828125,18.049999237060547,47.849998474121094
2020-04-15,34.2400016784668,318.0,363.57000732421875,2038.0999755859375,18.079999923706055,47.47999954223633
2020-02-03,34.380001068115234,313.8500061035156,362.5199890136719,2084.9599609375,18.15999984741211,47.41999816894531
2020-02-11,34.7599983215332,318.7099914550781,369.7200012207031,2136.0,18.260000228881836,47.939998626708984
2020-02-19,34.779998779296875,321.4700012207031,375.8800048828125,2155.2900390625,18.200000762939453,47.7599983215332
2020-04-07,34.54999923706055,323.3500061035156,376.510009765625,2142.0,18.549999237060547,47.54999923706055
2020-03-30,34.70000076293945,322.8500061035156,379.42999267578125,2125.889892578125,18.93000030517578,47.75
2020-04-23,34.0099983215332,314.6099853515625,379.19000244140625,2124.110107421875,19.75,46.529998779296875
2020-05-01,34.40999984741211,320.0,384.8999938964844,2161.1201171875,20.399999618530273,46.97999954223633
2020-07-14,34.459999084472656,318.2099914550781,376.67999267578125,2127.449951171875,20.719999313354492,46.68000030517578
2020-06-25,34.13999938964844,310.5,377.8999938964844,2088.0,21.170000076293945,47.099998474121094
2020-06-16,32.52000045776367,289.2300109863281,361.0,1987.969970703125,21.729999542236328,46.2599983215332
2020-05-18,30.84000015258789,286.1300048828125,357.7200012207031,1958.4200439453125,21.239999771118164,44.959999084472656
2020-06-09,30.559999465942383,286.5,365.0,1960.449951171875,20.889999389648438,44.130001068115234
2020-05-21,28.90999984741211,272.9599914550781,370.6000061035156,1882.760009765625,19.68000030517578,42.43000030517578
2020-01-17,27.700000762939453,256.3699951171875,356.79998779296875,1811.1300048828125,18.030000686645508,39.75
2020-03-13,27.440000534057617,277.7200012207031,364.5,1870.0,19.139999389648438,39.459999084472656
2020-03-05,27.6200008392334,285.79998779296875,367.3999938964844,1888.0899658203125,19.700000762939453,40.029998779296875
2020-02-26,27.399999618530273,293.1300048828125,370.510009765625,1922.0,20.15999984741211,39.959999084472656
2020-02-18,26.399999618530273,291.4100036621094,368.6400146484375,1910.0,20.6299991607666,38.56999969482422
2020-04-22,25.100000381469727,281.2300109863281,356.8500061035156,1869.5,20.420000076293945,36.33000183105469
2020-02-10,21.510000228881836,263.0,341.7200012207031,1761.2900390625,19.899999618530273,32.220001220703125
2020-04-14,21.59000015258789,269.3699951171875,347.8500061035156,1818.1700439453125,19.09000015258789,32.279998779296875
2020-04-06,22.260000228881836,271.8599853515625,344.7900085449219,1801.5,18.510000228881836,32.0099983215332
2020-04-30,20.149999618530273,248.0,307.32000732421875,1675.0,15.470000267028809,27.1200008392334
2020-06-12,21.479999542236328,252.9499969482422,307.3900146484375,1680.6199951171875,15.0600004196167,27.770000457763672
2020-06-15,19.579999923706055,240.0,294.75,1626.030029296875,12.649999618530273,26.299999237060547
2020-05-27,20.030000686645508,238.39999389648438,290.25,1689.239990234375,16.1299991607666,25.889999389648438
2020-05-08,19.700000762939453,237.1199951171875,300.0,1745.0,15.449999809265137,26.899999618530273
2020-07-07,19.0,242.61000061035156,316.82000732421875,1832.6500244140625,14.0,26.290000915527344
2020-03-31,19.559999465942383,228.0,332.0,1820.72998046875,15.539999961853027,26.18000030517578
2020-06-18,17.950000762939453,212.61000061035156,340.8800048828125,1812.0,16.3700008392334,25.110000610351562
2020-04-13,19.010000228881836,234.3000030517578,353.0299987792969,1900.3399658203125,18.1299991607666,26.329999923706055
2020-03-20,20.40999984741211,244.3000030517578,339.1700134277344,1885.780029296875,18.420000076293945,27.770000457763672
2020-03-12,21.170000076293945,246.36000061035156,341.7300109863281,1889.2900390625,18.709999084472656,29.079999923706055
2020-01-24,21.100000381469727,247.0500030517578,353.0,1899.9200439453125,18.959999084472656,29.079999923706055
2020-03-04,21.270000457763672,249.39999389648438,361.1700134277344,1912.3399658203125,18.780000686645508,28.889999389648438
2020-02-25,20.959999084472656,252.0,366.44000244140625,1944.010009765625,18.270000457763672,28.15999984741211
