Dates,BAC,AAPL,NFLX,AMZN,GOLD,WFC
2020-01-02,,,,,,
2020-01-03,-0.015018491930980482,0.004437811402009828,0.002309255504707508,0.00018774003237620462,0.0032661656614756396,-0.011399678841119032
2020-01-08,-0.01121977584811451,-0.012647554806070826,-0.013301344234026402,-0.002413515687851975,-0.0032555325528417223,-0.0034026521736058024
2020-01-06,0.00465521828293336,0.016157168185578552,0.028331180697689584,0.017225827452957088,-0.013064870304971277,-0.00474203327411582
2020-01-07,0.0005792197645735353,-0.0010757271493897491,0.0022706631175235525,-0.002959819845580469,-0.02316602844653337,0.006289270224510979
2020-01-09,0.011287971006092024,0.030421350227202826,0.010753655610523882,0.004961783948921994,-0.014116319193894777,-0.006060600368335001
2020-01-10,-0.00801370321413919,0.006694930474341998,-0.021935975192667212,-0.008334238010961004,0.008018402310317141,0.0
2020-01-13,0.0,0.0094079282935422,0.01295572736361117,0.00042555788730047617,-0.009659095034618925,-0.01238562722658787
2020-01-14,0.01298328808195448,0.0032782244938411864,0.012096103073575115,-0.011830072002530723,-0.009753303116320944,-0.049778154348990244
2020-01-15,-0.021931086424893165,-0.008392944620134513,0.0032189351609681616,-0.0018617109665646225,0.017381183840226466,-0.025786811325150705
2020-01-16,0.0075712964582967945,0.008205487465955397,-0.002228163952466944,0.00589192648999326,0.010250587166866998,-0.0029178697579018698
2020-01-27,0.0,0.009324245237770423,0.004555601463426262,-0.0046998528630218805,0.0011274215344825311,0.014423048171158026
2020-02-20,-0.010982580062891767,0.0031746031746031633,-0.01419766576441206,0.001480683806703409,0.009572076244542371,0.00556357849897271
2020-02-12,0.00029217770825651357,0.0041455618942840555,-0.027030248454140926,0.012548368720598058,0.013385374625391577,-0.010450785440707322
2020-04-16,-0.01460707001713657,-0.005231488685769614,0.004357242384162241,-0.005617655997694149,0.0005503703269040816,-0.00641957687748429
2020-02-04,-0.013637684278550055,0.005924267870572875,0.06421339186518438,-0.013520188506451425,0.0093509391331279,-0.016673598263716394
2020-05-28,-0.024045663542329843,-0.03980846739798516,-0.01405116167610565,-0.017375382477388346,0.00544961195590532,-0.009325956419307557
2020-07-08,0.0147828618475776,0.023976638157702457,0.0051610164281439275,0.008086669156927906,-0.03252034453434538,0.011553210984989182
2020-06-19,0.0009104333414953203,0.02943720929414151,-0.012340308656841104,0.01366105273886764,0.004481788347136639,-0.00042302153722617586
2020-05-12,-0.009399677913700666,-0.008183473902713678,0.002067677543262203,-0.002377351259422955,0.017847166167188844,-0.004655044727448154
2020-06-22,-0.0006120797118811527,-0.032815659466911784,0.005099516540392424,0.08195137569782229,0.009315072673640845,-0.00616498532914822
2020-06-03,0.008269422065796839,-0.019689276836664882,0.015543397331819753,-0.001008864694344691,-0.01791530523014251,0.005989278701537426
2020-05-15,0.018529788708402828,0.03775396603806169,0.028358575022629617,0.0075590526770090705,-0.025428468100675117,0.004677891269688317
2020-03-06,0.016105008505421292,0.01696268609952223,0.017410787933687555,0.008251589000086046,0.018718090721208336,0.01121690538194442
2020-02-27,0.01555617211752991,0.0041072190263578,0.0005796908079838126,-0.003543283057025115,0.005011144608893625,0.001465041787622523
2020-04-15,-0.010404532125154686,-0.007056796654939634,0.002924050453886995,0.006568513649291008,0.0016620879730515625,-0.007732475312091647
2020-02-03,0.004088767020606898,-0.013050295271963441,-0.0028880773699534457,0.022991995443251367,0.004424774559935729,-0.001263718910478051
2020-02-11,0.011052857522171111,0.01548505737469874,0.019861007462294022,0.02448010514290644,0.005506628981826633,0.010965847276312557
2020-02-19,0.0005753871901450491,0.008659941136530236,0.01666126701766446,0.009030917164091656,-0.00328584146715849,-0.003754699840051612
2020-04-07,-0.006612983045106824,0.005848150296057675,0.001676079798415664,-0.006166241583096088,0.019230684585123337,-0.004396965909816086
2020-03-30,0.0043415782689224525,-0.0015463120165828403,0.00775539251127455,-0.0075210585536298336,0.020485233625025634,0.004206114955803697
2020-04-23,-0.019884796145111072,-0.025522752349929068,-0.0006325020135665715,-0.0008371953610878391,0.04331746865318409,-0.025549763784358692
