Dates,BAC,AAPL,NFLX,AMZN,GOLD,WFC
2020-01-02,35.349998474121094,296.239990234375,326.1000061035156,1875.0,18.709999084472656,53.849998474121094
2020-01-03,34.97999954223633,297.1499938964844,326.7799987792969,1864.5,18.93000030517578,53.11000061035156
2020-01-08,34.40999984741211,293.7900085449219,323.1199951171875,1860.0,18.979999542236328,52.7400016784668
2020-01-06,34.70000076293945,299.8399963378906,336.4700012207031,1904.5,18.389999389648438,53.04999923706055
2020-01-07,34.56999969482422,297.1600036621094,331.489990234375,1898.0400390625,18.510000228881836,52.84000015258789
2020-01-09,35.29999923706055,307.239990234375,342.0,1909.8900146484375,17.6200008392334,53.20000076293945
2020-01-10,35.0,310.6000061035156,337.1300048828125,1905.3699951171875,17.670000076293945,52.790000915527344
2020-01-13,34.84000015258789,311.6400146484375,331.79998779296875,1891.31005859375,17.770000457763672,52.5
2020-01-14,35.29999923706055,316.70001220703125,344.3999938964844,1885.8800048828125,17.299999237060547,50.22999954223633
2020-01-15,34.77000045776367,311.8500061035156,338.67999267578125,1872.25,17.75,48.83000183105469
2020-01-16,34.900001525878906,313.5899963378906,343.5,1882.989990234375,18.0,48.459999084472656
2020-01-27,34.91999816894531,316.2699890136719,341.0,1885.8900146484375,18.1299991607666,49.369998931884766
2020-02-20,34.41999816894531,317.19000244140625,340.0,1865.0,17.959999084472656,49.09000015258789
2020-02-12,34.369998931884766,318.5799865722656,332.54998779296875,1896.0899658203125,18.34000015258789,49.029998779296875
2020-04-16,34.09000015258789,317.9200134277344,326.0400085449219,1885.1099853515625,18.209999084472656,48.38999938964844
2020-02-04,34.119998931884766,320.25,348.4599914550781,1891.3699951171875,18.450000762939453,48.189998626708984
2020-05-28,32.56999969482422,310.05999755859375,345.95001220703125,1820.0,19.0,46.88999938964844
2020-07-08,33.02000045776367,312.6000061035156,345.8800048828125,1840.5,18.399999618530273,47.5099983215332
2020-06-19,33.33000183105469,324.45001220703125,349.0,1864.0,18.09000015258789,47.41999816894531
2020-05-12,32.70000076293945,320.5400085449219,341.1000061035156,1858.0,18.420000076293945,47.16999816894531
2020-06-22,33.06999969482422,320.92999267578125,347.3900146484375,2051.469970703125,18.479999542236328,47.41999816894531
2020-06-03,33.0,304.29998779296875,347.239990234375,2010.5999755859375,18.3700008392334,47.2400016784668
2020-05-15,33.560001373291016,315.30999755859375,361.0,2029.8800048828125,18.010000228881836,47.70000076293945
2020-03-06,34.099998474121094,323.5199890136719,375.1300048828125,2071.02001953125,18.0,47.900001525878906
2020-02-27,34.939998626708984,322.57000732421875,369.6000061035156,2041.02001953125,18.1200008392334,48.439998626708984
2020-04-15,34.31999969482422,322.3699951171875,365.0400085449219,2041.989990234375,18.450000762939453,47.72999954223633
2020-02-03,34.439998626708984,314.17999267578125,365.0,2085.010009765625,18.260000228881836,47.66999816894531
2020-02-11,34.849998474121094,323.6000061035156,373.75,2150.89990234375,18.3700008392334,48.08000183105469
2020-02-19,35.08000183105469,321.4700012207031,377.17999267578125,2163.199951171875,18.510000228881836,48.220001220703125
2020-04-07,34.7599983215332,324.19000244140625,376.9599914550781,2144.989990234375,18.579999923706055,47.619998931884766
2020-03-30,34.880001068115234,324.739990234375,381.4700012207031,2155.679931640625,19.0,48.13999938964844
2020-04-23,34.77000045776367,315.3599853515625,379.29998779296875,2125.02001953125,19.850000381469727,47.970001220703125
2020-05-01,34.45000076293945,320.0,388.1199951171875,2167.800048828125,20.809999465942383,47.25
2020-07-14,34.459999084472656,322.6300048828125,386.55999755859375,2173.070068359375,20.940000534057617,47.0
2020-06-25,34.529998779296875,318.6199951171875,385.3299865722656,2142.14990234375,21.450000762939453,47.47999954223633
2020-06-16,33.18000030517578,297.260009765625,364.760009765625,2003.1800537109375,22.5,46.58000183105469
2020-05-18,32.689998626708984,300.95001220703125,372.0,2026.4200439453125,21.700000762939453,46.290000915527344
2020-06-09,31.389999389648438,286.5299987792969,366.30999755859375,1970.280029296875,21.0,45.47999954223633
2020-05-21,29.549999237060547,281.1000061035156,371.4599914550781,1934.3800048828125,21.3799991607666,43.31999969482422
2020-01-17,28.0,257.260009765625,364.2099914550781,1814.6300048828125,18.350000381469727,41.310001373291016
2020-03-13,28.350000381469727,282.2799987792969,373.1099853515625,1906.489990234375,19.420000076293945,40.97999954223633
2020-03-05,29.3700008392334,303.6700134277344,381.0299987792969,1975.3699951171875,20.18000030517578,42.060001373291016
2020-02-26,28.25,296.44000244140625,377.7699890136719,1946.5699462890625,21.0,41.0099983215332
2020-02-18,27.239999771118164,295.5199890136719,381.0,1933.0,20.8799991607666,40.0
2020-04-22,25.469999313354492,282.0,367.70001220703125,1875.0,21.520000457763672,37.0
2020-02-10,22.229999542236328,263.75,343.8599853515625,1773.8599853515625,20.510000228881836,33.720001220703125
2020-04-14,23.25,277.1400146484375,356.42999267578125,1870.8800048828125,20.049999237060547,34.630001068115234
2020-04-06,22.84000015258789,277.3900146484375,358.9200134277344,1857.8499755859375,19.530000686645508,34.04999923706055
2020-04-30,20.59000015258789,255.94000244140625,326.5,1721.97998046875,16.969999313354492,29.809999465942383
2020-06-12,22.190000534057617,264.8900146484375,330.510009765625,1755.0,17.450000762939453,30.149999618530273
2020-06-15,19.850000381469727,241.9499969482422,306.6300048828125,1641.510009765625,13.210000038146973,26.34000015258789
2020-05-27,21.059999465942383,247.50999450683594,306.19000244140625,1775.469970703125,16.209999084472656,27.6299991607666
2020-05-08,20.270000457763672,239.77000427246094,302.3999938964844,1750.0,17.079999923706055,27.700000762939453
2020-07-07,20.260000228881836,247.38999938964844,324.3299865722656,1860.0,15.529999732971191,27.65999984741211
2020-03-31,21.760000228881836,247.17999267578125,342.30999755859375,1926.31005859375,16.65999984741211,28.68000030517578
2020-06-18,19.260000228881836,228.0800018310547,347.8900146484375,1827.75,16.399999618530273,26.260000228881836
2020-04-13,19.420000076293945,236.36000061035156,369.989990234375,1951.5,18.780000686645508,26.959999084472656
2020-03-20,21.709999084472656,250.75,361.0199890136719,1920.68994140625,19.18000030517578,29.0
2020-03-12,21.309999465942383,246.52000427246094,344.0,1902.0,19.540000915527344,29.329999923706055
2020-01-24,21.68000030517578,252.75,359.0899963378906,1930.8599853515625,19.100000381469727,30.020000457763672
2020-03-04,21.649999618530273,250.74000549316406,363.0,1922.8299560546875,19.200000762939453,30.360000610351562
2020-02-25,21.81999969482422,255.60000610351562,367.92999267578125,1964.3499755859375,18.860000610351562,29.40999984741211
2020-04-21,19.93000030517578,246.5,376.04998779296875,1932.969970703125,18.40999984741211,27.020000457763672
2020-04-29,19.649999618530273,240.33999633789062,364.0799865722656,1901.6400146484375,19.100000381469727,26.469999313354492
2020-05-07,20.399999618530273,242.8000030517578,367.4700012207031,1911.1500244140625,19.739999771118164,27.0
2020-05-11,21.030000686645508,250.89999389648438,365.2200012207031,1936.0,20.5,27.40999984741211
2020-07-10,22.799999237060547,270.79998779296875,380.0,2017.1099853515625,20.489999771118164,30.75
2020-06-02,22.40999984741211,262.739990234375,374.010009765625,2021.0,20.18000030517578,29.34000015258789
2020-05-14,24.06999969482422,268.70001220703125,371.05999755859375,2044.300048828125,20.90999984741211,31.1200008392334
2020-07-13,24.780000686645508,268.30999755859375,371.30999755859375,2040.0,22.5,33.220001220703125
2020-06-24,24.5,280.0,397.5,2200.469970703125,24.299999237060547,32.11000061035156
2020-06-05,22.15999984741211,282.3999938964844,413.0,2257.679931640625,23.739999771118164,28.770000457763672
2020-02-28,22.149999618530273,287.3800048828125,437.0,2346.0,24.5,28.280000686645508
2020-01-23,22.34000015258789,284.69000244140625,431.0,2372.330078125,23.440000534057617,28.149999618530273
2020-04-20,22.56999969482422,277.95001220703125,435.1700134277344,2389.949951171875,24.309999465942383,27.329999923706055
2020-02-24,21.899999618530273,276.2799987792969,444.7699890136719,2416.610107421875,24.100000381469727,26.899999618530273
2020-01-31,22.15999984741211,273.6099853515625,429.7300109863281,2369.0,25.649999618530273,27.5
2020-03-19,21.959999084472656,275.8699951171875,419.260009765625,2399.97998046875,26.940000534057617,26.950000762939453
2020-03-27,22.110000610351562,277.20001220703125,425.0,2417.0,27.25,26.799999237060547
2020-03-11,22.520000457763672,281.79998779296875,425.0,2443.199951171875,27.049999237060547,27.3700008392334
