Dates,BAC,AAPL,NFLX,AMZN,GOLD,WFC
2020-01-02,35.63999938964844,300.3500061035156,329.80999755859375,1898.010009765625,18.489999771118164,53.75
2020-01-03,34.900001525878906,297.42999267578125,325.8999938964844,1874.969970703125,18.56999969482422,53.41999816894531
2020-01-08,34.849998474121094,299.79998779296875,335.8299865722656,1902.8800048828125,18.389999389648438,53.099998474121094
2020-01-06,34.619998931884766,298.3900146484375,330.75,1906.8599853515625,18.469999313354492,52.65999984741211
2020-01-07,34.970001220703125,303.19000244140625,339.260009765625,1891.969970703125,17.81999969482422,52.81999969482422
2020-01-09,35.029998779296875,309.6300048828125,335.6600036621094,1901.050048828125,17.600000381469727,52.72999954223633
2020-01-10,34.7400016784668,310.3299865722656,329.04998779296875,1883.1600341796875,17.850000381469727,52.5
2020-01-13,35.060001373291016,316.9599914550781,338.9200134277344,1891.300048828125,17.450000762939453,52.11000061035156
2020-01-14,35.31999969482422,312.67999267578125,338.69000244140625,1869.43994140625,17.559999465942383,49.29999923706055
2020-01-15,34.66999816894531,311.3399963378906,339.07000732421875,1862.02001953125,17.899999618530273,48.31999969482422
2020-01-16,34.720001220703125,315.239990234375,338.6199951171875,1877.93994140625,18.09000015258789,49.25
2020-01-27,34.709999084472656,318.7300109863281,339.6700134277344,1864.719970703125,17.950000762939453,49.18000030517578
2020-02-20,34.2599983215332,316.57000732421875,338.1099853515625,1892.0,18.350000381469727,48.939998626708984
2020-02-12,34.36000061035156,317.70001220703125,326.0,1887.4599609375,18.290000915527344,48.560001373291016
2020-04-16,34.119998931884766,319.2300109863281,349.6000061035156,1884.5799560546875,18.43000030517578,48.220001220703125
2020-02-04,33.540000915527344,318.30999755859375,353.1600036621094,1861.6400146484375,18.709999084472656,47.56999969482422
2020-05-28,32.849998474121094,308.95001220703125,342.8800048828125,1828.3399658203125,18.6200008392334,47.099998474121094
2020-07-08,33.2400016784668,317.69000244140625,348.5199890136719,1853.25,18.0,47.369998931884766
2020-06-19,33.0099983215332,324.3399963378906,343.1600036621094,1858.0,18.3700008392334,47.27000045776367
2020-05-12,33.47999954223633,323.8699951171875,347.739990234375,1870.6800537109375,18.440000534057617,47.90999984741211
2020-06-22,32.83000183105469,309.510009765625,345.0899963378906,2008.719970703125,18.520000457763672,46.939998626708984
2020-06-03,32.970001220703125,308.6600036621094,358.0,2004.199951171875,18.280000686645508,47.119998931884766
