Dates,BAC,AAPL,NFLX,AMZN,GOLD,WFC
2020-01-02,35.65999984741211,300.6000061035156,329.9800109863281,1898.010009765625,18.809999465942383,54.040000915527344
2020-01-03,35.150001525878906,300.5799865722656,329.8599853515625,1886.199951171875,18.959999084472656,53.619998931884766
2020-01-08,34.900001525878906,299.9599914550781,336.3599853515625,1903.68994140625,19.010000228881836,53.20000076293945
2020-01-06,34.91999816894531,300.8999938964844,336.70001220703125,1913.8900146484375,18.530000686645508,53.04999923706055
2020-01-07,35.189998626708984,304.44000244140625,342.70001220703125,1911.0,18.510000228881836,53.33000183105469
2020-01-09,35.33000183105469,310.42999267578125,343.4200134277344,1917.8199462890625,17.799999237060547,53.20000076293945
2020-01-10,35.06999969482422,312.6700134277344,338.5,1906.93994140625,17.959999084472656,52.900001525878906
2020-01-13,35.06999969482422,317.07000732421875,340.8500061035156,1898.0,17.780000686645508,52.5
2020-01-14,35.66999816894531,317.57000732421875,345.3800048828125,1887.1099853515625,17.600000381469727,50.7400016784668
2020-01-15,34.790000915527344,315.5,343.1700134277344,1878.8599853515625,17.979999542236328,48.84000015258789
2020-01-16,34.9900016784668,315.70001220703125,343.55999755859375,1885.5899658203125,18.100000381469727,49.31999969482422
2020-01-27,34.95000076293945,318.739990234375,341.57000732421875,1886.6400146484375,18.209999084472656,49.41999816894531
2020-02-20,34.52000045776367,319.0199890136719,341.0,1894.27001953125,18.350000381469727,49.880001068115234
2020-02-12,34.45000076293945,319.989990234375,336.29998779296875,1902.5,18.399999618530273,49.09000015258789
2020-04-16,34.2599983215332,319.55999755859375,349.8800048828125,1889.97998046875,18.68000030517578,48.45000076293945
2020-02-04,34.13999938964844,323.3299865722656,359.8500061035156,1894.989990234375,18.75,48.209999084472656
2020-05-28,33.130001068115234,311.7699890136719,351.8999938964844,1841.0,19.170000076293945,47.41999816894531
2020-07-08,33.4900016784668,318.3999938964844,352.3999938964844,1858.1099853515625,18.5,47.790000915527344
2020-06-19,33.439998626708984,327.8500061035156,349.3999938964844,1874.75,18.399999618530273,47.900001525878906
2020-05-12,33.52000045776367,324.0899963378906,348.20001220703125,1872.8699951171875,18.649999618530273,47.95000076293945
2020-06-22,33.16999816894531,322.67999267578125,347.3900146484375,2055.719970703125,18.739999771118164,47.45000076293945
2020-06-03,33.400001525878906,313.489990234375,359.6300048828125,2048.5,18.450000762939453,47.720001220703125
2020-05-15,33.900001525878906,319.6400146484375,369.57000732421875,2059.800048828125,18.149999618530273,47.84000015258789
2020-03-06,34.810001373291016,324.760009765625,375.25,2071.02001953125,18.170000076293945,48.400001525878906
2020-02-27,35.0099983215332,325.2200012207031,371.54998779296875,2056.300048828125,18.489999771118164,48.5
2020-04-15,34.65999984741211,323.3999938964844,371.79998779296875,2098.530029296875,18.559999465942383,48.0
2020-02-03,34.689998626708984,321.54998779296875,374.79998779296875,2135.60009765625,18.520000457763672,47.86000061035156
2020-02-11,35.040000915527344,323.8999938964844,378.1099853515625,2185.949951171875,18.639999389648438,48.34000015258789
2020-02-19,35.45000076293945,327.2200012207031,380.6199951171875,2180.25,18.68000030517578,48.4900016784668
2020-04-07,35.029998779296875,326.2200012207031,385.3699951171875,2170.280029296875,19.170000076293945,48.18000030517578
2020-03-30,34.959999084472656,325.9800109863281,385.1499938964844,2159.0400390625,19.729999542236328,48.31999969482422
2020-04-23,34.83000183105469,319.75,389.5400085449219,2166.070068359375,20.649999618530273,48.119998931884766
2020-05-01,34.849998474121094,324.57000732421875,392.95001220703125,2185.10009765625,21.040000915527344,47.349998474121094
