Dates,BAC,AAPL,NFLX,AMZN,GOLD,WFC
2020-01-02,,,,,,
2020-01-03,0.3388002403347672,0.08002928836938783,-0.1513442418297739,-0.0656738644825019,0.938803404351257,-0.07107617046854453
2020-01-08,-0.16229628320481992,-0.19091761502650306,0.4875883264598493,0.07900329401763884,0.038344973944895555,-0.15430398236892007
2020-01-06,-0.1904942515112007,-0.08037355389771872,-0.16950080344687535,-0.004160716923531482,-0.15418320279416808,0.005931683370832497
2020-01-07,0.3268792644001288,0.21316040855316332,0.5105672733458071,-0.1327350490741428,0.20672619392424751,0.2490473393279411
2020-01-09,-0.12027825104388279,0.2879272436538076,-0.33713843338728977,-0.09712086659064989,-0.20876822427342923,0.2551490449546594
2020-01-10,-0.0032913882031829766,-0.17320485055411727,0.0019111120548700455,-0.09901177659204996,-0.2752927309129044,-0.33816903167542534
2020-01-13,-0.04465849827839641,-0.1358941105536785,0.3331072632092067,-0.025545782668115025,0.005872081898201209,0.8288816629892
2020-01-14,0.757801776262577,0.3326070499950631,0.14457869634340215,0.23737773302646725,0.19667804106673636,1.2489562498015685
2020-01-15,0.1198948430214346,-0.24879348754958186,-0.2842042392421591,-0.15931878287657297,0.03777484128009223,-0.16850161377701467
2020-01-16,-0.32589074206422497,-0.10547323222194094,-0.02664312188306517,-0.08061672485912819,-0.025495208279480375,-0.21433543578468406
2020-01-27,0.07519779227096302,0.26635498561047943,0.20942982456140347,0.503026884752773,-0.03827563170511261,-0.19856726868034213
2020-02-20,-0.06176774176870192,-0.19571836153026778,1.3654990521717632,-0.07242388612313311,0.494064887835574,0.04007860002966046
2020-02-12,-0.2348172639782724,-0.08129321419807445,0.5142540574064653,-0.13255839042019524,-0.27776448306747714,-0.33996039963316194
2020-04-16,0.1758604104455539,0.025921023171407098,-0.16243442245743211,-0.22749743494077046,0.24793623144501664,-0.1507190306220143
2020-02-04,0.04549938644402207,0.40264951374530966,-0.0143184453003522,0.5158174354020768,0.11899379466249949,0.22787159134923884
2020-05-28,0.19455114525537054,0.10510885943266435,-0.5702547980178041,-0.06311401412564388,0.4436979689237195,-0.14517222546563968
2020-07-08,-0.31983914866488483,0.001815487217488032,-0.11516959595304499,-0.20419441689103013,-0.24279549392600386,-0.0816745794824908
2020-06-19,-0.03656275589294078,0.3328229594289729,0.12048493022164886,-0.2564102564102564,-0.4741460571031677,-0.030407897656732574
2020-05-12,0.35088080353443973,-0.41384789843369907,-0.3029240531170275,2.0303639846743295,0.6321363287929713,-0.08697723041141137
2020-06-22,0.08512587351709833,0.5747464163757898,-0.01841181659503388,1.4602996491449884,-0.20500444373794224,0.5636915488950014
2020-06-03,-0.11554499656306005,-0.12827799611600676,0.2762715105162523,-0.6210582438830112,0.06878436718927516,-0.3296476664182596
2020-05-15,-0.07105190462643429,-0.2147832924104064,0.0728999685388545,-0.1033717007679138,0.32478974088593704,-0.032232419855222294
2020-03-06,0.21178120617110796,-0.13021569884728335,-0.10116595685261465,-0.17263153914506646,-0.5257404388070814,0.3451810890050957
2020-02-27,-0.27640976617440227,-0.11277927201607718,-0.3909585210501787,-0.27265664274941726,0.011301652612915047,-0.09346731672442388
2020-04-15,-0.20876200599825367,0.11627536385849346,0.11855933068054281,0.6007854225573359,0.1688749698867742,-0.27846784086926046
2020-02-03,-0.22036272910469246,-0.07082696033445501,0.20726534707653022,-0.007673738543363506,-0.06511633232573055,0.37573816282847305
2020-02-11,0.33242662202857165,-0.137409829828951,-0.09844921705294574,0.13642656540484954,0.27190780046295737,-0.24489649540960456
2020-02-19,0.12872156002992963,0.20575213733206676,-0.031029353223407163,-0.4197180647406892,0.13935483870967746,0.2178852996836207
2020-04-07,-0.13317074368396498,-0.16691051820797254,-0.03014184397163122,-0.09072369012986237,0.2905630398404355,-0.24826464924016534
2020-03-30,-0.16765958250328084,-0.1544524610649769,-0.16700851652026572,-0.14037865294544494,0.32247121845162474,0.2391380686352753
2020-04-23,0.5244425791278637,0.9039364102973777,0.3847656772743089,0.13022791804159306,0.3846363348254962,0.4442369126133554
2020-05-01,-0.26504042859268817,-0.3838375361893174,-0.053634588994762145,-0.13049972840847368,-0.2781892503728287,-0.30419910987432996
2020-07-14,0.4377685010512249,0.07003319713993861,-0.16685728290172375,0.22259097298141506,-0.17785584050101078,0.023265502323345677
2020-06-25,0.09556357252001568,0.2882485134140764,-0.03659851939010639,0.4838246095870724,0.20263958779039992,0.36100341361059796
2020-06-16,0.6959561225910811,0.7150778825817805,0.76494236787868,0.40907819124895073,0.4709460813790338,0.06198139821713733
2020-05-18,0.1569891712439173,0.038157439944697336,-0.06562481979124613,-0.050084007942569064,-0.09683452453141284,0.34816410194185266
2020-06-09,-0.12637192259146512,-0.14140673228319145,0.37846386471641047,-0.15991059799649465,-0.30028251677561224,-0.12013783305100267
2020-05-21,0.5130254159334506,0.6123719293852004,0.22554034541811707,0.5526738889101559,0.5240125709541958,0.5041574421136465
2020-01-17,0.41468378855688104,0.33678046458611255,0.020960626900841106,0.17032580959307708,0.4357214863024601,0.7416904890862148
2020-03-13,-0.1371412255727429,-0.20025917999422793,-0.3739913763798687,-0.2877772862289073,-0.3767972406996797,-0.38319427807240547
2020-03-05,-0.06142933609787227,-0.06421142294078563,0.1953014475771302,0.11429078486179511,0.28552170716087266,0.01943876720504978
2020-02-26,-0.19797402279044118,-0.3139432244590823,-0.34398536690337855,-0.36652730771783126,-0.28077113502243356,-0.2485972810538688
2020-02-18,-0.0032461403202810324,-0.14420034090950573,0.5940444298653254,-0.0051750508076851,0.19362410798654017,0.32927703909213
2020-04-22,0.07433799277949693,0.20580809157830982,-0.06857208185663655,0.11065245777347199,0.004882399719163599,0.2604162272219619
2020-02-10,0.21889302659812016,0.2677905072491962,-0.09103741162608014,0.481568567961165,-0.1574596565773948,-0.06146759092070142
2020-04-14,-0.07116173999283726,-0.005073500896964789,0.026858416042130795,-0.0870194030614857,-0.026227274842716697,-0.24773261357578846
2020-04-06,-0.055734831340702784,-0.10407374951803428,-0.20624901372889382,-0.2114729508081813,-0.041458476351028395,0.11703972434235643
2020-04-30,0.09584521033082827,0.6372299087476154,0.9999337309476475,1.0171739439624519,0.5208507089241035,0.5288890874367593
2020-06-12,-0.0802220811364317,-0.11408594082308576,-0.21649160011928825,-0.22355502282702577,-0.072769757155971,0.14490062471145815
2020-06-15,-0.05195337393870547,-0.1303054497588555,0.116480937176207,0.012213809777858575,0.17710248531056738,-0.2666855524802305
2020-05-27,-0.013338121503375877,0.005062904824584713,-0.05170503508555957,0.2242607067161584,-0.12457196222890943,0.011243032921674612
2020-05-08,0.23492804356281605,-0.07351321993729476,0.25761191943198947,-0.11650529902629825,-0.056187555952050494,-0.10683876873941711
2020-07-07,-0.17407948203476709,-0.09451440478347528,-0.1570321433108881,0.07824617426284575,-0.2401858718858858,0.023493327116740348
2020-03-31,0.23231094231402083,0.4775889695031068,0.022400150715900624,-0.05596207655842844,-0.12262287951283168,0.3913955217559084
2020-06-18,0.20534105005354175,-0.1616666650070253,0.23914205163168667,-0.2046669858116298,0.6757358372705233,-0.3632741578931703
2020-04-13,-0.1870059401259494,-0.1461653770956025,-0.13463054113938167,-0.08470256771466989,0.02302883633964581,0.03327801870215308
2020-03-20,-0.0060257339615802374,0.05589236924549401,-0.24671999450110405,-0.09346448209763403,-0.10461689729463985,0.09686964711301393
2020-03-12,-0.21007978023189122,-0.16967872411907692,-0.17538096541655257,-0.03978947693352475,-0.21635623136823,-0.14709857876946675
2020-01-24,-0.21176732000475407,-0.1898961946501052,0.09947991590129468,-0.13395914037259093,-0.07472664251476524,-0.1440145775222169
2020-03-04,-0.12099389441756592,-0.17746042441170362,0.08469202898550732,0.1370107091816848,0.002757238307349752,0.05880419487042543
2020-02-25,0.18352722404601174,0.1727957022534119,0.08634887497100441,-0.16364408024681276,-0.14292440886819857,-0.10458906501620069
2020-04-21,-0.11818047192788428,-0.10549943655394356,-0.2876207761703945,-0.19550706534467954,-0.06329815905133096,0.3135700414135314
2020-04-29,-0.1661944252887938,-0.05836166938299292,-0.31172723866616714,0.05194206555229375,0.3787120084545541,-0.31721081954908925
2020-05-07,-0.024481697649105683,-0.21727915918377183,0.058421339139901995,-0.16745848708487088,-0.4290541625196648,-0.011406224047593838
2020-05-11,0.43155937241465137,0.5538989836772406,0.6836528966425279,0.5992686778027092,0.22651230793021515,0.10142718369491499
2020-07-10,-0.03279149644764756,0.005285887848800241,-0.13899241193074208,-0.11418277558373169,-0.05440395206629567,0.08802394047054451
2020-06-02,-0.1411586046152561,-0.1675413727430809,-0.01951351044505001,-0.22227219397731712,-0.2969914786845901,0.07605933229500961
2020-05-14,0.5442833166897132,-0.040136131755076576,0.11614005123825799,0.17054283056344754,1.739549118496487,0.4810499908797381
2020-07-13,-0.3368828878250414,-0.191797992060026,0.5163331733948879,0.4427141507002319,0.03805849440168174,-0.42308775027750856
2020-06-24,0.07005857052331099,0.4882508998433861,-0.009569909945351451,0.20404365238882183,0.006438939212048522,0.7817870797279651
2020-06-05,0.11339448551596742,-0.3273953972105923,0.17098696140229697,-0.15092986447719858,-0.38726836791247987,-0.34828395866625383
2020-02-28,-0.09960315778212436,0.19801699371122883,0.18932690322390355,0.7531529432324586,-0.05121373302789278,0.26449781419590823
2020-01-23,0.04020700949297917,0.36992665721348317,-0.21777328612969427,-0.34126364406638865,0.47734243849868396,-0.11285617450969654
2020-04-20,-0.1977795330403027,-0.39598048780487805,0.003130870381966133,-0.2722950819672131,-0.3670322270659657,-0.03284878152601889
2020-02-24,0.05943881697277087,0.3920803106098363,0.8313816590021965,0.2956313792087615,-0.03892398049645385,-0.07752587937044475
2020-01-31,-0.36911018329861434,-0.35324512297808297,-0.08861141792075111,-0.435807241162545,0.2126776397336485,-0.3301700672969343
2020-03-19,0.017196854444714527,0.0662684567886469,-0.3394985750669861,0.201099969181898,0.46737027264731745,0.3651596957091572
2020-03-27,-0.0580679959221414,0.013575356689612628,-0.3785684080760878,-0.2437137330754352,-0.10470300077108996,-0.08240741948527974
2020-03-11,0.4035808598510353,-0.07447070875701922,-0.27598496032478315,0.47335455921499037,-0.44912190549944453,0.12604662138533573
2020-03-03,-0.02109787242945338,-0.04341023302211333,0.6091119076065312,-0.06663596429077512,0.12523977192106583,-0.11155099845730831
