Dates,CSX
2020-05-28,64.31999969482422
2019-10-07,64.70999908447266
2020-03-13,64.31999969482422
2019-10-10,64.81999969482422
2020-03-16,63.13999938964844
2020-06-03,65.37000274658203
2018-11-28,65.41999816894531
2018-09-25,64.12000274658203
2018-07-23,64.62000274658203
2018-08-24,65.31999969482422
2019-07-10,65.0199966430664
2019-05-07,65.33000183105469
2019-04-05,65.31999969482422
2019-03-04,65.37000274658203
2019-01-31,65.41000366210938
2019-09-12,66.05000305175781
2019-12-31,66.55000305175781
2020-03-19,67.86000061035156
2020-01-03,67.41000366210938
2020-06-09,67.66999816894531
2019-02-15,68.94999694824219
2019-01-14,69.87999725341797
2018-07-06,70.7699966430664
2018-08-07,70.58999633789062
2018-10-10,71.51000213623047
2018-12-13,71.20999908447266
2019-08-26,72.58999633789062
2019-07-25,72.27999877929688
2019-05-22,72.62000274658203
2019-03-19,72.73999786376953
2020-01-06,72.62999725341797
2020-03-25,72.05999755859375
2020-06-12,72.30999755859375
2019-10-22,72.4000015258789
2020-01-09,72.19000244140625
2020-06-15,72.41999816894531
2019-10-25,71.5
2020-03-31,71.61000061035156
2020-06-18,70.56999969482422
2019-04-03,71.2300033569336
2018-08-22,72.26000213623047
2018-10-25,72.52999877929688
2019-01-29,72.79000091552734
2018-12-28,72.5999984741211
2018-11-26,72.83000183105469
2019-08-09,72.80000305175781
2019-07-08,72.36000061035156
2019-06-06,72.25
2019-09-10,72.41999816894531
2020-01-15,72.2300033569336
2020-04-03,72.47000122070312
2019-10-31,72.69000244140625
2020-04-06,73.4000015258789
2020-06-24,74.66000366210938
2018-11-09,75.12999725341797
2019-07-23,76.12000274658203
2019-06-21,75.08999633789062
2019-05-20,74.58999633789062
2019-04-18,74.18000030517578
2018-09-06,74.37000274658203
2018-10-08,74.11000061035156
2019-02-13,74.25
2018-12-11,74.87999725341797
2019-09-25,75.54000091552734
2020-01-21,75.54000091552734
2020-04-09,75.56999969482422
2019-11-06,78.69999694824219
2020-01-24,78.47000122070312
2020-01-27,78.19999694824219
2020-04-15,78.20999908447266
2018-12-26,79.08999633789062
2019-08-07,78.02999877929688
2019-06-04,78.62999725341797
2018-09-21,78.7300033569336
2018-07-19,78.5199966430664
2018-08-20,78.91999816894531
2018-10-23,78.05000305175781
2019-05-03,79.12999725341797
2019-04-01,79.05999755859375
2019-02-28,77.23999786376953
2019-11-12,78.0
2020-01-30,76.93000030517578
2019-11-15,76.7699966430664
2020-04-21,76.41999816894531
2019-04-16,76.9000015258789
2019-03-15,77.33000183105469
2019-02-11,77.33999633789062
2019-01-10,77.41999816894531
2019-08-22,77.51000213623047
2018-11-07,77.94999694824219
2018-08-03,77.30000305175781
2018-09-04,74.80000305175781
2019-06-19,74.52999877929688
2019-09-23,74.36000061035156
2019-11-18,73.19999694824219
2020-02-05,73.80999755859375
2020-04-24,73.51000213623047
2019-03-29,74.20999908447266
2019-11-21,75.08999633789062
2020-04-27,76.72000122070312
2020-02-11,77.0999984741211
2020-04-30,77.66000366210938
2019-05-01,78.01000213623047
2019-02-26,78.06999969482422
2019-01-25,78.11000061035156
2018-12-24,77.3499984741211
2019-09-06,76.76000213623047
2018-07-17,76.58999633789062
2018-09-19,76.97000122070312
2019-08-05,76.62000274658203
2019-10-08,78.22000122070312
2019-12-11,78.62000274658203
2019-11-27,77.3499984741211
2020-02-14,75.87999725341797
2020-05-06,76.16999816894531
2019-01-08,76.20999908447266
2018-12-07,76.41999816894531
2019-08-20,78.05000305175781
2018-11-05,77.7300033569336
2019-07-19,78.31999969482422
2018-10-04,77.41000366210938
2019-06-17,76.87999725341797
2019-05-16,76.33000183105469
2018-08-01,76.30000305175781
2019-03-13,76.37000274658203
2019-12-03,77.33000183105469
2020-02-20,77.94999694824219
2019-12-06,78.4000015258789
2020-05-12,70.05999755859375
2019-12-09,69.5
2020-02-26,70.20999908447266
2020-05-15,70.0
2019-03-28,69.70999908447266
2018-09-17,68.27999877929688
2018-08-16,68.68000030517578
2018-10-19,68.83999633789062
2019-04-29,68.7699966430664
2019-01-23,68.91999816894531
2019-09-04,69.70999908447266
2018-11-20,67.30000305175781
2019-07-02,66.43000030517578
2019-05-31,64.62000274658203
2019-12-12,65.23999786376953
2020-05-18,64.80000305175781
2019-09-27,65.72000122070312
2020-03-03,65.97000122070312
2020-05-21,65.26000213623047
2019-05-14,65.16999816894531
2018-08-31,64.45999908447266
2018-07-30,63.970001220703125
2018-10-02,64.63999938964844
2019-04-12,65.16999816894531
2019-03-11,64.7300033569336
2019-02-07,64.86000061035156
2019-07-17,65.38999938964844
2019-09-19,64.2699966430664
2019-10-21,64.52999877929688
2019-12-18,64.41000366210938
2020-03-06,64.06999969482422
2019-10-03,65.8499984741211
2020-03-09,66.91000366210938
2020-05-27,65.44000244140625
2019-12-24,66.55000305175781
2020-03-12,67.95999908447266
2018-12-20,67.13999938964844
2019-08-01,67.5199966430664
2018-08-14,69.02999877929688
2018-07-13,69.76000213623047
2018-10-17,70.47000122070312
2019-05-29,71.9800033569336
2019-03-26,71.55000305175781
2019-02-22,70.75
2019-10-04,70.08000183105469
2019-11-05,70.56999969482422
2019-12-27,68.41999816894531
2020-06-02,67.97000122070312
2019-12-30,68.3499984741211
2020-03-18,68.20999908447266
2020-06-05,68.68000030517578
2019-07-15,68.55000305175781
2018-12-03,68.94999694824219
2019-06-13,66.69999694824219
2019-01-04,66.0999984741211
2018-08-29,65.37000274658203
2019-02-05,65.93000030517578
2018-11-01,66.2300033569336
2019-08-16,65.62999725341797
2019-04-10,66.04000091552734
2019-09-17,66.22000122070312
2019-10-15,67.55999755859375
2020-01-02,68.01000213623047
2020-06-08,68.4000015258789
2019-10-18,68.52999877929688
2020-03-24,69.54000091552734
2020-06-11,68.30000305175781
2020-01-08,68.91000366210938
2019-04-25,69.9800033569336
2019-07-30,71.55000305175781
2019-02-20,71.26000213623047
2018-07-11,71.56999969482422
2018-09-13,71.30999755859375
2018-10-15,70.68000030517578
2019-06-28,70.05999755859375
2018-12-18,69.63999938964844
2018-11-16,70.5
2019-10-02,72.37000274658203
2020-03-27,73.16999816894531
2020-01-10,72.79000091552734
2019-10-24,73.76000213623047
2020-03-30,73.5999984741211
2020-06-17,73.22000122070312
2020-01-14,72.52999877929688
2020-04-02,71.7699966430664
2019-01-02,71.41999816894531
2019-08-14,71.36000061035156
2018-10-30,70.76000213623047
2019-06-11,70.88999938964844
2019-05-10,69.43000030517578
2019-04-08,69.18000030517578
2018-08-27,69.13999938964844
2018-07-26,70.11000061035156
2018-09-28,71.41999816894531
2019-03-07,71.41999816894531
2019-10-30,71.2699966430664
2020-01-17,69.9800033569336
2020-06-23,68.0999984741211
2020-04-08,69.87999725341797
2020-06-26,69.80999755859375
2019-03-22,71.12000274658203
2019-01-17,70.27999877929688
2019-08-29,69.43000030517578
2018-11-14,70.52999877929688
2019-06-26,71.20999908447266
2018-09-11,71.63999938964844
2018-07-09,72.72000122070312
2018-08-10,71.70999908447266
2019-04-23,72.11000061035156
2019-09-30,72.30999755859375
2020-01-23,72.13999938964844
2019-11-08,72.48999786376953
2020-04-14,72.7699966430664
2019-11-11,72.38999938964844
2020-01-29,72.61000061035156
2020-04-17,72.08999633789062
2018-07-24,72.08999633789062
2018-09-26,72.25
2019-05-08,71.62999725341797
2019-03-05,71.73999786376953
2019-02-01,72.16000366210938
2018-12-31,73.06999969482422
2018-11-29,73.22000122070312
2019-08-12,73.2699966430664
2019-07-11,73.1500015258789
2019-09-13,74.20999908447266
2019-11-14,74.37999725341797
2020-04-20,75.6500015258789
2020-02-04,75.19000244140625
2020-04-23,74.6500015258789
2018-12-14,74.22000122070312
2019-08-27,73.94000244140625
2018-08-08,76.04000091552734
2018-10-11,74.61000061035156
2018-11-12,75.30000305175781
2019-07-26,76.5
2019-06-24,76.3499984741211
2019-05-23,75.87999725341797
2019-03-20,76.66999816894531
2019-01-15,77.55000305175781
2019-11-20,77.9000015258789
2020-02-07,77.79000091552734
2020-02-10,77.66999816894531
2020-04-29,77.30999755859375
2019-11-26,78.41000366210938
2020-02-13,78.45999908447266
2019-01-30,78.9000015258789
2018-08-23,79.13999938964844
2018-09-24,78.9800033569336
2018-11-27,79.5999984741211
2018-10-26,79.5999984741211
2019-07-09,79.45999908447266
2019-06-07,77.5999984741211
2019-05-06,75.4000015258789
2019-04-04,74.7300033569336
2019-09-11,72.18000030517578
2019-11-29,68.41999816894531
2020-05-05,68.9800033569336
2019-12-02,68.55000305175781
2020-02-19,69.37999725341797
2020-05-08,68.62999725341797
2019-05-21,65.72000122070312
2019-03-18,59.59000015258789
2018-09-07,59.349998474121094
2018-08-06,58.060001373291016
2018-10-09,51.880001068115234
2019-02-14,54.0099983215332
2018-12-12,47.560001373291016
2019-07-24,48.16999816894531
2019-09-26,48.060001373291016
2019-10-28,48.790000915527344
2019-12-05,49.599998474121094
2020-05-11,46.810001373291016
2019-07-03,49.5099983215332
2020-02-25,55.0099983215332
2020-05-14,55.83000183105469
2020-02-28,55.029998779296875
2019-08-08,55.7400016784668
2019-06-05,56.31999969482422
2018-07-20,53.25
2018-08-21,53.630001068115234
2018-10-24,55.900001525878906
2019-04-02,59.220001220703125
2019-03-01,60.79999923706055
2019-01-28,61.79999923706055
2018-12-27,63.099998474121094
2019-09-09,60.939998626708984
2020-03-02,62.04999923706055
2020-05-20,59.900001525878906
2019-12-17,58.970001220703125
2020-03-05,62.029998779296875
2019-02-12,60.27000045776367
2019-01-11,58.79999923706055
2018-12-10,59.470001220703125
2019-08-23,61.29999923706055
2018-11-08,61.380001068115234
2019-07-22,64.7699966430664
2019-06-20,65.83000183105469
2018-09-05,67.7699966430664
2019-04-17,66.01000213623047
2019-09-24,64.55000305175781
2019-12-20,63.04999923706055
2020-05-26,63.56999969482422
2019-04-30,62.52000045776367
2019-12-23,63.189998626708984
2020-03-11,64.68000030517578
2020-05-29,65.13999938964844
2019-12-26,64.13999938964844
2020-06-01,61.68000030517578
2019-05-02,60.0
2019-02-27,61.619998931884766
2018-11-23,64.05000305175781
2019-08-06,65.95999908447266
2018-07-18,68.11000061035156
2018-09-20,66.91999816894531
2018-10-22,67.41999816894531
2019-07-05,70.04000091552734
2019-06-03,72.70999908447266
2019-10-09,70.70999908447266
2019-10-11,70.01000213623047
2020-03-17,70.33000183105469
2020-06-04,71.12999725341797
2019-10-14,73.0
2020-03-20,73.69999694824219
2018-11-06,74.93000030517578
2019-06-18,73.81999969482422
2019-05-17,73.05999755859375
2019-04-15,72.36000061035156
2019-03-14,68.22000122070312
2019-01-09,68.05999755859375
2018-08-02,67.44000244140625
2018-10-05,69.58000183105469
2019-08-21,69.83000183105469
2019-10-17,69.08000183105469
2020-03-23,67.75
2020-06-10,67.06999969482422
2019-02-25,68.75
2020-01-07,67.44000244140625
2020-03-26,66.41000366210938
2019-10-23,65.37000274658203
