Dates,CSX
2020-05-01,72.19999694824219
2020-05-04,70.70999908447266
2019-06-12,68.6500015258789
2019-04-09,67.94000244140625
2019-03-08,68.30999755859375
2019-02-04,66.81999969482422
2018-07-27,65.91000366210938
2018-08-28,66.38999938964844
2019-01-03,65.91999816894531
2019-08-15,65.69000244140625
2018-10-31,68.80999755859375
2019-09-16,68.86000061035156
2020-02-18,69.58999633789062
2020-05-07,69.18000030517578
2018-08-17,69.08999633789062
2019-12-04,70.37000274658203
2020-02-21,72.30999755859375
2018-12-17,71.66999816894531
2019-08-30,70.66000366210938
2018-11-15,69.63999938964844
2019-07-29,70.27999877929688
2019-06-27,70.5
2019-04-24,72.22000122070312
2018-07-10,72.61000061035156
2018-09-12,72.08000183105469
2019-02-19,69.22000122070312
2019-01-18,70.20999908447266
2020-02-24,69.77999877929688
2020-05-13,70.41999816894531
2019-12-10,70.41000366210938
2020-02-27,72.75
2019-12-13,71.7699966430664
2020-05-19,72.62999725341797
2019-03-06,73.1500015258789
2018-11-30,70.5999984741211
2019-08-13,69.81999969482422
2019-07-12,68.02999877929688
2019-06-10,68.30000305175781
2019-05-09,68.08999633789062
2018-07-25,68.87999725341797
2018-09-27,68.83999633789062
2018-10-29,65.83000183105469
2019-10-16,64.68000030517578
2019-12-16,63.88999938964844
2020-03-04,62.04999923706055
2020-05-22,61.61000061035156
2019-10-01,60.70000076293945
2019-12-19,58.7599983215332
2018-09-10,61.720001220703125
2019-05-24,62.060001373291016
2018-08-09,62.08000183105469
2019-04-22,62.130001068115234
2019-03-21,61.95000076293945
2019-01-16,60.97999954223633
2019-08-28,62.790000915527344
2018-11-13,62.45000076293945
2018-10-12,63.349998474121094
2019-06-25,63.97999954223633
2020-03-10,64.69000244140625
2020-05-28,65.22000122070312
2019-10-07,65.2699966430664
2020-03-13,65.11000061035156
2019-10-10,65.37999725341797
2020-03-16,65.08999633789062
2020-06-03,67.36000061035156
2018-11-28,65.83000183105469
2018-09-25,65.08000183105469
2018-07-23,65.05000305175781
2018-08-24,66.19999694824219
2019-07-10,65.61000061035156
2019-05-07,65.41999816894531
2019-04-05,66.30000305175781
2019-03-04,65.69999694824219
2019-01-31,66.19999694824219
2019-09-12,67.41999816894531
2019-12-31,68.2699966430664
2020-03-19,68.08999633789062
2020-01-03,68.20999908447266
2020-06-09,68.75
2019-02-15,69.20999908447266
2019-01-14,71.12000274658203
2018-07-06,71.12999725341797
2018-08-07,71.62999725341797
2018-10-10,72.54000091552734
2018-12-13,72.51000213623047
2019-08-26,73.25
2019-07-25,72.56999969482422
2019-05-22,73.30999755859375
2019-03-19,72.81999969482422
2020-01-06,72.76000213623047
2020-03-25,72.66000366210938
2020-06-12,72.66999816894531
2019-10-22,72.44999694824219
2020-01-09,72.83000183105469
2020-06-15,72.45999908447266
2019-10-25,72.05000305175781
2020-03-31,72.0199966430664
2020-06-18,71.7699966430664
2019-04-03,72.94999694824219
2018-08-22,72.66000366210938
2018-10-25,73.97000122070312
2019-01-29,73.0
2018-12-28,72.80999755859375
2018-11-26,73.87000274658203
2019-08-09,72.94999694824219
2019-07-08,72.81999969482422
2019-06-06,73.63999938964844
2019-09-10,72.51000213623047
2020-01-15,72.76000213623047
2020-04-03,73.04000091552734
2019-10-31,73.4000015258789
2020-04-06,74.43000030517578
2020-06-24,74.81999969482422
2018-11-09,76.69999694824219
2019-07-23,76.18000030517578
2019-06-21,75.22000122070312
2019-05-20,74.80000305175781
2019-04-18,74.41999816894531
2018-09-06,75.62000274658203
2018-10-08,74.69000244140625
2019-02-13,75.06999969482422
2018-12-11,75.4000015258789
2019-09-25,76.66000366210938
2020-01-21,75.87000274658203
2020-04-09,75.88999938964844
2019-11-06,78.94000244140625
2020-01-24,78.97000122070312
2020-01-27,78.81999969482422
2020-04-15,79.0199966430664
2018-12-26,79.31999969482422
2019-08-07,78.54000091552734
2019-06-04,79.16999816894531
2018-09-21,79.37000274658203
2018-07-19,79.62999725341797
2018-08-20,79.12999725341797
2018-10-23,78.91000366210938
2019-05-03,80.5199966430664
2019-04-01,80.06999969482422
2019-02-28,78.2699966430664
2019-11-12,78.19999694824219
2020-01-30,78.16999816894531
2019-11-15,78.69000244140625
2020-04-21,76.7699966430664
2019-04-16,78.23999786376953
2019-03-15,77.38999938964844
2019-02-11,78.22000122070312
2019-01-10,78.4000015258789
2019-08-22,78.05999755859375
2018-11-07,78.33999633789062
2018-08-03,77.44000244140625
2018-09-04,75.37999725341797
2019-06-19,74.9000015258789
2019-09-23,74.5199966430664
2019-11-18,73.94999694824219
2020-02-05,75.01000213623047
2020-04-24,74.47000122070312
2019-03-29,74.5199966430664
2019-11-21,76.66000366210938
2020-04-27,78.02999877929688
2020-02-11,77.51000213623047
2020-04-30,78.06999969482422
2019-05-01,78.66999816894531
2019-02-26,78.5999984741211
2019-01-25,78.2300033569336
2018-12-24,77.63999938964844
2019-09-06,77.16999816894531
2018-07-17,76.69999694824219
2018-09-19,77.73999786376953
2019-08-05,77.38999938964844
2019-10-08,79.05000305175781
2019-12-11,78.66999816894531
2019-11-27,77.5199966430664
2020-02-14,76.08999633789062
2020-05-06,76.18000030517578
2019-01-08,76.44999694824219
2018-12-07,77.37000274658203
2019-08-20,78.62999725341797
2018-11-05,78.27999877929688
2019-07-19,78.68000030517578
2018-10-04,78.4000015258789
2019-06-17,77.22000122070312
2019-05-16,76.69999694824219
2018-08-01,76.58000183105469
2019-03-13,77.25
2019-12-03,78.58000183105469
2020-02-20,78.5
2019-12-06,79.55000305175781
2020-05-12,71.37999725341797
2019-12-09,71.83000183105469
2020-02-26,70.30999755859375
2020-05-15,70.91999816894531
2019-03-28,69.94000244140625
2018-09-17,69.22000122070312
2018-08-16,69.5
2018-10-19,68.95999908447266
2019-04-29,69.62000274658203
2019-01-23,70.20999908447266
2019-09-04,70.4000015258789
2018-11-20,67.77999877929688
2019-07-02,67.12000274658203
2019-05-31,65.11000061035156
2019-12-12,66.48999786376953
2020-05-18,65.88999938964844
2019-09-27,66.73999786376953
2020-03-03,66.56999969482422
2020-05-21,65.83000183105469
2019-05-14,66.3499984741211
2018-08-31,64.58000183105469
2018-07-30,64.41000366210938
2018-10-02,65.08999633789062
2019-04-12,65.29000091552734
2019-03-11,64.79000091552734
2019-02-07,65.33999633789062
2019-07-17,66.13999938964844
2019-09-19,64.62000274658203
2019-10-21,65.02999877929688
2019-12-18,64.41000366210938
2020-03-06,65.38999938964844
2019-10-03,66.51000213623047
2020-03-09,67.0199966430664
2020-05-27,66.3499984741211
2019-12-24,67.5
2020-03-12,68.05999755859375
2018-12-20,67.5199966430664
2019-08-01,69.05000305175781
2018-08-14,70.69000244140625
2018-07-13,70.97000122070312
2018-10-17,71.55000305175781
2019-05-29,72.47000122070312
2019-03-26,72.38999938964844
2019-02-22,71.18000030517578
2019-10-04,71.1500015258789
2019-11-05,70.79000091552734
2019-12-27,68.62000274658203
2020-06-02,68.86000061035156
2019-12-30,68.62999725341797
2020-03-18,68.87000274658203
2020-06-05,69.41999816894531
2019-07-15,68.91000366210938
2018-12-03,69.2699966430664
2019-06-13,67.0199966430664
2019-01-04,66.2699966430664
2018-08-29,66.95999908447266
2019-02-05,66.70999908447266
2018-11-01,66.79000091552734
2019-08-16,65.86000061035156
2019-04-10,66.22000122070312
2019-09-17,66.94000244140625
2019-10-15,69.05000305175781
2020-01-02,68.55999755859375
2020-06-08,69.16999816894531
2019-10-18,69.0
2020-03-24,69.77999877929688
2020-06-11,68.66999816894531
2020-01-08,70.75
2019-04-25,72.29000091552734
2019-07-30,72.26000213623047
2019-02-20,71.66000366210938
2018-07-11,72.31999969482422
2018-09-13,71.5199966430664
2018-10-15,70.83000183105469
2019-06-28,71.05000305175781
2018-12-18,70.2699966430664
2018-11-16,72.2699966430664
2019-10-02,73.48999786376953
2020-03-27,73.87999725341797
2020-01-10,73.63999938964844
2019-10-24,74.08000183105469
2020-03-30,74.02999877929688
2020-06-17,73.9000015258789
2020-01-14,72.75
2020-04-02,71.94999694824219
2019-01-02,71.83999633789062
2019-08-14,71.61000061035156
2018-10-30,71.0199966430664
2019-06-11,71.01000213623047
2019-05-10,69.55999755859375
2019-04-08,69.4000015258789
2018-08-27,70.51000213623047
2018-07-26,71.79000091552734
2018-09-28,71.94999694824219
2019-03-07,71.88999938964844
2019-10-30,71.54000091552734
2020-01-17,70.01000213623047
2020-06-23,69.70999908447266
2020-04-08,70.44999694824219
2020-06-26,70.6500015258789
2019-03-22,71.2699966430664
2019-01-17,70.41000366210938
2019-08-29,70.4000015258789
2018-11-14,71.7300033569336
2019-06-26,72.27999877929688
2018-09-11,72.77999877929688
2018-07-09,72.79000091552734
2018-08-10,72.0999984741211
2019-04-23,72.94000244140625
2019-09-30,72.58999633789062
2020-01-23,73.18000030517578
2019-11-08,72.72000122070312
2020-04-14,72.9800033569336
2019-11-11,72.87000274658203
2020-01-29,72.8499984741211
2020-04-17,72.33999633789062
2018-07-24,72.36000061035156
2018-09-26,73.19000244140625
2019-05-08,72.88999938964844
2019-03-05,72.51000213623047
2019-02-01,73.0
2018-12-31,73.37999725341797
2018-11-29,73.73999786376953
2019-08-12,73.36000061035156
2019-07-11,74.69000244140625
2019-09-13,74.66000366210938
2019-11-14,74.98999786376953
2020-04-20,76.73999786376953
2020-02-04,76.4000015258789
2020-04-23,74.83000183105469
2018-12-14,74.61000061035156
2019-08-27,76.63999938964844
2018-08-08,76.69999694824219
2018-10-11,75.16999816894531
2018-11-12,76.22000122070312
2019-07-26,77.52999877929688
2019-06-24,77.77999877929688
2019-05-23,76.33999633789062
2019-03-20,77.0999984741211
2019-01-15,77.7699966430664
2019-11-20,78.16999816894531
2020-02-07,78.31999969482422
2020-02-10,77.87000274658203
2020-04-29,78.87999725341797
2019-11-26,78.5199966430664
2020-02-13,79.48999786376953
2019-01-30,79.83999633789062
2018-08-23,79.58999633789062
2018-09-24,79.51000213623047
2018-11-27,80.16999816894531
2018-10-26,80.44999694824219
2019-07-09,79.55999755859375
2019-06-07,78.05999755859375
2019-05-06,75.56999969482422
2019-04-04,75.30999755859375
2019-09-11,72.2699966430664
2019-11-29,70.44999694824219
2020-05-05,70.75
2019-12-02,68.91000366210938
2020-02-19,72.0
2020-05-08,68.95999908447266
2019-05-21,68.25
2019-03-18,60.38999938964844
2018-09-07,62.880001068115234
2018-08-06,58.310001373291016
2018-10-09,53.40999984741211
2019-02-14,57.939998626708984
2018-12-12,48.93000030517578
2019-07-24,54.2599983215332
2019-09-26,50.970001220703125
2019-10-28,55.0099983215332
2019-12-05,49.869998931884766
2020-05-11,47.65999984741211
2019-07-03,55.5
2020-02-25,56.529998779296875
2020-05-14,58.56999969482422
2020-02-28,56.290000915527344
2019-08-08,58.02000045776367
2019-06-05,57.29999923706055
2018-07-20,54.849998474121094
2018-08-21,56.86000061035156
2018-10-24,56.77000045776367
2019-04-02,61.27000045776367
2019-03-01,61.150001525878906
2019-01-28,63.52000045776367
2018-12-27,64.0
2019-09-09,61.56999969482422
2020-03-02,62.540000915527344
2020-05-20,60.88999938964844
2019-12-17,60.63999938964844
2020-03-05,62.77000045776367
2019-02-12,61.0
2019-01-11,59.47999954223633
2018-12-10,60.88999938964844
2019-08-23,61.470001220703125
2018-11-08,63.81999969482422
2019-07-22,66.41000366210938
2019-06-20,66.8499984741211
2018-09-05,68.1500015258789
2019-04-17,66.2300033569336
2019-09-24,65.0
2019-12-20,63.7400016784668
2020-05-26,63.77000045776367
2019-04-30,62.630001068115234
2019-12-23,63.91999816894531
2020-03-11,66.11000061035156
2020-05-29,65.91000366210938
2019-12-26,64.16000366210938
2020-06-01,62.33000183105469
2019-05-02,62.970001220703125
2019-02-27,62.0
2018-11-23,66.38999938964844
2019-08-06,65.95999908447266
2018-07-18,68.36000061035156
2018-09-20,67.80000305175781
2018-10-22,68.52999877929688
2019-07-05,72.13999938964844
2019-06-03,73.5999984741211
2019-10-09,71.25
2019-10-11,71.58000183105469
2020-03-17,70.86000061035156
2020-06-04,72.18000030517578
2019-10-14,74.66999816894531
2020-03-20,74.04000091552734
2018-11-06,75.08000183105469
2019-06-18,74.33000183105469
2019-05-17,73.66000366210938
2019-04-15,73.29000091552734
2019-03-14,68.29000091552734
2019-01-09,69.56999969482422
2018-08-02,70.1500015258789
2018-10-05,70.36000061035156
2019-08-21,69.9000015258789
2019-10-17,69.47000122070312
2020-03-23,67.98999786376953
2020-06-10,68.5999984741211
2019-02-25,69.43000030517578
2020-01-07,67.5
2020-03-26,68.22000122070312
2019-10-23,65.91000366210938
