Dates,CSX
2018-11-26,72.6054916381836
2019-08-09,71.70124053955078
2019-07-08,71.57345581054688
2019-06-06,72.37943267822266
2019-09-10,71.26878356933594
2020-01-15,71.51449584960938
2020-04-03,71.78971099853516
2019-10-31,72.1435317993164
2020-04-06,73.1559066772461
2020-06-24,73.53923797607422
2018-11-09,75.38704681396484
2019-07-23,74.8759536743164
2019-06-21,73.93238830566406
2019-05-20,73.51957702636719
2019-04-18,73.14608001708984
2018-09-06,74.3255386352539
2018-10-08,73.41146087646484
2019-02-13,73.78495788574219
2018-12-11,74.10930633544922
2019-09-25,75.34774780273438
2020-01-21,74.57125854492188
2020-04-09,74.59091186523438
2019-11-06,77.58870697021484
2020-01-24,77.61820220947266
2020-01-27,77.47075653076172
2020-04-15,77.66734313964844
2018-12-26,77.96220397949219
2019-08-07,77.19556427001953
2019-06-04,77.81476593017578
2018-09-21,78.01134490966797
2018-07-19,78.26688385009766
2018-08-20,77.77544403076172
2018-10-23,77.5592269897461
2019-05-03,79.14166259765625
2019-04-01,78.6993637084961
2019-02-28,76.93016815185547
2019-11-12,76.86136627197266
2020-01-30,76.8318862915039
2019-11-15,77.34297943115234
2020-04-21,75.45584106445312
2019-04-16,76.90068817138672
2019-03-15,76.06523895263672
2019-02-11,76.88103485107422
2019-01-10,77.05794525146484
2019-08-22,76.72377014160156
2018-11-07,76.99897003173828
2018-08-03,76.1143798828125
2018-09-04,74.08964538574219
2019-06-19,73.61786651611328
2019-09-23,73.24436950683594
2019-11-18,72.68411254882812
2020-02-05,73.96603393554688
2020-04-24,73.43354797363281
2019-03-29,73.48284912109375
2019-11-21,75.59307098388672
2020-04-27,76.94400024414062
2020-02-11,76.43123626708984
2020-04-30,76.98343658447266
2019-05-01,77.5750961303711
2019-02-26,77.50606536865234
2019-01-25,77.14122009277344
2018-12-24,76.55943298339844
2019-09-06,76.0959701538086
2018-07-17,75.63250732421875
2018-09-19,76.65803527832031
2019-08-05,76.31290435791016
2019-10-08,77.94979858398438
2019-12-11,77.5750961303711
2019-11-27,76.44109344482422
2020-02-14,75.03099822998047
2020-05-06,75.11974334716797
2019-01-08,75.385986328125
2018-12-07,76.2931900024414
2019-08-20,77.53564453125
2018-11-05,77.19052124023438
2019-07-19,77.58495330810547
2018-10-04,77.30884552001953
2019-06-17,76.14527130126953
2019-05-16,75.63250732421875
2018-08-01,75.5141830444336
2019-03-13,76.17485046386719
2019-12-03,77.48634338378906
2020-02-20,77.40745544433594
2019-12-06,78.4428482055664
2020-05-12,70.38654327392578
2019-12-09,70.83029174804688
2020-02-26,69.3314437866211
2020-05-15,69.93295288085938
2019-03-28,68.96659851074219
2018-09-17,68.2566146850586
2018-08-16,68.53271484375
2018-10-19,68.00023651123047
2019-04-29,68.65104675292969
2019-01-23,69.23283386230469
2019-09-04,69.42019653320312
2018-11-20,66.83665466308594
2019-07-02,66.18585205078125
2019-05-31,64.20382690429688
2019-12-12,65.56461334228516
2020-05-18,64.97295379638672
2019-09-27,65.81112670898438
2020-03-03,65.64350128173828
2020-05-21,64.9137954711914
2019-05-14,65.42656707763672
2018-08-31,63.68119430541992
2018-07-30,63.5135612487793
2018-10-02,64.18408966064453
2019-04-12,64.38130950927734
2019-03-11,63.88827133178711
2019-02-07,64.43060302734375
2019-07-17,65.219482421875
2019-09-19,63.720638275146484
2019-10-21,64.12493133544922
2019-12-18,63.5135612487793
2020-03-06,64.47991943359375
2019-10-03,65.82593536376953
2020-03-09,66.33068084716797
2020-05-27,65.6675796508789
2019-12-24,66.80574798583984
2020-03-12,67.3599853515625
2018-12-20,66.82554626464844
2019-08-01,68.33981323242188
2018-08-14,69.96294403076172
2018-07-13,70.24005889892578
2018-10-17,70.81410217285156
2019-05-29,71.7246322631836
2019-03-26,71.64545440673828
2019-02-22,70.44789123535156
2019-10-04,70.41820526123047
2019-11-05,70.0619125366211
2019-12-27,67.91423797607422
2020-06-02,68.15176391601562
2019-12-30,67.92411804199219
2020-03-18,68.16165924072266
2020-06-05,68.70600128173828
2019-07-15,68.20124816894531
2018-12-03,68.55754089355469
2019-06-13,66.33068084716797
2019-01-04,65.58839416503906
2018-08-29,66.27130126953125
2019-02-05,66.02387237548828
2018-11-01,66.1030502319336
2019-08-16,65.1826171875
2019-04-10,65.53890991210938
2019-09-17,66.25151062011719
2019-10-15,68.33981323242188
2020-01-02,67.85484313964844
2020-06-08,68.45857238769531
2019-10-18,68.29032135009766
2020-03-24,69.06229400634766
2020-06-11,67.96371459960938
2020-01-08,70.0223159790039
2019-04-25,71.5464859008789
2019-07-30,71.51679229736328
2019-02-20,70.92296600341797
2018-07-11,71.576171875
2018-09-13,70.7844009399414
2018-10-15,70.10149383544922
2019-06-28,70.3192367553711
2018-12-18,69.54725646972656
2018-11-16,71.52668762207031
2019-10-02,72.73413848876953
2020-03-27,73.12013244628906
2020-01-10,72.88259887695312
2019-10-24,73.31806945800781
2020-03-30,73.26858520507812
2020-06-17,73.13992309570312
2020-01-14,72.00174713134766
2020-04-02,71.20997619628906
2019-01-02,71.10111236572266
2019-08-14,70.87347412109375
2018-10-30,70.28954315185547
2019-06-11,70.27965545654297
2019-05-10,68.84455871582031
2019-04-08,68.68621063232422
2018-08-27,69.7847900390625
2018-07-26,71.05162811279297
2018-09-28,71.20997619628906
2019-03-07,71.38872528076172
2019-10-30,71.04116821289062
2020-01-17,69.52183532714844
2020-06-23,69.22392272949219
2020-04-08,69.9587631225586
2020-06-26,70.1573715209961
2019-03-22,70.77304077148438
2019-01-17,69.9190444946289
2019-08-29,69.90911865234375
2018-11-14,71.22984313964844
2019-06-26,71.7760009765625
2018-09-11,72.27251434326172
2018-07-09,72.2824478149414
2018-08-10,71.59725952148438
2019-04-23,72.43141174316406
2019-09-30,72.0838394165039
2020-01-23,72.66973114013672
2019-11-08,72.21293640136719
2020-04-14,72.47112274169922
2019-11-11,72.36189270019531
2020-01-29,72.34202575683594
2020-04-17,71.83558654785156
2018-07-24,71.8554458618164
2018-09-26,72.67965698242188
2019-05-08,72.38175201416016
2019-03-05,72.00440216064453
2019-02-01,72.49098205566406
2018-12-31,72.86833190917969
2018-11-29,73.22582244873047
2019-08-12,72.84847259521484
2019-07-11,74.16920471191406
2019-09-13,74.13941192626953
2019-11-14,74.46710968017578
2020-04-20,76.20490264892578
2020-02-04,75.86727905273438
2020-04-23,74.3082275390625
2018-12-14,74.08975982666016
2019-08-27,76.10559844970703
2018-08-08,76.1651840209961
2018-10-11,74.6458511352539
2018-11-12,75.68852996826172
2019-07-26,76.98939514160156
2019-06-24,77.2376480102539
2019-05-23,75.80769348144531
2019-03-20,76.56239318847656
2019-01-15,77.22772216796875
2019-11-20,77.62493133544922
2020-02-07,77.77388763427734
2020-02-10,77.32703399658203
2020-04-29,78.32998657226562
2019-11-26,77.97248840332031
2020-02-13,78.93572998046875
2019-01-30,79.28328704833984
2018-08-23,79.03502655029297
2018-09-24,78.9555892944336
2018-11-27,79.61099243164062
2018-10-26,79.88903045654297
2019-07-09,79.00524139404297
2019-06-07,77.51570129394531
2019-05-06,75.04306030273438
2019-04-04,74.78487396240234
2019-09-11,72.01469421386719
2019-11-29,70.20112609863281
2020-05-05,70.50006866455078
2019-12-02,68.66657257080078
2020-02-19,71.74565124511719
2020-05-08,68.71639251708984
2019-05-21,68.00890350341797
2019-03-18,60.176666259765625
2018-09-07,62.65787124633789
2018-08-06,58.1040153503418
2018-10-09,53.2213249206543
2019-02-14,57.735321044921875
2018-12-12,48.75715255737305
2019-07-24,54.068321228027344
2019-09-26,50.78994369506836
2019-10-28,54.815670013427734
2019-12-05,49.69382858276367
2020-05-11,47.49163818359375
2019-07-03,55.30393981933594
2020-02-25,56.33030319213867
2020-05-14,58.363094329833984
2020-02-28,56.09115219116211
2019-08-08,57.815040588378906
2019-06-05,57.09758377075195
2018-07-20,54.65623474121094
2018-08-21,56.65913772583008
2018-10-24,56.569454193115234
2019-04-02,61.053558349609375
2019-03-01,60.933982849121094
2019-01-28,63.29561233520508
2018-12-27,63.7739143371582
2019-09-09,61.35249710083008
2020-03-02,62.31907272338867
2020-05-20,60.67490005493164
2019-12-17,60.425785064697266
2020-03-05,62.54825973510742
2019-02-12,60.78451156616211
2019-01-11,59.26988220214844
2018-12-10,60.67490005493164
2019-08-23,61.25285339355469
2018-11-08,63.59455108642578
2019-07-22,66.17540740966797
2019-06-20,66.61384582519531
2018-09-05,67.90925598144531
2019-04-17,65.99604034423828
2019-09-24,64.77037811279297
2019-12-20,63.514835357666016
2020-05-26,63.54472732543945
2019-04-30,62.408756256103516
2019-12-23,63.69419479370117
2020-03-11,65.87646484375
2020-05-29,65.67716979980469
2019-12-26,63.933353424072266
2020-06-01,62.10981369018555
2019-05-02,62.747554779052734
2019-02-27,61.78097915649414
2018-11-23,66.15547180175781
2019-08-06,65.72698974609375
2018-07-18,68.11851501464844
2018-09-20,67.56049346923828
2018-10-22,68.28791046142578
2019-07-05,71.8851547241211
2019-06-03,73.33999633789062
2019-10-09,71.25
2019-10-11,71.58000183105469
2020-03-17,70.86000061035156
2020-06-04,72.18000030517578
2019-10-14,74.66999816894531
2020-03-20,74.04000091552734
2018-11-06,75.08000183105469
2019-06-18,74.33000183105469
2019-05-17,73.66000366210938
2019-04-15,73.29000091552734
2019-03-14,68.29000091552734
2019-01-09,69.56999969482422
2018-08-02,70.1500015258789
2018-10-05,70.36000061035156
2019-08-21,69.9000015258789
2019-10-17,69.47000122070312
2020-03-23,67.98999786376953
2020-06-10,68.5999984741211
2019-02-25,69.43000030517578
2020-01-07,67.5
2020-03-26,68.22000122070312
2019-10-23,65.91000366210938
