Dates,MSFT
2019-08-09,118.08999633789062
2019-07-08,117.38999938964844
2019-06-06,117.13999938964844
2019-09-10,119.5
2020-01-15,116.55999755859375
2020-04-03,118.62000274658203
2019-10-31,117.87999725341797
2020-04-06,117.44000244140625
2020-06-24,118.06999969482422
2018-11-09,118.94999694824219
2019-07-23,119.05999755859375
2019-06-21,119.86000061035156
2019-05-20,120.0999984741211
2019-04-18,119.38999938964844
2018-09-06,119.80999755859375
2018-10-08,118.62999725341797
2019-02-13,119.76000213623047
2018-12-11,120.54000091552734
2019-09-25,120.63999938964844
2020-01-21,120.94000244140625
2020-04-09,121.63999938964844
2019-11-06,121.23999786376953
2020-01-24,122.19000244140625
2020-01-27,122.62000274658203
2020-04-15,124.0999984741211
2018-12-26,125.79000091552734
2019-08-07,130.05999755859375
2019-06-04,129.6999969482422
2018-09-21,129.89999389648438
2018-07-19,129.80999755859375
2018-08-20,130.52999877929688
2018-10-23,127.9800033569336
2019-05-03,127.36000061035156
2019-04-01,126.38999938964844
2019-02-28,126.45999908447266
2019-11-12,125.44000244140625
2020-01-30,124.29000091552734
2019-11-15,124.91000366210938
2020-04-21,124.11000061035156
2019-04-16,123.87000274658203
2019-03-15,124.26000213623047
2019-02-11,126.75
2019-01-10,128.30999755859375
2019-08-22,126.5199966430664
2018-11-07,127.43000030517578
2018-08-03,126.62000274658203
2018-09-04,126.19999694824219
2019-06-19,126.91000366210938
2019-09-23,126.9800033569336
2019-11-18,125.37999725341797
2020-02-05,125.26000213623047
2020-04-24,124.2300033569336
2019-03-29,123.8499984741211
2019-11-21,121.27999877929688
2020-04-27,124.94999694824219
2020-02-11,126.44000244140625
2020-04-30,129.19000244140625
2019-05-01,132.39999389648438
2019-02-26,133.8800048828125
2019-01-25,131.39999389648438
2018-12-24,131.97999572753906
2019-09-06,132.25999450683594
2018-07-17,132.6300048828125
2018-09-19,134.19000244140625
2019-08-05,135.0
2019-10-08,137.4499969482422
2019-12-11,136.5800018310547
2019-11-27,137.0
2020-02-14,137.25
2020-05-06,134.35000610351562
2019-01-08,134.13999938964844
2018-12-07,134.57000732421875
2019-08-20,136.6300048828125
2018-11-05,136.1199951171875
2019-07-19,136.8000030517578
2018-10-04,135.94000244140625
2019-06-17,136.39999389648438
2019-05-16,136.0
2018-08-01,137.1300048828125
2019-03-13,138.1999969482422
2019-12-03,138.85000610351562
2020-02-20,139.44000244140625
2019-12-06,138.9600067138672
2020-05-12,137.6999969482422
2019-12-09,135.5500030517578
2020-02-26,140.22000122070312
2020-05-15,137.41000366210938
2019-03-28,139.75999450683594
2018-09-17,138.89999389648438
2018-08-16,140.42999267578125
2018-10-19,140.3699951171875
2019-04-29,141.5
2019-01-23,140.13999938964844
2019-09-04,140.3300018310547
2018-11-20,137.0
2019-07-02,138.08999633789062
2019-05-31,133.3000030517578
2019-12-12,133.8000030517578
2020-05-18,133.7899932861328
2019-09-27,136.60000610351562
2020-03-03,138.61000061035156
2020-05-21,137.07000732421875
2019-05-14,136.0500030517578
2018-08-31,136.36000061035156
2018-07-30,134.38999938964844
2018-10-02,134.8800048828125
2019-04-12,137.85000610351562
2019-03-11,138.2100067138672
2019-02-07,138.5500030517578
2019-07-17,138.66000366210938
2019-09-19,137.19000244140625
2019-10-21,134.99000549316406
2019-12-18,136.38999938964844
2020-03-06,134.8800048828125
2019-10-03,137.25
2020-03-09,139.14999389648438
2020-05-27,136.61000061035156
2019-12-24,137.3000030517578
2020-03-12,139.11000061035156
2018-12-20,140.02999877929688
2019-08-01,139.58999633789062
2018-08-14,136.8000030517578
2018-07-13,135.91000366210938
2018-10-17,137.85000610351562
2019-05-29,137.77999877929688
2019-03-26,135.8300018310547
2019-02-22,136.9600067138672
2019-10-04,137.36000061035156
2019-11-05,140.3000030517578
2019-12-27,141.00999450683594
2020-06-02,139.22999572753906
2019-12-30,140.36000061035156
2020-03-18,137.5
2020-06-05,139.44000244140625
2019-07-15,140.14999389648438
2018-12-03,138.0500030517578
2019-06-13,139.66000366210938
2019-01-04,136.25
2018-08-29,134.9499969482422
2019-02-05,136.75
2018-11-01,137.13999938964844
2019-08-16,137.0800018310547
2019-04-10,137.4600067138672
2019-09-17,138.49000549316406
2019-10-15,140.1199951171875
2020-01-02,139.69000244140625
2020-06-08,140.05999755859375
2019-10-18,140.7899932861328
2020-03-24,140.9499969482422
2020-06-11,139.75999450683594
2020-01-08,138.4499969482422
2019-04-25,138.97000122070312
2019-07-30,136.8800048828125
2019-02-20,139.38999938964844
2018-07-11,139.33999633789062
2018-09-13,144.39999389648438
2018-10-15,144.0800018310547
2019-06-28,143.52000427246094
2018-12-18,144.89999389648438
2018-11-16,144.25999450683594
2019-10-02,144.8300018310547
2020-03-27,144.97000122070312
2020-01-10,144.3699951171875
2019-10-24,143.83999633789062
2020-03-30,143.97999572753906
2020-06-17,145.33999633789062
2020-01-14,146.27999877929688
2020-04-02,146.74000549316406
2019-01-02,147.02000427246094
2019-08-14,148.92999267578125
2018-10-30,150.07000732421875
2019-06-11,150.8800048828125
2019-05-10,150.30999755859375
2019-04-08,149.39999389648438
2018-08-27,150.07000732421875
2018-07-26,150.0
2018-09-28,151.36000061035156
2019-03-07,152.3300018310547
2019-10-30,152.10000610351562
2020-01-17,151.80999755859375
2020-06-23,147.49000549316406
2020-04-08,150.13999938964844
2020-06-26,150.0500030517578
2019-03-22,150.99000549316406
2019-01-17,151.07000732421875
2019-08-29,151.2899932861328
2018-11-14,151.5399932861328
2019-06-26,151.64999389648438
2018-09-11,153.0
2018-07-09,155.11000061035156
2018-08-10,155.4499969482422
2019-04-23,154.3000030517578
2019-09-30,154.0
2020-01-23,157.35000610351562
2019-11-08,158.1199951171875
2020-04-14,157.47999572753906
2019-11-11,157.55999755859375
2020-01-29,159.4499969482422
2020-04-17,158.99000549316406
2018-07-24,156.77000427246094
2018-09-26,158.77999877929688
2019-05-08,158.32000732421875
2019-03-05,157.0800018310547
2019-02-01,159.32000732421875
2018-12-31,158.92999267578125
2018-11-29,161.83999633789062
2019-08-12,162.82000732421875
2019-07-11,161.75999450683594
2019-09-13,163.38999938964844
2019-11-14,162.6199951171875
2020-04-20,164.35000610351562
2020-02-04,167.4199981689453
2020-04-23,166.67999267578125
2018-12-14,167.39999389648438
2019-08-27,166.19000244140625
2018-08-08,167.50999450683594
2018-10-11,161.14999389648438
2018-11-12,163.77999877929688
2019-07-26,167.83999633789062
2019-06-24,174.0500030517578
2019-05-23,172.2100067138672
2019-03-20,170.42999267578125
2019-01-15,177.13999938964844
2019-11-20,184.02999877929688
2020-02-07,180.97000122070312
2020-02-10,182.85000610351562
2020-04-29,183.5800018310547
2019-11-26,190.64999389648438
2020-02-13,185.5800018310547
2019-01-30,183.0800018310547
2018-08-23,183.25
2018-09-24,185.61000061035156
2018-11-27,188.05999755859375
2018-10-26,186.9499969482422
2019-07-09,183.1699981689453
2019-06-07,167.77000427246094
2019-05-06,174.1999969482422
2019-04-04,169.7100067138672
2019-09-11,163.32000732421875
2019-11-29,152.41000366210938
2020-05-05,165.30999755859375
2019-12-02,173.8000030517578
2020-02-19,168.49000549316406
2020-05-08,166.0500030517578
2019-05-21,162.61000061035156
2019-03-18,151.0
2018-09-07,158.16000366210938
2018-08-06,157.1300048828125
2018-10-09,145.3000030517578
2019-02-14,147.5
2018-12-12,140.0
2019-07-24,140.0
2019-09-26,138.0
2019-10-28,142.77000427246094
2019-12-05,146.0
2020-05-11,137.00999450683594
2019-07-03,143.75
2020-02-25,148.91000366210938
2020-05-14,148.39999389648438
2020-02-28,151.75
2019-08-08,152.44000244140625
2019-06-05,159.39999389648438
2018-07-20,153.0
2018-08-21,151.86000061035156
2018-10-24,155.10000610351562
2019-04-02,160.32000732421875
2019-03-01,169.58999633789062
2019-01-28,165.6699981689453
2018-12-27,166.36000061035156
2019-09-09,164.35000610351562
2020-03-02,169.0
2020-05-20,171.1999969482422
2019-12-17,174.3000030517578
2020-03-05,179.5
2019-02-12,176.6300048828125
2019-01-11,173.5
2018-12-10,171.38999938964844
2019-08-23,174.11000061035156
2018-11-08,172.05999755859375
2019-07-22,176.58999633789062
2019-06-20,175.58999633789062
2018-09-05,173.22000122070312
2019-04-17,180.0
2019-09-24,175.8000030517578
2019-12-20,174.49000549316406
2020-05-26,180.6199951171875
2019-04-30,182.0800018310547
2019-12-23,184.1699981689453
2020-03-11,184.97999572753906
2020-05-29,183.14999389648438
2019-12-26,186.8000030517578
2020-06-01,182.5500030517578
2019-05-02,177.5399932861328
2019-02-27,179.05999755859375
2018-11-23,185.75
2019-08-06,185.02999877929688
2018-07-18,184.80999755859375
2018-09-20,185.39999389648438
2018-10-22,183.19000244140625
2019-07-05,186.33999633789062
2019-06-03,180.1999969482422
2019-10-09,180.74000549316406
2019-10-11,182.72999572753906
2020-03-17,182.5399932861328
2020-06-04,184.25
2019-10-14,184.82000732421875
2020-03-20,184.3000030517578
2018-11-06,182.6199951171875
2019-06-18,185.94000244140625
2019-05-17,188.0
2019-04-15,191.1300048828125
2019-03-14,193.1300048828125
2019-01-09,190.5399932861328
2018-08-02,184.5800018310547
2018-10-05,192.88999938964844
2019-08-21,195.02999877929688
2019-10-17,194.0
2020-03-23,198.58999633789062
2020-06-10,195.7899932861328
2019-02-25,202.08999633789062
2020-01-07,201.60000610351562
2020-03-26,197.8000030517578
2019-10-23,199.72999572753906
