Dates,MSFT
2019-01-17,16687400.0
2019-08-29,16476100.0
2018-11-14,18856600.0
2019-06-26,24612100.0
2018-09-11,23845400.0
2018-07-09,24144200.0
2018-08-10,25425600.0
2019-04-23,24129200.0
2019-09-30,24958900.0
2020-01-23,53477500.0
2019-11-08,17718200.0
2020-04-14,8989200.0
2019-11-11,14520600.0
2020-01-29,18412800.0
2020-04-17,16348400.0
2018-07-24,18369400.0
2018-09-26,22622100.0
2019-05-08,21116200.0
2019-03-05,20813700.0
2019-02-01,21634100.0
2018-12-31,27746500.0
2018-11-29,21385000.0
2019-08-12,20725900.0
2019-07-11,21626500.0
2019-09-13,23477400.0
2019-11-14,21417900.0
2020-04-20,23865400.0
2020-02-04,34371700.0
2020-04-23,29517200.0
2018-12-14,24138800.0
2019-08-27,19680800.0
2018-08-08,24918100.0
2018-10-11,32078100.0
2018-11-12,24899900.0
2019-07-26,34754500.0
2019-06-24,51597500.0
2019-05-23,36142700.0
2019-03-20,30149100.0
2019-01-15,36433300.0
2019-11-20,39186300.0
2020-02-07,27751400.0
2020-02-10,33529100.0
2020-04-29,35844300.0
2019-11-26,53159900.0
2020-02-13,47062900.0
2019-01-30,35295800.0
2018-08-23,23149500.0
2018-09-24,27792200.0
2018-11-27,29997500.0
2018-10-26,36862400.0
2019-07-09,48572600.0
2019-06-07,68311100.0
2019-05-06,68073300.0
2019-04-04,56206100.0
2019-09-11,93033600.0
2019-11-29,97073600.0
2020-05-05,71030800.0
2019-12-02,71677000.0
2020-02-19,49814400.0
2020-05-08,47817300.0
2019-05-21,72821100.0
2019-03-18,70419300.0
2018-09-07,65354400.0
2018-08-06,56371600.0
2018-10-09,93226400.0
2019-02-14,92727400.0
2018-12-12,87905900.0
2019-07-24,81059800.0
2019-09-26,81593200.0
2019-10-28,85922700.0
2019-12-05,84866200.0
2020-05-11,78975200.0
2019-07-03,82516700.0
2020-02-25,75638200.0
2020-05-14,64568100.0
2020-02-28,57042300.0
2019-08-08,63420300.0
2019-06-05,77927200.0
2018-07-20,57969900.0
2018-08-21,49630700.0
2018-10-24,41243300.0
2019-04-02,67111700.0
2019-03-01,62769000.0
2019-01-28,48318200.0
2018-12-27,51431800.0
2019-09-09,41905300.0
2020-03-02,52874300.0
2020-05-20,40940800.0
2019-12-17,50479600.0
2020-03-05,52765600.0
2019-02-12,36669600.0
2019-01-11,56203700.0
2018-12-10,34651600.0
2019-08-23,32790800.0
2018-11-08,34305300.0
2019-07-22,33194400.0
2019-06-20,34392700.0
2018-09-05,51286600.0
2019-04-17,53661300.0
2019-09-24,39370500.0
2019-12-20,30372900.0
2020-05-26,36839200.0
2019-04-30,32139300.0
2019-12-23,28316000.0
2020-03-11,30912600.0
2020-05-29,30809400.0
2019-12-26,32038200.0
2020-06-01,44711500.0
2019-05-02,41873900.0
2019-02-27,46610400.0
2018-11-23,35306600.0
2019-08-06,26799100.0
2018-07-18,31261300.0
2018-09-20,29119500.0
2018-10-22,20826900.0
2019-07-05,36073600.0
2019-06-03,39517100.0
2019-10-09,33810200.0
2019-10-11,42146700.0
2020-03-17,22622400.0
2020-06-04,30794600.0
2019-10-14,27311000.0
2020-03-20,28761800.0
2018-11-06,39893600.0
2019-06-18,33211600.0
2019-05-17,29783900.0
2019-04-15,43872300.0
2019-03-14,52854700.0
2019-01-09,43345700.0
2018-08-02,32770200.0
2018-10-05,42556700.0
2019-08-21,25655900.0
2019-10-17,23061600.0
2020-03-23,44441100.0
2020-06-10,32818900.0
2019-02-25,30917400.0
2020-01-07,36740600.0
2020-03-26,27803900.0
2019-10-23,54675800.0
