Dates,MSFT
2019-07-23,118.5199966430664
2019-06-21,119.1500015258789
2019-05-20,118.37999725341797
2019-04-18,119.37000274658203
2018-09-06,118.63999938964844
2018-10-08,118.58000183105469
2019-02-13,119.54000091552734
2018-12-11,119.91999816894531
2019-09-25,120.37000274658203
2020-01-21,120.56999969482422
2020-04-09,120.0999984741211
2019-11-06,120.54000091552734
2020-01-24,121.30000305175781
2020-01-27,122.56999969482422
2020-04-15,123.83000183105469
2018-12-26,124.5199966430664
2019-08-07,128.8300018310547
2019-06-04,129.02000427246094
2018-09-21,129.35000610351562
2018-07-19,129.38999938964844
2018-08-20,127.69999694824219
2018-10-23,125.5199966430664
2019-05-03,127.25
2019-04-01,126.11000061035156
2019-02-28,124.22000122070312
2019-11-12,124.75
2020-01-30,123.56999969482422
2019-11-15,123.81999969482422
2020-04-21,123.04000091552734
2019-04-16,123.69999694824219
2019-03-15,123.69999694824219
2019-02-11,126.45999908447266
2019-01-10,127.91999816894531
2019-08-22,125.76000213623047
2018-11-07,126.58000183105469
2018-08-03,126.5199966430664
2018-09-04,124.73999786376953
2019-06-19,125.97000122070312
2019-09-23,126.05000305175781
2019-11-18,124.04000091552734
2020-02-05,124.77999877929688
2020-04-24,123.31999969482422
2019-03-29,119.01000213623047
2019-11-21,120.6500015258789
2020-04-27,124.20999908447266
2020-02-11,125.5999984741211
2020-04-30,128.25999450683594
2019-05-01,132.0
2019-02-26,131.27999877929688
2019-01-25,130.7100067138672
2018-12-24,131.55999755859375
2019-09-06,131.63999938964844
2018-07-17,132.52999877929688
2018-09-19,133.57000732421875
2019-08-05,133.80999755859375
2019-10-08,135.72000122070312
2019-12-11,136.4600067138672
2019-11-27,137.0
2020-02-14,132.72999572753906
2020-05-06,133.60000610351562
2019-01-08,133.50999450683594
2018-12-07,133.16000366210938
2019-08-20,134.97000122070312
2018-11-05,135.33999633789062
2019-07-19,136.2899932861328
2018-10-04,135.72000122070312
2019-06-17,135.3699951171875
2019-05-16,135.8000030517578
2018-08-01,137.02000427246094
2019-03-13,137.8699951171875
2019-12-03,138.00999450683594
2020-02-20,138.4600067138672
2019-12-06,136.52000427246094
2020-05-12,136.22000122070312
2019-12-09,134.6699981689453
2020-02-26,136.4499969482422
2020-05-15,137.3300018310547
2019-03-28,138.02999877929688
2018-09-17,138.85000610351562
2018-08-16,139.32000732421875
2018-10-19,140.3000030517578
2019-04-29,139.3699951171875
2019-01-23,139.8000030517578
2019-09-04,135.0800018310547
2018-11-20,136.92999267578125
2019-07-02,135.25999450683594
2019-05-31,130.77999877929688
2019-12-12,133.2100067138672
2020-05-18,131.8300018310547
2019-09-27,135.92999267578125
2020-03-03,136.4600067138672
2020-05-21,135.24000549316406
2019-05-14,135.0
2018-08-31,133.6699981689453
2018-07-30,132.25
2018-10-02,134.72000122070312
2019-04-12,136.88999938964844
2019-03-11,137.24000549316406
2019-02-07,138.0
2019-07-17,136.2899932861328
2019-09-19,132.8000030517578
2019-10-21,133.89999389648438
2019-12-18,134.66000366210938
2020-03-06,133.5500030517578
2019-10-03,136.91000366210938
2020-03-09,136.27000427246094
2020-05-27,135.6999969482422
2019-12-24,136.47999572753906
2020-03-12,138.75999450683594
2018-12-20,138.1999969482422
2019-08-01,136.4600067138672
2018-08-14,134.50999450683594
2018-07-13,135.08999633789062
2018-10-17,136.8699951171875
2019-05-29,136.57000732421875
2019-03-26,135.66000366210938
2019-02-22,136.42999267578125
2019-10-04,136.52999877929688
2019-11-05,140.07000732421875
2019-12-27,138.25
2020-06-02,138.44000244140625
2019-12-30,136.8800048828125
2020-03-18,136.02999877929688
2020-06-05,138.44000244140625
2019-07-15,136.64999389648438
2018-12-03,137.77999877929688
2019-06-13,137.0
2019-01-04,133.5800018310547
2018-08-29,133.22000122070312
2019-02-05,136.4199981689453
2018-11-01,137.02000427246094
2019-08-16,135.6199951171875
2019-04-10,136.97000122070312
2019-09-17,138.25
2019-10-15,139.5
2020-01-02,139.52000427246094
2020-06-08,139.80999755859375
2019-10-18,139.52999877929688
2020-03-24,139.02000427246094
2020-06-11,136.55999755859375
2020-01-08,137.00999450683594
2019-04-25,136.25999450683594
2019-07-30,135.61000061035156
2019-02-20,138.6699981689453
2018-07-11,139.1999969482422
2018-09-13,143.50999450683594
2018-10-15,142.64999389648438
2019-06-28,142.7899932861328
2018-12-18,142.99000549316406
2018-11-16,142.97000122070312
2019-10-02,144.16000366210938
2020-03-27,143.91000366210938
2020-01-10,143.1999969482422
2019-10-24,143.77000427246094
2020-03-30,143.75999450683594
2020-06-17,144.72999572753906
2020-01-14,146.05999755859375
2020-04-02,146.27999877929688
2019-01-02,147.0
2019-08-14,148.27000427246094
2018-10-30,148.97999572753906
2019-06-11,150.1999969482422
2019-05-10,148.4600067138672
2019-04-08,148.5
2018-08-27,148.82000732421875
2018-07-26,149.9199981689453
2018-09-28,151.32000732421875
2019-03-07,151.52000427246094
2019-10-30,151.27999877929688
2020-01-17,148.32000732421875
2020-06-23,146.64999389648438
2020-04-08,149.1999969482422
2020-06-26,149.47999572753906
2019-03-22,150.27000427246094
2019-01-17,150.91000366210938
2019-08-29,150.75999450683594
2018-11-14,150.3300018310547
2019-06-26,151.02000427246094
2018-09-11,152.8300018310547
2018-07-09,154.82000732421875
2018-08-10,154.4499969482422
2019-04-23,154.17999267578125
2019-09-30,153.75
2020-01-23,156.2899932861328
2019-11-08,157.27000427246094
2020-04-14,157.1199951171875
2019-11-11,157.39999389648438
2020-01-29,158.22000122070312
2020-04-17,156.72999572753906
2018-07-24,156.4499969482422
2018-09-26,158.3300018310547
2019-05-08,158.05999755859375
2019-03-05,156.50999450683594
2019-02-01,157.32000732421875
2018-12-31,157.9499969482422
2018-11-29,161.02999877929688
2019-08-12,161.17999267578125
2019-07-11,161.25999450683594
2019-09-13,161.72000122070312
2019-11-14,162.57000732421875
2020-04-20,164.02999877929688
2020-02-04,165.42999267578125
2020-04-23,166.42999267578125
2018-12-14,165.67999267578125
2019-08-27,165.27000427246094
2018-08-08,164.4499969482422
2018-10-11,160.1999969482422
2018-11-12,163.07000732421875
2019-07-26,165.69000244140625
2019-06-24,170.7899932861328
2019-05-23,169.5800018310547
2019-03-20,170.39999389648438
2019-01-15,176.30999755859375
2019-11-20,178.41000366210938
2020-02-07,180.05999755859375
2020-02-10,182.47999572753906
2020-04-29,183.25
2019-11-26,183.5
2020-02-13,181.85000610351562
2019-01-30,182.8699951171875
2018-08-23,182.64999389648438
2018-09-24,185.5
2018-11-27,186.47000122070312
2018-10-26,181.10000610351562
2019-07-09,177.25
2019-06-07,163.22999572753906
2019-05-06,167.64999389648438
2019-04-04,168.2100067138672
2019-09-11,157.97999572753906
2019-11-29,152.0
2020-05-05,162.30999755859375
2019-12-02,162.25999450683594
2020-02-19,165.6199951171875
2020-05-08,165.69000244140625
2019-05-21,156.0
2019-03-18,150.0
2018-09-07,152.5800018310547
2018-08-06,151.14999389648438
2018-10-09,138.5800018310547
2019-02-14,140.72999572753906
2018-12-12,135.0
2019-07-24,135.0
2019-09-26,135.02000427246094
2019-10-28,139.0
2019-12-05,135.86000061035156
2020-05-11,132.52000427246094
2019-07-03,141.27000427246094
2020-02-25,144.44000244140625
2020-05-14,148.3699951171875
2020-02-28,149.1999969482422
2019-08-08,150.00999450683594
2019-06-05,156.55999755859375
2018-07-20,150.82000732421875
2018-08-21,150.36000061035156
2018-10-24,152.19000244140625
2019-04-02,157.5800018310547
2019-03-01,163.25999450683594
2019-01-28,163.5
2018-12-27,163.3300018310547
2019-09-09,162.3000030517578
2020-03-02,168.0
2020-05-20,169.24000549316406
2019-12-17,172.89999389648438
2020-03-05,175.8699951171875
2019-02-12,174.99000549316406
2019-01-11,166.11000061035156
2018-12-10,170.82000732421875
2019-08-23,170.91000366210938
2018-11-08,170.7100067138672
2019-07-22,173.3000030517578
2019-06-20,169.38999938964844
2018-09-05,171.8800048828125
2019-04-17,176.22999572753906
2019-09-24,174.00999450683594
2019-12-20,173.8000030517578
2020-05-26,179.89999389648438
2019-04-30,181.6300048828125
2019-12-23,182.5800018310547
2020-03-11,183.36000061035156
2020-05-29,182.85000610351562
2019-12-26,182.3000030517578
2020-06-01,176.5399932861328
2019-05-02,175.67999267578125
2019-02-27,177.0
2018-11-23,183.9600067138672
2019-08-06,183.49000549316406
2018-07-18,183.94000244140625
2018-09-20,183.2899932861328
2018-10-22,182.5399932861328
2019-07-05,181.10000610351562
2019-06-03,176.60000610351562
2019-10-09,180.3800048828125
2019-10-11,180.41000366210938
2020-03-17,181.4600067138672
2020-06-04,181.35000610351562
2019-10-14,183.5800018310547
2020-03-20,182.3000030517578
2018-11-06,182.00999450683594
2019-06-18,184.44000244140625
2019-05-17,187.25999450683594
2019-04-15,191.00999450683594
2019-03-14,186.07000732421875
2019-01-09,185.17999267578125
2018-08-02,184.00999450683594
2018-10-05,191.4600067138672
2019-08-21,193.69000244140625
2019-10-17,194.0
2020-03-23,194.3699951171875
2020-06-10,195.22999572753906
2019-02-25,201.42999267578125
2020-01-07,196.55999755859375
2020-03-26,195.47000122070312
2019-10-23,194.8800048828125
