Dates,MSFT
2020-06-15,111.69999694824219
2019-10-25,111.75
2020-03-31,110.38999938964844
2020-06-18,110.51000213623047
2019-04-03,112.83000183105469
2018-08-22,113.62000274658203
2018-10-25,114.5
2019-01-29,114.58999633789062
2018-12-28,115.91000366210938
2018-11-26,117.56999969482422
2019-08-09,117.6500015258789
2019-07-08,117.5199966430664
2019-06-06,120.22000122070312
2019-09-10,117.05000305175781
2020-01-15,117.66000366210938
2020-04-03,117.91000366210938
2019-10-31,116.7699966430664
2020-04-06,116.93000030517578
2020-06-24,117.94000244140625
2018-11-09,119.0199966430664
2019-07-23,119.19000244140625
2019-06-21,119.97000122070312
2019-05-20,119.36000061035156
2019-04-18,119.88999938964844
2018-09-06,119.93000030517578
2018-10-08,119.27999877929688
2019-02-13,120.19000244140625
2018-12-11,120.33000183105469
2019-09-25,120.94999694824219
2020-01-21,121.05000305175781
2020-04-09,120.7699966430664
2019-11-06,121.7699966430664
2020-01-24,123.37000274658203
2020-01-27,123.76000213623047
2020-04-15,125.44000244140625
2018-12-26,125.01000213623047
2019-08-07,129.14999389648438
2019-06-04,129.88999938964844
2018-09-21,129.77000427246094
2018-07-19,130.60000610351562
2018-08-20,127.87999725341797
2018-10-23,126.20999908447266
2019-05-03,128.89999389648438
2019-04-01,128.14999389648438
2019-02-28,125.5199966430664
2019-11-12,125.51000213623047
2020-01-30,125.5
2019-11-15,127.12999725341797
2020-04-21,123.3499984741211
2019-04-16,124.7300033569336
2019-03-15,126.0199966430664
2019-02-11,128.92999267578125
2019-01-10,128.07000732421875
2019-08-22,126.22000122070312
2018-11-07,126.9000015258789
2018-08-03,127.66999816894531
2018-09-04,126.18000030517578
2019-06-19,126.23999786376953
2019-09-23,126.16000366210938
2019-11-18,124.94000244140625
2020-02-05,125.7300033569336
2020-04-24,123.68000030517578
2019-03-29,119.83999633789062
2019-11-21,123.16000366210938
2020-04-27,125.83000183105469
2020-02-11,127.81999969482422
2020-04-30,131.39999389648438
2019-05-01,132.60000610351562
2019-02-26,132.10000610351562
2019-01-25,131.49000549316406
2018-12-24,132.32000732421875
2019-09-06,132.4499969482422
2018-07-17,132.85000610351562
2018-09-19,135.16000366210938
2019-08-05,135.69000244140625
2019-10-08,136.9499969482422
2019-12-11,136.97000122070312
2019-11-27,137.77999877929688
2020-02-14,133.42999267578125
2020-05-06,133.92999267578125
2019-01-08,134.14999389648438
2018-12-07,133.9600067138672
2019-08-20,135.67999267578125
2018-11-05,136.5800018310547
2019-07-19,137.4600067138672
2018-10-04,137.05999755859375
2019-06-17,136.9600067138672
2019-05-16,136.4600067138672
2018-08-01,137.85000610351562
2019-03-13,138.39999389648438
2019-12-03,138.89999389648438
2020-02-20,138.89999389648438
2019-12-06,137.0800018310547
2020-05-12,136.27000427246094
2019-12-09,136.4199981689453
2020-02-26,136.6199951171875
2020-05-15,138.42999267578125
2019-03-28,139.2899932861328
2018-09-17,140.72000122070312
2018-08-16,140.19000244140625
2018-10-19,141.33999633789062
2019-04-29,141.02999877929688
2019-01-23,140.35000610351562
2019-09-04,136.27000427246094
2018-11-20,138.05999755859375
2019-07-02,136.89999389648438
2019-05-31,132.2100067138672
2019-12-12,134.69000244140625
2020-05-18,135.27999877929688
2019-09-27,138.88999938964844
2020-03-03,137.7100067138672
2020-05-21,135.7899932861328
2019-05-14,138.60000610351562
2018-08-31,133.97999572753906
2018-07-30,133.67999267578125
2018-10-02,136.1300048828125
2019-04-12,138.41000366210938
2019-03-11,137.25999450683594
2019-02-07,138.7899932861328
2019-07-17,137.77999877929688
2019-09-19,133.38999938964844
2019-10-21,135.4499969482422
2019-12-18,135.74000549316406
2020-03-06,135.55999755859375
2019-10-03,138.1199951171875
2020-03-09,137.86000061035156
2020-05-27,136.0399932861328
2019-12-24,137.6300048828125
2020-03-12,140.0500030517578
2018-12-20,139.10000610351562
2019-08-01,137.52000427246094
2018-08-14,136.0800018310547
2018-07-13,136.1199951171875
2018-10-17,137.52000427246094
2019-05-29,137.32000732421875
2019-03-26,136.3300018310547
2019-02-22,137.38999938964844
2019-10-04,138.52000427246094
2019-11-05,141.07000732421875
2019-12-27,139.44000244140625
2020-06-02,139.13999938964844
2019-12-30,137.3800048828125
2020-03-18,139.36000061035156
2020-06-05,139.5399932861328
2019-07-15,137.72999572753906
2018-12-03,139.02999877929688
2019-06-13,137.07000732421875
2019-01-04,134.64999389648438
2018-08-29,136.27999877929688
2019-02-05,138.1199951171875
2018-11-01,137.1199951171875
2019-08-16,135.6699981689453
2019-04-10,138.24000549316406
2019-09-17,139.10000610351562
2019-10-15,139.67999267578125
2020-01-02,139.5500030517578
2020-06-08,141.57000732421875
2019-10-18,140.41000366210938
2020-03-24,139.69000244140625
2020-06-11,137.41000366210938
2020-01-08,138.42999267578125
2019-04-25,136.3699951171875
2019-07-30,137.24000549316406
2019-02-20,139.94000244140625
2018-07-11,140.72999572753906
2018-09-13,144.19000244140625
2018-10-15,142.8300018310547
2019-06-28,144.61000061035156
2018-12-18,143.3699951171875
2018-11-16,143.72000122070312
2019-10-02,144.5500030517578
2020-03-27,144.4600067138672
2020-01-10,144.05999755859375
2019-10-24,144.25999450683594
2020-03-30,145.9600067138672
2020-06-17,146.11000061035156
2020-01-14,147.07000732421875
2020-04-02,147.30999755859375
2019-01-02,148.05999755859375
2019-08-14,149.97000122070312
2018-10-30,150.33999633789062
2019-06-11,150.38999938964844
2019-05-10,149.6199951171875
2019-04-08,149.47999572753906
2018-08-27,149.58999633789062
2018-07-26,151.22999572753906
2018-09-28,152.02999877929688
2019-03-07,152.32000732421875
2019-10-30,151.3800048828125
2020-01-17,149.5500030517578
2020-06-23,149.30999755859375
2020-04-08,149.85000610351562
2020-06-26,149.92999267578125
2019-03-22,151.75
2019-01-17,151.36000061035156
2019-08-29,151.1300048828125
2018-11-14,151.6999969482422
2019-06-26,153.24000549316406
2018-09-11,154.52999877929688
2018-07-09,155.52999877929688
2018-08-10,154.69000244140625
2019-04-23,154.3699951171875
2019-09-30,155.7100067138672
2020-01-23,157.41000366210938
2019-11-08,157.41000366210938
2020-04-14,157.3800048828125
2019-11-11,158.6699981689453
2020-01-29,158.9600067138672
2020-04-17,157.58999633789062
2018-07-24,157.6999969482422
2018-09-26,160.6199951171875
2019-05-08,158.6199951171875
2019-03-05,159.02999877929688
2019-02-01,157.5800018310547
2018-12-31,160.08999633789062
2018-11-29,162.08999633789062
2019-08-12,161.33999633789062
2019-07-11,163.27999877929688
2019-09-13,162.1300048828125
2019-11-14,163.17999267578125
2020-04-20,166.1699981689453
2020-02-04,167.10000610351562
2020-04-23,166.5
2018-12-14,165.6999969482422
2019-08-27,166.72000122070312
2018-08-08,165.0399932861328
2018-10-11,162.27999877929688
2018-11-12,165.4600067138672
2019-07-26,168.0399932861328
2019-06-24,172.77999877929688
2019-05-23,170.22999572753906
2019-03-20,174.3800048828125
2019-01-15,180.1199951171875
2019-11-20,179.89999389648438
2020-02-07,183.6300048828125
2020-02-10,183.88999938964844
2020-04-29,188.6999969482422
2019-11-26,184.44000244140625
2020-02-13,184.7100067138672
2019-01-30,183.7100067138672
2018-08-23,185.35000610351562
2018-09-24,187.22999572753906
2018-11-27,187.27999877929688
2018-10-26,184.4199981689453
2019-07-09,178.58999633789062
2019-06-07,170.88999938964844
2019-05-06,168.07000732421875
2019-04-04,170.1699981689453
2019-09-11,158.17999267578125
2019-11-29,162.00999450683594
2020-05-05,172.7899932861328
2019-12-02,164.50999450683594
2020-02-19,170.5500030517578
2020-05-08,166.27000427246094
2019-05-21,161.57000732421875
2019-03-18,150.6199951171875
2018-09-07,160.9199981689453
2018-08-06,153.6300048828125
2018-10-09,139.05999755859375
2019-02-14,158.8300018310547
2018-12-12,135.4199981689453
2019-07-24,146.57000732421875
2019-09-26,140.39999389648438
2019-10-28,142.7100067138672
2019-12-05,137.35000610351562
2020-05-11,135.97999572753906
2019-07-03,148.33999633789062
2020-02-25,146.9199981689453
2020-05-14,156.11000061035156
2020-02-28,149.6999969482422
2019-08-08,160.22999572753906
2019-06-05,157.7100067138672
2018-07-20,152.11000061035156
2018-08-21,155.25999450683594
2018-10-24,153.8300018310547
2019-04-02,165.27000427246094
2019-03-01,163.49000549316406
2019-01-28,165.1300048828125
2018-12-27,165.13999938964844
2019-09-09,165.50999450683594
2020-03-02,173.6999969482422
2020-05-20,171.8800048828125
2019-12-17,177.0399932861328
2020-03-05,178.60000610351562
2019-02-12,175.05999755859375
2019-01-11,167.82000732421875
2018-12-10,173.52000427246094
2019-08-23,171.4199981689453
2018-11-08,174.5500030517578
2019-07-22,174.0500030517578
2019-06-20,169.80999755859375
2018-09-05,177.42999267578125
2019-04-17,179.2100067138672
2019-09-24,174.57000732421875
2019-12-20,178.83999633789062
2020-05-26,180.75999450683594
2019-04-30,182.5399932861328
2019-12-23,183.60000610351562
2020-03-11,184.67999267578125
2020-05-29,186.74000549316406
2019-12-26,182.50999450683594
2020-06-01,179.75
2019-05-02,180.52999877929688
2019-02-27,183.16000366210938
2018-11-23,184.91000366210938
2019-08-06,183.6300048828125
2018-07-18,185.66000366210938
2018-09-20,183.42999267578125
2018-10-22,183.50999450683594
2019-07-05,181.57000732421875
2019-06-03,181.80999755859375
2019-10-09,181.39999389648438
2019-10-11,183.25
2020-03-17,182.8300018310547
2020-06-04,184.91000366210938
2019-10-14,185.36000061035156
2020-03-20,182.9199981689453
2018-11-06,187.1999969482422
2019-06-18,188.36000061035156
2019-05-17,189.8000030517578
2019-04-15,196.83999633789062
2019-03-14,186.27000427246094
2019-01-09,187.74000549316406
2018-08-02,188.94000244140625
2018-10-05,193.57000732421875
2019-08-21,194.24000549316406
2019-10-17,196.32000732421875
2020-03-23,195.14999389648438
2020-06-10,200.57000732421875
2019-02-25,201.91000366210938
2020-01-07,197.83999633789062
2020-03-26,200.33999633789062
2019-10-23,196.3300018310547
