Dates,ABMD
2020-03-06,189.30999755859375
2019-10-03,190.0
2020-03-09,191.33999633789062
2020-05-27,182.0500030517578
2019-12-24,180.0
2020-03-12,182.82000732421875
2018-12-20,188.35000610351562
2019-08-01,183.0800018310547
2018-08-14,185.22000122070312
2018-07-13,187.58999633789062
2018-10-17,183.89999389648438
2019-05-29,186.27000427246094
2019-03-26,182.5800018310547
2019-02-22,188.3300018310547
2019-10-04,187.22999572753906
2019-11-05,189.32000732421875
2019-12-27,191.67999267578125
2020-06-02,184.75
2019-12-30,181.2899932861328
2020-03-18,181.1999969482422
2020-06-05,175.74000549316406
2019-07-15,174.44000244140625
2018-12-03,174.0
2019-06-13,169.85000610351562
2019-01-04,163.22000122070312
2018-08-29,159.39999389648438
2019-02-05,167.97999572753906
2018-11-01,164.30999755859375
2019-08-16,158.4499969482422
2019-04-10,157.47000122070312
2019-09-17,155.02000427246094
2019-10-15,163.72999572753906
2020-01-02,169.3000030517578
2020-06-08,175.63999938964844
2019-10-18,175.6699981689453
2020-03-24,176.1999969482422
2020-06-11,172.42999267578125
2020-01-08,175.3000030517578
2019-04-25,170.5800018310547
2019-07-30,170.6199951171875
2019-02-20,177.89999389648438
2018-07-11,179.4600067138672
2018-09-13,180.36000061035156
2018-10-15,180.50999450683594
2019-06-28,177.75
2018-12-18,187.5
2018-11-16,203.17999267578125
2019-10-02,214.11000061035156
2020-03-27,214.5
2020-01-10,213.25
2019-10-24,215.83999633789062
2020-03-30,214.39999389648438
2020-06-17,216.91000366210938
2020-01-14,218.36000061035156
2020-04-02,218.91000366210938
2019-01-02,217.75
2019-08-14,220.0
2018-10-30,177.5399932861328
2019-06-11,172.08999633789062
2019-05-10,184.33999633789062
2019-04-08,178.74000549316406
2018-08-27,180.8800048828125
2018-07-26,181.22000122070312
2018-09-28,186.0
2019-03-07,194.27999877929688
2019-10-30,195.1699981689453
2020-01-17,189.52000427246094
2020-06-23,188.30999755859375
2020-04-08,188.64999389648438
2020-06-26,188.7100067138672
2019-03-22,187.39999389648438
2019-01-17,179.5399932861328
2019-08-29,178.0500030517578
2018-11-14,178.0500030517578
2019-06-26,177.13999938964844
2018-09-11,175.25
2018-07-09,172.27999877929688
2018-08-10,172.5
2019-04-23,176.69000244140625
2019-09-30,165.1300048828125
2020-01-23,162.25
2019-11-08,161.6699981689453
2020-04-14,171.25
2019-11-11,169.41000366210938
2020-01-29,169.16000366210938
2020-04-17,166.0800018310547
2018-07-24,167.25999450683594
2018-09-26,167.13999938964844
2019-05-08,165.24000549316406
2019-03-05,166.02000427246094
2019-02-01,177.19000244140625
2018-12-31,174.2899932861328
2018-11-29,179.25
2019-08-12,185.3300018310547
2019-07-11,155.77000427246094
2019-09-13,169.0
2019-11-14,171.64999389648438
2020-04-20,178.3000030517578
2020-02-04,179.38999938964844
2020-04-23,180.74000549316406
2018-12-14,183.92999267578125
2019-08-27,181.3300018310547
2018-08-08,181.55999755859375
2018-10-11,178.0
2018-11-12,181.61000061035156
2019-07-26,185.33999633789062
2019-06-24,183.66000366210938
2019-05-23,183.44000244140625
2019-03-20,184.85000610351562
2019-01-15,186.25
2019-11-20,188.6199951171875
2020-02-07,171.14999389648438
2020-02-10,184.0
2020-04-29,172.5
2019-11-26,172.6999969482422
2020-02-13,166.25
2019-01-30,162.5500030517578
2018-08-23,163.1999969482422
2018-09-24,166.50999450683594
2018-11-27,167.66000366210938
2018-10-26,165.1699981689453
2019-07-09,164.8699951171875
2019-06-07,160.72999572753906
2019-05-06,157.88999938964844
2019-04-04,154.00999450683594
2019-09-11,149.07000732421875
2019-11-29,147.27999877929688
2020-05-05,148.02999877929688
2019-12-02,148.00999450683594
2020-02-19,148.6999969482422
2020-05-08,150.0
2019-05-21,150.88999938964844
2019-03-18,147.07000732421875
2018-09-07,155.3800048828125
2018-08-06,149.1699981689453
2018-10-09,135.77000427246094
2019-02-14,136.42999267578125
2018-12-12,132.1300048828125
2019-07-24,134.49000549316406
2019-09-26,132.5
2019-10-28,135.4600067138672
2019-12-05,130.00999450683594
2020-05-11,119.01000213623047
2019-07-03,134.44000244140625
2020-02-25,140.02000427246094
2020-05-14,147.0
2020-02-28,141.6199951171875
2019-08-08,143.69000244140625
2019-06-05,142.67999267578125
2018-07-20,140.13999938964844
2018-08-21,140.38999938964844
2018-10-24,140.82000732421875
2019-04-02,143.66000366210938
2019-03-01,151.60000610351562
2019-01-28,151.47000122070312
2018-12-27,154.60000610351562
2019-09-09,152.2100067138672
2020-03-02,157.16000366210938
2020-05-20,156.6699981689453
2019-12-17,158.0800018310547
2020-03-05,161.5
2019-02-12,163.97999572753906
2019-01-11,161.99000549316406
2018-12-10,165.22000122070312
2019-08-23,167.02999877929688
2018-11-08,167.5800018310547
2019-07-22,159.00999450683594
2019-06-20,161.0
2018-09-05,164.75
2019-04-17,169.27999877929688
2019-09-24,182.1999969482422
2019-12-20,177.69000244140625
2020-05-26,182.52999877929688
2019-04-30,185.02999877929688
2019-12-23,187.02999877929688
2020-03-11,185.75999450683594
2020-05-29,186.64999389648438
2019-12-26,190.52000427246094
2020-06-01,180.2899932861328
2019-05-02,181.25999450683594
2019-02-27,182.02000427246094
2018-11-23,188.8800048828125
2019-08-06,188.3699951171875
2018-07-18,192.24000549316406
2018-09-20,194.1300048828125
2018-10-22,196.02999877929688
2019-07-05,205.6699981689453
2019-06-03,200.4600067138672
2019-10-09,207.16000366210938
2019-10-11,214.38999938964844
2020-03-17,220.8300018310547
2020-06-04,222.85000610351562
2019-10-14,230.66000366210938
2020-03-20,234.0399932861328
2018-11-06,236.10000610351562
2019-06-18,246.91000366210938
2019-05-17,243.17999267578125
2019-04-15,244.58999633789062
2019-03-14,234.0
2019-01-09,235.1199951171875
2018-08-02,236.35000610351562
2018-10-05,246.3000030517578
2019-08-21,249.14999389648438
2019-10-17,250.0399932861328
2020-03-23,250.89999389648438
2020-06-10,253.6199951171875
2019-02-25,252.1300048828125
2020-01-07,239.47999572753906
2020-03-26,235.99000549316406
2019-10-23,237.60000610351562
