Dates,ABMD
2019-07-10,348.8999938964844
2019-05-07,338.3800048828125
2019-04-05,331.1099853515625
2019-03-04,359.5400085449219
2019-01-31,348.7900085449219
2019-09-12,349.17999267578125
2019-12-31,334.1600036621094
2020-03-19,345.25
2020-01-03,340.260009765625
2020-06-09,338.5299987792969
2019-02-15,343.5199890136719
2019-01-14,359.4800109863281
2018-07-06,357.739990234375
2018-08-07,357.6099853515625
2018-10-10,360.0
2018-12-13,361.7699890136719
2019-08-26,360.57000732421875
2019-07-25,362.0199890136719
2019-05-22,359.4700012207031
2019-03-19,354.2799987792969
2020-01-06,350.7200012207031
2020-03-25,339.1700134277344
2020-06-12,336.42999267578125
2019-10-22,337.20001220703125
2020-01-09,348.2200012207031
2020-06-15,337.4800109863281
2019-10-25,334.2300109863281
2020-03-31,317.8500061035156
2020-06-18,314.0
2019-04-03,313.1300048828125
2018-08-22,319.6400146484375
2018-10-25,323.42999267578125
2019-01-29,325.3900146484375
2018-12-28,326.8900146484375
2018-11-26,334.67999267578125
2019-08-09,334.6000061035156
2019-07-08,337.8999938964844
2019-06-06,337.94000244140625
2019-09-10,334.239990234375
2020-01-15,321.29998779296875
2020-04-03,314.8800048828125
2019-10-31,286.6000061035156
2020-04-06,277.75
2020-06-24,285.1400146484375
2018-11-09,290.010009765625
2019-07-23,277.7699890136719
2019-06-21,286.8599853515625
2019-05-20,284.3999938964844
2019-04-18,282.8699951171875
2018-09-06,285.3999938964844
2018-10-08,281.5299987792969
2019-02-13,282.7699890136719
2018-12-11,280.17999267578125
2019-09-25,272.1400146484375
2020-01-21,271.45001220703125
2020-04-09,273.95001220703125
2019-11-06,267.5799865722656
2020-01-24,252.5
2020-01-27,255.6999969482422
2020-04-15,260.80999755859375
2018-12-26,260.05999755859375
2019-08-07,268.8999938964844
2019-06-04,268.3999938964844
2018-09-21,275.42999267578125
2018-07-19,273.010009765625
2018-08-20,279.3599853515625
2018-10-23,232.0
2019-05-03,265.5
2019-04-01,265.82000732421875
2019-02-28,266.42999267578125
2019-11-12,260.25
2020-01-30,257.0
2019-11-15,260.739990234375
2020-04-21,251.0
2019-04-16,253.6699981689453
2019-03-15,254.5
2019-02-11,258.57000732421875
2019-01-10,260.739990234375
2019-08-22,258.17999267578125
2018-11-07,253.99000549316406
2018-08-03,260.1400146484375
2018-09-04,263.5
2019-06-19,262.9700012207031
2019-09-23,269.80999755859375
2019-11-18,268.92999267578125
2020-02-05,261.7799987792969
2020-04-24,262.489990234375
2019-03-29,260.760009765625
2019-11-21,264.1099853515625
2020-04-27,270.0
2020-02-11,268.4800109863281
2020-04-30,270.2900085449219
2019-05-01,269.6099853515625
2019-02-26,274.19000244140625
2019-01-25,259.989990234375
2018-12-24,253.72000122070312
2019-09-06,255.3800048828125
2018-07-17,251.63999938964844
2018-09-19,258.1199951171875
2019-08-05,257.8500061035156
2019-10-08,258.0400085449219
2019-12-11,260.0
2019-11-27,256.05999755859375
2020-02-14,254.0
2020-05-06,256.45001220703125
2019-01-08,253.97000122070312
2018-12-07,256.6300048828125
2019-08-20,263.0899963378906
2018-11-05,265.9100036621094
2019-07-19,262.1600036621094
2018-10-04,260.30999755859375
2019-06-17,261.0299987792969
2019-05-16,256.1099853515625
2018-08-01,257.6700134277344
2019-03-13,257.9599914550781
2019-12-03,264.5
2020-02-20,263.19000244140625
2019-12-06,261.8800048828125
2020-05-12,254.33999633789062
2019-12-09,259.0299987792969
2020-02-26,264.0799865722656
2020-05-15,260.70001220703125
2019-03-28,265.260009765625
2018-09-17,265.2799987792969
2018-08-16,275.2300109863281
2018-10-19,274.260009765625
2019-04-29,271.9800109863281
2019-01-23,273.8699951171875
2019-09-04,280.3699951171875
2018-11-20,222.6999969482422
2019-07-02,197.97000122070312
2019-05-31,207.17999267578125
2019-12-12,205.8000030517578
2020-05-18,198.9499969482422
2019-09-27,190.22999572753906
2020-03-03,191.3000030517578
2020-05-21,188.6699981689453
2019-05-14,189.36000061035156
2018-08-31,194.02999877929688
2018-07-30,190.9199981689453
2018-10-02,192.63999938964844
2019-04-12,195.0
2019-03-11,192.97000122070312
2019-02-07,192.86000061035156
2019-07-17,197.3000030517578
2019-09-19,194.60000610351562
2019-10-21,190.80999755859375
2019-12-18,191.4600067138672
2020-03-06,189.8800048828125
2019-10-03,192.0
2020-03-09,193.5
2020-05-27,192.0800018310547
2019-12-24,185.83999633789062
2020-03-12,185.07000732421875
2018-12-20,191.0
2019-08-01,190.16000366210938
2018-08-14,186.0
2018-07-13,191.9600067138672
2018-10-17,191.5800018310547
2019-05-29,188.17999267578125
2019-03-26,185.0
2019-02-22,189.7100067138672
2019-10-04,190.05999755859375
2019-11-05,191.52000427246094
2019-12-27,193.0
2020-06-02,192.47000122070312
2019-12-30,186.02000427246094
2020-03-18,186.32000732421875
2020-06-05,185.50999450683594
2019-07-15,179.30999755859375
2018-12-03,175.7899932861328
2019-06-13,177.88999938964844
2019-01-04,168.6300048828125
2018-08-29,162.89999389648438
2019-02-05,168.57000732421875
2018-11-01,167.02000427246094
2019-08-16,163.5
2019-04-10,160.10000610351562
2019-09-17,159.1199951171875
2019-10-15,164.10000610351562
2020-01-02,169.5800018310547
2020-06-08,177.13999938964844
2019-10-18,177.27000427246094
2020-03-24,179.02999877929688
2020-06-11,177.22000122070312
2020-01-08,177.02999877929688
2019-04-25,176.67999267578125
2019-07-30,171.74000549316406
2019-02-20,178.86000061035156
2018-07-11,180.47999572753906
2018-09-13,183.75999450683594
2018-10-15,181.32000732421875
2019-06-28,184.07000732421875
2018-12-18,189.16000366210938
2018-11-16,207.5
2019-10-02,218.0800018310547
2020-03-27,220.22999572753906
2020-01-10,217.49000549316406
2019-10-24,216.07000732421875
2020-03-30,218.02000427246094
2020-06-17,217.83999633789062
2020-01-14,220.39999389648438
2020-04-02,221.97999572753906
2019-01-02,219.77000427246094
2019-08-14,221.82000732421875
2018-10-30,216.85000610351562
2019-06-11,179.19000244140625
2019-05-10,184.33999633789062
2019-04-08,185.52000427246094
2018-08-27,188.1300048828125
2018-07-26,182.0
2018-09-28,187.6199951171875
2019-03-07,194.97000122070312
2019-10-30,196.50999450683594
2020-01-17,196.27000427246094
2020-06-23,190.30999755859375
2020-04-08,193.24000549316406
2020-06-26,194.0399932861328
2019-03-22,191.0800018310547
2019-01-17,189.3000030517578
2019-08-29,182.16000366210938
2018-11-14,179.52999877929688
2019-06-26,179.27000427246094
2018-09-11,179.14999389648438
2018-07-09,179.08999633789062
2018-08-10,176.3000030517578
2019-04-23,179.85000610351562
2019-09-30,172.08999633789062
2020-01-23,168.8000030517578
2019-11-08,164.08999633789062
2020-04-14,171.3300018310547
2019-11-11,172.5800018310547
2020-01-29,171.72999572753906
2020-04-17,169.69000244140625
2018-07-24,167.3300018310547
2018-09-26,172.50999450683594
2019-05-08,166.8300018310547
2019-03-05,166.52999877929688
2019-02-01,178.8300018310547
2018-12-31,178.3800048828125
2018-11-29,180.19000244140625
2019-08-12,190.60000610351562
2019-07-11,166.5
2019-09-13,170.17999267578125
2019-11-14,173.5800018310547
2020-04-20,178.8000030517578
2020-02-04,180.77000427246094
2020-04-23,182.5800018310547
2018-12-14,189.3800048828125
2019-08-27,184.24000549316406
2018-08-08,185.13999938964844
2018-10-11,179.11000061035156
2018-11-12,182.25999450683594
2019-07-26,186.0
2019-06-24,187.6999969482422
2019-05-23,186.33999633789062
2019-03-20,186.4499969482422
2019-01-15,187.80999755859375
2019-11-20,192.74000549316406
2020-02-07,175.41000366210938
2020-02-10,193.9199981689453
2020-04-29,187.19000244140625
2019-11-26,175.5
2020-02-13,169.08999633789062
2019-01-30,167.8000030517578
2018-08-23,165.0
2018-09-24,167.22000122070312
2018-11-27,170.13999938964844
2018-10-26,168.4499969482422
2019-07-09,167.38999938964844
2019-06-07,163.8800048828125
2019-05-06,167.0
2019-04-04,159.5800018310547
2019-09-11,150.10000610351562
2019-11-29,150.0
2020-05-05,151.08999633789062
2019-12-02,154.55999755859375
2020-02-19,151.80999755859375
2020-05-08,152.5800018310547
2019-05-21,152.0399932861328
2019-03-18,148.5
2018-09-07,160.0500030517578
2018-08-06,161.67999267578125
2018-10-09,143.07000732421875
2019-02-14,141.97999572753906
2018-12-12,132.1300048828125
2019-07-24,145.1999969482422
2019-09-26,136.02000427246094
2019-10-28,142.41000366210938
2019-12-05,142.1300048828125
2020-05-11,132.38999938964844
2019-07-03,136.38999938964844
2020-02-25,144.00999450683594
2020-05-14,147.39999389648438
2020-02-28,146.35000610351562
2019-08-08,146.02999877929688
2019-06-05,148.50999450683594
2018-07-20,140.9499969482422
2018-08-21,143.11000061035156
2018-10-24,142.3800048828125
2019-04-02,144.1999969482422
2019-03-01,153.0
2019-01-28,153.25999450683594
2018-12-27,156.25
2019-09-09,159.80999755859375
2020-03-02,158.25999450683594
2020-05-20,159.07000732421875
2019-12-17,160.19000244140625
2020-03-05,162.82000732421875
2019-02-12,166.0
2019-01-11,164.39999389648438
2018-12-10,167.25999450683594
2019-08-23,168.7899932861328
2018-11-08,171.88999938964844
2019-07-22,166.27999877929688
2019-06-20,166.0
2018-09-05,165.89999389648438
2019-04-17,174.97999572753906
2019-09-24,190.0
2019-12-20,182.5800018310547
2020-05-26,182.83999633789062
2019-04-30,187.58999633789062
2019-12-23,188.16000366210938
2020-03-11,188.13999938964844
2020-05-29,187.10000610351562
2019-12-26,192.7899932861328
2020-06-01,191.6699981689453
2019-05-02,183.97999572753906
2019-02-27,183.14999389648438
2018-11-23,188.8800048828125
2019-08-06,190.9499969482422
2018-07-18,192.6199951171875
2018-09-20,196.60000610351562
2018-10-22,198.02999877929688
2019-07-05,210.57000732421875
2019-06-03,210.0
2019-10-09,207.8800048828125
2019-10-11,218.52999877929688
2020-03-17,222.11000061035156
2020-06-04,226.6199951171875
2019-10-14,233.7899932861328
2020-03-20,235.4499969482422
2018-11-06,237.22999572753906
2019-06-18,250.0
2019-05-17,253.17999267578125
2019-04-15,246.41000366210938
2019-03-14,246.42999267578125
2019-01-09,239.77000427246094
2018-08-02,239.9600067138672
2018-10-05,252.49000549316406
2019-08-21,252.0399932861328
2019-10-17,254.0
2020-03-23,254.22000122070312
2020-06-10,258.8800048828125
2019-02-25,254.6699981689453
2020-01-07,252.14999389648438
2020-03-26,240.0
2019-10-23,243.33999633789062
