Dates,ABMD
2019-11-12,263.0400085449219
2020-01-30,263.5
2019-11-15,260.739990234375
2020-04-21,254.58999633789062
2019-04-16,260.8500061035156
2019-03-15,261.3900146484375
2019-02-11,268.5199890136719
2019-01-10,262.95001220703125
2019-08-22,259.1300048828125
2018-11-07,263.8999938964844
2018-08-03,266.8900146484375
2018-09-04,266.6000061035156
2019-06-19,272.7900085449219
2019-09-23,276.07000732421875
2019-11-18,270.0
2020-02-05,266.760009765625
2020-04-24,264.8399963378906
2019-03-29,265.04998779296875
2019-11-21,268.95001220703125
2020-04-27,271.739990234375
2020-02-11,271.6099853515625
2020-04-30,274.5899963378906
2019-05-01,275.9599914550781
2019-02-26,279.69000244140625
2019-01-25,270.0299987792969
2018-12-24,256.9800109863281
2019-09-06,256.04998779296875
2018-07-17,259.2699890136719
2018-09-19,262.6700134277344
2019-08-05,258.3900146484375
2019-10-08,262.489990234375
2019-12-11,261.45001220703125
2019-11-27,259.2900085449219
2020-02-14,260.5899963378906
2020-05-06,259.82000732421875
2019-01-08,257.5400085449219
2018-12-07,260.5899963378906
2019-08-20,275.0
2018-11-05,268.32000732421875
2019-07-19,264.4200134277344
2018-10-04,262.6600036621094
2019-06-17,262.4200134277344
2019-05-16,258.9700012207031
2018-08-01,262.1499938964844
2019-03-13,266.5400085449219
2019-12-03,265.4800109863281
2020-02-20,265.6600036621094
2019-12-06,261.989990234375
2020-05-12,261.54998779296875
2019-12-09,263.3999938964844
2020-02-26,266.8599853515625
2020-05-15,270.25
2019-03-28,266.6600036621094
2018-09-17,276.0299987792969
2018-08-16,275.3299865722656
2018-10-19,275.1099853515625
2019-04-29,276.4599914550781
2019-01-23,279.5199890136719
2019-09-04,285.7699890136719
2018-11-20,224.99000549316406
2019-07-02,204.82000732421875
2019-05-31,212.75
2019-12-12,209.25
2020-05-18,199.10000610351562
2019-09-27,192.94000244140625
2020-03-03,196.47000122070312
2020-05-21,193.4199981689453
2019-05-14,198.07000732421875
2018-08-31,197.67999267578125
2018-07-30,193.14999389648438
2018-10-02,194.47000122070312
2019-04-12,195.0
2019-03-11,200.42999267578125
2019-02-07,197.67999267578125
2019-07-17,200.0
2019-09-19,195.64999389648438
2019-10-21,193.24000549316406
2019-12-18,193.0399932861328
2020-03-06,194.22000122070312
2019-10-03,194.3699951171875
2020-03-09,194.35000610351562
2020-05-27,192.47000122070312
2019-12-24,186.99000549316406
2020-03-12,191.02000427246094
2018-12-20,192.3800048828125
2019-08-01,190.16000366210938
2018-08-14,192.99000549316406
2018-07-13,192.97999572753906
2018-10-17,193.52999877929688
2019-05-29,190.58999633789062
2019-03-26,191.66000366210938
2019-02-22,191.8000030517578
2019-10-04,191.3699951171875
2019-11-05,193.64999389648438
2019-12-27,196.49000549316406
2020-06-02,192.47000122070312
2019-12-30,189.27999877929688
2020-03-18,186.77000427246094
2020-06-05,185.50999450683594
2019-07-15,179.38999938964844
2018-12-03,180.42999267578125
2019-06-13,180.80999755859375
2019-01-04,169.07000732421875
2018-08-29,167.0399932861328
2019-02-05,170.97999572753906
2018-11-01,169.6699981689453
2019-08-16,164.3800048828125
2019-04-10,161.14999389648438
2019-09-17,162.5800018310547
2019-10-15,173.22000122070312
2020-01-02,177.5
2020-06-08,179.6999969482422
2019-10-18,180.19000244140625
2020-03-24,179.10000610351562
2020-06-11,178.86000061035156
2020-01-08,177.91000366210938
2019-04-25,177.52999877929688
2019-07-30,184.1699981689453
2019-02-20,183.1999969482422
2018-07-11,183.6999969482422
2018-09-13,186.25999450683594
2018-10-15,186.60000610351562
2019-06-28,184.47999572753906
2018-12-18,210.75999450683594
2018-11-16,216.97999572753906
2019-10-02,220.5500030517578
2020-03-27,220.4600067138672
2020-01-10,217.88999938964844
2019-10-24,221.85000610351562
2020-03-30,219.99000549316406
2020-06-17,221.32000732421875
2020-01-14,227.27999877929688
2020-04-02,223.72999572753906
2019-01-02,222.7899932861328
2019-08-14,224.36000061035156
2018-10-30,218.9499969482422
2019-06-11,189.08999633789062
2019-05-10,192.00999450683594
2019-04-08,188.0
2018-08-27,190.80999755859375
2018-07-26,188.88999938964844
2018-09-28,195.0500030517578
2019-03-07,202.8699951171875
2019-10-30,200.97000122070312
2020-01-17,197.8699951171875
2020-06-23,193.10000610351562
2020-04-08,194.55999755859375
2020-06-26,195.4600067138672
2019-03-22,192.11000061035156
2019-01-17,189.8300018310547
2019-08-29,185.02000427246094
2018-11-14,181.88999938964844
2019-06-26,181.77000427246094
2018-09-11,183.1300048828125
2018-07-09,179.99000549316406
2018-08-10,179.4600067138672
2019-04-23,181.10000610351562
2019-09-30,174.75
2020-01-23,168.8000030517578
2019-11-08,170.83999633789062
2020-04-14,174.39999389648438
2019-11-11,175.25
2020-01-29,172.36000061035156
2020-04-17,170.6999969482422
2018-07-24,171.19000244140625
2018-09-26,173.86000061035156
2019-05-08,169.32000732421875
2019-03-05,179.4199981689453
2019-02-01,182.44000244140625
2018-12-31,180.72999572753906
2018-11-29,183.8000030517578
2019-08-12,195.49000549316406
2019-07-11,169.97999572753906
2019-09-13,174.77000427246094
2019-11-14,178.3300018310547
2020-04-20,184.16000366210938
2020-02-04,184.9499969482422
2020-04-23,192.75
2018-12-14,191.7899932861328
2019-08-27,185.0
2018-08-08,187.5
2018-10-11,183.72000122070312
2018-11-12,187.1199951171875
2019-07-26,192.6300048828125
2019-06-24,189.39999389648438
2019-05-23,188.8300018310547
2019-03-20,190.08999633789062
2019-01-15,192.72000122070312
2019-11-20,194.3300018310547
2020-02-07,199.25999450683594
2020-02-10,194.0
2020-04-29,187.74000549316406
2019-11-26,179.25
2020-02-13,172.35000610351562
2019-01-30,167.86000061035156
2018-08-23,168.08999633789062
2018-09-24,170.91000366210938
2018-11-27,171.2100067138672
2018-10-26,169.17999267578125
2019-07-09,168.02000427246094
2019-06-07,166.27000427246094
2019-05-06,167.0
2019-04-04,161.27000427246094
2019-09-11,159.17999267578125
2019-11-29,153.38999938964844
2020-05-05,155.49000549316406
2019-12-02,158.75
2020-02-19,154.60000610351562
2020-05-08,154.77999877929688
2019-05-21,158.1699981689453
2019-03-18,159.0500030517578
2018-09-07,165.5
2018-08-06,161.67999267578125
2018-10-09,149.42999267578125
2019-02-14,142.99000549316406
2018-12-12,148.4499969482422
2019-07-24,148.4199981689453
2019-09-26,146.91000366210938
2019-10-28,145.9499969482422
2019-12-05,143.8699951171875
2020-05-11,134.74000549316406
2019-07-03,146.6699981689453
2020-02-25,152.0
2020-05-14,155.30999755859375
2020-02-28,146.52000427246094
2019-08-08,149.88999938964844
2019-06-05,151.24000549316406
2018-07-20,147.3699951171875
2018-08-21,147.4600067138672
2018-10-24,145.6999969482422
2019-04-02,150.8699951171875
2019-03-01,162.22999572753906
2019-01-28,157.47999572753906
2018-12-27,160.69000244140625
2019-09-09,159.80999755859375
2020-03-02,164.6199951171875
2020-05-20,162.82000732421875
2019-12-17,162.05999755859375
2020-03-05,166.52000427246094
2019-02-12,170.17999267578125
2019-01-11,167.77999877929688
2018-12-10,168.27999877929688
2019-08-23,171.25
2018-11-08,172.47000122070312
2019-07-22,168.50999450683594
2019-06-20,167.85000610351562
2018-09-05,171.00999450683594
2019-04-17,198.42999267578125
2019-09-24,190.0399932861328
2019-12-20,183.1199951171875
2020-05-26,189.6199951171875
2019-04-30,190.1199951171875
2019-12-23,192.3300018310547
2020-03-11,190.27999877929688
2020-05-29,197.4499969482422
2019-12-26,197.7899932861328
2020-06-01,193.52999877929688
2019-05-02,184.6199951171875
2019-02-27,187.5800018310547
2018-11-23,194.75
2019-08-06,194.3300018310547
2018-07-18,196.74000549316406
2018-09-20,198.5500030517578
2018-10-22,207.22000122070312
2019-07-05,214.39999389648438
2019-06-03,210.0
2019-10-09,218.97999572753906
2019-10-11,224.17999267578125
2020-03-17,226.85000610351562
2020-06-04,231.4199981689453
2019-10-14,242.6699981689453
2020-03-20,238.94000244140625
2018-11-06,251.8699951171875
2019-06-18,257.92999267578125
2019-05-17,253.17999267578125
2019-04-15,252.97999572753906
2019-03-14,246.42999267578125
2019-01-09,247.74000549316406
2018-08-02,246.94000244140625
2018-10-05,252.49000549316406
2019-08-21,256.0
2019-10-17,255.33999633789062
2020-03-23,260.45001220703125
2020-06-10,259.25
2019-02-25,258.82000732421875
2020-01-07,253.4199981689453
2020-03-26,242.47000122070312
2019-10-23,243.33999633789062
