Dates,ARE
2018-08-17,122.58999633789062
2019-12-04,123.23999786376953
2020-02-21,125.30999755859375
2018-12-17,125.11000061035156
2019-08-30,124.45999908447266
2018-11-15,123.93000030517578
2019-07-29,123.31999969482422
2019-06-27,123.83999633789062
2019-04-24,121.83000183105469
2018-07-10,122.83000183105469
2018-09-12,122.08999633789062
2019-02-19,120.76000213623047
2019-01-18,121.94999694824219
2020-02-24,121.58999633789062
2020-05-13,122.7699966430664
2019-12-10,122.5
2020-02-27,124.22000122070312
2019-12-13,122.37999725341797
2020-05-19,124.5
2019-03-06,125.9000015258789
2018-11-30,123.54000091552734
2019-08-13,127.08000183105469
2019-07-12,126.16999816894531
2019-06-10,125.76000213623047
2019-05-09,124.62999725341797
2018-07-25,121.29000091552734
2018-09-27,123.0
2018-10-29,122.5
2019-10-16,118.75
2019-12-16,120.23999786376953
2020-03-04,119.94000244140625
2020-05-22,117.41999816894531
2019-10-01,115.33999633789062
2019-12-19,110.27999877929688
2018-09-10,113.97000122070312
2019-05-24,114.48999786376953
2018-08-09,113.94000244140625
2019-04-22,115.23999786376953
2019-03-21,111.37000274658203
2019-01-16,112.29000091552734
2019-08-28,113.44000244140625
2018-11-13,114.13999938964844
2018-10-12,116.79000091552734
2019-06-25,117.30000305175781
2020-03-10,119.56999969482422
2020-05-28,120.33999633789062
2019-10-07,119.19000244140625
2020-03-13,120.93000030517578
2019-10-10,121.9000015258789
2020-03-16,122.75
2020-06-03,124.26000213623047
2018-11-28,124.37999725341797
2018-09-25,123.80000305175781
2018-07-23,123.25
2018-08-24,125.41000366210938
2019-07-10,126.2699966430664
2019-05-07,128.0800018310547
2019-04-05,129.36000061035156
2019-03-04,131.7100067138672
2019-01-31,130.63999938964844
2019-09-12,130.94000244140625
2019-12-31,129.75
2020-03-19,129.00999450683594
2020-01-03,132.72000122070312
2020-06-09,132.3699951171875
2019-02-15,133.6999969482422
2019-01-14,132.55999755859375
2018-07-06,134.50999450683594
2018-08-07,133.88999938964844
2018-10-10,134.86000061035156
2018-12-13,135.69000244140625
2019-08-26,134.97000122070312
2019-07-25,135.49000549316406
2019-05-22,136.72000122070312
2019-03-19,136.02000427246094
2020-01-06,136.1199951171875
2020-03-25,134.9499969482422
2020-06-12,135.88999938964844
2019-10-22,135.91000366210938
2020-01-09,136.9600067138672
2020-06-15,137.39999389648438
2019-10-25,137.5500030517578
2020-03-31,136.6999969482422
2020-06-18,137.60000610351562
2019-04-03,139.38999938964844
2018-08-22,140.14999389648438
2018-10-25,141.33999633789062
2019-01-29,141.86000061035156
2018-12-28,140.52000427246094
2018-11-26,140.22000122070312
2019-08-09,139.69000244140625
2019-07-08,140.2899932861328
2019-06-06,142.4499969482422
2019-09-10,141.72000122070312
2020-01-15,141.6699981689453
2020-04-03,143.8300018310547
2019-10-31,142.91000366210938
2020-04-06,143.22999572753906
2020-06-24,142.55999755859375
2018-11-09,141.5399932861328
2019-07-23,143.22999572753906
2019-06-21,143.52999877929688
2019-05-20,143.1300048828125
2019-04-18,143.97000122070312
2018-09-06,143.6300048828125
2018-10-08,143.1199951171875
2019-02-13,143.83999633789062
2018-12-11,143.5
2019-09-25,144.35000610351562
2020-01-21,143.66000366210938
2020-04-09,139.22000122070312
2019-11-06,136.39999389648438
2020-01-24,138.66000366210938
2020-01-27,137.50999450683594
2020-04-15,140.5399932861328
2018-12-26,142.22000122070312
2019-08-07,142.3699951171875
2019-06-04,143.32000732421875
2018-09-21,140.88999938964844
2018-07-19,142.38999938964844
2018-08-20,141.99000549316406
2018-10-23,140.9199981689453
2019-05-03,142.3000030517578
2019-04-01,141.8699951171875
2019-02-28,139.50999450683594
2019-11-12,139.77999877929688
2020-01-30,140.8000030517578
2019-11-15,142.72999572753906
2020-04-21,142.69000244140625
2019-04-16,143.85000610351562
2019-03-15,145.5399932861328
2019-02-11,146.47999572753906
2019-01-10,146.3000030517578
2019-08-22,144.82000732421875
2018-11-07,146.0500030517578
2018-08-03,145.55999755859375
2018-09-04,144.0500030517578
2019-06-19,145.33999633789062
2019-09-23,144.8300018310547
2019-11-18,144.16000366210938
2020-02-05,145.5399932861328
2020-04-24,146.41000366210938
2019-03-29,147.27000427246094
2019-11-21,147.1300048828125
2020-04-27,150.63999938964844
2020-02-11,150.66000366210938
2020-04-30,150.6999969482422
2019-05-01,150.32000732421875
2019-02-26,151.02999877929688
2019-01-25,152.0
2018-12-24,152.75999450683594
2019-09-06,151.3000030517578
2018-07-17,149.16000366210938
2018-09-19,148.74000549316406
2019-08-05,149.5500030517578
2019-10-08,149.92999267578125
2019-12-11,145.27999877929688
2019-11-27,145.6199951171875
2020-02-14,142.1699981689453
2020-05-06,138.91000366210938
2019-01-08,140.05999755859375
2018-12-07,141.08999633789062
2019-08-20,143.19000244140625
2018-11-05,144.27000427246094
2019-07-19,145.8000030517578
2018-10-04,145.0
2019-06-17,145.74000549316406
2019-05-16,147.97999572753906
2018-08-01,148.9199981689453
2019-03-13,145.24000549316406
2019-12-03,145.6999969482422
2020-02-20,145.3300018310547
2019-12-06,143.0399932861328
2020-05-12,142.99000549316406
2019-12-09,143.85000610351562
2020-02-26,141.5800018310547
2020-05-15,140.88999938964844
2019-03-28,142.38999938964844
2018-09-17,142.86000061035156
2018-08-16,143.05999755859375
2018-10-19,143.4600067138672
2019-04-29,144.14999389648438
2019-01-23,148.02000427246094
2019-09-04,146.36000061035156
2018-11-20,145.5399932861328
2019-07-02,144.8699951171875
2019-05-31,142.6699981689453
2019-12-12,144.27999877929688
2020-05-18,144.36000061035156
2019-09-27,146.4499969482422
2020-03-03,145.32000732421875
2020-05-21,142.85000610351562
2019-05-14,144.25999450683594
2018-08-31,143.16000366210938
2018-07-30,145.16000366210938
2018-10-02,148.10000610351562
2019-04-12,148.9499969482422
2019-03-11,147.83999633789062
2019-02-07,148.5500030517578
2019-07-17,149.41000366210938
2019-09-19,146.8300018310547
2019-10-21,147.24000549316406
2019-12-18,146.24000549316406
2020-03-06,147.41000366210938
2019-10-03,149.3800048828125
2020-03-09,149.83999633789062
2020-05-27,149.99000549316406
2019-12-24,152.58999633789062
2020-03-12,152.19000244140625
2018-12-20,153.11000061035156
2019-08-01,152.5500030517578
2018-08-14,151.61000061035156
2018-07-13,152.3300018310547
2018-10-17,153.3800048828125
2019-05-29,151.52000427246094
2019-03-26,153.16000366210938
2019-02-22,153.9199981689453
2019-10-04,153.02000427246094
2019-11-05,154.0399932861328
2019-12-27,153.44000244140625
2020-06-02,153.5399932861328
2019-12-30,153.14999389648438
2020-03-18,153.52000427246094
2020-06-05,155.22999572753906
2019-07-15,153.11000061035156
2018-12-03,154.0399932861328
2019-06-13,153.13999938964844
2019-01-04,151.89999389648438
2018-08-29,154.13999938964844
2019-02-05,154.8000030517578
2018-11-01,154.35000610351562
2019-08-16,153.10000610351562
2019-04-10,153.85000610351562
2019-09-17,154.1300048828125
2019-10-15,153.97000122070312
2020-01-02,153.8699951171875
2020-06-08,153.27999877929688
2019-10-18,155.27000427246094
2020-03-24,155.30999755859375
2020-06-11,156.00999450683594
2020-01-08,157.5500030517578
2019-04-25,157.13999938964844
2019-07-30,157.72999572753906
2019-02-20,159.16000366210938
2018-07-11,158.25
2018-09-13,158.8800048828125
2018-10-15,156.30999755859375
2019-06-28,159.05999755859375
2018-12-18,158.75
2018-11-16,158.4199981689453
2019-10-02,157.1999969482422
2020-03-27,155.0800018310547
2020-01-10,155.00999450683594
2019-10-24,153.8800048828125
2020-03-30,153.91000366210938
2020-06-17,155.1300048828125
2020-01-14,154.72999572753906
2020-04-02,156.60000610351562
2019-01-02,157.4600067138672
2019-08-14,158.75999450683594
2018-10-30,159.49000549316406
2019-06-11,159.33999633789062
2019-05-10,160.02999877929688
2019-04-08,159.00999450683594
2018-08-27,159.6699981689453
2018-07-26,160.80999755859375
2018-09-28,161.24000549316406
2019-03-07,162.30999755859375
2019-10-30,162.52000427246094
2020-01-17,159.61000061035156
2020-06-23,161.27999877929688
2020-04-08,160.07000732421875
2020-06-26,161.07000732421875
2019-03-22,161.94000244140625
2019-01-17,162.39999389648438
2019-08-29,162.0399932861328
2018-11-14,159.0800018310547
2019-06-26,156.85000610351562
2018-09-11,156.47000122070312
2018-07-09,156.3699951171875
2018-08-10,154.89999389648438
2019-04-23,158.13999938964844
2019-09-30,159.82000732421875
2020-01-23,159.24000549316406
2019-11-08,159.2100067138672
2020-04-14,160.10000610351562
2019-11-11,160.02999877929688
2020-01-29,160.39999389648438
2020-04-17,159.6699981689453
2018-07-24,161.5800018310547
2018-09-26,159.72999572753906
2019-05-08,160.63999938964844
2019-03-05,161.02999877929688
2019-02-01,155.75999450683594
2018-12-31,157.8300018310547
2018-11-29,157.27000427246094
2019-08-12,158.57000732421875
2019-07-11,160.77999877929688
2019-09-13,160.4600067138672
2019-11-14,162.2899932861328
2020-04-20,163.80999755859375
2020-02-04,162.89999389648438
2020-04-23,164.8000030517578
2018-12-14,163.27999877929688
2019-08-27,165.41000366210938
2018-08-08,164.66000366210938
2018-10-11,163.7899932861328
2018-11-12,164.3800048828125
2019-07-26,164.52000427246094
2019-06-24,164.47999572753906
2019-05-23,163.1999969482422
2019-03-20,164.80999755859375
2019-01-15,167.7899932861328
2019-11-20,167.92999267578125
2020-02-07,167.83999633789062
2020-02-10,167.5500030517578
2020-04-29,170.57000732421875
2019-11-26,171.64999389648438
2020-02-13,173.41000366210938
2019-01-30,173.5800018310547
2018-08-23,174.92999267578125
2018-09-24,173.85000610351562
2018-11-27,169.19000244140625
2018-10-26,168.72000122070312
2019-07-09,167.97999572753906
2019-06-07,166.74000549316406
2019-05-06,163.64999389648438
2019-04-04,163.0800018310547
2019-09-11,154.67999267578125
2019-11-29,151.8800048828125
2020-05-05,155.5800018310547
2019-12-02,157.75
2020-02-19,163.44000244140625
2020-05-08,160.94000244140625
2019-05-21,159.05999755859375
2019-03-18,148.3000030517578
2018-09-07,157.1199951171875
2018-08-06,151.38999938964844
2018-10-09,136.38999938964844
2019-02-14,147.74000549316406
2018-12-12,122.30999755859375
2019-07-24,135.17999267578125
2019-09-26,132.9499969482422
2019-10-28,132.0
2019-12-05,123.30999755859375
2020-05-11,114.91999816894531
2019-07-03,129.50999450683594
2020-02-25,133.39999389648438
2020-05-14,141.8000030517578
2020-02-28,143.47000122070312
2019-08-08,144.64999389648438
2019-06-05,137.05999755859375
2018-07-20,131.24000549316406
2018-08-21,131.3800048828125
2018-10-24,129.99000549316406
2019-04-02,137.67999267578125
2019-03-01,138.27000427246094
2019-01-28,147.44000244140625
2018-12-27,157.8000030517578
2019-09-09,147.35000610351562
2020-03-02,155.36000061035156
2020-05-20,152.00999450683594
2019-12-17,152.07000732421875
2020-03-05,155.30999755859375
2019-02-12,150.99000549316406
2019-01-11,147.39999389648438
2018-12-10,150.94000244140625
2019-08-23,147.9600067138672
2018-11-08,149.49000549316406
2019-07-22,150.77999877929688
2019-06-20,152.1699981689453
2018-09-05,156.3699951171875
2019-04-17,157.08999633789062
2019-09-24,150.99000549316406
2019-12-20,149.5800018310547
2020-05-26,152.9499969482422
2019-04-30,151.1699981689453
2019-12-23,151.49000549316406
2020-03-11,152.0
2020-05-29,151.8000030517578
2019-12-26,148.1999969482422
2020-06-01,143.4600067138672
2019-05-02,140.52999877929688
2019-02-27,141.42999267578125
2018-11-23,145.36000061035156
2019-08-06,145.30999755859375
2018-07-18,146.22000122070312
2018-09-20,145.42999267578125
2018-10-22,146.99000549316406
2019-07-05,150.52000427246094
2019-06-03,151.4499969482422
2019-10-09,155.13999938964844
2019-10-11,153.72000122070312
2020-03-17,154.10000610351562
2020-06-04,154.9600067138672
2019-10-14,154.72000122070312
2020-03-20,151.1300048828125
2018-11-06,158.58999633789062
2019-06-18,160.0800018310547
2019-05-17,160.08999633789062
2019-04-15,157.9199981689453
2019-03-14,152.38999938964844
2019-01-09,159.27000427246094
2018-08-02,165.3800048828125
2018-10-05,169.17999267578125
2019-08-21,170.92999267578125
2019-10-17,170.24000549316406
2020-03-23,165.83999633789062
2020-06-10,168.5
2019-02-25,167.33999633789062
2020-01-07,163.47999572753906
2020-03-26,166.60000610351562
2019-10-23,161.8300018310547
