Dates,ARE
2018-11-05,140.47154235839844
2019-07-19,141.96124267578125
2018-10-04,141.1822967529297
2019-06-17,141.90281677246094
2019-05-16,144.08383178710938
2018-08-01,144.99908447265625
2019-03-13,141.41598510742188
2019-12-03,141.86387634277344
2020-02-20,141.5036163330078
2019-12-06,139.27389526367188
2020-05-12,139.2252197265625
2019-12-09,140.06260681152344
2020-02-26,137.85235595703125
2020-05-15,137.1804962158203
2019-03-28,138.64100646972656
2018-09-17,139.0986328125
2018-08-16,139.2933807373047
2018-10-19,139.682861328125
2019-04-29,140.3546905517578
2019-01-23,144.12278747558594
2019-09-04,142.50648498535156
2018-11-20,141.7080841064453
2019-07-02,141.0557098388672
2019-05-31,138.91363525390625
2019-12-12,140.4812469482422
2020-05-18,140.55914306640625
2019-09-27,142.59413146972656
2020-03-03,141.49388122558594
2020-05-21,139.0889129638672
2019-05-14,140.46177673339844
2018-08-31,139.3907470703125
2018-07-30,141.3380889892578
2018-10-02,144.20068359375
2019-04-12,145.0282745361328
2019-03-11,143.94754028320312
2019-02-07,144.6388397216797
2019-07-17,145.4761962890625
2019-09-19,142.96414184570312
2019-10-21,143.3633270263672
2019-12-18,142.38966369628906
2020-03-06,143.5288543701172
2019-10-03,145.44699096679688
2020-03-09,145.89486694335938
2020-05-27,146.04092407226562
2019-12-24,148.5724639892578
2020-03-12,148.18299865722656
2018-12-20,149.0787811279297
2019-08-01,148.53350830078125
2018-08-14,147.61827087402344
2018-07-13,148.31932067871094
2018-10-17,149.34165954589844
2019-05-29,147.53062438964844
2019-03-26,149.12747192382812
2019-02-22,149.86744689941406
2019-10-04,148.99114990234375
2019-11-05,149.98428344726562
2019-12-27,149.40008544921875
2020-06-02,149.4974365234375
2019-12-30,149.11770629882812
2020-03-18,149.4779815673828
2020-06-05,151.14295959472656
2019-07-15,150.04537963867188
2018-12-03,150.95675659179688
2019-06-13,150.07476806640625
2019-01-04,148.85958862304688
2018-08-29,151.05474853515625
2019-02-05,151.70155334472656
2018-11-01,151.26055908203125
2019-08-16,150.0355682373047
2019-04-10,150.77056884765625
2019-09-17,151.0449676513672
2019-10-15,150.88815307617188
2020-01-02,150.7901611328125
2020-06-08,150.21197509765625
2019-10-18,152.1621551513672
2020-03-24,152.2013397216797
2020-06-11,152.88731384277344
2020-01-08,154.39649963378906
2019-04-25,153.9947052001953
2019-07-30,154.57290649414062
2019-02-20,155.9742889404297
2018-07-11,155.08250427246094
2018-09-13,155.69989013671875
2018-10-15,153.1813201904297
2019-06-28,155.8762664794922
2018-12-18,155.57247924804688
2018-11-16,155.24908447265625
2019-10-02,154.0535125732422
2020-03-27,151.9759521484375
2020-01-10,151.90733337402344
2019-10-24,150.7999725341797
2020-03-30,150.82936096191406
2020-06-17,152.02496337890625
2020-01-14,151.6329345703125
2020-04-02,153.4655303955078
2019-01-02,154.30831909179688
2019-08-14,155.582275390625
2018-10-30,156.2976837158203
2019-06-11,156.15066528320312
2019-05-10,156.82687377929688
2019-04-08,155.82728576660156
2018-08-27,156.47406005859375
2018-07-26,157.59124755859375
2018-09-28,158.0126495361328
2019-03-07,159.06121826171875
2019-10-30,159.2670440673828
2020-01-17,156.41526794433594
2020-06-23,158.05184936523438
2020-04-08,156.86607360839844
2020-06-26,157.84605407714844
2019-03-22,158.69863891601562
2019-01-17,159.1494140625
2019-08-29,158.796630859375
2018-11-14,155.8958740234375
2019-06-26,153.7105255126953
2018-09-11,153.33811950683594
2018-07-09,153.24012756347656
2018-08-10,151.79954528808594
2019-04-23,154.97470092773438
2019-09-30,156.62107849121094
2020-01-23,156.0526885986328
2019-11-08,156.02328491210938
2020-04-14,156.89547729492188
2019-11-11,156.82687377929688
2020-01-29,157.189453125
2020-04-17,157.4853515625
2018-07-24,159.3692169189453
2018-09-26,157.54452514648438
2019-05-08,158.4420928955078
2019-03-05,158.8267364501953
2019-02-01,153.6288604736328
2018-12-31,155.6705322265625
2018-11-29,155.11819458007812
2019-08-12,156.40040588378906
2019-07-11,158.58016967773438
2019-09-13,158.26455688476562
2019-11-14,160.06948852539062
2020-04-20,161.56871032714844
2020-02-04,160.67115783691406
2020-04-23,162.545166015625
2018-12-14,161.0459747314453
2019-08-27,163.14682006835938
2018-08-08,162.40708923339844
2018-10-11,161.54898071289062
2018-11-12,162.1309051513672
2019-07-26,162.2689971923828
2019-06-24,162.2295379638672
2019-05-23,160.96705627441406
2019-03-20,162.55502319335938
2019-01-15,165.4942626953125
2019-11-20,165.63232421875
2020-02-07,165.54356384277344
2020-02-10,165.25755310058594
2020-04-29,168.23622131347656
2019-11-26,169.3014373779297
2020-02-13,171.03736877441406
2019-01-30,171.2050323486328
2018-08-23,172.53656005859375
2018-09-24,171.47134399414062
2018-11-27,166.87510681152344
2018-10-26,166.41152954101562
2019-07-09,165.68165588378906
2019-06-07,164.4586181640625
2019-05-06,161.41090393066406
2019-04-04,160.84869384765625
2019-09-11,152.56361389160156
2019-11-29,149.80194091796875
2020-05-05,153.45132446289062
2019-12-02,155.59161376953125
2020-02-19,161.2037811279297
2020-05-08,158.73797607421875
2019-05-21,156.88369750976562
2019-03-18,146.2709197998047
2018-09-07,154.97024536132812
2018-08-06,149.31863403320312
2018-10-09,134.52386474609375
2019-02-14,145.7185821533203
2018-12-12,120.63652038574219
2019-07-24,133.33042907714844
2019-09-26,131.1309356689453
2019-10-28,130.19393920898438
2019-12-05,121.62284088134766
2020-05-11,113.3476333618164
2019-07-03,127.73800659179688
2020-02-25,131.5747833251953
2020-05-14,139.85986328125
2020-02-28,141.5070037841797
2019-08-08,143.70252990722656
2019-06-05,136.16224670410156
2018-07-20,130.38037109375
2018-08-21,130.5194549560547
2018-10-24,129.13856506347656
2019-04-02,136.77818298339844
2019-03-01,137.36431884765625
2019-01-28,146.47425842285156
2018-12-27,156.7664031982422
2019-09-09,146.38485717773438
2020-03-02,154.34237670898438
2020-05-20,151.01431274414062
2019-12-17,151.07394409179688
2020-03-05,154.29270935058594
2019-02-12,150.00100708007812
2019-01-11,146.43450927734375
2018-12-10,149.9513397216797
2019-08-23,146.99085998535156
2018-11-08,148.51083374023438
2019-07-22,149.79237365722656
2019-06-20,151.17327880859375
2018-09-05,155.34576416015625
2019-04-17,156.06105041503906
2019-09-24,150.00100708007812
2019-12-20,148.60023498535156
2020-05-26,151.9481658935547
2019-04-30,150.17982482910156
2019-12-23,150.49774169921875
2020-03-11,151.00439453125
2020-05-29,150.80569458007812
2019-12-26,147.22927856445312
2020-06-01,142.5203399658203
2019-05-02,139.60951232910156
2019-02-27,140.5036163330078
2018-11-23,144.4078826904297
2019-08-06,144.3582000732422
2018-07-18,145.2622528076172
2018-09-20,144.4774169921875
2018-10-22,146.02720642089844
2019-07-05,149.53408813476562
2019-06-03,150.45799255371094
2019-10-09,154.1238250732422
2019-10-11,152.71311950683594
2020-03-17,153.09063720703125
2020-06-04,153.94500732421875
2019-10-14,153.70657348632812
2020-03-20,150.1400909423828
2018-11-06,157.5512237548828
2019-06-18,159.03146362304688
2019-05-17,159.04139709472656
2019-04-15,156.88560485839844
2019-03-14,151.39183044433594
2019-01-09,158.22677612304688
2018-08-02,164.2967529296875
2018-10-05,168.0718536376953
2019-08-21,169.81039428710938
2019-10-17,169.1249237060547
2020-03-23,164.7537384033203
2020-06-10,167.3963165283203
2019-02-25,166.24391174316406
2020-01-07,162.40919494628906
2020-03-26,165.50875854492188
2019-10-23,160.77000427246094
