Dates,AMAT
2018-06-20,48.58000183105469
2018-06-21,48.9900016784668
2018-06-25,47.959999084472656
2018-06-22,46.709999084472656
2018-06-26,46.66999816894531
2018-06-27,45.25
2018-06-28,45.290000915527344
2018-06-29,46.189998626708984
2018-07-02,45.68000030517578
2018-07-03,44.79999923706055
2018-07-05,45.439998626708984
2018-07-16,46.130001068115234
2018-09-18,46.52000045776367
2019-01-24,46.7400016784668
2019-09-05,45.20000076293945
2018-11-21,45.68000030517578
2020-01-13,46.130001068115234
2020-04-01,46.310001373291016
2020-06-19,47.29999923706055
2019-10-29,48.279998779296875
2020-01-16,46.66999816894531
2020-06-22,46.7599983215332
2018-10-03,46.43000030517578
2018-07-31,45.90999984741211
2019-03-12,45.959999084472656
2019-02-08,47.16999816894531
2019-01-07,48.29999923706055
2018-12-06,47.90999984741211
2019-08-19,48.630001068115234
2019-07-18,47.970001220703125
2019-05-15,48.11000061035156
2019-09-20,48.84000015258789
2019-11-01,49.47999954223633
2020-04-07,49.630001068115234
2020-06-25,50.18000030517578
2020-06-16,49.15999984741211
2019-11-04,48.130001068115234
2020-01-22,48.25
2019-11-07,48.380001068115234
2020-04-13,47.5099983215332
2019-07-01,47.43000030517578
2019-05-30,43.77000045776367
2018-08-15,43.529998779296875
2018-10-18,43.7599983215332
2019-03-27,42.9900016784668
2019-01-22,42.790000915527344
2018-12-21,42.72999954223633
2019-09-03,43.75
2018-11-19,43.400001525878906
2019-08-02,43.099998474121094
2020-01-28,43.13999938964844
2020-04-16,43.02000045776367
2019-11-13,42.619998931884766
2020-01-31,42.5
2018-12-04,40.27000045776367
2018-11-02,39.849998474121094
2019-07-16,39.599998474121094
2018-08-30,39.18000030517578
2018-10-01,38.38999938964844
2019-06-14,38.88999938964844
2019-05-13,39.099998474121094
2019-04-11,38.70000076293945
2019-02-06,39.189998626708984
2019-09-18,39.040000915527344
2020-02-03,39.38999938964844
2020-04-22,39.630001068115234
2019-11-19,39.099998474121094
2020-02-06,38.58000183105469
2019-11-22,38.2599983215332
2019-03-25,38.349998474121094
2019-02-21,38.650001525878906
2018-12-19,38.34000015258789
2018-07-12,38.900001525878906
2018-09-14,38.91999816894531
2018-08-13,37.88999938964844
2018-10-16,37.2400016784668
2019-07-31,36.59000015258789
2019-05-28,35.720001220703125
2019-04-26,34.43000030517578
2020-04-28,32.790000915527344
2019-11-25,33.689998626708984
2020-02-12,33.43000030517578
2020-05-01,34.7599983215332
2020-05-04,34.959999084472656
2019-06-12,33.91999816894531
2019-04-09,34.290000915527344
2019-03-08,33.529998779296875
2019-02-04,33.52000045776367
2018-07-27,31.809999465942383
2018-08-28,32.63999938964844
2019-01-03,32.36000061035156
2019-08-15,31.1200008392334
2018-10-31,32.41999816894531
2019-09-16,32.880001068115234
2020-02-18,35.349998474121094
2020-05-07,35.27000045776367
2018-08-17,34.31999969482422
2019-12-04,34.869998931884766
2020-02-21,35.25
2018-12-17,34.939998626708984
2019-08-30,34.279998779296875
2018-11-15,32.619998931884766
2019-07-29,33.4900016784668
2019-06-27,33.58000183105469
2019-04-24,35.02000045776367
2018-07-10,35.400001525878906
2018-09-12,34.41999816894531
2019-02-19,35.77000045776367
2019-01-18,35.189998626708984
2020-02-24,35.04999923706055
2020-05-13,36.0099983215332
2019-12-10,36.0
2020-02-27,37.11000061035156
2019-12-13,36.540000915527344
2020-05-19,37.279998779296875
2019-03-06,38.34000015258789
2018-11-30,35.43000030517578
2019-08-13,34.689998626708984
2019-07-12,33.63999938964844
2019-06-10,34.16999816894531
2019-05-09,34.02000045776367
2018-07-25,34.20000076293945
2018-09-27,33.709999084472656
2018-10-29,32.650001525878906
2019-10-16,32.66999816894531
2019-12-16,33.279998779296875
2020-03-04,31.530000686645508
2020-05-22,30.899999618530273
2019-10-01,30.309999465942383
2019-12-19,28.989999771118164
2018-09-10,30.639999389648438
2019-05-24,31.549999237060547
2018-08-09,32.380001068115234
2019-04-22,32.7400016784668
2019-03-21,33.47999954223633
2019-01-16,31.540000915527344
2019-08-28,33.70000076293945
2018-11-13,34.29999923706055
2018-10-12,32.90999984741211
2019-06-25,34.29999923706055
2020-03-10,34.7599983215332
2020-05-28,34.779998779296875
2019-10-07,33.86000061035156
2020-03-13,33.75
2019-10-10,33.63999938964844
2020-03-16,34.540000915527344
2020-06-03,35.709999084472656
2018-11-28,34.439998626708984
2018-09-25,34.310001373291016
2018-07-23,37.81999969482422
2018-08-24,39.189998626708984
2019-07-10,38.70000076293945
2019-05-07,38.20000076293945
2019-04-05,39.599998474121094
2019-03-04,39.08000183105469
2019-01-31,39.310001373291016
2019-09-12,38.900001525878906
2019-12-31,39.119998931884766
2020-03-19,40.279998779296875
2020-01-03,39.91999816894531
2020-06-09,39.779998779296875
2019-02-15,39.900001525878906
2019-01-14,40.689998626708984
2018-07-06,40.849998474121094
2018-08-07,40.709999084472656
2018-10-10,39.099998474121094
2018-12-13,39.29999923706055
2019-08-26,39.0
2019-07-25,38.83000183105469
2019-05-22,39.43000030517578
2019-03-19,39.65999984741211
2020-01-06,39.58000183105469
2020-03-25,38.779998779296875
2020-06-12,38.34000015258789
2019-10-22,38.560001373291016
2020-01-09,39.08000183105469
2020-06-15,38.93000030517578
2019-10-25,38.06999969482422
2020-03-31,37.56999969482422
2020-06-18,37.7400016784668
2019-04-03,38.5099983215332
2018-08-22,38.709999084472656
2018-10-25,38.599998474121094
2019-01-29,38.93000030517578
2018-12-28,40.38999938964844
2018-11-26,40.0
2019-08-09,40.369998931884766
2019-07-08,39.56999969482422
2019-06-06,41.33000183105469
2019-09-10,39.86000061035156
2020-01-15,39.400001525878906
2020-04-03,39.630001068115234
2019-10-31,38.93000030517578
2020-04-06,38.5099983215332
2020-06-24,39.65999984741211
2018-11-09,41.130001068115234
2019-07-23,40.9900016784668
2019-06-21,42.43000030517578
2019-05-20,42.619998931884766
2019-04-18,43.040000915527344
2018-09-06,42.91999816894531
2018-10-08,42.0099983215332
2019-02-13,42.16999816894531
2018-12-11,42.470001220703125
2019-09-25,42.9900016784668
2020-01-21,42.709999084472656
2020-04-09,43.720001220703125
2019-11-06,43.88999938964844
2020-01-24,43.95000076293945
2020-01-27,43.790000915527344
2020-04-15,43.83000183105469
2018-12-26,44.459999084472656
2019-08-07,44.45000076293945
2019-06-04,44.65999984741211
2018-09-21,44.2400016784668
2018-07-19,44.06999969482422
2018-08-20,43.380001068115234
2018-10-23,43.70000076293945
2019-05-03,43.959999084472656
2019-04-01,43.11000061035156
2019-02-28,42.04999923706055
2019-11-12,41.58000183105469
2020-01-30,40.939998626708984
2019-11-15,40.79999923706055
2020-04-21,39.09000015258789
2019-04-16,40.0099983215332
2019-03-15,41.5
2019-02-11,41.65999984741211
2019-01-10,42.70000076293945
2019-08-22,40.349998474121094
2018-11-07,41.27000045776367
2018-08-03,40.4900016784668
2018-09-04,39.939998626708984
2019-06-19,39.5
2019-09-23,39.0099983215332
2019-11-18,39.369998931884766
2020-02-05,39.75
2020-04-24,38.689998626708984
2019-03-29,38.779998779296875
2019-11-21,40.41999816894531
2020-04-27,40.59000015258789
2020-02-11,41.380001068115234
2020-04-30,41.5099983215332
2019-05-01,43.13999938964844
2019-02-26,43.75
2019-01-25,41.5
2018-12-24,41.650001525878906
2019-09-06,41.22999954223633
2018-07-17,40.5
2018-09-19,42.310001373291016
2019-08-05,42.529998779296875
2019-10-08,43.209999084472656
2019-12-11,42.959999084472656
2019-11-27,42.33000183105469
2020-02-14,41.97999954223633
2020-05-06,43.58000183105469
2019-01-08,44.689998626708984
2018-12-07,44.90999984741211
2019-08-20,45.68000030517578
2018-11-05,44.65999984741211
2019-07-19,44.66999816894531
2018-10-04,43.97999954223633
2019-06-17,43.45000076293945
2019-05-16,43.970001220703125
2018-08-01,44.720001220703125
2019-03-13,45.279998779296875
2019-12-03,46.5099983215332
2020-02-20,46.279998779296875
2019-12-06,46.0099983215332
2020-05-12,46.220001220703125
2019-12-09,48.16999816894531
2020-02-26,47.810001373291016
2020-05-15,50.72999954223633
2019-03-28,51.029998779296875
2018-09-17,52.13999938964844
2018-08-16,50.81999969482422
2018-10-19,50.7400016784668
2019-04-29,50.66999816894531
2019-01-23,50.72999954223633
2019-09-04,49.369998931884766
2018-11-20,48.470001220703125
2019-07-02,47.54999923706055
2019-05-31,45.459999084472656
2019-12-12,46.33000183105469
2020-05-18,46.68000030517578
2019-09-27,47.86000061035156
2020-03-03,47.150001525878906
2020-05-21,46.459999084472656
2019-05-14,48.060001373291016
2018-08-31,46.709999084472656
2018-07-30,47.15999984741211
2018-10-02,46.630001068115234
2019-04-12,47.099998474121094
2019-03-11,46.72999954223633
2019-02-07,46.83000183105469
2019-07-17,47.029998779296875
2019-09-19,45.119998931884766
2019-10-21,45.61000061035156
2019-12-18,45.5099983215332
2020-03-06,45.900001525878906
2019-10-03,47.310001373291016
2020-03-09,48.02000045776367
2020-05-27,47.61000061035156
2019-12-24,49.5099983215332
2020-03-12,50.349998474121094
2018-12-20,50.099998474121094
2019-08-01,50.65999984741211
2018-08-14,50.189998626708984
2018-07-13,51.560001373291016
2018-10-17,51.25
2019-05-29,51.349998474121094
2019-03-26,50.91999816894531
2019-02-22,51.20000076293945
2019-10-04,52.09000015258789
2019-11-05,51.68000030517578
2019-12-27,50.959999084472656
2020-06-02,51.7599983215332
2019-12-30,51.15999984741211
2020-03-18,51.93000030517578
2020-06-05,52.150001525878906
2019-07-15,49.43000030517578
2018-12-03,49.900001525878906
2019-06-13,50.02000045776367
2019-01-04,49.459999084472656
2018-08-29,49.63999938964844
2019-02-05,50.880001068115234
2018-11-01,50.650001525878906
2019-08-16,49.310001373291016
2019-04-10,50.84000015258789
2019-09-17,51.0099983215332
2019-10-15,51.75
2020-01-02,51.939998626708984
2020-06-08,52.90999984741211
2019-10-18,51.560001373291016
2020-03-24,52.13999938964844
2020-06-11,51.68000030517578
2020-01-08,52.63999938964844
2019-04-25,51.97999954223633
2019-07-30,50.529998779296875
2019-02-20,55.06999969482422
2018-07-11,55.720001220703125
2018-09-13,56.95000076293945
2018-10-15,55.52000045776367
2019-06-28,55.209999084472656
2018-12-18,54.2599983215332
2018-11-16,55.459999084472656
2019-10-02,55.7400016784668
2020-03-27,55.880001068115234
2020-01-10,55.81999969482422
2019-10-24,55.939998626708984
2020-03-30,56.029998779296875
2020-06-17,56.59000015258789
2020-01-14,56.41999816894531
2020-04-02,57.119998931884766
2019-01-02,56.959999084472656
2019-08-14,62.060001373291016
2018-10-30,62.349998474121094
2019-06-11,60.939998626708984
2019-05-10,59.650001525878906
2019-04-08,56.439998626708984
2018-08-27,55.939998626708984
2018-07-26,58.279998779296875
2018-09-28,57.56999969482422
2019-03-07,58.290000915527344
2019-10-30,57.900001525878906
2020-01-17,56.70000076293945
2020-06-23,55.34000015258789
2020-04-08,56.09000015258789
2020-06-26,55.84000015258789
2019-03-22,56.599998474121094
2019-01-17,56.599998474121094
2019-08-29,56.619998931884766
2018-11-14,59.040000915527344
2019-06-26,60.36000061035156
2018-09-11,59.869998931884766
2018-07-09,59.959999084472656
2018-08-10,60.790000915527344
2019-04-23,60.380001068115234
2019-09-30,60.66999816894531
2020-01-23,61.810001373291016
2019-11-08,61.08000183105469
2020-04-14,61.5
2019-11-11,61.310001373291016
2020-01-29,61.16999816894531
2020-04-17,60.93000030517578
2018-07-24,61.040000915527344
2018-09-26,62.20000076293945
2019-05-08,61.209999084472656
2019-03-05,59.88999938964844
2019-02-01,61.619998931884766
2018-12-31,61.58000183105469
2018-11-29,61.970001220703125
2019-08-12,61.470001220703125
2019-07-11,61.810001373291016
2019-09-13,62.349998474121094
2019-11-14,61.93000030517578
2020-04-20,63.209999084472656
2020-02-04,62.849998474121094
2020-04-23,63.20000076293945
2018-12-14,63.88999938964844
2019-08-27,63.88999938964844
2018-08-08,62.0
2018-10-11,59.04999923706055
2018-11-12,60.189998626708984
2019-07-26,59.81999969482422
2019-06-24,60.25
2019-05-23,57.9900016784668
2019-03-20,59.720001220703125
2019-01-15,63.0099983215332
2019-11-20,63.79999923706055
2020-02-07,63.189998626708984
2020-02-10,61.709999084472656
2020-04-29,62.91999816894531
2019-11-26,64.44999694824219
2020-02-13,65.37000274658203
2019-01-30,67.37000274658203
2018-08-23,66.8499984741211
2018-09-24,65.16000366210938
2018-11-27,67.41000366210938
2018-10-26,66.4000015258789
2019-07-09,64.2699966430664
2019-06-07,61.08000183105469
2019-05-06,58.86000061035156
2019-04-04,59.810001373291016
2019-09-11,57.0
2019-11-29,58.119998931884766
2020-05-05,60.15999984741211
2019-12-02,58.040000915527344
2020-02-19,60.52000045776367
2020-05-08,59.130001068115234
2019-05-21,57.790000915527344
2019-03-18,52.06999969482422
2018-09-07,56.16999816894531
2018-08-06,52.4900016784668
2018-10-09,45.11000061035156
2019-02-14,50.88999938964844
2018-12-12,40.529998779296875
2019-07-24,44.86000061035156
2019-09-26,39.18000030517578
2019-10-28,40.189998626708984
2019-12-05,37.9900016784668
2020-05-11,40.16999816894531
2019-07-03,45.13999938964844
2020-02-25,44.72999954223633
2020-05-14,49.20000076293945
2020-02-28,45.04999923706055
2019-08-08,47.29999923706055
2019-06-05,45.81999969482422
2018-07-20,43.29999923706055
2018-08-21,43.2400016784668
2018-10-24,42.279998779296875
2019-04-02,46.150001525878906
2019-03-01,47.560001373291016
2019-01-28,51.459999084472656
2018-12-27,49.59000015258789
2019-09-09,49.880001068115234
2020-03-02,52.470001220703125
2020-05-20,50.369998931884766
2019-12-17,52.22999954223633
2020-03-05,53.20000076293945
2019-02-12,50.630001068115234
2019-01-11,48.33000183105469
2018-12-10,52.11000061035156
2019-08-23,50.900001525878906
2018-11-08,51.7400016784668
2019-07-22,51.029998779296875
2019-06-20,50.41999816894531
2018-09-05,54.34000015258789
2019-04-17,49.68000030517578
2019-09-24,46.88999938964844
2019-12-20,47.58000183105469
2020-05-26,48.849998474121094
2019-04-30,50.5
2019-12-23,51.25
2020-03-11,53.810001373291016
2020-05-29,54.0099983215332
2019-12-26,52.33000183105469
2020-06-01,51.4900016784668
2019-05-02,54.43000030517578
2019-02-27,52.040000915527344
2018-11-23,54.36000061035156
2019-08-06,55.470001220703125
2018-07-18,56.880001068115234
2018-09-20,55.02000045776367
2018-10-22,54.38999938964844
2019-07-05,55.13999938964844
2019-06-03,56.400001525878906
2019-10-09,54.66999816894531
2019-10-11,56.18000030517578
2020-03-17,55.689998626708984
2020-06-04,55.790000915527344
2019-10-14,57.810001373291016
2020-03-20,58.130001068115234
2018-11-06,60.189998626708984
2019-06-18,59.900001525878906
2019-05-17,59.790000915527344
2019-04-15,59.86000061035156
2019-03-14,55.40999984741211
2019-01-09,56.54999923706055
2018-08-02,57.04999923706055
2018-10-05,58.540000915527344
2019-08-21,60.0
2019-10-17,60.380001068115234
2020-03-23,60.95000076293945
2020-06-10,61.27000045776367
2019-02-25,60.84000015258789
2020-01-07,59.970001220703125
2020-03-26,59.97999954223633
2019-10-23,58.380001068115234
