Dates,AMAT
2018-06-20,48.75
2018-06-21,49.59000015258789
2018-06-25,49.400001525878906
2018-06-22,47.0
2018-06-26,47.15999984741211
2018-06-27,46.91999816894531
2018-06-28,44.959999084472656
2018-06-29,45.72999954223633
2018-07-02,45.099998474121094
2018-07-03,45.7599983215332
2018-07-05,45.40999984741211
2018-07-16,45.459999084472656
2018-09-18,46.2599983215332
2019-01-24,46.529998779296875
2019-09-05,46.04999923706055
2018-11-21,45.34000015258789
2020-01-13,45.59000015258789
2020-04-01,46.040000915527344
2020-06-19,45.95000076293945
2019-10-29,48.970001220703125
2020-01-16,47.709999084472656
2020-06-22,46.66999816894531
2018-10-03,46.29999923706055
2018-07-31,46.61000061035156
2019-03-12,45.790000915527344
2019-02-08,46.0
2019-01-07,48.630001068115234
2018-12-06,48.279998779296875
2019-08-19,48.36000061035156
2019-07-18,48.88999938964844
2019-05-15,47.38999938964844
2019-09-20,48.189998626708984
2019-11-01,49.08000183105469
2020-04-07,49.790000915527344
2020-06-25,49.599998474121094
2020-06-16,48.959999084472656
2019-11-04,48.18000030517578
2020-01-22,48.060001373291016
2019-11-07,48.41999816894531
2020-04-13,47.849998474121094
2019-07-01,47.9900016784668
2019-05-30,44.77000045776367
2018-08-15,43.79999923706055
2018-10-18,43.34000015258789
2019-03-27,43.52000045776367
2019-01-22,42.810001373291016
2018-12-21,42.84000015258789
2019-09-03,42.959999084472656
2018-11-19,43.22999954223633
2019-08-02,43.310001373291016
2020-01-28,42.900001525878906
2020-04-16,43.119998931884766
2019-11-13,42.84000015258789
2020-01-31,42.29999923706055
2018-12-04,41.97999954223633
2018-11-02,40.0
2019-07-16,40.099998474121094
2018-08-30,39.13999938964844
2018-10-01,38.130001068115234
2019-06-14,38.779998779296875
2019-05-13,38.90999984741211
2019-04-11,38.95000076293945
2019-02-06,38.849998474121094
2019-09-18,39.38999938964844
2020-02-03,39.279998779296875
2020-04-22,39.33000183105469
2019-11-19,39.2400016784668
2020-02-06,39.150001525878906
2019-11-22,38.099998474121094
2019-03-25,38.310001373291016
2019-02-21,38.27000045776367
2018-12-19,38.5
2018-07-12,38.33000183105469
2018-09-14,39.150001525878906
2018-08-13,38.56999969482422
2018-10-16,37.81999969482422
2019-07-31,37.0
2019-05-28,36.529998779296875
2019-04-26,35.0
2020-04-28,34.36000061035156
2019-11-25,33.849998474121094
2020-02-12,33.439998626708984
2020-05-01,33.900001525878906
2020-05-04,36.02000045776367
2019-06-12,34.79999923706055
2019-04-09,34.16999816894531
2019-03-08,34.38999938964844
2019-02-04,32.11000061035156
2018-07-27,33.099998474121094
2018-08-28,32.209999084472656
2019-01-03,31.709999084472656
2019-08-15,32.650001525878906
2018-10-31,31.200000762939453
2019-09-16,32.900001525878906
2020-02-18,32.97999954223633
2020-05-07,35.810001373291016
2018-08-17,35.31999969482422
2019-12-04,34.15999984741211
2020-02-21,35.2599983215332
2018-12-17,34.79999923706055
2019-08-30,34.5
2018-11-15,33.72999954223633
2019-07-29,32.95000076293945
2019-06-27,33.79999923706055
2019-04-24,33.31999969482422
2018-07-10,32.150001525878906
2018-09-12,35.2400016784668
2019-02-19,33.34000015258789
2019-01-18,36.16999816894531
2020-02-24,34.86000061035156
2020-05-13,35.56999969482422
2019-12-10,35.650001525878906
2020-02-27,36.36000061035156
2019-12-13,36.790000915527344
2020-05-19,36.470001220703125
2019-03-06,38.29999923706055
2018-11-30,38.0
2019-08-13,34.630001068115234
2019-07-12,34.45000076293945
2019-06-10,33.63999938964844
2019-05-09,34.7599983215332
2018-07-25,34.59000015258789
2018-09-27,34.45000076293945
2018-10-29,33.189998626708984
2019-10-16,32.52000045776367
2019-12-16,33.06999969482422
2020-03-04,32.72999954223633
2020-05-22,31.899999618530273
2019-10-01,30.889999389648438
2019-12-19,30.0
2018-09-10,29.3799991607666
2019-05-24,30.219999313354492
2018-08-09,31.65999984741211
2019-04-22,32.709999084472656
2019-03-21,32.040000915527344
2019-01-16,32.72999954223633
2019-08-28,32.2599983215332
2018-11-13,33.79999923706055
2018-10-12,34.720001220703125
2019-06-25,33.31999969482422
2020-03-10,34.08000183105469
2020-05-28,34.41999816894531
2019-10-07,34.189998626708984
2020-03-13,34.09000015258789
2019-10-10,33.91999816894531
2020-03-16,33.5
2020-06-03,34.959999084472656
2018-11-28,35.31999969482422
2018-09-25,34.709999084472656
2018-07-23,36.18000030517578
2018-08-24,38.529998779296875
2019-07-10,37.619998931884766
2019-05-07,39.27000045776367
2019-04-05,38.61000061035156
2019-03-04,39.279998779296875
2019-01-31,39.08000183105469
2019-09-12,39.15999984741211
2019-12-31,38.880001068115234
2020-03-19,39.290000915527344
2020-01-03,39.72999954223633
2020-06-09,39.29999923706055
2019-02-15,39.970001220703125
2019-01-14,40.380001068115234
2018-07-06,40.959999084472656
2018-08-07,40.70000076293945
2018-10-10,40.0
2018-12-13,39.0
2019-08-26,39.150001525878906
2019-07-25,39.0
2019-05-22,38.88999938964844
2019-03-19,39.91999816894531
2020-01-06,39.529998779296875
2020-03-25,39.29999923706055
2020-06-12,38.47999954223633
2019-10-22,38.65999984741211
2020-01-09,38.970001220703125
2020-06-15,39.18000030517578
2019-10-25,38.880001068115234
2020-03-31,37.95000076293945
2020-06-18,36.84000015258789
2019-04-03,37.95000076293945
2018-08-22,38.70000076293945
2018-10-25,38.939998626708984
2019-01-29,38.70000076293945
2018-12-28,39.349998474121094
2018-11-26,40.40999984741211
2019-08-09,40.20000076293945
2019-07-08,40.380001068115234
2019-06-06,39.790000915527344
2019-09-10,41.040000915527344
2020-01-15,39.689998626708984
2020-04-03,39.83000183105469
2019-10-31,39.66999816894531
2020-04-06,38.91999816894531
2020-06-24,39.060001373291016
2018-11-09,40.29999923706055
2019-07-23,41.0
2019-06-21,41.65999984741211
2019-05-20,42.06999969482422
2019-04-18,43.0
2018-09-06,42.93000030517578
2018-10-08,42.54999923706055
2019-02-13,41.90999984741211
2018-12-11,42.43000030517578
2019-09-25,43.0
2020-01-21,42.75
2020-04-09,43.099998474121094
2019-11-06,44.349998474121094
2020-01-24,44.0099983215332
2020-01-27,43.86000061035156
2020-04-15,43.79999923706055
2018-12-26,43.90999984741211
2019-08-07,45.15999984741211
2019-06-04,43.599998474121094
2018-09-21,44.56999969482422
2018-07-19,44.150001525878906
2018-08-20,44.040000915527344
2018-10-23,43.18000030517578
2019-05-03,44.029998779296875
2019-04-01,42.40999984741211
2019-02-28,42.2599983215332
2019-11-12,41.70000076293945
2020-01-30,40.77000045776367
2019-11-15,40.81999969482422
2020-04-21,39.2599983215332
2019-04-16,39.529998779296875
2019-03-15,40.40999984741211
2019-02-11,41.29999923706055
2019-01-10,43.349998474121094
2019-08-22,41.79999923706055
2018-11-07,41.18000030517578
2018-08-03,40.75
2018-09-04,39.650001525878906
2019-06-19,40.27000045776367
2019-09-23,39.810001373291016
2019-11-18,38.720001220703125
2020-02-05,39.45000076293945
2020-04-24,39.20000076293945
2019-03-29,38.970001220703125
2019-11-21,39.52000045776367
2020-04-27,40.79999923706055
2020-02-11,40.540000915527344
2020-04-30,41.599998474121094
2019-05-01,42.0
2019-02-26,43.90999984741211
2019-01-25,42.63999938964844
2018-12-24,41.61000061035156
2019-09-06,40.959999084472656
2018-07-17,41.11000061035156
2018-09-19,40.93000030517578
2019-08-05,42.689998626708984
2019-10-08,43.7400016784668
2019-12-11,42.900001525878906
2019-11-27,42.90999984741211
2020-02-14,42.25
2020-05-06,43.0
2019-01-08,43.88999938964844
2018-12-07,45.130001068115234
2019-08-20,46.630001068115234
2018-11-05,45.11000061035156
2019-07-19,44.52000045776367
2018-10-04,44.2400016784668
2019-06-17,43.15999984741211
2019-05-16,43.22999954223633
2018-08-01,44.5
2019-03-13,45.06999969482422
2019-12-03,45.36000061035156
2020-02-20,46.849998474121094
2019-12-06,46.0
2020-05-12,46.2599983215332
2019-12-09,46.470001220703125
2020-02-26,48.310001373291016
2020-05-15,49.31999969482422
2019-03-28,50.63999938964844
2018-09-17,50.9900016784668
2018-08-16,51.720001220703125
2018-10-19,50.88999938964844
2019-04-29,50.459999084472656
2019-01-23,50.060001373291016
2019-09-04,50.529998779296875
2018-11-20,49.439998626708984
2019-07-02,48.0
2019-05-31,46.20000076293945
2019-12-12,46.41999816894531
2020-05-18,46.040000915527344
2019-09-27,47.09000015258789
2020-03-03,47.540000915527344
2020-05-21,46.97999954223633
2019-05-14,46.43000030517578
2018-08-31,46.95000076293945
2018-07-30,47.0
2018-10-02,45.959999084472656
2019-04-12,47.599998474121094
2019-03-11,46.93000030517578
2019-02-07,47.20000076293945
2019-07-17,47.13999938964844
2019-09-19,46.5099983215332
2019-10-21,46.0
2019-12-18,46.0
2020-03-06,45.400001525878906
2019-10-03,46.65999984741211
2020-03-09,47.54999923706055
2020-05-27,47.63999938964844
2019-12-24,48.56999969482422
2020-03-12,50.459999084472656
2018-12-20,50.470001220703125
2019-08-01,50.290000915527344
2018-08-14,50.380001068115234
2018-07-13,50.43000030517578
2018-10-17,51.650001525878906
2019-05-29,51.7400016784668
2019-03-26,50.72999954223633
2019-02-22,50.54999923706055
2019-10-04,51.2599983215332
2019-11-05,52.4900016784668
2019-12-27,51.900001525878906
2020-06-02,50.849998474121094
2019-12-30,52.02000045776367
2020-03-18,50.650001525878906
2020-06-05,52.16999816894531
2019-07-15,51.119998931884766
2018-12-03,49.75
2019-06-13,50.40999984741211
2019-01-04,49.369998931884766
2018-08-29,49.41999816894531
2019-02-05,50.0099983215332
2018-11-01,50.81999969482422
2019-08-16,50.150001525878906
2019-04-10,50.119998931884766
2019-09-17,50.66999816894531
2019-10-15,52.15999984741211
2020-01-02,51.810001373291016
2020-06-08,52.06999969482422
2019-10-18,51.880001068115234
2020-03-24,52.459999084472656
2020-06-11,52.220001220703125
2020-01-08,52.189998626708984
2019-04-25,52.650001525878906
2019-07-30,51.290000915527344
2019-02-20,52.939998626708984
2018-07-11,54.900001525878906
2018-09-13,56.029998779296875
2018-10-15,56.68000030517578
2019-06-28,55.33000183105469
2018-12-18,55.189998626708984
2018-11-16,54.93000030517578
2019-10-02,56.02000045776367
2020-03-27,56.09000015258789
2020-01-10,55.599998474121094
2019-10-24,56.310001373291016
2020-03-30,55.70000076293945
2020-06-17,55.77000045776367
2020-01-14,57.0
2020-04-02,56.11000061035156
2019-01-02,57.13999938964844
2019-08-14,60.33000183105469
2018-10-30,61.88999938964844
2019-06-11,62.290000915527344
2019-05-10,60.029998779296875
2019-04-08,56.63999938964844
2018-08-27,56.560001373291016
2018-07-26,56.619998931884766
2018-09-28,58.27000045776367
2019-03-07,57.88999938964844
2019-10-30,58.09000015258789
2020-01-17,58.13999938964844
2020-06-23,55.18000030517578
2020-04-08,56.40999984741211
2020-06-26,56.33000183105469
2019-03-22,56.75
2019-01-17,57.119998931884766
2019-08-29,57.16999816894531
2018-11-14,56.81999969482422
2019-06-26,59.02000045776367
2018-09-11,60.0099983215332
2018-07-09,61.0
2018-08-10,60.45000076293945
2019-04-23,60.81999969482422
2019-09-30,60.56999969482422
2020-01-23,61.209999084472656
2019-11-08,61.95000076293945
2020-04-14,61.369998931884766
2019-11-11,61.61000061035156
2020-01-29,61.59000015258789
2020-04-17,61.349998474121094
2018-07-24,60.68000030517578
2018-09-26,62.0
2019-05-08,60.689998626708984
2019-03-05,59.849998474121094
2019-02-01,60.27000045776367
2018-12-31,61.70000076293945
2018-11-29,62.20000076293945
2019-08-12,62.529998779296875
2019-07-11,61.47999954223633
2019-09-13,62.09000015258789
2019-11-14,62.29999923706055
2020-04-20,62.59000015258789
2020-02-04,63.790000915527344
2020-04-23,62.7400016784668
2018-12-14,63.70000076293945
2019-08-27,64.12999725341797
2018-08-08,64.80000305175781
2018-10-11,59.95000076293945
2018-11-12,59.7599983215332
2019-07-26,60.06999969482422
2019-06-24,61.540000915527344
2019-05-23,59.81999969482422
2019-03-20,58.68000030517578
2019-01-15,61.40999984741211
2019-11-20,63.97999954223633
2020-02-07,64.0199966430664
2020-02-10,62.84000015258789
2020-04-29,61.08000183105469
2019-11-26,63.599998474121094
2020-02-13,64.93000030517578
2019-01-30,66.75
2018-08-23,67.45999908447266
2018-09-24,64.2300033569336
2018-11-27,66.5
2018-10-26,67.0
2019-07-09,65.91000366210938
2019-06-07,61.130001068115234
2019-05-06,61.91999816894531
2019-04-04,59.58000183105469
2019-09-11,57.20000076293945
2019-11-29,54.189998626708984
2020-05-05,58.70000076293945
2019-12-02,59.970001220703125
2020-02-19,59.439998626708984
2020-05-08,58.560001373291016
2019-05-21,57.0
2019-03-18,52.810001373291016
2018-09-07,54.400001525878906
2018-08-06,54.279998779296875
2018-10-09,48.779998779296875
2019-02-14,48.66999816894531
2018-12-12,44.04999923706055
2019-07-24,41.7599983215332
2019-09-26,40.56999969482422
2019-10-28,38.68000030517578
2019-12-05,41.4900016784668
2020-05-11,38.63999938964844
2019-07-03,44.2400016784668
2020-02-25,44.93000030517578
2020-05-14,46.22999954223633
2020-02-28,47.70000076293945
2019-08-08,45.400001525878906
2019-06-05,47.16999816894531
2018-07-20,43.83000183105469
2018-08-21,42.5
2018-10-24,43.459999084472656
2019-04-02,44.84000015258789
2019-03-01,48.0
2019-01-28,48.630001068115234
2018-12-27,52.0
2019-09-09,49.29999923706055
2020-03-02,51.40999984741211
2020-05-20,51.310001373291016
2019-12-17,51.869998931884766
2020-03-05,53.63999938964844
2019-02-12,52.099998474121094
2019-01-11,49.900001525878906
2018-12-10,50.099998474121094
2019-08-23,51.75
2018-11-08,51.220001220703125
2019-07-22,52.5
2019-06-20,51.90999984741211
2018-09-05,51.83000183105469
2019-04-17,53.45000076293945
2019-09-24,48.08000183105469
2019-12-20,46.560001373291016
2020-05-26,48.83000183105469
2019-04-30,49.9900016784668
2019-12-23,51.459999084472656
