Dates,AMAT
2019-03-06,14371100.0
2018-11-30,21733000.0
2019-08-13,17391700.0
2019-07-12,15636700.0
2019-06-10,10337700.0
2019-05-09,13436900.0
2018-07-25,11895500.0
2018-09-27,9675800.0
2018-10-29,10822900.0
2019-10-16,12262100.0
2019-12-16,13636700.0
2020-03-04,14660000.0
2020-05-22,16178300.0
2019-10-01,24879500.0
2019-12-19,10464900.0
2018-09-10,13325600.0
2019-05-24,10920200.0
2018-08-09,13042900.0
2019-04-22,9697100.0
2019-03-21,11106300.0
2019-01-16,21580700.0
2019-08-28,15631800.0
2018-11-13,13868800.0
2018-10-12,12485300.0
2019-06-25,11757100.0
2020-03-10,7573600.0
2020-05-28,6449600.0
2019-10-07,9552400.0
2020-03-13,6593600.0
2019-10-10,6778900.0
2020-03-16,10260700.0
2020-06-03,11332700.0
2018-11-28,10047400.0
2018-09-25,9560200.0
2018-07-23,21529900.0
2018-08-24,17553400.0
2019-07-10,12459600.0
2019-05-07,8754600.0
2019-04-05,12546200.0
2019-03-04,11588900.0
2019-01-31,11091000.0
2019-09-12,12458400.0
2019-12-31,13240200.0
2020-03-19,21058100.0
2020-01-03,13395500.0
2020-06-09,9891300.0
2019-02-15,9969500.0
2019-01-14,8911900.0
2018-07-06,10134200.0
2018-08-07,13938400.0
2018-10-10,22396300.0
2018-12-13,12353100.0
2019-08-26,9575900.0
2019-07-25,7178800.0
2019-05-22,8149300.0
2019-03-19,8064800.0
2020-01-06,6159300.0
2020-03-25,14038500.0
2020-06-12,9785100.0
2019-10-22,7852900.0
2020-01-09,20810700.0
2020-06-15,12449100.0
2019-10-25,12557800.0
2020-03-31,9831700.0
2020-06-18,8174400.0
2019-04-03,7199500.0
2018-08-22,6267600.0
2018-10-25,6404400.0
2019-01-29,9491100.0
2018-12-28,23021500.0
2018-11-26,7670800.0
2019-08-09,7134500.0
2019-07-08,7772400.0
2019-06-06,13135700.0
2019-09-10,9468300.0
2020-01-15,6710200.0
2020-04-03,8138100.0
2019-10-31,7737600.0
2020-04-06,8298300.0
2020-06-24,9221500.0
2018-11-09,11731000.0
2019-07-23,8688600.0
2019-06-21,13204800.0
2019-05-20,8472800.0
2019-04-18,8502800.0
2018-09-06,6314200.0
2018-10-08,7412500.0
2019-02-13,5442400.0
2018-12-11,6577500.0
2019-09-25,4923500.0
2020-01-21,5739300.0
2020-04-09,9881100.0
2019-11-06,8290900.0
2020-01-24,6122100.0
2020-01-27,4672200.0
2020-04-15,6703900.0
2018-12-26,10613300.0
2019-08-07,9547000.0
2019-06-04,7203900.0
2018-09-21,5847300.0
2018-07-19,10447200.0
2018-08-20,9388100.0
2018-10-23,12709000.0
2019-05-03,7375400.0
2019-04-01,11824300.0
2019-02-28,9898300.0
2019-11-12,7709200.0
2020-01-30,11580600.0
2019-11-15,9025500.0
2020-04-21,10724700.0
2019-04-16,8370100.0
2019-03-15,12051000.0
2019-02-11,11932500.0
2019-01-10,20218200.0
2019-08-22,21371800.0
2018-11-07,8949900.0
2018-08-03,5897500.0
2018-09-04,8459800.0
2019-06-19,8541800.0
2019-09-23,10715500.0
2019-11-18,10137000.0
2020-02-05,7491700.0
2020-04-24,8394900.0
2019-03-29,7795300.0
2019-11-21,14138900.0
2020-04-27,10143400.0
2020-02-11,8101700.0
2020-04-30,6391200.0
2019-05-01,9651700.0
2019-02-26,10536500.0
2019-01-25,10059800.0
2018-12-24,6979500.0
2019-09-06,7695100.0
2018-07-17,12453300.0
2018-09-19,11291800.0
2019-08-05,9333000.0
2019-10-08,8633300.0
2019-12-11,12096400.0
2019-11-27,10997100.0
2020-02-14,9637900.0
2020-05-06,10023900.0
2019-01-08,8894400.0
2018-12-07,15599700.0
2019-08-20,11475900.0
2018-11-05,13869000.0
2019-07-19,5559100.0
2018-10-04,6618200.0
2019-06-17,9733000.0
2019-05-16,12432400.0
2018-08-01,7184700.0
2019-03-13,8128500.0
2019-12-03,9030900.0
2020-02-20,6723200.0
2019-12-06,6671000.0
2020-05-12,8459900.0
2019-12-09,14577900.0
2020-02-26,9415200.0
2020-05-15,21604000.0
2019-03-28,10063900.0
2018-09-17,11289800.0
2018-08-16,8301000.0
2018-10-19,5737600.0
2019-04-29,4485700.0
2019-01-23,4666300.0
2019-09-04,8334800.0
2018-11-20,11076800.0
2019-07-02,8093900.0
2019-05-31,12069900.0
2019-12-12,7428200.0
2020-05-18,7591400.0
2019-09-27,6122900.0
2020-03-03,5293200.0
2020-05-21,7105200.0
2019-05-14,9013700.0
2018-08-31,7212300.0
2018-07-30,8256800.0
2018-10-02,17658200.0
2019-04-12,8860000.0
2019-03-11,7753800.0
2019-02-07,5198200.0
2019-07-17,4280700.0
2019-09-19,11614800.0
2019-10-21,5715200.0
2019-12-18,5926900.0
2020-03-06,4811500.0
2019-10-03,6786700.0
2020-03-09,7819300.0
2020-05-27,7145800.0
2019-12-24,10227700.0
2020-03-12,10415400.0
2018-12-20,6913400.0
2019-08-01,6653800.0
2018-08-14,7304000.0
2018-07-13,8100400.0
2018-10-17,6251800.0
2019-05-29,6052700.0
2019-03-26,5164300.0
2019-02-22,5435500.0
2019-10-04,7880200.0
2019-11-05,5951300.0
2019-12-27,11287300.0
2020-06-02,4511200.0
2019-12-30,7074000.0
2020-03-18,5381400.0
2020-06-05,4848600.0
2019-07-15,11206000.0
2018-12-03,6674800.0
2019-06-13,7727000.0
2019-01-04,6426000.0
2018-08-29,6519300.0
2019-02-05,4596700.0
2018-11-01,5257200.0
2019-08-16,5706200.0
2019-04-10,6279400.0
2019-09-17,5330200.0
2019-10-15,6801000.0
2020-01-02,3395600.0
2020-06-08,8052200.0
2019-10-18,8383000.0
2020-03-24,5150400.0
2020-06-11,6419100.0
2020-01-08,5738200.0
2019-04-25,4442600.0
2019-07-30,8493800.0
2019-02-20,18652600.0
2018-07-11,8567800.0
2018-09-13,8755200.0
2018-10-15,6353600.0
2019-06-28,4246700.0
2018-12-18,6741600.0
2018-11-16,5899000.0
2019-10-02,4150500.0
2020-03-27,3857900.0
2020-01-10,3965900.0
2019-10-24,4486900.0
2020-03-30,3313900.0
2020-06-17,5651000.0
2020-01-14,5115400.0
2020-04-02,5703000.0
2019-01-02,8236000.0
2019-08-14,28389000.0
2018-10-30,10413100.0
2019-06-11,9886800.0
2019-05-10,12037600.0
2019-04-08,13935300.0
2018-08-27,8627700.0
2018-07-26,11193700.0
2018-09-28,10254000.0
2019-03-07,5701700.0
2019-10-30,2905800.0
2020-01-17,6159400.0
2020-06-23,7671700.0
2020-04-08,6564400.0
2020-06-26,5291000.0
2019-03-22,6033500.0
2019-01-17,4729500.0
2019-08-29,6329100.0
2018-11-14,8839700.0
2019-06-26,9280400.0
2018-09-11,6172600.0
2018-07-09,6430100.0
2018-08-10,7848000.0
2019-04-23,6525100.0
2019-09-30,6002700.0
2020-01-23,15663100.0
2019-11-08,5840900.0
2020-04-14,1624100.0
2019-11-11,2960600.0
2020-01-29,3314500.0
2020-04-17,3566400.0
2018-07-24,3878200.0
2018-09-26,6647900.0
2019-05-08,5415200.0
2019-03-05,8586000.0
2019-02-01,7970400.0
2018-12-31,4364400.0
2018-11-29,5713500.0
2019-08-12,4456100.0
2019-07-11,4111100.0
2019-09-13,7998000.0
2019-11-14,6314100.0
2020-04-20,5733800.0
2020-02-04,6327800.0
2020-04-23,5777400.0
2018-12-14,5598700.0
2019-08-27,6540700.0
2018-08-08,8007500.0
2018-10-11,9350600.0
2018-11-12,6228100.0
2019-07-26,6515300.0
2019-06-24,9656100.0
2019-05-23,10132200.0
2019-03-20,7850000.0
2019-01-15,12322100.0
2019-11-20,8252100.0
2020-02-07,4870600.0
2020-02-10,6093200.0
2020-04-29,5121100.0
2019-11-26,6203800.0
2020-02-13,11592200.0
2019-01-30,21742700.0
2018-08-23,8104000.0
2018-09-24,10208500.0
2018-11-27,8502600.0
2018-10-26,7535900.0
2019-07-09,9658100.0
2019-06-07,11223700.0
2019-05-06,9942500.0
2019-04-04,10851500.0
2019-09-11,15737200.0
2019-11-29,14945300.0
2020-05-05,10795200.0
2019-12-02,14036600.0
2020-02-19,7925800.0
2020-05-08,9842500.0
2019-05-21,8958500.0
2019-03-18,10305900.0
2018-09-07,10107400.0
2018-08-06,12974200.0
2018-10-09,18043700.0
2019-02-14,15539300.0
2018-12-12,13763000.0
2019-07-24,16361200.0
2019-09-26,18870000.0
2019-10-28,13066600.0
2019-12-05,13967100.0
2020-05-11,15138400.0
2019-07-03,16338500.0
2020-02-25,11550700.0
2020-05-14,11864900.0
2020-02-28,10624200.0
2019-08-08,7839200.0
2019-06-05,11068000.0
2018-07-20,10665900.0
2018-08-21,8764600.0
2018-10-24,9488600.0
2019-04-02,12046500.0
2019-03-01,11962600.0
2019-01-28,14429000.0
2018-12-27,11659100.0
2019-09-09,5750000.0
2020-03-02,8025500.0
2020-05-20,7206700.0
2019-12-17,8878100.0
2020-03-05,9367600.0
2019-02-12,7041200.0
2019-01-11,9359600.0
2018-12-10,7790200.0
2019-08-23,9048300.0
2018-11-08,7665000.0
2019-07-22,6587400.0
2019-06-20,7759500.0
2018-09-05,8946300.0
2019-04-17,14437700.0
2019-09-24,13583100.0
2019-12-20,7798000.0
2020-05-26,8220600.0
2019-04-30,8594600.0
2019-12-23,6645600.0
2020-03-11,8089500.0
2020-05-29,8205300.0
2019-12-26,7479000.0
2020-06-01,8696600.0
2019-05-02,15839000.0
2019-02-27,20755900.0
2018-11-23,11300600.0
2019-08-06,10535600.0
2018-07-18,9824100.0
2018-09-20,7467200.0
2018-10-22,7121000.0
2019-07-05,7757600.0
2019-06-03,9071600.0
2019-10-09,7234100.0
2019-10-11,10820200.0
2020-03-17,5374800.0
2020-06-04,6998700.0
2019-10-14,8026700.0
2020-03-20,7456900.0
2018-11-06,8349700.0
2019-06-18,5528700.0
2019-05-17,6184300.0
2019-04-15,5319800.0
2019-03-14,9386800.0
2019-01-09,8532800.0
2018-08-02,7221000.0
2018-10-05,9718000.0
2019-08-21,8332300.0
2019-10-17,5674000.0
2020-03-23,10092800.0
2020-06-10,5379900.0
2019-02-25,7264900.0
2020-01-07,7937300.0
2020-03-26,6298900.0
2019-10-23,12786500.0
