Dates,C
2008-08-27,268.20001220703125
2008-06-12,264.0
2007-09-27,255.0
2007-05-22,260.29998779296875
2007-03-19,247.6999969482422
2007-04-20,244.10000610351562
2007-07-25,237.1999969482422
2008-03-05,237.0
2007-11-30,232.10000610351562
2007-10-29,232.89999389648438
2008-05-08,238.10000610351562
2008-06-09,232.1999969482422
2008-06-18,228.0
2007-11-13,221.3000030517578
2007-03-02,212.5
2007-04-03,217.5
2007-06-06,212.39999389648438
2007-10-12,220.39999389648438
2007-09-10,215.3000030517578
2007-08-09,222.6999969482422
2008-04-21,217.0
2008-03-20,216.39999389648438
2008-01-16,213.5
2008-06-24,212.89999389648438
2008-03-03,210.39999389648438
2008-01-31,201.5
2007-04-18,195.0
2007-06-21,203.89999389648438
2007-11-28,194.8000030517578
2007-09-25,202.0
2007-08-24,204.10000610351562
2007-07-23,212.0
2008-04-04,201.3000030517578
2008-05-06,205.0
2008-06-30,197.39999389648438
2008-07-03,194.0
2007-08-07,185.5
2007-07-06,191.3000030517578
2008-03-18,180.60000610351562
2008-02-15,178.10000610351562
2007-02-28,171.89999389648438
2007-05-03,165.6999969482422
2007-06-04,172.6999969482422
2008-01-14,169.60000610351562
2007-12-13,170.5
2007-10-10,165.1999969482422
2008-07-09,174.60000610351562
2007-11-26,161.0
2007-10-25,158.60000610351562
2007-08-22,167.60000610351562
2008-04-02,149.89999389648438
2007-05-18,151.3000030517578
2007-03-15,171.5
2007-04-16,198.0
2007-06-19,199.39999389648438
2008-01-29,190.39999389648438
2007-12-28,206.3000030517578
2008-07-15,211.1999969482422
2008-02-11,192.10000610351562
2008-07-18,188.1999969482422
2008-07-21,169.5
2008-02-13,189.0
2007-12-11,184.0
2007-11-09,189.5
2007-10-08,185.3000030517578
2007-09-06,193.6999969482422
2007-03-30,196.39999389648438
2007-05-01,192.89999389648438
2008-04-17,184.10000610351562
2008-05-19,192.39999389648438
2008-06-20,196.89999389648438
2008-07-24,184.1999969482422
2007-08-20,177.3000030517578
2007-07-19,183.60000610351562
2008-03-31,186.5
2008-02-28,175.6999969482422
2007-12-26,172.0
2007-10-23,171.0
2007-03-13,180.1999969482422
2007-05-16,180.0
2007-09-21,177.3000030517578
2008-05-02,180.10000610351562
2008-07-30,184.6999969482422
2008-08-05,188.5
