Dates,C
2007-10-31,15337300.0
2007-08-28,7650600.0
2007-07-27,7337000.0
2008-04-08,8925000.0
2008-03-07,7866900.0
2007-03-21,8466100.0
2007-05-24,7752800.0
2007-06-25,6947500.0
2008-02-04,7969200.0
2008-06-03,5511900.0
2008-08-21,7262300.0
2008-06-06,8057300.0
2007-05-07,14507700.0
2007-04-05,6733500.0
2007-07-10,6071000.0
2007-06-08,6873300.0
2008-02-19,8548800.0
2008-01-18,9738800.0
2007-12-17,7506400.0
2007-11-15,5772800.0
2007-09-12,14899700.0
2008-04-23,8451400.0
2008-08-27,7742000.0
2008-06-12,6301300.0
2007-09-27,7915900.0
2007-05-22,8845600.0
2007-03-19,7901500.0
2007-04-20,8607600.0
2007-07-25,6880400.0
2008-03-05,6703800.0
2007-11-30,6436000.0
2007-10-29,7078400.0
2008-05-08,6731600.0
2008-06-09,5895800.0
2008-06-18,8973900.0
2007-11-13,11344900.0
2007-03-02,9170000.0
2007-04-03,6554800.0
2007-06-06,6872700.0
2007-10-12,7037300.0
2007-09-10,7268600.0
2007-08-09,5354900.0
2008-04-21,6272600.0
2008-03-20,7202800.0
2008-01-16,9114500.0
2008-06-24,8783600.0
2008-03-03,11425000.0
2008-01-31,11079800.0
2007-04-18,9880000.0
2007-06-21,10889200.0
2007-11-28,9807600.0
2007-09-25,6811900.0
2007-08-24,7399800.0
2007-07-23,7084300.0
2008-04-04,8570300.0
2008-05-06,15174500.0
2008-06-30,15160300.0
2008-07-03,8781200.0
2007-08-07,9313500.0
2007-07-06,12029100.0
2008-03-18,17332100.0
2008-02-15,12647400.0
2007-02-28,12464700.0
2007-05-03,13829600.0
2007-06-04,8926000.0
2008-01-14,5799800.0
2007-12-13,11539100.0
2007-10-10,10540400.0
2008-07-09,10100000.0
2007-11-26,10426300.0
2007-10-25,13624300.0
2007-08-22,11873800.0
2008-04-02,18911800.0
2007-05-18,15887200.0
2007-03-15,19573700.0
2007-04-16,21382400.0
2007-06-19,11700600.0
2008-01-29,13879600.0
2007-12-28,15657500.0
2008-07-15,11753700.0
2008-02-11,10217800.0
2008-07-18,12169000.0
2008-07-21,14725500.0
2008-02-13,10627900.0
2007-12-11,8496700.0
2007-11-09,8412700.0
2007-10-08,8680000.0
2007-09-06,9247800.0
2007-03-30,6739200.0
2007-05-01,10084500.0
2008-04-17,8209700.0
2008-05-19,7413100.0
2008-06-20,8300400.0
2008-07-24,9338300.0
2007-08-20,6408700.0
2007-07-19,6483200.0
2008-03-31,7440300.0
2008-02-28,7837200.0
2007-12-26,8571700.0
2007-10-23,6095100.0
2007-03-13,6242400.0
2007-05-16,6156400.0
2007-09-21,5032100.0
2008-05-02,5632700.0
2008-07-30,8076000.0
2008-08-05,5246000.0
