Dates,ADM
2018-06-20,46.16999816894531
2018-06-21,46.0
2018-06-25,46.529998779296875
2018-06-22,46.2599983215332
2018-06-26,46.22999954223633
2018-06-27,46.27000045776367
2018-06-28,46.189998626708984
2018-06-29,45.83000183105469
2018-07-02,45.22999954223633
2018-07-03,45.65999984741211
2018-07-05,46.34000015258789
2018-07-16,46.709999084472656
2018-09-18,47.27000045776367
2019-01-24,47.939998626708984
2019-09-05,47.849998474121094
2018-11-21,47.900001525878906
2020-01-13,47.56999969482422
2020-04-01,47.16999816894531
2020-06-19,47.720001220703125
2019-10-29,47.310001373291016
2020-01-16,47.25
2020-06-22,47.119998931884766
2018-10-03,47.22999954223633
2018-07-31,47.29999923706055
2019-03-12,47.2400016784668
2019-02-08,47.709999084472656
2019-01-07,47.61000061035156
2018-12-06,47.349998474121094
2019-08-19,48.2599983215332
2019-07-18,48.11000061035156
2019-05-15,49.34000015258789
2019-09-20,49.95000076293945
2019-11-01,50.060001373291016
2020-04-07,50.25
2020-06-25,49.970001220703125
2020-06-16,50.2400016784668
2019-11-04,49.869998931884766
2020-01-22,49.31999969482422
2019-11-07,49.939998626708984
2020-04-13,49.439998626708984
2019-07-01,50.150001525878906
2019-05-30,50.54999923706055
2018-08-15,50.77000045776367
2018-10-18,50.7400016784668
2019-03-27,50.5
2019-01-22,50.5099983215332
2018-12-21,50.70000076293945
2019-09-03,50.779998779296875
2018-11-19,50.45000076293945
2019-08-02,50.400001525878906
2020-01-28,50.380001068115234
2020-04-16,50.400001525878906
2019-11-13,50.08000183105469
2020-01-31,49.83000183105469
2018-12-04,49.40999984741211
2018-11-02,49.310001373291016
2019-07-16,49.70000076293945
2018-08-30,49.75
2018-10-01,49.88999938964844
2019-06-14,50.0
2019-05-13,50.040000915527344
2019-04-11,49.779998779296875
2019-02-06,49.619998931884766
2019-09-18,49.939998626708984
2020-02-03,50.33000183105469
2020-04-22,50.31999969482422
2019-11-19,49.619998931884766
2020-02-06,49.63999938964844
2019-11-22,49.349998474121094
2019-03-25,49.45000076293945
2019-02-21,50.27000045776367
2018-12-19,50.11000061035156
2018-07-12,50.40999984741211
2018-09-14,50.45000076293945
2018-08-13,50.459999084472656
2018-10-16,51.06999969482422
2019-07-31,51.790000915527344
2019-05-28,51.45000076293945
2019-04-26,50.13999938964844
2020-04-28,48.66999816894531
2019-11-25,48.83000183105469
2020-02-12,49.040000915527344
2020-05-01,49.29999923706055
2020-05-04,49.029998779296875
2019-06-12,49.209999084472656
2019-04-09,49.540000915527344
2019-03-08,48.90999984741211
2019-02-04,49.060001373291016
2018-07-27,47.75
2018-08-28,47.900001525878906
2019-01-03,46.459999084472656
2019-08-15,47.0099983215332
2018-10-31,48.0
2019-09-16,47.25
2020-02-18,48.720001220703125
2020-05-07,48.0
2018-08-17,48.099998474121094
2019-12-04,47.33000183105469
2020-02-21,48.29999923706055
2018-12-17,48.56999969482422
2019-08-30,48.2599983215332
2018-11-15,47.939998626708984
2019-07-29,48.02000045776367
2019-06-27,46.599998474121094
2019-04-24,46.130001068115234
2018-07-10,46.380001068115234
2018-09-12,46.310001373291016
2019-02-19,45.65999984741211
2019-01-18,45.599998474121094
2020-02-24,45.20000076293945
2020-05-13,45.52000045776367
2019-12-10,46.06999969482422
2020-02-27,46.0
2019-12-13,46.040000915527344
2020-05-19,46.02000045776367
2019-03-06,46.84000015258789
2018-11-30,45.61000061035156
2019-08-13,45.529998779296875
2019-07-12,44.459999084472656
2019-06-10,44.59000015258789
2019-05-09,44.54999923706055
2018-07-25,45.189998626708984
2018-09-27,44.93000030517578
2018-10-29,44.61000061035156
2019-10-16,43.380001068115234
2019-12-16,42.84000015258789
2020-03-04,42.400001525878906
2020-05-22,41.22999954223633
2019-10-01,40.79999923706055
2019-12-19,39.619998931884766
2018-09-10,40.66999816894531
2019-05-24,40.959999084472656
2018-08-09,40.779998779296875
2019-04-22,40.970001220703125
2019-03-21,40.95000076293945
2019-01-16,40.77000045776367
2019-08-28,41.709999084472656
2018-11-13,41.91999816894531
2018-10-12,42.70000076293945
2019-06-25,43.06999969482422
2020-03-10,43.369998931884766
2020-05-28,43.15999984741211
2019-10-07,42.849998474121094
2020-03-13,43.47999954223633
2019-10-10,43.29999923706055
2020-03-16,43.40999984741211
2020-06-03,44.2599983215332
2018-11-28,43.560001373291016
2018-09-25,43.709999084472656
2018-07-23,43.66999816894531
2018-08-24,43.720001220703125
2019-07-10,44.16999816894531
2019-05-07,44.209999084472656
2019-04-05,44.689998626708984
2019-03-04,44.900001525878906
2019-01-31,44.88999938964844
2019-09-12,44.4900016784668
2019-12-31,41.849998474121094
2020-03-19,41.869998931884766
2020-01-03,41.400001525878906
2020-06-09,41.7599983215332
2019-02-15,42.0099983215332
2019-01-14,42.34000015258789
2018-07-06,42.400001525878906
2018-08-07,42.2400016784668
2018-10-10,41.97999954223633
2018-12-13,41.849998474121094
2019-08-26,41.970001220703125
2019-07-25,42.56999969482422
2019-05-22,42.4900016784668
2019-03-19,42.43000030517578
2020-01-06,42.31999969482422
2020-03-25,42.619998931884766
2020-06-12,42.5
2019-10-22,42.43000030517578
2020-01-09,42.2400016784668
2020-06-15,42.25
2019-10-25,42.130001068115234
2020-03-31,42.16999816894531
2020-06-18,41.91999816894531
2019-04-03,42.84000015258789
2018-08-22,42.90999984741211
2018-10-25,43.27000045776367
2019-01-29,43.349998474121094
2018-12-28,43.18000030517578
2018-11-26,42.47999954223633
2019-08-09,43.0099983215332
2019-07-08,42.29999923706055
2019-06-06,42.880001068115234
2019-09-10,42.619998931884766
2020-01-15,42.349998474121094
2020-04-03,42.290000915527344
2019-10-31,42.4900016784668
2020-04-06,42.720001220703125
2020-06-24,43.130001068115234
2018-11-09,42.68000030517578
2019-07-23,42.2599983215332
2019-06-21,42.220001220703125
2019-05-20,42.72999954223633
2019-04-18,42.93000030517578
2018-09-06,43.09000015258789
2018-10-08,42.779998779296875
2019-02-13,43.2400016784668
2018-12-11,43.290000915527344
2019-09-25,43.380001068115234
2020-01-21,43.34000015258789
2020-04-09,42.97999954223633
2019-11-06,43.040000915527344
2020-01-24,42.7599983215332
2020-01-27,42.65999984741211
2020-04-15,42.70000076293945
2018-12-26,42.779998779296875
2019-08-07,41.720001220703125
2019-06-04,40.90999984741211
2018-09-21,43.27000045776367
2018-07-19,44.599998474121094
2018-08-20,44.06999969482422
2018-10-23,43.540000915527344
2019-05-03,43.66999816894531
2019-04-01,43.09000015258789
2019-02-28,42.709999084472656
2019-11-12,42.41999816894531
2020-01-30,42.560001373291016
2019-11-15,42.43000030517578
2020-04-21,40.689998626708984
2019-04-16,40.849998474121094
2019-03-15,40.97999954223633
2019-02-11,41.2599983215332
2019-01-10,40.68000030517578
2019-08-22,39.81999969482422
2018-11-07,40.18000030517578
2018-08-03,39.91999816894531
2018-09-04,39.209999084472656
2019-06-19,39.15999984741211
2019-09-23,38.58000183105469
2019-11-18,38.540000915527344
2020-02-05,38.459999084472656
2020-04-24,38.31999969482422
2019-03-29,38.97999954223633
2019-11-21,39.630001068115234
2020-04-27,39.27000045776367
2020-02-11,39.709999084472656
2020-04-30,39.58000183105469
2019-05-01,40.060001373291016
2019-02-26,40.16999816894531
2019-01-25,40.720001220703125
2018-12-24,41.0099983215332
2019-09-06,40.790000915527344
2018-07-17,40.7400016784668
2018-09-19,41.20000076293945
2019-08-05,40.709999084472656
2019-10-08,41.29999923706055
2019-12-11,41.08000183105469
2019-11-27,40.72999954223633
2020-02-14,40.41999816894531
2020-05-06,40.5
2019-01-08,40.56999969482422
2018-12-07,40.79999923706055
2019-08-20,41.400001525878906
2018-11-05,41.4900016784668
2019-07-19,41.869998931884766
2018-10-04,41.939998626708984
2019-06-17,41.84000015258789
2019-05-16,41.77000045776367
2018-08-01,41.79999923706055
2019-03-13,41.72999954223633
2019-12-03,41.91999816894531
2020-02-20,41.7400016784668
2019-12-06,40.81999969482422
2020-05-12,40.310001373291016
2019-12-09,40.15999984741211
2020-02-26,40.25
2020-05-15,40.380001068115234
2019-03-28,40.540000915527344
2018-09-17,40.56999969482422
2018-08-16,40.68000030517578
2018-10-19,40.59000015258789
2019-04-29,40.900001525878906
2019-01-23,40.95000076293945
2019-09-04,41.08000183105469
2018-11-20,41.150001525878906
2019-07-02,40.06999969482422
2019-05-31,37.779998779296875
2019-12-12,37.41999816894531
2020-05-18,37.279998779296875
2019-09-27,38.29999923706055
2020-03-03,38.36000061035156
2020-05-21,37.400001525878906
2019-05-14,37.7599983215332
2018-08-31,36.77000045776367
2018-07-30,36.7599983215332
2018-10-02,37.84000015258789
2019-04-12,38.029998779296875
2019-03-11,37.47999954223633
2019-02-07,37.689998626708984
2019-07-17,37.93000030517578
2019-09-19,37.43000030517578
2019-10-21,37.810001373291016
2019-12-18,37.41999816894531
2020-03-06,37.56999969482422
2019-10-03,37.72999954223633
2020-03-09,38.04999923706055
2020-05-27,37.9900016784668
2019-12-24,38.2400016784668
2020-03-12,38.630001068115234
2018-12-20,38.709999084472656
2019-08-01,39.66999816894531
2018-08-14,40.290000915527344
2018-07-13,41.04999923706055
2018-10-17,41.45000076293945
2019-05-29,41.630001068115234
2019-03-26,41.959999084472656
2019-02-22,41.790000915527344
2019-10-04,41.66999816894531
2019-11-05,40.900001525878906
2019-12-27,40.900001525878906
2020-06-02,40.400001525878906
2019-12-30,39.93000030517578
2020-03-18,40.47999954223633
2020-06-05,40.86000061035156
2019-07-15,40.939998626708984
2018-12-03,41.06999969482422
2019-06-13,40.33000183105469
2019-01-04,39.720001220703125
2018-08-29,39.529998779296875
2019-02-05,40.349998474121094
2018-11-01,39.779998779296875
2019-08-16,38.400001525878906
2019-04-10,38.93000030517578
2019-09-17,39.77000045776367
2019-10-15,40.459999084472656
2020-01-02,40.20000076293945
2020-06-08,40.33000183105469
2019-10-18,39.70000076293945
2020-03-24,39.849998474121094
2020-06-11,39.63999938964844
2020-01-08,40.400001525878906
2019-04-25,40.560001373291016
2019-07-30,40.72999954223633
2019-02-20,40.540000915527344
2018-07-11,41.0099983215332
2018-09-13,41.29999923706055
2018-10-15,41.5099983215332
2019-06-28,40.529998779296875
2018-12-18,42.040000915527344
2018-11-16,42.43000030517578
2019-10-02,43.060001373291016
2020-03-27,42.970001220703125
2020-01-10,42.880001068115234
2019-10-24,43.540000915527344
2020-03-30,43.310001373291016
2020-06-17,43.529998779296875
2020-01-14,43.2400016784668
2020-04-02,42.81999969482422
2019-01-02,42.779998779296875
2019-08-14,42.869998931884766
2018-10-30,42.84000015258789
2019-06-11,43.08000183105469
2019-05-10,42.5
2019-04-08,42.81999969482422
2018-08-27,42.720001220703125
2018-07-26,43.08000183105469
2018-09-28,42.75
2019-03-07,42.939998626708984
2019-10-30,42.93000030517578
2020-01-17,43.290000915527344
2020-06-23,42.91999816894531
2020-04-08,42.93000030517578
2020-06-26,43.150001525878906
2019-03-22,43.90999984741211
2019-01-17,44.06999969482422
2019-08-29,44.0
2018-11-14,44.22999954223633
2019-06-26,44.90999984741211
2018-09-11,45.20000076293945
2018-07-09,45.97999954223633
2018-08-10,46.209999084472656
2019-04-23,45.310001373291016
2019-09-30,45.63999938964844
2020-01-23,45.790000915527344
2019-11-08,46.02000045776367
2020-04-14,46.08000183105469
2019-11-11,46.20000076293945
2020-01-29,46.29999923706055
2020-04-17,46.119998931884766
2018-07-24,46.349998474121094
2018-09-26,46.11000061035156
2019-05-08,46.02000045776367
2019-03-05,45.65999984741211
2019-02-01,45.11000061035156
2018-12-31,44.61000061035156
2018-11-29,44.150001525878906
2019-08-12,43.95000076293945
2019-07-11,44.41999816894531
2019-09-13,44.5
2019-11-14,44.38999938964844
2020-04-20,45.34000015258789
2020-02-04,45.25
2020-04-23,45.119998931884766
2018-12-14,44.93000030517578
2019-08-27,44.970001220703125
2018-08-08,44.29999923706055
2018-10-11,43.529998779296875
2018-11-12,43.91999816894531
2019-07-26,43.68000030517578
2019-06-24,45.79999923706055
2019-05-23,44.7599983215332
2019-03-20,44.959999084472656
2019-01-15,45.369998931884766
2019-11-20,46.06999969482422
