Dates,ADM
2018-06-20,43.197967529296875
2018-06-21,43.03892135620117
2018-06-25,43.5347900390625
2018-06-22,43.28217315673828
2018-06-26,43.25410842895508
2018-06-27,43.291534423828125
2018-06-28,43.21668243408203
2018-06-29,42.879859924316406
2018-07-02,42.31847381591797
2018-07-03,42.72079849243164
2018-07-05,43.35702896118164
2018-07-16,43.703208923339844
2018-09-18,44.2271614074707
2019-01-24,44.854026794433594
2019-09-05,44.76982498168945
2018-11-21,44.81660842895508
2020-01-13,44.507850646972656
2020-04-01,44.13359832763672
2020-06-19,44.648193359375
2019-10-29,44.264591217041016
2020-01-16,44.20844650268555
2020-06-22,44.08681106567383
2018-10-03,44.18973922729492
2018-07-31,44.25523376464844
2019-03-12,44.1990966796875
2019-02-08,44.63883590698242
2019-01-07,44.5452766418457
2018-12-06,44.30200958251953
2019-08-19,45.1534309387207
2019-07-18,45.01309585571289
2019-05-15,46.163909912109375
2019-09-20,46.73464584350586
2019-11-01,46.83756637573242
2020-04-07,47.01533889770508
2020-06-25,46.753360748291016
2020-06-16,47.0059814453125
2019-11-04,46.65979766845703
2020-01-22,46.145198822021484
2019-11-07,46.72529220581055
2020-04-13,46.56986618041992
2019-07-01,47.238651275634766
2019-05-30,47.61542892456055
2018-08-15,47.82265853881836
2018-10-18,47.79439926147461
2019-03-27,47.568336486816406
2019-01-22,47.5777473449707
2018-12-21,47.7567253112793
2019-09-03,47.832069396972656
2018-11-19,47.521240234375
2019-08-02,47.47413635253906
2020-01-28,47.45529556274414
2020-04-16,47.47413635253906
2019-11-13,47.1727180480957
2020-01-31,46.937225341796875
2018-12-04,46.54160690307617
2018-11-02,46.447418212890625
2019-07-16,46.81476974487305
2018-08-30,46.86186981201172
2018-10-01,46.99374771118164
2019-06-14,47.09736251831055
2019-05-13,47.13503646850586
2019-04-11,46.89012908935547
2019-02-06,46.739418029785156
2019-09-18,47.04084014892578
2020-02-03,47.408206939697266
2020-04-22,47.398780822753906
2019-11-19,46.739418029785156
2020-02-06,46.75825881958008
2019-11-22,46.48509216308594
2019-03-25,46.57928466796875
2019-02-21,47.351680755615234
2018-12-19,47.20097351074219
2018-07-12,47.483551025390625
2018-09-14,47.521240234375
2018-08-13,47.53065490722656
2018-10-16,48.10524368286133
2019-07-31,48.783443450927734
2019-05-28,48.46318435668945
2019-04-26,47.22923278808594
2020-04-28,45.844573974609375
2019-11-25,45.99528121948242
2020-02-12,46.193092346191406
2020-05-01,46.43798828125
2020-05-04,46.18367004394531
2019-06-12,46.35321807861328
2019-04-09,46.6640625
2019-03-08,46.07063674926758
2019-02-04,46.21192932128906
2018-07-27,44.97797775268555
2018-08-28,45.11927032470703
2019-01-03,43.76286697387695
2019-08-15,44.28093338012695
2018-10-31,45.21345901489258
2019-09-16,44.50699996948242
2020-02-18,45.891666412353516
2020-05-07,45.21345901489258
2018-08-17,45.307655334472656
2019-12-04,44.582359313964844
2020-02-21,45.49605178833008
2018-12-17,45.7503776550293
2019-08-30,45.45836639404297
2018-11-15,45.156944274902344
2019-07-29,45.23230743408203
2019-06-27,43.894737243652344
2019-04-24,43.4520263671875
2018-07-10,43.68750762939453
2018-09-12,43.62157440185547
2019-02-19,43.00930404663086
2019-01-18,43.270259857177734
2020-02-24,42.89069366455078
2020-05-13,43.1943473815918
2019-12-10,43.716243743896484
2020-02-27,43.64982223510742
2019-12-13,43.68777847290039
2020-05-19,43.66879653930664
2019-03-06,44.44690704345703
2018-11-30,43.279747009277344
2019-08-13,43.203834533691406
2019-07-12,42.188499450683594
2019-06-10,42.31186294555664
2019-05-09,42.273902893066406
2018-07-25,42.88120651245117
