Dates,GBPUSD=X
2018-06-19,1.3215975761413574
2018-06-20,1.3270167112350464
2018-06-25,1.3315579891204834
2018-06-24,1.32908034324646
2018-06-21,1.3294336795806885
2018-06-26,1.3234341144561768
2018-06-27,1.3121638298034668
2018-06-28,1.3208295106887817
2018-07-01,1.3208295106887817
2018-07-02,1.3208295106887817
2018-07-03,1.3227514028549194
2018-07-16,1.327351450920105
2018-09-18,1.3280036449432373
2019-01-24,1.3360053300857544
2018-11-21,1.3301409482955933
2019-08-04,1.3283741474151611
2020-01-13,1.3242928981781006
2020-04-01,1.321999430656433
2019-10-29,1.3292746543884277
2020-01-16,1.3269639015197754
2020-06-22,1.311991572380066
2018-07-31,1.3083868026733398
2018-10-03,1.311475396156311
2019-03-12,1.3157894611358643
2019-02-08,1.3157894611358643
2019-01-07,1.3177140951156616
2018-12-06,1.3212658166885376
2019-08-19,1.3130252361297607
2019-07-18,1.3152703046798706
2019-06-16,1.3175230026245117
2019-05-15,1.314578652381897
2019-11-01,1.3128528594970703
2020-04-07,1.3043080568313599
2020-06-25,1.3007283210754395
2020-06-16,1.2973533868789673
2019-11-04,1.2961763143539429
2020-01-22,1.2911388874053955
2020-06-28,1.283861756324768
2019-11-07,1.2792631387710571
2020-04-13,1.2818048000335693
2019-07-01,1.2732527256011963
2019-05-30,1.2754452228546143
2018-08-15,1.2748597860336304
2018-09-16,1.2776776552200317
2018-10-18,1.287713885307312
2019-04-28,1.2936609983444214
2019-03-27,1.2909221649169922
2019-01-22,1.2880123853683472
2018-12-21,1.289324402809143
2018-11-19,1.2931592464447021
2020-01-28,1.3014055490493774
2020-04-16,1.304291009902954
2019-11-13,1.3028637170791626
2020-01-31,1.2934937477111816
2020-04-19,1.2870012521743774
2018-12-04,1.2979259490966797
2018-11-02,1.2959914207458496
2019-07-16,1.3024225234985352
2018-08-30,1.3052103519439697
2018-07-29,1.30804443359375
2018-10-01,1.3044441938400269
2019-05-13,1.3120088577270508
2019-04-11,1.3143367767333984
2019-02-06,1.3156682252883911
2019-09-18,1.3171066045761108
2020-02-03,1.3211784362792969
2020-04-22,1.3296104669570923
2019-11-19,1.3278449773788452
2020-02-06,1.3166556358337402
2019-11-22,1.3175750970840454
2019-03-25,1.3196094036102295
2019-02-21,1.3180439472198486
2018-12-19,1.3090718984603882
2018-07-12,1.3097577095031738
2018-08-13,1.3049719333648682
2018-10-16,1.3020155429840088
2019-07-31,1.3036959171295166
2019-05-28,1.310753345489502
2019-09-01,1.313266634941101
2019-10-03,1.3147169351577759
2020-04-28,1.3210039138793945
2019-11-25,1.3245735168457031
2020-02-12,1.3257324695587158
2019-09-10,1.317905068397522
2019-11-28,1.3236967325210571
2020-05-04,1.3192611932754517
2019-06-12,1.3131976127624512
2019-04-09,1.3058068752288818
2019-03-08,1.3089861869812012
2019-02-04,1.3040870428085327
2018-08-28,1.2992074489593506
2019-01-03,1.2918895483016968
2019-08-15,1.2833675146102905
2018-10-31,1.2851818799972534
2019-07-14,1.2815583944320679
2019-09-16,1.2829229831695557
2020-02-18,1.2974039316177368
2020-05-07,1.3039510250091553
2019-12-04,1.3035260438919067
2020-02-21,1.309569001197815
2020-05-10,1.3174362182617188
2018-12-17,1.315028190612793
2018-11-15,1.3070186376571655
2019-07-29,1.2948336601257324
2019-06-27,1.3040189743041992
2019-05-26,1.3029825687408447
2019-04-24,1.3028467893600464
2018-07-10,1.287713885307312
2018-09-12,1.2881120443344116
2018-10-14,1.2881120443344116
2019-02-19,1.2820513248443604
2020-02-24,1.2921231985092163
2020-05-13,1.2884937524795532
2019-12-10,1.2862728834152222
2020-02-27,1.2820513248443604
2019-09-25,1.2806065082550049
2019-12-13,1.2851818799972534
2020-05-19,1.2806884050369263
2019-03-06,1.2824294567108154
2019-01-01,1.283400535583496
2018-11-30,1.2792631387710571
2019-08-13,1.2800164222717285
2018-10-29,1.2788541316986084
2019-06-10,1.2756729125976562
2019-05-09,1.2634717226028442
2018-08-26,1.2670738697052002
2018-07-25,1.2686651945114136
2018-09-27,1.265390396118164
2019-12-16,1.2644782066345215
2020-03-04,1.2705026865005493
2019-10-01,1.267909288406372
2019-12-19,1.2705351114273071
2020-05-25,1.269728422164917
2018-11-22,1.273658275604248
2018-07-08,1.277791976928711
2018-09-10,1.2719732522964478
2018-08-09,1.2671220302581787
2019-04-22,1.2700024843215942
2019-03-21,1.2813942432403564
2019-01-16,1.2756729125976562
2018-11-13,1.2773349285125732
2019-06-25,1.2638230323791504
2019-08-28,1.2739664316177368
2019-09-29,1.2787723541259766
2020-03-10,1.2792304754257202
2020-05-28,1.2802950143814087
2019-10-07,1.2801146507263184
2019-12-25,1.2837464809417725
2020-03-13,1.2927746772766113
2020-05-31,1.2916558980941772
2020-03-16,1.2895737886428833
2020-06-03,1.2939958572387695
2018-11-28,1.299376368522644
2019-08-11,1.2910722494125366
2018-09-25,1.296714186668396
2018-07-23,1.3080273866653442
2019-07-10,1.3095861673355103
2019-05-07,1.3176618814468384
2019-03-04,1.3210039138793945
2019-01-31,1.3196616172790527
2019-09-12,1.311991572380066
2019-10-14,1.3160665035247803
2019-12-31,1.311475396156311
2020-03-19,1.3098777532577515
2019-10-16,1.3051422834396362
2020-01-03,1.297858476638794
2020-06-09,1.2994775772094727
2019-02-15,1.2976900339126587
2019-01-14,1.2939958572387695
2018-08-07,1.2896569967269897
2018-10-10,1.295706033706665
2018-12-13,1.2878466844558716
2019-07-25,1.2859750986099243
2019-06-23,1.293727993965149
2019-05-22,1.304665446281433
2019-03-19,1.3085408210754395
