Dates,WY
2019-11-22,32.720001220703125
2019-03-25,32.81999969482422
2019-02-21,32.27000045776367
2018-12-19,31.8700008392334
2018-07-12,31.979999542236328
2018-09-14,30.899999618530273
2018-08-13,30.729999542236328
2018-10-16,30.270000457763672
2019-07-31,30.850000381469727
2019-05-28,30.530000686645508
2019-04-26,29.100000381469727
2020-04-28,28.5
2019-11-25,28.079999923706055
2020-02-12,28.020000457763672
2020-05-01,28.719999313354492
2020-05-04,28.309999465942383
2019-06-12,27.860000610351562
2019-04-09,28.540000915527344
2019-03-08,27.610000610351562
2019-02-04,28.350000381469727
2018-07-27,28.479999542236328
2018-08-28,28.950000762939453
2019-01-03,26.489999771118164
2019-08-15,26.43000030517578
2018-10-31,26.229999542236328
2019-09-16,26.6299991607666
2020-02-18,27.219999313354492
2020-05-07,27.530000686645508
2018-08-17,27.6200008392334
2019-12-04,27.190000534057617
2020-02-21,27.510000228881836
2018-12-17,27.25
2019-08-30,26.829999923706055
2018-11-15,27.0
2019-07-29,26.649999618530273
2019-06-27,26.719999313354492
2019-04-24,26.610000610351562
2018-07-10,27.059999465942383
2018-09-12,27.09000015258789
2019-02-19,26.549999237060547
2019-01-18,26.670000076293945
2020-02-24,26.329999923706055
2020-05-13,26.639999389648438
2019-12-10,26.690000534057617
2020-02-27,26.950000762939453
2019-12-13,26.739999771118164
2020-05-19,26.40999984741211
2019-03-06,26.5
2018-11-30,25.1200008392334
2019-08-13,26.739999771118164
2019-07-12,25.270000457763672
2019-06-10,25.690000534057617
2019-05-09,25.09000015258789
2018-07-25,24.719999313354492
2018-09-27,24.5
2018-10-29,24.030000686645508
2019-10-16,23.600000381469727
2019-12-16,23.639999389648438
2020-03-04,23.200000762939453
2020-05-22,22.219999313354492
2019-10-01,21.280000686645508
2019-12-19,21.100000381469727
2018-09-10,21.350000381469727
2019-05-24,21.530000686645508
2018-08-09,21.829999923706055
2019-04-22,21.860000610351562
2019-03-21,21.530000686645508
2019-01-16,22.260000228881836
2019-08-28,23.020000457763672
2018-11-13,23.479999542236328
2018-10-12,23.6200008392334
2019-06-25,23.700000762939453
2020-03-10,24.299999237060547
2020-05-28,24.209999084472656
2019-10-07,24.079999923706055
2020-03-13,24.110000610351562
2019-10-10,24.3799991607666
2020-03-16,24.639999389648438
2020-06-03,25.079999923706055
2018-11-28,24.549999237060547
2018-09-25,24.290000915527344
2018-07-23,25.170000076293945
2018-08-24,25.700000762939453
2019-07-10,25.799999237060547
2019-05-07,25.850000381469727
2019-04-05,26.209999084472656
2019-03-04,26.239999771118164
2019-01-31,26.75
2019-09-12,26.149999618530273
2019-12-31,26.479999542236328
2020-03-19,26.270000457763672
2020-01-03,25.90999984741211
2020-06-09,25.649999618530273
2019-02-15,25.399999618530273
2019-01-14,25.329999923706055
2018-07-06,25.389999389648438
2018-08-07,25.420000076293945
2018-10-10,25.540000915527344
2018-12-13,25.59000015258789
2019-08-26,25.8700008392334
2019-07-25,25.739999771118164
2019-05-22,26.09000015258789
2019-03-19,25.860000610351562
2020-01-06,25.559999465942383
2020-03-25,25.850000381469727
2020-06-12,24.889999389648438
2019-10-22,25.010000228881836
2020-01-09,24.950000762939453
2020-06-15,24.59000015258789
2019-10-25,24.6200008392334
2020-03-31,24.350000381469727
2020-06-18,24.65999984741211
2019-04-03,25.84000015258789
2018-08-22,25.770000457763672
2018-10-25,26.079999923706055
2019-01-29,25.549999237060547
2018-12-28,25.530000686645508
2018-11-26,25.600000381469727
2019-08-09,25.559999465942383
2019-07-08,25.3700008392334
2019-06-06,26.190000534057617
2019-09-10,25.760000228881836
2020-01-15,25.489999771118164
2020-04-03,25.469999313354492
2019-10-31,25.59000015258789
2020-04-06,26.610000610351562
2020-06-24,26.34000015258789
2018-11-09,26.520000457763672
2019-07-23,26.579999923706055
2019-06-21,26.68000030517578
2019-05-20,26.84000015258789
2019-04-18,27.389999389648438
2018-09-06,27.09000015258789
2018-10-08,26.600000381469727
2019-02-13,26.709999084472656
2018-12-11,27.079999923706055
2019-09-25,27.170000076293945
2020-01-21,27.079999923706055
2020-04-09,26.81999969482422
2019-11-06,26.3799991607666
2020-01-24,26.360000610351562
2020-01-27,25.760000228881836
2020-04-15,25.940000534057617
2018-12-26,26.329999923706055
2019-08-07,26.260000228881836
2019-06-04,27.3700008392334
2018-09-21,26.459999084472656
2018-07-19,26.799999237060547
2018-08-20,26.639999389648438
2018-10-23,26.459999084472656
2019-05-03,26.780000686645508
2019-04-01,26.600000381469727
2019-02-28,26.030000686645508
2019-11-12,25.6299991607666
2020-01-30,25.65999984741211
2019-11-15,25.549999237060547
2020-04-21,25.139999389648438
2019-04-16,24.979999542236328
2019-03-15,24.950000762939453
2019-02-11,25.059999465942383
2019-01-10,24.350000381469727
2019-08-22,23.459999084472656
2018-11-07,23.510000228881836
2018-08-03,23.1299991607666
2018-09-04,22.90999984741211
2019-06-19,23.010000228881836
2019-09-23,22.579999923706055
2019-11-18,22.56999969482422
2020-02-05,22.520000457763672
2020-04-24,22.799999237060547
2019-03-29,22.899999618530273
2019-11-21,23.420000076293945
2020-04-27,23.34000015258789
2020-02-11,23.100000381469727
2020-04-30,23.790000915527344
2019-05-01,24.110000610351562
2019-02-26,24.469999313354492
2019-01-25,25.059999465942383
2018-12-24,25.280000686645508
2019-09-06,25.709999084472656
2018-07-17,25.670000076293945
2018-09-19,25.979999542236328
2019-08-05,26.059999465942383
2019-10-08,26.559999465942383
2019-12-11,26.149999618530273
2019-11-27,25.829999923706055
2020-02-14,25.559999465942383
2020-05-06,25.450000762939453
2019-01-08,25.969999313354492
2018-12-07,26.34000015258789
2019-08-20,26.399999618530273
2018-11-05,26.520000457763672
2019-07-19,26.850000381469727
2018-10-04,26.610000610351562
2019-06-17,26.43000030517578
2019-05-16,26.290000915527344
2018-08-01,26.309999465942383
2019-03-13,25.809999465942383
2019-12-03,25.540000915527344
2020-02-20,25.540000915527344
2019-12-06,25.739999771118164
2020-05-12,25.299999237060547
2019-12-09,25.100000381469727
2020-02-26,25.09000015258789
2020-05-15,25.139999389648438
2019-03-28,25.3700008392334
2018-09-17,25.540000915527344
2018-08-16,25.06999969482422
2018-10-19,26.209999084472656
2019-04-29,25.84000015258789
2019-01-23,26.09000015258789
2019-09-04,25.40999984741211
2018-11-20,25.030000686645508
2019-07-02,25.100000381469727
2019-05-31,24.469999313354492
2019-12-12,24.360000610351562
2020-05-18,24.68000030517578
2019-09-27,25.139999389648438
2020-03-03,24.739999771118164
2020-05-21,24.709999084472656
2019-05-14,25.09000015258789
2018-08-31,24.5
2018-07-30,24.780000686645508
2018-10-02,25.15999984741211
2019-04-12,25.18000030517578
2019-03-11,25.030000686645508
2019-02-07,25.5
2019-07-17,25.639999389648438
2019-09-19,25.1200008392334
2019-10-21,25.450000762939453
2019-12-18,25.049999237060547
2020-03-06,25.649999618530273
2019-10-03,26.110000610351562
2020-03-09,26.309999465942383
2020-05-27,26.399999618530273
2019-12-24,26.6200008392334
2020-03-12,26.59000015258789
2018-12-20,26.709999084472656
2019-08-01,26.8799991607666
2018-08-14,27.34000015258789
2018-07-13,27.989999771118164
2018-10-17,27.8700008392334
2019-05-29,27.40999984741211
2019-03-26,27.59000015258789
2019-02-22,27.829999923706055
2019-10-04,27.81999969482422
2019-11-05,27.790000915527344
2019-12-27,27.639999389648438
2020-06-02,27.6200008392334
2019-12-30,27.549999237060547
2020-03-18,27.84000015258789
2020-06-05,27.899999618530273
2019-07-15,27.790000915527344
2018-12-03,27.700000762939453
2019-06-13,27.25
2019-01-04,26.729999542236328
2018-08-29,26.940000534057617
2019-02-05,27.020000457763672
2018-11-01,27.010000228881836
2019-08-16,26.360000610351562
2019-04-10,26.6200008392334
2019-09-17,26.65999984741211
2019-10-15,27.1299991607666
2020-01-02,27.170000076293945
2020-06-08,27.229999542236328
2019-10-18,27.700000762939453
2020-03-24,28.020000457763672
2020-06-11,28.280000686645508
2020-01-08,28.729999542236328
2019-04-25,29.1299991607666
2019-07-30,29.510000228881836
2019-02-20,29.139999389648438
2018-07-11,29.059999465942383
2018-09-13,29.3700008392334
2018-10-15,29.65999984741211
2019-06-28,30.030000686645508
2018-12-18,29.209999084472656
2018-11-16,29.989999771118164
2019-10-02,30.200000762939453
2020-03-27,29.670000076293945
2020-01-10,29.540000915527344
2019-10-24,29.350000381469727
2020-03-30,29.6299991607666
2020-06-17,29.540000915527344
2020-01-14,29.139999389648438
2020-04-02,28.979999542236328
2019-01-02,29.329999923706055
2019-08-14,29.350000381469727
2018-10-30,29.6200008392334
2019-06-11,29.719999313354492
2019-05-10,29.510000228881836
2019-04-08,29.030000686645508
2018-08-27,28.989999771118164
2018-07-26,29.40999984741211
2018-09-28,29.6200008392334
2019-03-07,29.75
2019-10-30,29.510000228881836
2020-01-17,29.209999084472656
2020-06-23,29.329999923706055
2020-04-08,29.600000381469727
2020-06-26,29.25
2019-03-22,29.510000228881836
2019-01-17,29.3799991607666
2019-08-29,29.0
2018-11-14,29.329999923706055
2019-06-26,29.549999237060547
2018-09-11,29.639999389648438
2018-07-09,29.649999618530273
2018-08-10,29.65999984741211
2019-04-23,29.84000015258789
2019-09-30,30.010000228881836
2020-01-23,30.149999618530273
2019-11-08,30.139999389648438
2020-04-14,29.850000381469727
2019-11-11,29.989999771118164
2020-01-29,29.979999542236328
2020-04-17,29.93000030517578
2018-07-24,30.200000762939453
2018-09-26,29.389999389648438
2019-05-08,29.440000534057617
2019-03-05,29.3799991607666
2019-02-01,29.190000534057617
2018-12-31,29.299999237060547
2018-11-29,29.540000915527344
2019-08-12,29.56999969482422
2019-07-11,30.25
2019-09-13,30.639999389648438
2019-11-14,30.93000030517578
2020-04-20,31.299999237060547
2020-02-04,30.979999542236328
2020-04-23,30.799999237060547
2018-12-14,30.489999771118164
2019-08-27,30.81999969482422
2018-08-08,30.530000686645508
2018-10-11,30.170000076293945
2018-11-12,30.389999389648438
2019-07-26,30.100000381469727
2019-06-24,30.06999969482422
2019-05-23,28.950000762939453
2019-03-20,28.219999313354492
2019-01-15,28.18000030517578
2019-11-20,28.920000076293945
2020-02-07,28.649999618530273
2020-02-10,28.579999923706055
2020-04-29,28.649999618530273
2019-11-26,28.899999618530273
2020-02-13,29.75
2019-01-30,30.25
2018-08-23,30.65999984741211
2018-09-24,30.1200008392334
2018-11-27,30.3700008392334
2018-10-26,30.8700008392334
2019-07-09,30.729999542236328
2019-06-07,29.760000228881836
2019-05-06,28.06999969482422
2019-04-04,27.399999618530273
2019-09-11,26.3700008392334
2019-11-29,25.979999542236328
2020-05-05,27.440000534057617
2019-12-02,26.729999542236328
2020-02-19,28.350000381469727
2020-05-08,26.959999084472656
2019-05-21,26.600000381469727
2019-03-18,23.950000762939453
2018-09-07,24.43000030517578
2018-08-06,22.459999084472656
2018-10-09,18.65999984741211
2019-02-14,21.920000076293945
2018-12-12,16.950000762939453
2019-07-24,18.950000762939453
2019-09-26,16.25
2019-10-28,16.139999389648438
2019-12-05,14.760000228881836
2020-05-11,13.470000267028809
2019-07-03,16.8799991607666
2020-02-25,17.719999313354492
2020-05-14,18.280000686645508
2020-02-28,17.200000762939453
2019-08-08,16.950000762939453
2019-06-05,16.950000762939453
2018-07-20,16.1200008392334
2018-08-21,15.84000015258789
2018-10-24,15.34000015258789
2019-04-02,17.100000381469727
2019-03-01,17.290000915527344
2019-01-28,19.459999084472656
2018-12-27,21.010000228881836
2019-09-09,20.100000381469727
2020-03-02,20.329999923706055
2020-05-20,19.1200008392334
2019-12-17,18.969999313354492
2020-03-05,20.100000381469727
2019-02-12,19.18000030517578
2019-01-11,18.760000228881836
2018-12-10,19.020000457763672
2019-08-23,18.979999542236328
2018-11-08,19.610000610351562
2019-07-22,20.65999984741211
2019-06-20,21.3700008392334
2018-09-05,22.360000610351562
2019-04-17,21.8700008392334
2019-09-24,17.969999313354492
2019-12-20,17.780000686645508
2020-05-26,17.520000457763672
2019-04-30,18.229999542236328
2019-12-23,18.6299991607666
2020-03-11,19.850000381469727
2020-05-29,19.350000381469727
2019-12-26,18.200000762939453
2020-06-01,17.049999237060547
2019-05-02,17.3799991607666
2019-02-27,17.329999923706055
2018-11-23,19.170000076293945
2019-08-06,18.520000457763672
2018-07-18,19.479999542236328
2018-09-20,19.450000762939453
2018-10-22,19.780000686645508
2019-07-05,21.100000381469727
2019-06-03,21.850000381469727
2019-10-09,21.440000534057617
2019-10-11,20.190000534057617
2020-03-17,21.049999237060547
2020-06-04,21.700000762939453
2019-10-14,22.1200008392334
2020-03-20,22.290000915527344
2018-11-06,23.420000076293945
2019-06-18,24.639999389648438
2019-05-17,23.75
2019-04-15,22.809999465942383
2019-03-14,20.670000076293945
2019-01-09,21.760000228881836
2018-08-02,22.100000381469727
2018-10-05,23.030000686645508
2019-08-21,22.3799991607666
2019-10-17,22.40999984741211
2020-03-23,22.700000762939453
2020-06-10,22.520000457763672
2019-02-25,22.770000457763672
2020-01-07,21.75
2020-03-26,21.989999771118164
2019-10-23,21.489999771118164
