Dates,WY
2019-07-25,25.969999313354492
2019-05-22,26.229999542236328
2019-03-19,26.25
2020-01-06,26.059999465942383
2020-03-25,26.030000686645508
2020-06-12,25.6299991607666
2019-10-22,25.139999389648438
2020-01-09,25.170000076293945
2020-06-15,24.940000534057617
2019-10-25,24.780000686645508
2020-03-31,24.760000228881836
2020-06-18,24.690000534057617
2019-04-03,25.8700008392334
2018-08-22,26.020000457763672
2018-10-25,26.219999313354492
2019-01-29,26.15999984741211
2018-12-28,25.649999618530273
2018-11-26,25.719999313354492
2019-08-09,25.940000534057617
2019-07-08,25.600000381469727
2019-06-06,26.229999542236328
2019-09-10,26.270000457763672
2020-01-15,25.799999237060547
2020-04-03,25.700000762939453
2019-10-31,25.65999984741211
2020-04-06,26.6200008392334
2020-06-24,26.84000015258789
2018-11-09,26.610000610351562
2019-07-23,26.729999542236328
2019-06-21,26.959999084472656
2019-05-20,26.889999389648438
2019-04-18,27.56999969482422
2018-09-06,27.479999542236328
2018-10-08,27.040000915527344
2019-02-13,26.81999969482422
2018-12-11,27.170000076293945
2019-09-25,27.18000030517578
2020-01-21,27.280000686645508
2020-04-09,27.229999542236328
2019-11-06,26.860000610351562
2020-01-24,26.469999313354492
2020-01-27,26.280000686645508
2020-04-15,26.139999389648438
2018-12-26,26.459999084472656
2019-08-07,26.690000534057617
2019-06-04,27.489999771118164
2018-09-21,27.25
2018-07-19,26.93000030517578
2018-08-20,27.110000610351562
2018-10-23,26.950000762939453
2019-05-03,26.899999618530273
2019-04-01,26.68000030517578
2019-02-28,26.600000381469727
2019-11-12,26.139999389648438
2020-01-30,25.739999771118164
2019-11-15,25.709999084472656
2020-04-21,25.40999984741211
2019-04-16,25.40999984741211
2019-03-15,24.989999771118164
2019-02-11,25.270000457763672
2019-01-10,24.8700008392334
2019-08-22,24.25
2018-11-07,23.649999618530273
2018-08-03,23.489999771118164
2018-09-04,22.950000762939453
2019-06-19,23.25
2019-09-23,23.209999084472656
2019-11-18,22.780000686645508
2020-02-05,22.65999984741211
2020-04-24,22.959999084472656
2019-03-29,23.020000457763672
2019-11-21,23.440000534057617
2020-04-27,23.6200008392334
2020-02-11,23.260000228881836
2020-04-30,23.8799991607666
2019-05-01,24.440000534057617
2019-02-26,24.670000076293945
2019-01-25,25.139999389648438
2018-12-24,25.489999771118164
2019-09-06,26.15999984741211
2018-07-17,25.93000030517578
2018-09-19,26.360000610351562
2019-08-05,26.18000030517578
2019-10-08,26.6299991607666
2019-12-11,26.549999237060547
2019-11-27,26.219999313354492
2020-02-14,26.040000915527344
2020-05-06,25.739999771118164
2019-01-08,26.15999984741211
2018-12-07,26.459999084472656
2019-08-20,26.670000076293945
2018-11-05,26.549999237060547
2019-07-19,26.8799991607666
2018-10-04,26.670000076293945
2019-06-17,26.6299991607666
2019-05-16,26.399999618530273
2018-08-01,26.5
2019-03-13,26.31999969482422
2019-12-03,25.84000015258789
2020-02-20,25.6299991607666
2019-12-06,25.860000610351562
2020-05-12,25.770000457763672
2019-12-09,25.299999237060547
2020-02-26,25.40999984741211
2020-05-15,25.280000686645508
2019-03-28,25.469999313354492
2018-09-17,25.579999923706055
2018-08-16,25.6200008392334
2018-10-19,26.399999618530273
2019-04-29,26.43000030517578
2019-01-23,26.139999389648438
2019-09-04,26.100000381469727
2018-11-20,25.600000381469727
2019-07-02,25.290000915527344
2019-05-31,24.84000015258789
2019-12-12,24.670000076293945
2020-05-18,24.75
2019-09-27,25.149999618530273
2020-03-03,25.1299991607666
2020-05-21,25.079999923706055
2019-05-14,25.260000228881836
2018-08-31,24.93000030517578
2018-07-30,24.850000381469727
2018-10-02,25.260000228881836
2019-04-12,25.350000381469727
2019-03-11,25.209999084472656
2019-02-07,25.549999237060547
2019-07-17,25.719999313354492
2019-09-19,25.920000076293945
2019-10-21,25.450000762939453
2019-12-18,25.709999084472656
2020-03-06,25.65999984741211
2019-10-03,26.31999969482422
2020-03-09,26.5
2020-05-27,26.420000076293945
2019-12-24,26.719999313354492
2020-03-12,26.790000915527344
2018-12-20,26.829999923706055
2019-08-01,26.940000534057617
2018-08-14,27.420000076293945
2018-07-13,28.0
2018-10-17,28.209999084472656
2019-05-29,28.059999465942383
2019-03-26,27.6200008392334
2019-02-22,27.850000381469727
2019-10-04,27.940000534057617
2019-11-05,28.020000457763672
2019-12-27,27.959999084472656
2020-06-02,27.8700008392334
2019-12-30,27.760000228881836
2020-03-18,27.920000076293945
2020-06-05,28.049999237060547
2019-07-15,28.06999969482422
2018-12-03,27.979999542236328
2019-06-13,27.920000076293945
2019-01-04,27.209999084472656
2018-08-29,26.950000762939453
2019-02-05,27.110000610351562
2018-11-01,27.15999984741211
2019-08-16,26.899999618530273
2019-04-10,26.770000457763672
2019-09-17,26.809999465942383
2019-10-15,27.489999771118164
2020-01-02,27.239999771118164
2020-06-08,27.389999389648438
2019-10-18,27.709999084472656
2020-03-24,28.209999084472656
2020-06-11,28.479999542236328
2020-01-08,28.729999542236328
2019-04-25,29.25
2019-07-30,29.520000457763672
2019-02-20,29.5
2018-07-11,29.389999389648438
2018-09-13,29.610000610351562
2018-10-15,29.899999618530273
2019-06-28,30.059999465942383
2018-12-18,30.030000686645508
2018-11-16,30.0
2019-10-02,30.280000686645508
2020-03-27,30.200000762939453
2020-01-10,29.709999084472656
2019-10-24,29.760000228881836
2020-03-30,29.719999313354492
2020-06-17,29.600000381469727
2020-01-14,29.639999389648438
2020-04-02,29.239999771118164
2019-01-02,29.34000015258789
2019-08-14,29.450000762939453
2018-10-30,29.65999984741211
2019-06-11,29.84000015258789
2019-05-10,29.75
2019-04-08,29.5
2018-08-27,29.219999313354492
2018-07-26,29.40999984741211
2018-09-28,29.649999618530273
2019-03-07,29.799999237060547
2019-10-30,29.8799991607666
2020-01-17,29.6299991607666
2020-06-23,29.389999389648438
2020-04-08,29.979999542236328
2020-06-26,29.360000610351562
2019-03-22,29.579999923706055
2019-01-17,29.450000762939453
2019-08-29,29.350000381469727
2018-11-14,29.399999618530273
2019-06-26,29.799999237060547
2018-09-11,29.639999389648438
2018-07-09,29.850000381469727
2018-08-10,29.850000381469727
2019-04-23,30.010000228881836
2019-09-30,30.049999237060547
2020-01-23,30.219999313354492
2019-11-08,30.280000686645508
2020-04-14,30.09000015258789
2019-11-11,30.040000915527344
2020-01-29,30.100000381469727
2020-04-17,30.010000228881836
2018-07-24,30.209999084472656
2018-09-26,30.239999771118164
2019-05-08,29.579999923706055
2019-03-05,29.520000457763672
2019-02-01,29.489999771118164
2018-12-31,29.420000076293945
2018-11-29,29.600000381469727
2019-08-12,29.709999084472656
2019-07-11,30.260000228881836
2019-09-13,30.670000076293945
2019-11-14,31.09000015258789
2020-04-20,31.329999923706055
2020-02-04,31.579999923706055
2020-04-23,31.059999465942383
2018-12-14,30.969999313354492
2019-08-27,30.84000015258789
2018-08-08,30.84000015258789
2018-10-11,30.299999237060547
2018-11-12,30.5
2019-07-26,30.56999969482422
2019-06-24,30.110000610351562
2019-05-23,29.579999923706055
2019-03-20,29.09000015258789
2019-01-15,28.530000686645508
2019-11-20,29.1299991607666
2020-02-07,29.1299991607666
2020-02-10,28.610000610351562
2020-04-29,28.65999984741211
2019-11-26,29.030000686645508
2020-02-13,29.979999542236328
2019-01-30,30.450000762939453
2018-08-23,30.65999984741211
2018-09-24,30.65999984741211
2018-11-27,30.6200008392334
2018-10-26,30.940000534057617
2019-07-09,30.81999969482422
2019-06-07,30.25
2019-05-06,29.84000015258789
2019-04-04,28.610000610351562
2019-09-11,27.479999542236328
2019-11-29,26.049999237060547
2020-05-05,27.440000534057617
2019-12-02,27.920000076293945
2020-02-19,28.360000610351562
2020-05-08,27.459999084472656
2019-05-21,26.8799991607666
2019-03-18,24.90999984741211
2018-09-07,24.989999771118164
2018-08-06,23.829999923706055
2018-10-09,20.65999984741211
2019-02-14,21.920000076293945
2018-12-12,20.06999969482422
2019-07-24,18.950000762939453
2019-09-26,18.049999237060547
2019-10-28,16.760000228881836
2019-12-05,16.450000762939453
2020-05-11,14.6899995803833
2019-07-03,16.899999618530273
2020-02-25,19.270000457763672
2020-05-14,18.56999969482422
2020-02-28,17.959999084472656
2019-08-08,17.59000015258789
2019-06-05,17.219999313354492
2018-07-20,16.31999969482422
2018-08-21,16.479999542236328
2018-10-24,15.970000267028809
2019-04-02,17.34000015258789
2019-03-01,18.829999923706055
2019-01-28,19.559999465942383
2018-12-27,21.270000457763672
2019-09-09,20.940000534057617
2020-03-02,20.75
2020-05-20,19.760000228881836
2019-12-17,19.15999984741211
2020-03-05,20.190000534057617
2019-02-12,19.81999969482422
2019-01-11,19.09000015258789
2018-12-10,19.260000228881836
2019-08-23,19.520000457763672
2018-11-08,19.81999969482422
2019-07-22,20.760000228881836
2019-06-20,21.649999618530273
2018-09-05,22.709999084472656
2019-04-17,22.1299991607666
2019-09-24,19.719999313354492
2019-12-20,18.079999923706055
2020-05-26,18.530000686645508
2019-04-30,18.299999237060547
2019-12-23,19.06999969482422
2020-03-11,19.8700008392334
2020-05-29,19.59000015258789
2019-12-26,19.520000457763672
2020-06-01,18.100000381469727
2019-05-02,17.399999618530273
2019-02-27,17.690000534057617
2018-11-23,19.5
2019-08-06,19.360000610351562
2018-07-18,19.600000381469727
2018-09-20,19.93000030517578
2018-10-22,19.790000915527344
2019-07-05,21.290000915527344
2019-06-03,22.1299991607666
2019-10-09,22.1299991607666
2019-10-11,21.3799991607666
2020-03-17,21.3700008392334
2020-06-04,21.899999618530273
2019-10-14,22.40999984741211
2020-03-20,22.709999084472656
2018-11-06,23.790000915527344
2019-06-18,24.93000030517578
2019-05-17,23.950000762939453
2019-04-15,23.649999618530273
2019-03-14,21.84000015258789
2019-01-09,22.170000076293945
2018-08-02,22.3799991607666
2018-10-05,23.299999237060547
2019-08-21,23.190000534057617
2019-10-17,22.549999237060547
2020-03-23,23.1299991607666
2020-06-10,22.75
2019-02-25,23.0
2020-01-07,22.600000381469727
2020-03-26,22.020000457763672
2019-10-23,21.920000076293945
