Dates,UHS
2019-12-09,132.59866333007812
2020-02-26,132.0510711669922
2020-05-15,132.09088134765625
2019-03-28,133.12635803222656
2018-09-17,136.40199279785156
2018-08-16,136.37213134765625
2018-10-19,151.22698974609375
2019-04-29,151.98367309570312
2019-01-23,152.20272827148438
2019-09-04,150.2014923095703
2018-11-20,146.51763916015625
2019-07-02,145.8107452392578
2019-05-31,142.71432495117188
2019-12-12,145.75100708007812
2020-05-18,145.50209045410156
2019-09-27,145.82070922851562
2020-03-03,146.29859924316406
2020-05-21,146.04969787597656
2019-05-14,148.3197479248047
2018-08-31,145.19345092773438
2018-07-30,144.73545837402344
2018-10-02,146.70681762695312
2019-04-12,147.5531005859375
2019-03-11,145.0042724609375
2019-02-07,146.49774169921875
2019-07-17,145.31292724609375
2019-09-19,142.8537139892578
2019-10-21,143.60043334960938
2019-12-18,140.06591796875
2020-03-06,141.97755432128906
2019-10-03,143.6103973388672
2020-03-09,144.14878845214844
2020-05-27,145.47482299804688
2019-12-24,145.8237762451172
2020-03-12,144.70712280273438
2018-12-20,147.8177947998047
2019-08-01,149.0740509033203
2018-08-14,154.90660095214844
2018-07-13,154.64736938476562
2018-10-17,152.50379943847656
2019-05-29,152.0651092529297
2019-03-26,153.43101501464844
2019-02-22,151.4170379638672
2019-10-04,151.5366973876953
2019-11-05,149.56259155273438
2019-12-27,149.67225646972656
2020-06-02,149.522705078125
2019-12-30,148.00723266601562
2020-03-18,146.9105224609375
2020-06-05,146.1228790283203
2019-07-15,146.39207458496094
2018-12-03,148.30633544921875
2019-06-13,146.67124938964844
2019-01-04,145.7938690185547
2018-08-29,144.93641662597656
2019-02-05,145.6941680908203
2018-11-01,144.6373291015625
2019-08-16,142.7729034423828
2019-04-10,144.68716430664062
2019-09-17,145.39505004882812
2019-10-15,145.6941680908203
2020-01-02,143.560546875
2020-06-08,144.81678771972656
2019-10-18,144.2883758544922
2020-03-24,145.8636474609375
2020-06-11,145.65428161621094
2020-01-08,144.88658142089844
2019-04-25,145.94342041015625
2019-07-30,144.12884521484375
2019-02-20,144.2684326171875
2018-07-11,137.51861572265625
2018-09-13,137.6681671142578
2018-10-15,138.39599609375
2019-06-28,138.6552276611328
2018-12-18,137.05003356933594
2018-11-16,138.33616638183594
2019-10-02,139.1138458251953
2020-03-27,139.44287109375
2020-01-10,139.502685546875
2019-10-24,139.25341796875
2020-03-30,140.70907592773438
2020-06-17,138.82472229003906
2020-01-14,140.15074157714844
2020-04-02,141.13778686523438
2019-01-02,140.76890563964844
2019-08-14,143.8397216796875
2018-10-30,141.33718872070312
2019-06-11,141.36709594726562
2019-05-10,140.08094787597656
2019-04-08,140.17068481445312
2018-08-27,138.90447998046875
2018-07-26,140.8985137939453
2018-09-28,139.34315490722656
2019-03-07,139.87158203125
2019-10-30,139.07395935058594
2020-01-17,139.40298461914062
2020-06-23,139.91146850585938
2020-04-08,140.80007934570312
2020-06-26,141.61878967285156
2019-03-22,144.4843292236328
2019-01-17,143.49586486816406
2019-08-29,144.35452270507812
2018-11-14,144.47433471679688
2019-06-26,146.04188537597656
2018-09-11,144.11488342285156
2018-07-09,141.4490509033203
2018-08-10,141.29930114746094
2019-04-23,141.4290771484375
2019-09-30,143.8053741455078
2020-01-23,144.08494567871094
2019-11-08,143.5657501220703
2020-04-14,143.09649658203125
2019-11-11,142.6172332763672
2020-01-29,143.12644958496094
2020-04-17,142.42752075195312
2018-07-24,143.23626708984375
2018-09-26,142.0880584716797
2019-05-08,141.74859619140625
2019-03-05,141.63876342773438
2019-02-01,142.20787048339844
2018-12-31,144.85374450683594
2018-11-29,144.1049041748047
2019-08-12,145.82223510742188
2019-07-11,144.654052734375
2019-09-13,145.233154296875
2019-11-14,144.07496643066406
2020-04-20,143.71551513671875
2020-02-04,144.80381774902344
2020-04-23,144.76388549804688
2018-12-14,145.35296630859375
2019-08-27,147.54953002929688
2018-08-08,147.03033447265625
2018-10-11,144.75389099121094
2018-11-12,144.99351501464844
2019-07-26,143.67556762695312
2019-06-24,140.710205078125
2019-05-23,136.8961639404297
2019-03-20,137.04592895507812
2019-01-15,138.27401733398438
2019-11-20,141.77854919433594
2020-02-07,140.8599853515625
2020-02-10,137.91458129882812
2020-04-29,139.39227294921875
2019-11-26,141.4590301513672
2020-02-13,140.09117126464844
2019-01-30,141.27932739257812
2018-08-23,139.71176147460938
2018-09-24,138.87307739257812
2018-11-27,138.81317138671875
2018-10-26,139.81161499023438
2019-07-09,142.49742126464844
2019-06-07,141.00973510742188
2019-05-06,135.26870727539062
2019-04-04,134.9991455078125
2019-09-11,128.04000854492188
2019-11-29,123.73999786376953
2020-05-05,131.82000732421875
2019-12-02,125.33999633789062
2020-02-19,131.7100067138672
2020-05-08,127.56999969482422
2019-05-21,125.97000122070312
2019-03-18,114.58999633789062
2018-09-07,119.55999755859375
2018-08-06,110.13999938964844
2018-10-09,99.80000305175781
2019-02-14,105.08999633789062
2018-12-12,81.69999694824219
2019-07-24,80.76000213623047
2019-09-26,67.69000244140625
2019-10-28,84.83999633789062
2019-12-05,75.41999816894531
2020-05-11,71.83999633789062
2019-07-03,78.16000366210938
2020-02-25,87.94999694824219
2020-05-14,91.83999633789062
2020-02-28,88.98999786376953
2019-08-08,100.12999725341797
2019-06-05,99.08000183105469
2018-07-20,87.91999816894531
2018-08-21,88.70999908447266
2018-10-24,85.37999725341797
2019-04-02,96.5
2019-03-01,98.38999938964844
2019-01-28,106.98999786376953
2018-12-27,104.51000213623047
2019-09-09,100.72000122070312
2020-03-02,107.55000305175781
2020-05-20,103.08999633789062
2019-12-17,101.66999816894531
2020-03-05,107.79000091552734
2019-02-12,102.69000244140625
2019-01-11,97.77999877929688
2018-12-10,98.0999984741211
2019-08-23,101.19999694824219
2018-11-08,101.6500015258789
2019-07-22,105.08000183105469
2019-06-20,105.37000274658203
2018-09-05,110.52999877929688
2019-04-17,105.69000244140625
2019-09-24,99.1500015258789
2019-12-20,98.43000030517578
2020-05-26,101.9000015258789
2019-04-30,95.5999984741211
2019-12-23,96.52999877929688
2020-03-11,102.05999755859375
2020-05-29,98.47000122070312
2019-12-26,93.5199966430664
2020-06-01,91.80000305175781
2019-05-02,91.4800033569336
2019-02-27,92.62999725341797
2018-11-23,100.12999725341797
2019-08-06,100.51000213623047
2018-07-18,103.27999877929688
2018-09-20,105.56999969482422
2018-10-22,104.16999816894531
2019-07-05,106.37999725341797
2019-06-03,110.43000030517578
2019-10-09,107.25
2019-10-11,105.44999694824219
2020-03-17,104.58999633789062
2020-06-04,104.02999877929688
2019-10-14,104.43000030517578
2020-03-20,102.91000366210938
2018-11-06,109.16000366210938
2019-06-18,111.20999908447266
2019-05-17,109.22000122070312
2019-04-15,102.44999694824219
2019-03-14,94.9000015258789
2019-01-09,95.58000183105469
2018-08-02,100.52999877929688
2018-10-05,102.0
2019-08-21,96.86000061035156
2019-10-17,97.7699966430664
2020-03-23,96.69999694824219
2020-06-10,96.11000061035156
2019-02-25,95.54000091552734
2020-01-07,89.30000305175781
2020-03-26,90.44000244140625
2019-10-23,89.33999633789062
