Dates,UHS
2019-02-19,724800.0
2019-01-18,775100.0
2020-02-24,306500.0
2020-05-13,653300.0
2019-12-10,1028700.0
2020-02-27,833600.0
2019-12-13,745500.0
2020-05-19,1216300.0
2019-03-06,741600.0
2018-11-30,868500.0
2019-08-13,1127800.0
2019-07-12,1357200.0
2019-06-10,879400.0
2019-05-09,960100.0
2018-07-25,1286600.0
2018-09-27,702600.0
2018-10-29,1396400.0
2019-10-16,1802200.0
2019-12-16,996100.0
2020-03-04,1198100.0
2020-05-22,1127400.0
2019-10-01,1766900.0
2019-12-19,383300.0
2018-09-10,967900.0
2019-05-24,827000.0
2018-08-09,683200.0
2019-04-22,623100.0
2019-03-21,731200.0
2019-01-16,834200.0
2019-08-28,983000.0
2018-11-13,1028600.0
2018-10-12,796600.0
2019-06-25,700600.0
2020-03-10,577300.0
2020-05-28,817600.0
2019-10-07,1026900.0
2020-03-13,702300.0
2019-10-10,975600.0
2020-03-16,703500.0
2020-06-03,571000.0
2018-11-28,568100.0
2018-09-25,797500.0
2018-07-23,549600.0
2018-08-24,406700.0
2019-07-10,526100.0
2019-05-07,413200.0
2019-04-05,707600.0
2019-03-04,580800.0
2019-01-31,746100.0
2019-09-12,499900.0
2019-12-31,601400.0
2020-03-19,420600.0
2020-01-03,731500.0
2020-06-09,708000.0
2019-02-15,423400.0
2019-01-14,470700.0
2018-07-06,502500.0
2018-08-07,654700.0
2018-10-10,651100.0
2018-12-13,638500.0
2019-08-26,437300.0
2019-07-25,527800.0
2019-05-22,860600.0
2019-03-19,743300.0
2020-01-06,630400.0
2020-03-25,692000.0
2020-06-12,1405800.0
2019-10-22,796500.0
2020-01-09,933400.0
2020-06-15,676600.0
2019-10-25,741000.0
2020-03-31,1152900.0
2020-06-18,721900.0
2019-04-03,736400.0
2018-08-22,591800.0
2018-10-25,602000.0
2019-01-29,552500.0
2018-12-28,786500.0
2018-11-26,540100.0
2019-08-09,900900.0
2019-07-08,418300.0
2019-06-06,388600.0
2019-09-10,565900.0
2020-01-15,600200.0
2020-04-03,549100.0
2019-10-31,455700.0
2020-04-06,463800.0
2020-06-24,917000.0
2018-11-09,815000.0
2019-07-23,464300.0
2019-06-21,548400.0
2019-05-20,416400.0
2019-04-18,626900.0
2018-09-06,553000.0
2018-10-08,617900.0
2019-02-13,815000.0
2018-12-11,425800.0
2019-09-25,817100.0
2020-01-21,456700.0
2020-04-09,1389300.0
2019-11-06,1321900.0
2020-01-24,1223800.0
2020-01-27,1071500.0
2020-04-15,1114100.0
2018-12-26,1732200.0
2019-08-07,879200.0
2019-06-04,1444200.0
2018-09-21,863600.0
2018-07-19,950500.0
2018-08-20,929200.0
2018-10-23,1217200.0
2019-05-03,1101200.0
2019-04-01,949300.0
2019-02-28,725000.0
2019-11-12,675200.0
2020-01-30,828800.0
2019-11-15,707700.0
2020-04-21,636600.0
2019-04-16,614300.0
2019-03-15,542800.0
2019-02-11,517300.0
2019-01-10,508700.0
2019-08-22,506400.0
2018-11-07,681100.0
2018-08-03,758400.0
2018-09-04,684400.0
2019-06-19,547600.0
2019-09-23,666200.0
2019-11-18,691300.0
2020-02-05,503700.0
2020-04-24,608800.0
2019-03-29,687600.0
2019-11-21,770900.0
2020-04-27,862800.0
2020-02-11,1254300.0
2020-04-30,867500.0
2019-05-01,498300.0
2019-02-26,496600.0
2019-01-25,495300.0
2018-12-24,338900.0
2019-09-06,496700.0
2018-07-17,513900.0
2018-09-19,489800.0
2019-08-05,361100.0
2019-10-08,873500.0
2019-12-11,801200.0
2019-11-27,570900.0
2020-02-14,723200.0
2020-05-06,515800.0
2019-01-08,431700.0
2018-12-07,1064100.0
2019-08-20,643700.0
2018-11-05,497000.0
2019-07-19,341400.0
2018-10-04,317700.0
2019-06-17,477100.0
2019-05-16,554100.0
2018-08-01,326700.0
2019-03-13,358300.0
2019-12-03,404400.0
2020-02-20,447200.0
2019-12-06,435600.0
2020-05-12,348800.0
2019-12-09,412400.0
2020-02-26,489900.0
2020-05-15,401300.0
2019-03-28,363000.0
2018-09-17,1021700.0
2018-08-16,932600.0
2018-10-19,2955300.0
2019-04-29,1349000.0
2019-01-23,934500.0
2019-09-04,803300.0
2018-11-20,876300.0
2019-07-02,818200.0
2019-05-31,681200.0
2019-12-12,784300.0
2020-05-18,749700.0
2019-09-27,509200.0
2020-03-03,379100.0
2020-05-21,436700.0
2019-05-14,521000.0
2018-08-31,586600.0
2018-07-30,419600.0
2018-10-02,494900.0
2019-04-12,337900.0
2019-03-11,657300.0
2019-02-07,456600.0
2019-07-17,422900.0
2019-09-19,595600.0
2019-10-21,469100.0
2019-12-18,511300.0
2020-03-06,571500.0
2019-10-03,609600.0
2020-03-09,592500.0
2020-05-27,477000.0
2019-12-24,348200.0
2020-03-12,884600.0
2018-12-20,692400.0
2019-08-01,758800.0
2018-08-14,1320800.0
2018-07-13,1194000.0
2018-10-17,848900.0
2019-05-29,676100.0
2019-03-26,640500.0
2019-02-22,800000.0
2019-10-04,676000.0
2019-11-05,768900.0
2019-12-27,1117900.0
2020-06-02,579900.0
2019-12-30,864100.0
2020-03-18,982400.0
2020-06-05,990800.0
2019-07-15,519000.0
2018-12-03,608500.0
2019-06-13,491500.0
2019-01-04,586600.0
2018-08-29,695900.0
2019-02-05,563100.0
2018-11-01,710200.0
2019-08-16,715100.0
2019-04-10,364500.0
2019-09-17,383300.0
2019-10-15,356800.0
2020-01-02,339100.0
2020-06-08,715100.0
2019-10-18,559800.0
2020-03-24,652000.0
2020-06-11,606900.0
2020-01-08,563000.0
2019-04-25,433600.0
2019-07-30,645500.0
2019-02-20,928300.0
2018-07-11,1407900.0
2018-09-13,744600.0
2018-10-15,837700.0
2019-06-28,769600.0
2018-12-18,685400.0
2018-11-16,530300.0
2019-10-02,388600.0
2020-03-27,836100.0
2020-01-10,562400.0
2019-10-24,323900.0
2020-03-30,395200.0
2020-06-17,348400.0
2020-01-14,618200.0
2020-04-02,536900.0
2019-01-02,446700.0
2019-08-14,780900.0
2018-10-30,775500.0
2019-06-11,475500.0
2019-05-10,564500.0
2019-04-08,687400.0
2018-08-27,655000.0
2018-07-26,653800.0
2018-09-28,836800.0
2019-03-07,323000.0
2019-10-30,236700.0
2020-01-17,377600.0
2020-06-23,440400.0
2020-04-08,475200.0
2020-06-26,712600.0
2019-03-22,559100.0
2019-01-17,468200.0
2019-08-29,696900.0
2018-11-14,358300.0
2019-06-26,523900.0
2018-09-11,353600.0
2018-07-09,1146400.0
2018-08-10,1077700.0
2019-04-23,628500.0
2019-09-30,741600.0
2020-01-23,1082500.0
2019-11-08,340700.0
2020-04-14,139400.0
2019-11-11,176700.0
2020-01-29,180000.0
2020-04-17,213600.0
2018-07-24,243400.0
2018-09-26,403400.0
2019-05-08,262700.0
2019-03-05,434300.0
2019-02-01,645700.0
2018-12-31,828000.0
2018-11-29,417500.0
2019-08-12,546000.0
2019-07-11,449000.0
2019-09-13,463600.0
2019-11-14,447900.0
2020-04-20,417400.0
2020-02-04,798600.0
2020-04-23,830900.0
2018-12-14,640200.0
2019-08-27,404100.0
2018-08-08,656500.0
2018-10-11,434100.0
2018-11-12,517500.0
2019-07-26,291200.0
2019-06-24,565000.0
2019-05-23,695600.0
2019-03-20,568600.0
2019-01-15,564200.0
2019-11-20,574700.0
2020-02-07,583800.0
2020-02-10,579900.0
2020-04-29,472000.0
2019-11-26,278300.0
2020-02-13,358500.0
2019-01-30,452200.0
2018-08-23,507200.0
2018-09-24,468100.0
2018-11-27,454600.0
2018-10-26,559000.0
2019-07-09,467800.0
2019-06-07,927800.0
2019-05-06,852700.0
2019-04-04,1034500.0
2019-09-11,1681200.0
2019-11-29,1388800.0
2020-05-05,1050200.0
2019-12-02,1092700.0
2020-02-19,1091800.0
2020-05-08,889500.0
2019-05-21,966700.0
2019-03-18,1044800.0
2018-09-07,889400.0
2018-08-06,822900.0
2018-10-09,1587700.0
2019-02-14,1024800.0
2018-12-12,1059900.0
2019-07-24,1568000.0
2019-09-26,1687000.0
2019-10-28,2253800.0
2019-12-05,1866000.0
2020-05-11,1727400.0
2019-07-03,1833000.0
2020-02-25,2065900.0
2020-05-14,1770900.0
2020-02-28,1375700.0
2019-08-08,1399300.0
2019-06-05,1479400.0
2018-07-20,1036700.0
2018-08-21,965400.0
2018-10-24,571900.0
2019-04-02,925400.0
2019-03-01,779400.0
2019-01-28,883000.0
2018-12-27,775700.0
2019-09-09,669100.0
2020-03-02,549100.0
2020-05-20,601100.0
2019-12-17,453900.0
2020-03-05,559600.0
2019-02-12,665300.0
2019-01-11,692300.0
2018-12-10,639800.0
2019-08-23,497100.0
2018-11-08,480000.0
2019-07-22,706000.0
2019-06-20,1266900.0
2018-09-05,706300.0
2019-04-17,836600.0
2019-09-24,750600.0
2019-12-20,749900.0
2020-05-26,610900.0
2019-04-30,689200.0
2019-12-23,537700.0
2020-03-11,538200.0
2020-05-29,422900.0
2019-12-26,569200.0
2020-06-01,544800.0
2019-05-02,629800.0
2019-02-27,443200.0
2018-11-23,903700.0
2019-08-06,590700.0
2018-07-18,723700.0
2018-09-20,714800.0
2018-10-22,571600.0
2019-07-05,770400.0
2019-06-03,573900.0
2019-10-09,470600.0
2019-10-11,903600.0
2020-03-17,692900.0
2020-06-04,422900.0
2019-10-14,475000.0
2020-03-20,676000.0
2018-11-06,924300.0
2019-06-18,791100.0
2019-05-17,920000.0
2019-04-15,649800.0
2019-03-14,1330200.0
2019-01-09,886700.0
2018-08-02,1102600.0
2018-10-05,861100.0
2019-08-21,855900.0
2019-10-17,688600.0
2020-03-23,1468900.0
2020-06-10,979800.0
2019-02-25,936100.0
2020-01-07,1294000.0
2020-03-26,1021100.0
2019-10-23,1187300.0
