Dates,UHS
2019-01-03,123.47000122070312
2019-08-15,119.11000061035156
2018-10-31,121.05999755859375
2019-09-16,122.75
2020-02-18,124.18000030517578
2020-05-07,125.66999816894531
2018-08-17,124.91999816894531
2019-12-04,126.43000030517578
2020-02-21,129.72999572753906
2018-12-17,130.7100067138672
2019-08-30,132.02999877929688
2018-11-15,132.19000244140625
2019-07-29,130.85000610351562
2019-06-27,128.9199981689453
2019-04-24,129.02999877929688
2018-07-10,133.13999938964844
2018-09-12,135.02999877929688
2019-02-19,132.10000610351562
2019-01-18,131.9199981689453
2020-02-24,132.22000122070312
2020-05-13,134.0500030517578
2019-12-10,132.83999633789062
2020-02-27,135.1699981689453
2019-12-13,138.83999633789062
2020-05-19,138.97999572753906
2019-03-06,139.6300048828125
2018-11-30,138.47000122070312
2019-08-13,133.57000732421875
2019-07-12,131.8800048828125
2019-06-10,127.94000244140625
2019-05-09,130.17999267578125
2018-07-25,133.4499969482422
2018-09-27,132.41000366210938
2018-10-29,130.16000366210938
2019-10-16,120.2300033569336
2019-12-16,122.7699966430664
2020-03-04,120.22000122070312
2020-05-22,117.63999938964844
2019-10-01,117.44000244140625
2019-12-19,114.9800033569336
2018-09-10,117.56999969482422
2019-05-24,116.70999908447266
2018-08-09,117.56999969482422
2019-04-22,117.4000015258789
2019-03-21,117.68000030517578
2019-01-16,119.4000015258789
2019-08-28,118.63999938964844
2018-11-13,119.37000274658203
2018-10-12,122.08000183105469
2019-06-25,124.98999786376953
2020-03-10,125.87000274658203
2020-05-28,126.44999694824219
2019-10-07,127.77999877929688
2020-03-13,127.69000244140625
2019-10-10,131.1199951171875
2020-03-16,131.1199951171875
2020-06-03,132.25
2018-11-28,131.00999450683594
2018-09-25,132.35000610351562
2018-07-23,130.75
2018-08-24,131.77000427246094
2019-07-10,130.63999938964844
2019-05-07,132.7899932861328
2019-04-05,133.58999633789062
2019-03-04,133.63999938964844
2019-01-31,135.6699981689453
2019-09-12,135.3699951171875
2019-12-31,136.50999450683594
2020-03-19,135.32000732421875
2020-01-03,135.22000122070312
2020-06-09,132.52999877929688
2019-02-15,133.02999877929688
2019-01-14,133.88999938964844
2018-07-06,134.5800018310547
2018-08-07,134.39999389648438
2018-10-10,135.89999389648438
2018-12-13,135.7899932861328
2019-08-26,135.22999572753906
2019-07-25,135.02000427246094
2019-05-22,136.52000427246094
2019-03-19,137.19000244140625
2020-01-06,135.30999755859375
2020-03-25,134.3699951171875
2020-06-12,141.41000366210938
2019-10-22,142.22000122070312
2020-01-09,139.35000610351562
2020-06-15,138.6699981689453
2019-10-25,137.50999450683594
2020-03-31,133.55999755859375
2020-06-18,129.27000427246094
2019-04-03,130.6300048828125
2018-08-22,131.75
2018-10-25,133.33999633789062
2019-01-29,134.91000366210938
2018-12-28,134.8699951171875
2018-11-26,135.92999267578125
2019-08-09,136.5800018310547
2019-07-08,135.83999633789062
2019-06-06,136.97999572753906
2019-09-10,136.91000366210938
2020-01-15,135.39999389648438
2020-04-03,135.5399932861328
2019-10-31,134.57000732421875
2020-04-06,133.66000366210938
2020-06-24,134.4199981689453
2018-11-09,135.58999633789062
2019-07-23,134.83999633789062
2019-06-21,135.1300048828125
2019-05-20,134.94000244140625
2019-04-18,135.02000427246094
2018-09-06,135.0
2018-10-08,133.97999572753906
2019-02-13,135.19000244140625
2018-12-11,135.17999267578125
2019-09-25,134.27000427246094
2020-01-21,133.24000549316406
2020-04-09,133.88999938964844
2019-11-06,126.54000091552734
2020-01-24,124.69000244140625
2020-01-27,125.79000091552734
2020-04-15,129.5
2018-12-26,133.3300018310547
2019-08-07,132.91000366210938
2019-06-04,129.47000122070312
2018-09-21,129.3000030517578
2018-07-19,128.0500030517578
2018-08-20,127.4000015258789
2018-10-23,124.51000213623047
2019-05-03,124.94999694824219
2019-04-01,125.2300033569336
2019-02-28,125.08999633789062
2019-11-12,123.16999816894531
2020-01-30,123.33999633789062
2019-11-15,123.9800033569336
2020-04-21,122.16999816894531
2019-04-16,123.45999908447266
2019-03-15,122.8499984741211
2019-02-11,123.62999725341797
2019-01-10,123.23999786376953
2019-08-22,123.5199966430664
2018-11-07,125.83999633789062
2018-08-03,125.55999755859375
2018-09-04,124.77999877929688
2019-06-19,123.76000213623047
2019-09-23,123.87999725341797
2019-11-18,121.9800033569336
2020-02-05,120.87999725341797
2020-04-24,120.2699966430664
2019-03-29,121.79000091552734
2019-11-21,124.25
2020-04-27,123.19000244140625
2020-02-11,122.23999786376953
2020-04-30,123.81999969482422
2019-05-01,125.05000305175781
2019-02-26,124.16999816894531
2019-01-25,123.95999908447266
2018-12-24,124.44000244140625
2019-09-06,124.56999969482422
2018-07-17,123.51000213623047
2018-09-19,125.12999725341797
2019-08-05,125.43000030517578
2019-10-08,126.62000274658203
2019-12-11,125.54000091552734
2019-11-27,126.55000305175781
2020-02-14,129.5500030517578
2020-05-06,129.5399932861328
2019-01-08,128.36000061035156
2018-12-07,130.38999938964844
2019-08-20,131.72000122070312
2018-11-05,130.7100067138672
2019-07-19,131.19000244140625
2018-10-04,131.60000610351562
2019-06-17,131.7899932861328
2019-05-16,132.08999633789062
2018-08-01,130.42999267578125
2019-03-13,132.58999633789062
2019-12-03,133.19000244140625
2020-02-20,134.1199951171875
2019-12-06,134.5
2020-05-12,134.02999877929688
2019-12-09,133.66000366210938
2020-02-26,133.2100067138672
2020-05-15,133.64999389648438
2019-03-28,133.75999450683594
2018-09-17,137.3000030517578
2018-08-16,137.52999877929688
2018-10-19,157.7899932861328
2019-04-29,153.49000549316406
2019-01-23,153.17999267578125
2019-09-04,153.24000549316406
2018-11-20,151.97999572753906
2019-07-02,147.39999389648438
2019-05-31,145.9600067138672
2019-12-12,146.58999633789062
2020-05-18,147.14999389648438
2019-09-27,147.69000244140625
2020-03-03,147.67999267578125
2020-05-21,147.3800048828125
2019-05-14,150.22999572753906
2018-08-31,147.52000427246094
2018-07-30,146.6300048828125
2018-10-02,148.07000732421875
2019-04-12,149.1199951171875
2019-03-11,147.99000549316406
2019-02-07,147.32000732421875
2019-07-17,147.8800048828125
2019-09-19,147.10000610351562
2019-10-21,144.80999755859375
2019-12-18,145.0
2020-03-06,142.6199951171875
2019-10-03,145.5800018310547
2020-03-09,145.3000030517578
2020-05-27,146.0399932861328
2019-12-24,147.85000610351562
2020-03-12,148.4199981689453
2018-12-20,148.60000610351562
2019-08-01,150.47999572753906
2018-08-14,155.63999938964844
2018-07-13,157.05999755859375
2018-10-17,156.08999633789062
2019-05-29,156.92999267578125
2019-03-26,154.11000061035156
2019-02-22,153.63999938964844
2019-10-04,153.3800048828125
2019-11-05,153.27000427246094
2019-12-27,151.66000366210938
2020-06-02,150.83999633789062
2019-12-30,150.2899932861328
2020-03-18,149.16000366210938
2020-06-05,148.3800048828125
2019-07-15,148.27000427246094
2018-12-03,149.50999450683594
2019-06-13,151.17999267578125
2019-01-04,147.02000427246094
2018-08-29,146.63999938964844
2019-02-05,146.83999633789062
2018-11-01,146.57000732421875
2019-08-16,144.6999969482422
2019-04-10,145.58999633789062
2019-09-17,146.38999938964844
2019-10-15,149.02000427246094
2020-01-02,145.8699951171875
2020-06-08,146.32000732421875
2019-10-18,147.32000732421875
2020-03-24,146.6999969482422
2020-06-11,146.27999877929688
2020-01-08,146.97999572753906
2019-04-25,147.5
2019-07-30,146.9600067138672
2019-02-20,145.25999450683594
2018-07-11,142.6999969482422
2018-09-13,140.14999389648438
2018-10-15,139.97999572753906
2019-06-28,139.27000427246094
2018-12-18,139.19000244140625
2018-11-16,139.89999389648438
2019-10-02,140.0
2020-03-27,141.3000030517578
2020-01-10,140.3300018310547
2019-10-24,141.8300018310547
2020-03-30,141.55999755859375
2020-06-17,141.57000732421875
2020-01-14,140.9199981689453
2020-04-02,141.9600067138672
2019-01-02,142.52000427246094
2019-08-14,145.2899932861328
2018-10-30,145.22000122070312
2019-06-11,142.66000366210938
2019-05-10,141.92999267578125
2019-04-08,142.02999877929688
2018-08-27,141.72999572753906
2018-07-26,142.22000122070312
2018-09-28,141.75
2019-03-07,141.33999633789062
2019-10-30,140.02000427246094
2020-01-17,140.83999633789062
2020-06-23,140.75
2020-04-08,141.5500030517578
2020-06-26,142.24000549316406
2019-03-22,144.80999755859375
2019-01-17,144.77000427246094
2019-08-29,144.82000732421875
2018-11-14,144.91000366210938
2019-06-26,146.6699981689453
2018-09-11,146.72999572753906
2018-07-09,144.94000244140625
2018-08-10,142.38999938964844
2019-04-23,143.4600067138672
2019-09-30,144.33999633789062
2020-01-23,146.30999755859375
2019-11-08,144.99000549316406
2020-04-14,143.50999450683594
2019-11-11,143.97000122070312
2020-01-29,143.5
2020-04-17,143.97999572753906
2018-07-24,143.5
2018-09-26,144.25999450683594
2019-05-08,142.1699981689453
2019-03-05,142.4199981689453
2019-02-01,142.9499969482422
2018-12-31,145.4199981689453
2018-11-29,146.00999450683594
2019-08-12,146.39999389648438
2019-07-11,147.14999389648438
2019-09-13,145.49000549316406
2019-11-14,145.9600067138672
2020-04-20,145.1999969482422
2020-02-04,145.9499969482422
2020-04-23,145.27999877929688
2018-12-14,146.17999267578125
2019-08-27,147.8800048828125
2018-08-08,147.97999572753906
2018-10-11,146.64999389648438
2018-11-12,148.27000427246094
2019-07-26,146.11000061035156
2019-06-24,143.6699981689453
2019-05-23,140.27000427246094
2019-03-20,139.75999450683594
2019-01-15,140.75999450683594
2019-11-20,143.25
2020-02-07,143.67999267578125
2020-02-10,141.50999450683594
2020-04-29,139.67999267578125
2019-11-26,141.77000427246094
2020-02-13,143.02999877929688
2019-01-30,141.92999267578125
2018-08-23,141.69000244140625
2018-09-24,140.6699981689453
2018-11-27,139.75999450683594
2018-10-26,140.27000427246094
2019-07-09,143.0
2019-06-07,142.2100067138672
2019-05-06,142.6699981689453
2019-04-04,137.89999389648438
2019-09-11,134.1300048828125
2019-11-29,126.12000274658203
2020-05-05,132.52999877929688
2019-12-02,134.6699981689453
2020-02-19,132.57000732421875
2020-05-08,129.0500030517578
2019-05-21,126.5999984741211
2019-03-18,120.97000122070312
2018-09-07,119.9800033569336
2018-08-06,116.54000091552734
2018-10-09,104.55000305175781
2019-02-14,105.97000122070312
2018-12-12,97.04000091552734
2019-07-24,84.87000274658203
2019-09-26,75.27999877929688
2019-10-28,85.66000366210938
2019-12-05,90.45999908447266
2020-05-11,81.22000122070312
2019-07-03,78.93000030517578
2020-02-25,93.51000213623047
2020-05-14,97.97000122070312
2020-02-28,92.12999725341797
2019-08-08,100.41000366210938
2019-06-05,102.63999938964844
2018-07-20,95.77999877929688
2018-08-21,94.6500015258789
2018-10-24,89.75
2019-04-02,97.38999938964844
2019-03-01,104.05999755859375
2019-01-28,110.05999755859375
2018-12-27,110.58000183105469
2019-09-09,104.12000274658203
2020-03-02,107.72000122070312
2020-05-20,104.69000244140625
2019-12-17,103.88999938964844
2020-03-05,108.47000122070312
2019-02-12,106.16999816894531
2019-01-11,103.30999755859375
2018-12-10,102.05000305175781
2019-08-23,103.2699966430664
2018-11-08,103.0
2019-07-22,106.43000030517578
2019-06-20,108.43000030517578
2018-09-05,113.5199966430664
2019-04-17,108.9000015258789
2019-09-24,103.66000366210938
2019-12-20,99.13999938964844
2020-05-26,104.4800033569336
2019-04-30,102.55000305175781
2019-12-23,100.0
2020-03-11,102.33999633789062
2020-05-29,100.79000091552734
2019-12-26,100.2300033569336
2020-06-01,94.06999969482422
2019-05-02,91.66999816894531
2019-02-27,93.58999633789062
2018-11-23,101.22000122070312
2019-08-06,102.38999938964844
2018-07-18,103.94000244140625
2018-09-20,106.1500015258789
2018-10-22,106.0999984741211
2019-07-05,109.72000122070312
2019-06-03,111.11000061035156
2019-10-09,111.87999725341797
2019-10-11,106.94999694824219
2020-03-17,107.66000366210938
2020-06-04,105.44999694824219
2019-10-14,107.9000015258789
2020-03-20,105.08999633789062
2018-11-06,112.97000122070312
2019-06-18,114.54000091552734
2019-05-17,113.80999755859375
2019-04-15,108.8499984741211
2019-03-14,99.81999969482422
2019-01-09,99.44000244140625
2018-08-02,100.75
2018-10-05,105.16999816894531
2019-08-21,102.37000274658203
2019-10-17,98.48999786376953
2020-03-23,101.87000274658203
2020-06-10,96.62999725341797
2019-02-25,97.54000091552734
2020-01-07,93.69999694824219
2020-03-26,92.06999969482422
2019-10-23,92.91999816894531
