Dates,TMUS
2018-06-20,60.06999969482422
2018-06-21,59.459999084472656
2018-06-25,60.06999969482422
2018-06-22,59.470001220703125
2018-06-26,58.81999969482422
2018-06-27,59.18000030517578
2018-06-28,58.68000030517578
2018-06-29,59.470001220703125
2018-07-02,59.040000915527344
2018-07-03,58.90999984741211
2018-07-05,59.209999084472656
2018-07-16,59.900001525878906
2018-09-18,60.650001525878906
2019-01-24,60.97999954223633
2019-09-05,59.810001373291016
2018-11-21,60.0099983215332
2020-01-13,60.970001220703125
2020-04-01,61.5099983215332
2020-06-19,61.099998474121094
2019-10-29,60.4900016784668
2020-01-16,59.22999954223633
2020-06-22,59.06999969482422
2018-10-03,58.31999969482422
2018-07-31,57.88999938964844
2019-03-12,58.5099983215332
2019-02-08,58.88999938964844
2019-01-07,59.290000915527344
2018-12-06,59.5
2019-08-19,59.47999954223633
2019-07-18,59.13999938964844
2019-05-15,60.0
2019-09-20,61.11000061035156
2019-11-01,61.58000183105469
2020-04-07,65.12999725341797
2020-06-25,64.45999908447266
2020-06-16,64.83999633789062
2019-11-04,64.05999755859375
2020-01-22,64.52999877929688
2019-11-07,65.66000366210938
2020-04-13,65.04000091552734
2019-07-01,65.55000305175781
2019-05-30,65.55000305175781
2018-08-15,65.5
2018-10-18,65.7699966430664
2019-03-27,65.5199966430664
2019-01-22,65.18000030517578
2018-12-21,65.16999816894531
2019-09-03,65.19999694824219
2018-11-19,65.41000366210938
2019-08-02,65.51000213623047
2020-01-28,65.33000183105469
2020-04-16,65.69999694824219
2019-11-13,65.52999877929688
2020-01-31,65.43000030517578
2018-12-04,65.37000274658203
2018-11-02,64.06999969482422
2019-07-16,64.58999633789062
2018-08-30,65.23999786376953
2018-10-01,65.62000274658203
2019-06-14,67.37000274658203
2019-05-13,67.9000015258789
2019-04-11,67.31999969482422
2019-02-06,67.08000183105469
2019-09-18,67.72000122070312
2020-02-03,68.33999633789062
2020-04-22,68.88999938964844
2019-11-19,68.5
2020-02-06,68.55999755859375
2019-11-22,68.69000244140625
2019-03-25,68.87000274658203
2019-02-21,69.9800033569336
2018-12-19,69.97000122070312
2018-07-12,69.56999969482422
2018-09-14,68.75
2018-08-13,68.26000213623047
2018-10-16,68.12000274658203
2019-07-31,68.02999877929688
2019-05-28,68.23999786376953
2019-04-26,66.55000305175781
2020-04-28,66.01000213623047
2019-11-25,66.83999633789062
2020-02-12,67.58000183105469
