Dates,PHM
2020-03-19,26.469999313354492
2020-01-03,26.889999389648438
2020-06-09,26.610000610351562
2019-02-15,26.5
2019-01-14,27.309999465942383
2018-07-06,27.190000534057617
2018-08-07,26.90999984741211
2018-10-10,27.1200008392334
2018-12-13,27.040000915527344
2019-08-26,27.139999389648438
2019-07-25,27.600000381469727
2019-05-22,27.979999542236328
2019-03-19,27.559999465942383
2020-01-06,27.440000534057617
2020-03-25,27.09000015258789
2020-06-12,27.0
2019-10-22,26.739999771118164
2020-01-09,27.68000030517578
2020-06-15,26.8799991607666
2019-10-25,26.770000457763672
2020-03-31,27.530000686645508
2020-06-18,27.579999923706055
2019-04-03,28.200000762939453
2018-08-22,28.010000228881836
2018-10-25,27.520000457763672
2019-01-29,27.09000015258789
2018-12-28,26.8700008392334
2018-11-26,26.670000076293945
2019-08-09,26.239999771118164
2019-07-08,25.799999237060547
2019-06-06,26.299999237060547
2019-09-10,26.579999923706055
2020-01-15,27.209999084472656
2020-04-03,27.3799991607666
2019-10-31,28.780000686645508
2020-04-06,28.299999237060547
2020-06-24,27.959999084472656
2018-11-09,27.889999389648438
2019-07-23,27.770000457763672
2019-06-21,27.770000457763672
2019-05-20,28.59000015258789
2019-04-18,28.940000534057617
2018-09-06,28.829999923706055
2018-10-08,28.56999969482422
2019-02-13,28.920000076293945
2018-12-11,29.40999984741211
2019-09-25,29.389999389648438
2020-01-21,29.5
2020-04-09,29.760000228881836
2019-11-06,30.040000915527344
2020-01-24,30.389999389648438
2020-01-27,30.219999313354492
2020-04-15,31.350000381469727
2018-12-26,31.860000610351562
2019-08-07,31.670000076293945
2019-06-04,31.459999084472656
2018-09-21,31.329999923706055
2018-07-19,31.459999084472656
2018-08-20,31.290000915527344
2018-10-23,31.700000762939453
2019-05-03,31.780000686645508
2019-04-01,31.739999771118164
2019-02-28,31.469999313354492
2019-11-12,31.079999923706055
2020-01-30,31.530000686645508
2019-11-15,31.540000915527344
2020-04-21,31.260000228881836
2019-04-16,32.06999969482422
2019-03-15,31.93000030517578
2019-02-11,32.33000183105469
2019-01-10,32.47999954223633
2019-08-22,31.860000610351562
2018-11-07,32.27000045776367
2018-08-03,32.119998931884766
2018-09-04,31.59000015258789
2019-06-19,32.119998931884766
2019-09-23,31.68000030517578
2019-11-18,31.260000228881836
2020-02-05,31.530000686645508
2020-04-24,31.0
2019-03-29,31.690000534057617
2019-11-21,31.940000534057617
2020-04-27,32.060001373291016
2020-02-11,31.809999465942383
2020-04-30,32.75
2019-05-01,32.72999954223633
2019-02-26,32.5
2019-01-25,32.15999984741211
2018-12-24,32.5
2019-09-06,32.849998474121094
2018-07-17,32.65999984741211
2018-09-19,32.900001525878906
2019-08-05,32.209999084472656
2019-10-08,32.72999954223633
2019-12-11,31.899999618530273
2019-11-27,32.150001525878906
2020-02-14,31.3799991607666
2020-05-06,31.15999984741211
2019-01-08,31.549999237060547
2018-12-07,31.6200008392334
2019-08-20,32.119998931884766
2018-11-05,32.459999084472656
2019-07-19,32.68000030517578
2018-10-04,31.940000534057617
2019-06-17,32.31999969482422
2019-05-16,31.989999771118164
2018-08-01,32.650001525878906
2019-03-13,32.689998626708984
2019-12-03,33.56999969482422
2020-02-20,33.13999938964844
2019-12-06,33.58000183105469
2020-05-12,33.47999954223633
2019-12-09,33.439998626708984
2020-02-26,33.22999954223633
2020-05-15,33.47999954223633
2019-03-28,30.690000534057617
2018-09-17,30.899999618530273
2018-08-16,31.860000610351562
2018-10-19,31.860000610351562
2019-04-29,31.469999313354492
2019-01-23,32.099998474121094
2019-09-04,31.510000228881836
2018-11-20,31.850000381469727
2019-07-02,31.34000015258789
2019-05-31,31.110000610351562
2019-12-12,30.93000030517578
2020-05-18,31.84000015258789
2019-09-27,32.5099983215332
2020-03-03,32.06999969482422
2020-05-21,31.479999542236328
2019-05-14,32.25
2018-08-31,31.65999984741211
2018-07-30,31.399999618530273
2018-10-02,32.06999969482422
2019-04-12,32.5099983215332
2019-03-11,32.650001525878906
2019-02-07,32.88999938964844
2019-07-17,33.15999984741211
2019-09-19,32.70000076293945
2019-10-21,33.189998626708984
2019-12-18,33.38999938964844
2020-03-06,33.41999816894531
2019-10-03,33.68000030517578
2020-03-09,33.79999923706055
2020-05-27,33.9900016784668
2019-12-24,34.459999084472656
2020-03-12,34.25
2018-12-20,34.56999969482422
2019-08-01,34.7599983215332
2018-08-14,34.2599983215332
2018-07-13,34.77000045776367
2018-10-17,35.06999969482422
2019-05-29,35.25
2019-03-26,35.20000076293945
2019-02-22,35.40999984741211
2019-10-04,34.90999984741211
2019-11-05,35.459999084472656
2019-12-27,35.68000030517578
2020-06-02,35.65999984741211
2019-12-30,36.02000045776367
2020-03-18,36.189998626708984
2020-06-05,36.18000030517578
2019-07-15,35.91999816894531
2018-12-03,36.54999923706055
2019-06-13,36.43000030517578
2019-01-04,36.220001220703125
2018-08-29,36.16999816894531
2019-02-05,37.09000015258789
2018-11-01,36.75
2019-08-16,36.619998931884766
2019-04-10,36.900001525878906
2019-09-17,36.95000076293945
2019-10-15,36.88999938964844
2020-01-02,37.060001373291016
2020-06-08,37.310001373291016
2019-10-18,38.22999954223633
2020-03-24,38.2400016784668
2020-06-11,38.29999923706055
2020-01-08,38.189998626708984
2019-04-25,39.43000030517578
2019-07-30,39.83000183105469
2019-02-20,41.029998779296875
2018-07-11,40.40999984741211
2018-09-13,39.470001220703125
2018-10-15,39.0
2019-06-28,39.56999969482422
2018-12-18,39.2400016784668
2018-11-16,40.029998779296875
2019-10-02,38.150001525878906
2020-03-27,38.279998779296875
2020-01-10,38.83000183105469
2019-10-24,38.04999923706055
2020-03-30,38.18000030517578
2020-06-17,38.79999923706055
2020-01-14,38.77000045776367
2020-04-02,39.2400016784668
2019-01-02,39.349998474121094
2019-08-14,38.90999984741211
2018-10-30,39.4900016784668
2019-06-11,39.380001068115234
2019-05-10,39.63999938964844
2019-04-08,38.97999954223633
2018-08-27,38.880001068115234
2018-07-26,39.439998626708984
2018-09-28,40.09000015258789
2019-03-07,39.81999969482422
2019-10-30,39.650001525878906
2020-01-17,39.13999938964844
2020-06-23,39.369998931884766
2020-04-08,39.38999938964844
2020-06-26,40.20000076293945
2019-03-22,40.060001373291016
2019-01-17,40.15999984741211
2019-08-29,40.27000045776367
2018-11-14,40.709999084472656
2019-06-26,39.630001068115234
2018-09-11,40.380001068115234
2018-07-09,40.02000045776367
2018-08-10,39.54999923706055
2019-04-23,38.91999816894531
2019-09-30,38.599998474121094
2020-01-23,39.619998931884766
2019-11-08,38.900001525878906
2020-04-14,39.150001525878906
2019-11-11,38.97999954223633
2020-01-29,38.790000915527344
2020-04-17,38.79999923706055
2018-07-24,38.79999923706055
2018-09-26,38.68000030517578
2019-05-08,39.02000045776367
2019-03-05,39.310001373291016
2019-02-01,39.56999969482422
2018-12-31,39.93000030517578
2018-11-29,39.810001373291016
2019-08-12,39.9900016784668
2019-07-11,40.43000030517578
2019-09-13,40.939998626708984
2019-11-14,41.310001373291016
2020-04-20,41.65999984741211
2020-02-04,41.790000915527344
2020-04-23,42.540000915527344
2018-12-14,42.880001068115234
2019-08-27,43.849998474121094
2018-08-08,43.709999084472656
2018-10-11,44.29999923706055
2018-11-12,46.84000015258789
2019-07-26,46.0099983215332
2019-06-24,45.68000030517578
2019-05-23,44.650001525878906
2019-03-20,44.65999984741211
2019-01-15,44.08000183105469
2019-11-20,45.27000045776367
2020-02-07,45.4900016784668
2020-02-10,46.099998474121094
2020-04-29,46.65999984741211
2019-11-26,46.97999954223633
2020-02-13,46.70000076293945
2019-01-30,46.689998626708984
2018-08-23,46.689998626708984
2018-09-24,46.650001525878906
2018-11-27,46.54999923706055
2018-10-26,46.66999816894531
2019-07-09,46.40999984741211
2019-06-07,45.25
2019-05-06,43.349998474121094
2019-04-04,42.06999969482422
2019-09-11,41.7400016784668
2019-11-29,40.20000076293945
2020-05-05,41.54999923706055
2019-12-02,42.189998626708984
2020-02-19,44.41999816894531
2020-05-08,42.959999084472656
2019-05-21,41.5
2019-03-18,38.630001068115234
2018-09-07,39.630001068115234
2018-08-06,35.34000015258789
2018-10-09,30.489999771118164
2019-02-14,30.530000686645508
2018-12-12,24.079999923706055
2019-07-24,23.09000015258789
2019-09-26,19.459999084472656
2019-10-28,19.530000686645508
2019-12-05,19.770000457763672
2020-05-11,17.739999771118164
2019-07-03,22.079999923706055
2020-02-25,24.219999313354492
2020-05-14,25.709999084472656
2020-02-28,24.520000457763672
2019-08-08,23.760000228881836
2019-06-05,22.31999969482422
2018-07-20,20.799999237060547
2018-08-21,19.790000915527344
2018-10-24,18.920000076293945
2019-04-02,21.700000762939453
2019-03-01,23.030000686645508
2019-01-28,25.520000457763672
2018-12-27,26.34000015258789
2019-09-09,24.799999237060547
2020-03-02,25.68000030517578
2020-05-20,23.8799991607666
2019-12-17,24.270000457763672
2020-03-05,25.520000457763672
2019-02-12,24.309999465942383
2019-01-11,24.18000030517578
2018-12-10,24.06999969482422
2019-08-23,23.8700008392334
2018-11-08,25.639999389648438
2019-07-22,27.239999771118164
2019-06-20,28.989999771118164
2018-09-05,30.290000915527344
2019-04-17,28.270000457763672
2019-09-24,27.239999771118164
2019-12-20,27.270000457763672
2020-05-26,27.799999237060547
2019-04-30,27.6299991607666
2019-12-23,28.18000030517578
2020-03-11,29.8799991607666
2020-05-29,29.420000076293945
2019-12-26,28.09000015258789
2020-06-01,27.18000030517578
2019-05-02,27.59000015258789
2019-02-27,27.719999313354492
2018-11-23,31.1299991607666
2019-08-06,31.389999389648438
2018-07-18,31.43000030517578
2018-09-20,32.689998626708984
2018-10-22,33.310001373291016
2019-07-05,34.34000015258789
2019-06-03,36.45000076293945
2019-10-09,34.40999984741211
2019-10-11,33.970001220703125
2020-03-17,34.33000183105469
2020-06-04,34.75
2019-10-14,35.97999954223633
2020-03-20,35.0099983215332
2018-11-06,36.720001220703125
2019-06-18,36.66999816894531
2019-05-17,35.84000015258789
2019-04-15,36.31999969482422
2019-03-14,32.90999984741211
2019-01-09,33.88999938964844
2018-08-02,35.720001220703125
2018-10-05,36.529998779296875
2019-08-21,36.400001525878906
2019-10-17,35.61000061035156
2020-03-23,34.66999816894531
2020-06-10,35.06999969482422
2019-02-25,35.119998931884766
2020-01-07,33.84000015258789
2020-03-26,32.58000183105469
2019-10-23,31.93000030517578
