Dates,PHM
2020-03-11,29.78127670288086
2020-05-29,29.322797775268555
2019-12-26,27.9971923828125
2020-06-01,27.090198516845703
2019-05-02,27.498844146728516
2019-02-27,27.628414154052734
2018-11-23,31.02714729309082
2019-08-06,31.28628921508789
2018-07-18,31.326156616210938
2018-09-20,32.581993103027344
2018-10-22,33.199947357177734
2019-07-05,34.22654342651367
2019-06-03,36.32957077026367
2019-10-09,34.29631042480469
2019-10-11,33.857765197753906
2020-03-17,34.216575622558594
2020-06-04,34.635189056396484
2019-10-14,35.861122131347656
2020-03-20,34.89432907104492
2018-11-06,36.59867858886719
2019-06-18,36.54884338378906
2019-05-17,35.721588134765625
2019-04-15,36.20000076293945
2019-03-14,32.90999984741211
2019-01-09,33.88999938964844
2018-08-02,35.720001220703125
2018-10-05,36.529998779296875
2019-08-21,36.400001525878906
2019-10-17,35.61000061035156
2020-03-23,34.66999816894531
2020-06-10,35.06999969482422
2019-02-25,35.119998931884766
2020-01-07,33.84000015258789
2020-03-26,32.58000183105469
2019-10-23,31.93000030517578
