Dates,PHM
2018-10-31,13468700.0
2019-09-16,14969200.0
2020-02-18,9857500.0
2020-05-07,7085100.0
2018-08-17,4701400.0
2019-12-04,3713500.0
2020-02-21,5453200.0
2018-12-17,9843400.0
2019-08-30,5814700.0
2018-11-15,6140700.0
2019-07-29,6933700.0
2019-06-27,4531800.0
2019-04-24,8303200.0
2018-07-10,7503600.0
2018-09-12,8348100.0
2019-02-19,7651600.0
2019-01-18,5510000.0
2020-02-24,2137800.0
2020-05-13,6450900.0
2019-12-10,6252900.0
2020-02-27,7069000.0
2019-12-13,8865200.0
2020-05-19,6247700.0
2019-03-06,6265200.0
2018-11-30,10230800.0
2019-08-13,7550200.0
2019-07-12,4899700.0
2019-06-10,6640300.0
2019-05-09,5361300.0
2018-07-25,3994500.0
2018-09-27,3204300.0
2018-10-29,4200500.0
2019-10-16,6759700.0
2019-12-16,7740100.0
2020-03-04,7280600.0
2020-05-22,6261400.0
2019-10-01,10089700.0
2019-12-19,2406500.0
2018-09-10,3549400.0
2019-05-24,3238300.0
2018-08-09,2913800.0
2019-04-22,2945500.0
2019-03-21,6894400.0
2019-01-16,5915200.0
2019-08-28,6277600.0
2018-11-13,9644500.0
2018-10-12,7284200.0
2019-06-25,9501800.0
2020-03-10,5577000.0
2020-05-28,4897600.0
2019-10-07,5493200.0
2020-03-13,3352500.0
2019-10-10,4964500.0
2020-03-16,6142100.0
2020-06-03,8546900.0
2018-11-28,5804300.0
2018-09-25,3796100.0
2018-07-23,7951400.0
2018-08-24,7315200.0
2019-07-10,5413200.0
2019-05-07,9250900.0
2019-04-05,8192300.0
2019-03-04,8829100.0
2019-01-31,5121700.0
2019-09-12,5082600.0
2019-12-31,4187800.0
2020-03-19,5393000.0
2020-01-03,3995200.0
2020-06-09,3460200.0
2019-02-15,3892700.0
2019-01-14,7973500.0
2018-07-06,4073900.0
2018-08-07,3433500.0
2018-10-10,3420100.0
2018-12-13,4173000.0
2019-08-26,5240100.0
2019-07-25,5940100.0
2019-05-22,4194900.0
2019-03-19,5309800.0
2020-01-06,4067400.0
2020-03-25,4652800.0
2020-06-12,5006800.0
2019-10-22,5746900.0
2020-01-09,5206700.0
2020-06-15,5773100.0
2019-10-25,4194200.0
2020-03-31,4974100.0
2020-06-18,3836300.0
2019-04-03,2594600.0
2018-08-22,2665300.0
2018-10-25,3404200.0
2019-01-29,3492400.0
2018-12-28,4400800.0
2018-11-26,4847200.0
2019-08-09,4670700.0
2019-07-08,6887900.0
2019-06-06,4956700.0
2019-09-10,4673500.0
2020-01-15,3451900.0
2020-04-03,2860000.0
2019-10-31,8355000.0
2020-04-06,6267100.0
2020-06-24,3314000.0
2018-11-09,3255500.0
2019-07-23,2555600.0
2019-06-21,3044700.0
2019-05-20,3486400.0
2019-04-18,2662900.0
2018-09-06,2771400.0
2018-10-08,2988200.0
2019-02-13,2169200.0
2018-12-11,3336400.0
2019-09-25,2499100.0
2020-01-21,2100800.0
2020-04-09,2830400.0
2019-11-06,2789400.0
2020-01-24,3316400.0
2020-01-27,4577800.0
2020-04-15,7087000.0
2018-12-26,3505400.0
2019-08-07,4365700.0
2019-06-04,3281100.0
2018-09-21,3484500.0
2018-07-19,2983500.0
2018-08-20,3340400.0
2018-10-23,2906900.0
2019-05-03,2803300.0
2019-04-01,3047100.0
2019-02-28,2697700.0
2019-11-12,2032200.0
2020-01-30,3083300.0
2019-11-15,2701900.0
2020-04-21,4108300.0
2019-04-16,4716000.0
2019-03-15,3075100.0
2019-02-11,3389000.0
2019-01-10,3858100.0
2019-08-22,2415200.0
2018-11-07,2619600.0
2018-08-03,3233400.0
2018-09-04,3236700.0
2019-06-19,1966700.0
2019-09-23,3160200.0
2019-11-18,3108700.0
2020-02-05,2404700.0
2020-04-24,2732100.0
2019-03-29,3672500.0
2019-11-21,4119600.0
2020-04-27,2954000.0
2020-02-11,3056800.0
2020-04-30,4199700.0
2019-05-01,2555100.0
2019-02-26,2039300.0
2019-01-25,4300300.0
2018-12-24,2303700.0
2019-09-06,3029200.0
2018-07-17,2379400.0
2018-09-19,4555600.0
2019-08-05,3944800.0
2019-10-08,3580300.0
2019-12-11,3739600.0
2019-11-27,2395500.0
2020-02-14,7000800.0
2020-05-06,4108600.0
2019-01-08,2729900.0
2018-12-07,4976100.0
2019-08-20,4119900.0
2018-11-05,3075000.0
2019-07-19,1653900.0
2018-10-04,3248500.0
2019-06-17,3472400.0
2019-05-16,5038000.0
2018-08-01,3112200.0
2019-03-13,2904900.0
2019-12-03,3516400.0
2020-02-20,4040100.0
2019-12-06,3093100.0
2020-05-12,2573600.0
2019-12-09,4913100.0
2020-02-26,2959000.0
2020-05-15,7357700.0
2019-03-28,11401100.0
2018-09-17,6912100.0
2018-08-16,5569800.0
2018-10-19,2634700.0
2019-04-29,4630800.0
2019-01-23,3336700.0
2019-09-04,4270600.0
2018-11-20,4082200.0
2019-07-02,3011800.0
2019-05-31,3327400.0
2019-12-12,3735600.0
2020-05-18,4376300.0
2019-09-27,3229400.0
2020-03-03,2177600.0
2020-05-21,1370200.0
2019-05-14,2023800.0
2018-08-31,2248400.0
2018-07-30,2024700.0
2018-10-02,2466600.0
2019-04-12,1925400.0
2019-03-11,2115600.0
2019-02-07,2532800.0
2019-07-17,2848200.0
2019-09-19,3899400.0
2019-10-21,3255400.0
2019-12-18,3605300.0
2020-03-06,1933700.0
2019-10-03,3418500.0
2020-03-09,2190800.0
2020-05-27,3613100.0
2019-12-24,2494400.0
2020-03-12,2448400.0
2018-12-20,2473900.0
2019-08-01,3323800.0
2018-08-14,3768200.0
2018-07-13,2898800.0
2018-10-17,2820900.0
2019-05-29,5271100.0
2019-03-26,3760500.0
2019-02-22,3397700.0
2019-10-04,5389500.0
2019-11-05,3749500.0
2019-12-27,3786700.0
2020-06-02,1788100.0
2019-12-30,2685000.0
2020-03-18,3143200.0
2020-06-05,1607500.0
2019-07-15,2031200.0
2018-12-03,2718800.0
2019-06-13,2101500.0
2019-01-04,4425600.0
2018-08-29,2807200.0
2019-02-05,3530200.0
2018-11-01,3561700.0
2019-08-16,2139300.0
2019-04-10,2654500.0
2019-09-17,2129300.0
2019-10-15,2006400.0
2020-01-02,1899300.0
2020-06-08,2771300.0
2019-10-18,3980000.0
2020-03-24,2904300.0
2020-06-11,2841300.0
2020-01-08,5577100.0
2019-04-25,6801700.0
2019-07-30,4246700.0
2019-02-20,5321800.0
2018-07-11,4848400.0
2018-09-13,5054400.0
2018-10-15,4460600.0
2019-06-28,4598300.0
2018-12-18,2717600.0
2018-11-16,3339800.0
2019-10-02,5847300.0
2020-03-27,4125700.0
2020-01-10,4102600.0
2019-10-24,4304600.0
2020-03-30,3636800.0
2020-06-17,2052000.0
2020-01-14,4038700.0
2020-04-02,2689100.0
2019-01-02,2410400.0
2019-08-14,2281300.0
2018-10-30,2579300.0
2019-06-11,2130300.0
2019-05-10,2767000.0
2019-04-08,2759300.0
2018-08-27,3239300.0
2018-07-26,2468500.0
2018-09-28,5187500.0
2019-03-07,2189600.0
2019-10-30,1008100.0
2020-01-17,2575700.0
2020-06-23,3293300.0
2020-04-08,2846000.0
2020-06-26,3103000.0
2019-03-22,3652500.0
2019-01-17,2060200.0
2019-08-29,2210400.0
2018-11-14,1608900.0
2019-06-26,2524400.0
2018-09-11,2893200.0
2018-07-09,2895800.0
2018-08-10,2722000.0
2019-04-23,4878800.0
2019-09-30,6158400.0
2020-01-23,7644900.0
2019-11-08,2155400.0
2020-04-14,1346400.0
2019-11-11,1891600.0
2020-01-29,2053400.0
2020-04-17,1625900.0
2018-07-24,1838900.0
2018-09-26,2049300.0
2019-05-08,2607200.0
2019-03-05,2145700.0
2019-02-01,4916900.0
2018-12-31,5464200.0
2018-11-29,3737700.0
2019-08-12,3008500.0
2019-07-11,2988400.0
2019-09-13,3172400.0
2019-11-14,2735800.0
2020-04-20,2037700.0
2020-02-04,2322500.0
2020-04-23,3415800.0
2018-12-14,2588000.0
2019-08-27,3867300.0
2018-08-08,4147400.0
2018-10-11,5233300.0
2018-11-12,9197100.0
2019-07-26,5995300.0
2019-06-24,3302700.0
2019-05-23,4180000.0
2019-03-20,2816000.0
2019-01-15,4343900.0
2019-11-20,2974000.0
2020-02-07,3720100.0
2020-02-10,3333900.0
2020-04-29,2163500.0
2019-11-26,2358700.0
2020-02-13,1986400.0
2019-01-30,2796800.0
2018-08-23,1854100.0
2018-09-24,2382600.0
2018-11-27,3037000.0
2018-10-26,4012200.0
2019-07-09,2104400.0
2019-06-07,3154900.0
2019-05-06,2929700.0
2019-04-04,4577300.0
2019-09-11,4834100.0
2019-11-29,9513700.0
2020-05-05,5879100.0
2019-12-02,5791900.0
2020-02-19,6005600.0
2020-05-08,4308200.0
2019-05-21,4006800.0
2019-03-18,5384600.0
2018-09-07,4085800.0
2018-08-06,6645200.0
2018-10-09,6071400.0
2019-02-14,6548800.0
2018-12-12,6508800.0
2019-07-24,7899000.0
2019-09-26,8763600.0
2019-10-28,7297300.0
2019-12-05,11935400.0
2020-05-11,10710800.0
2019-07-03,6022400.0
2020-02-25,6806400.0
2020-05-14,5366400.0
2020-02-28,5583100.0
2019-08-08,3817900.0
2019-06-05,5156000.0
2018-07-20,6250400.0
2018-08-21,6392500.0
2018-10-24,5619200.0
2019-04-02,4930200.0
2019-03-01,7934800.0
2019-01-28,5948300.0
2018-12-27,4015600.0
2019-09-09,4543600.0
2020-03-02,4546100.0
2020-05-20,4162000.0
2019-12-17,5155800.0
2020-03-05,5347400.0
2019-02-12,5504200.0
2019-01-11,4602800.0
2018-12-10,3758000.0
2019-08-23,4055900.0
2018-11-08,5020200.0
2019-07-22,4389100.0
2019-06-20,8080400.0
2018-09-05,5873500.0
2019-04-17,6142600.0
2019-09-24,4073300.0
2019-12-20,4278100.0
2020-05-26,3770200.0
2019-04-30,3914200.0
2019-12-23,4517300.0
2020-03-11,3170700.0
2020-05-29,3847200.0
2019-12-26,3491200.0
2020-06-01,5381900.0
2019-05-02,4253300.0
2019-02-27,2742600.0
2018-11-23,4504000.0
2019-08-06,3986000.0
2018-07-18,5138100.0
2018-09-20,4504700.0
2018-10-22,2785800.0
2019-07-05,4616100.0
2019-06-03,3947500.0
2019-10-09,3688500.0
2019-10-11,5710700.0
2020-03-17,2794600.0
2020-06-04,2349100.0
2019-10-14,2818100.0
2020-03-20,3760600.0
2018-11-06,4512800.0
2019-06-18,3074100.0
2019-05-17,3430400.0
2019-04-15,4812400.0
2019-03-14,4235100.0
2019-01-09,4468600.0
2018-08-02,4542000.0
2018-10-05,4478500.0
2019-08-21,2829700.0
2019-10-17,2443900.0
2020-03-23,4743300.0
2020-06-10,3043100.0
2019-02-25,2292100.0
2020-01-07,3443500.0
2020-03-26,6406600.0
2019-10-23,4902900.0
