Dates,VNO
2020-02-05,66.3499984741211
2020-04-24,65.68000030517578
2019-03-29,65.86000061035156
2019-11-21,66.12000274658203
2020-04-27,66.81999969482422
2020-02-11,67.72000122070312
2020-04-30,68.31999969482422
2019-05-01,67.0199966430664
2019-02-26,66.31999969482422
2019-01-25,66.25
2018-12-24,66.48999786376953
2019-09-06,65.9800033569336
2018-07-17,66.33000183105469
2018-09-19,66.47000122070312
2019-08-05,66.16999816894531
2019-10-08,67.2699966430664
2019-12-11,66.06999969482422
2019-11-27,65.54000091552734
2020-02-14,64.52999877929688
2020-05-06,62.869998931884766
2019-01-08,63.119998931884766
2018-12-07,63.68000030517578
2019-08-20,63.4900016784668
2018-11-05,64.2300033569336
2019-07-19,65.27999877929688
2018-10-04,64.37999725341797
2019-06-17,65.20999908447266
2019-05-16,65.51000213623047
2018-08-01,65.72000122070312
2019-03-13,65.05999755859375
2019-12-03,65.26000213623047
2020-02-20,65.31999969482422
2019-12-06,65.2300033569336
2020-05-12,64.62000274658203
2019-12-09,64.27999877929688
2020-02-26,63.91999816894531
2020-05-15,62.9900016784668
2019-03-28,62.970001220703125
2018-09-17,63.36000061035156
2018-08-16,63.29999923706055
2018-10-19,63.20000076293945
2019-04-29,63.97999954223633
2019-01-23,64.11000061035156
2019-09-04,63.58000183105469
2018-11-20,63.38999938964844
2019-07-02,62.65999984741211
2019-05-31,60.15999984741211
2019-12-12,60.599998474121094
2020-05-18,59.84000015258789
2019-09-27,60.619998931884766
2020-03-03,61.630001068115234
2020-05-21,60.970001220703125
2019-05-14,61.0
2018-08-31,60.060001373291016
2018-07-30,59.9900016784668
2018-10-02,60.189998626708984
2019-04-12,61.33000183105469
2019-03-11,60.310001373291016
2019-02-07,60.119998931884766
2019-07-17,59.61000061035156
2019-09-19,58.61000061035156
2019-10-21,58.599998474121094
2019-12-18,59.150001525878906
2020-03-06,59.04999923706055
2019-10-03,59.630001068115234
2020-03-09,60.0
2020-05-27,60.029998779296875
2019-12-24,60.9900016784668
2020-03-12,60.810001373291016
2018-12-20,62.0099983215332
2019-08-01,61.369998931884766
2018-08-14,62.029998779296875
2018-07-13,63.220001220703125
2018-10-17,63.11000061035156
2019-05-29,62.9900016784668
2019-03-26,62.91999816894531
2019-02-22,63.220001220703125
2019-10-04,62.47999954223633
2019-11-05,62.630001068115234
2019-12-27,62.34000015258789
2020-06-02,62.04999923706055
2019-12-30,61.709999084472656
2020-03-18,62.27000045776367
2020-06-05,63.2599983215332
2019-07-15,63.209999084472656
2018-12-03,63.40999984741211
2019-06-13,62.33000183105469
2019-01-04,62.33000183105469
2018-08-29,62.36000061035156
2019-02-05,63.29999923706055
2018-11-01,63.54999923706055
2019-08-16,62.810001373291016
2019-04-10,62.40999984741211
2019-09-17,62.08000183105469
2019-10-15,62.2400016784668
2020-01-02,61.779998779296875
2020-06-08,62.06999969482422
2019-10-18,62.720001220703125
2020-03-24,62.040000915527344
2020-06-11,61.9900016784668
2020-01-08,62.45000076293945
2019-04-25,62.7400016784668
2019-07-30,63.2400016784668
2019-02-20,64.33000183105469
2018-07-11,64.2300033569336
2018-09-13,63.380001068115234
2018-10-15,63.7400016784668
2019-06-28,64.98999786376953
2018-12-18,65.41999816894531
2018-11-16,64.02999877929688
2019-10-02,64.81999969482422
2020-03-27,65.12999725341797
2020-01-10,64.93000030517578
2019-10-24,64.69999694824219
2020-03-30,64.83999633789062
2020-06-17,65.19999694824219
2020-01-14,64.58999633789062
2020-04-02,64.41000366210938
2019-01-02,64.80000305175781
2019-08-14,65.23999786376953
2018-10-30,64.94000244140625
2019-06-11,64.16999816894531
2019-05-10,63.56999969482422
2019-04-08,62.709999084472656
2018-08-27,62.5
2018-07-26,63.18000030517578
2018-09-28,63.529998779296875
2019-03-07,64.1500015258789
2019-10-30,64.33000183105469
2020-01-17,63.349998474121094
2020-06-23,62.970001220703125
2020-04-08,63.970001220703125
2020-06-26,64.02999877929688
2019-03-22,64.61000061035156
2019-01-17,65.33000183105469
2019-08-29,65.94999694824219
2018-11-14,65.37000274658203
2019-06-26,64.41000366210938
2018-09-11,64.55000305175781
2018-07-09,64.5999984741211
2018-08-10,64.77999877929688
2019-04-23,64.98999786376953
2019-09-30,66.04000091552734
2020-01-23,66.87999725341797
2019-11-08,66.73999786376953
2020-04-14,67.02999877929688
2019-11-11,67.16000366210938
2020-01-29,65.44000244140625
2020-04-17,65.20999908447266
2018-07-24,65.3499984741211
2018-09-26,65.19000244140625
2019-05-08,64.79000091552734
2019-03-05,65.73999786376953
2019-02-01,65.9000015258789
2018-12-31,65.62000274658203
2018-11-29,65.62000274658203
2019-08-12,66.02999877929688
2019-07-11,66.44000244140625
2019-09-13,66.2699966430664
2019-11-14,66.77999877929688
2020-04-20,66.87000274658203
2020-02-04,67.05000305175781
2020-04-23,67.05000305175781
2018-12-14,67.5199966430664
2019-08-27,67.41000366210938
2018-08-08,66.91000366210938
2018-10-11,65.98999786376953
2018-11-12,66.19999694824219
2019-07-26,66.38999938964844
2019-06-24,66.04000091552734
2019-05-23,65.38999938964844
2019-03-20,65.18000030517578
2019-01-15,65.51000213623047
2019-11-20,66.12000274658203
2020-02-07,66.25
2020-02-10,66.26000213623047
2020-04-29,66.05000305175781
2019-11-26,66.43000030517578
2020-02-13,67.0199966430664
2019-01-30,67.11000061035156
2018-08-23,67.38999938964844
2018-09-24,67.16999816894531
2018-11-27,63.95000076293945
2018-10-26,62.290000915527344
2019-07-09,63.36000061035156
2019-06-07,61.630001068115234
2019-05-06,58.630001068115234
2019-04-04,57.45000076293945
2019-09-11,54.43000030517578
2019-11-29,51.720001220703125
2020-05-05,53.279998779296875
2019-12-02,54.11000061035156
2020-02-19,54.75
2020-05-08,52.650001525878906
2019-05-21,51.060001373291016
2019-03-18,47.0099983215332
2018-09-07,46.41999816894531
2018-08-06,46.84000015258789
2018-10-09,42.099998474121094
2019-02-14,40.4900016784668
2018-12-12,33.310001373291016
2019-07-24,33.5
2019-09-26,28.530000686645508
2019-10-28,30.06999969482422
2019-12-05,29.059999465942383
2020-05-11,27.639999389648438
2019-07-03,31.8700008392334
2020-02-25,31.59000015258789
2020-05-14,33.88999938964844
2020-02-28,34.70000076293945
2019-08-08,35.56999969482422
2019-06-05,35.2400016784668
2018-07-20,32.439998626708984
2018-08-21,30.309999465942383
2018-10-24,30.6299991607666
2019-04-02,32.7599983215332
2019-03-01,35.0
2019-01-28,36.9900016784668
2018-12-27,41.16999816894531
2019-09-09,41.13999938964844
2020-03-02,42.83000183105469
2020-05-20,41.599998474121094
2019-12-17,40.29999923706055
2020-03-05,40.880001068115234
2019-02-12,37.810001373291016
2019-01-11,36.0
2018-12-10,36.18000030517578
2019-08-23,37.08000183105469
2018-11-08,36.709999084472656
2019-07-22,37.849998474121094
2019-06-20,41.08000183105469
2018-09-05,42.40999984741211
2019-04-17,42.70000076293945
2019-09-24,41.720001220703125
2019-12-20,39.63999938964844
2020-05-26,38.7599983215332
2019-04-30,35.959999084472656
2019-12-23,36.41999816894531
2020-03-11,37.84000015258789
2020-05-29,36.68000030517578
2019-12-26,35.45000076293945
2020-06-01,32.060001373291016
2019-05-02,30.81999969482422
2019-02-27,33.650001525878906
2018-11-23,37.13999938964844
2019-08-06,36.810001373291016
2018-07-18,36.41999816894531
2018-09-20,35.52000045776367
2018-10-22,33.970001220703125
2019-07-05,35.790000915527344
2019-06-03,38.279998779296875
2019-10-09,37.59000015258789
2019-10-11,36.060001373291016
2020-03-17,36.02000045776367
2020-06-04,38.72999954223633
2019-10-14,40.349998474121094
2020-03-20,40.02000045776367
2018-11-06,43.27000045776367
2019-06-18,44.849998474121094
2019-05-17,43.52000045776367
2019-04-15,41.4900016784668
2019-03-14,38.52000045776367
2019-01-09,38.400001525878906
2018-08-02,38.150001525878906
2018-10-05,40.5
2019-08-21,39.880001068115234
2019-10-17,39.0099983215332
2020-03-23,38.630001068115234
2020-06-10,38.310001373291016
2019-02-25,38.439998626708984
2020-01-07,36.369998931884766
2020-03-26,37.06999969482422
2019-10-23,36.369998931884766
