Dates,VNO
2019-01-16,61.34000015258789
2019-08-28,61.63999938964844
2018-11-13,62.83000183105469
2018-10-12,64.0999984741211
2019-06-25,64.51000213623047
2020-03-10,65.25
2020-05-28,65.20999908447266
2019-10-07,65.04000091552734
2020-03-13,64.55000305175781
2019-10-10,65.33000183105469
2020-03-16,65.62000274658203
2020-06-03,66.41999816894531
2018-11-28,66.51000213623047
2018-09-25,66.19999694824219
2018-07-23,65.91999816894531
2018-08-24,66.20999908447266
2019-07-10,67.22000122070312
2019-05-07,67.75
2019-04-05,69.16000366210938
2019-03-04,70.05000305175781
2019-01-31,70.12000274658203
2019-09-12,70.2300033569336
2019-12-31,70.54000091552734
2020-03-19,70.44000244140625
2020-01-03,70.16999816894531
2020-06-09,70.54000091552734
2019-02-15,70.16999816894531
2019-01-14,70.08000183105469
2018-07-06,69.06999969482422
2018-08-07,68.86000061035156
2018-10-10,68.83999633789062
2018-12-13,69.04000091552734
2019-08-26,68.76000213623047
2019-07-25,68.51000213623047
2019-05-22,69.31999969482422
2019-03-19,69.23999786376953
2020-01-06,68.41999816894531
2020-03-25,67.41000366210938
2020-06-12,68.41000366210938
2019-10-22,67.47000122070312
2020-01-09,67.6500015258789
2020-06-15,68.0999984741211
2019-10-25,68.6500015258789
2020-03-31,68.30000305175781
2020-06-18,68.01000213623047
2019-04-03,68.56999969482422
2018-08-22,69.41000366210938
2018-10-25,69.70999908447266
2019-01-29,69.29000091552734
2018-12-28,68.73999786376953
2018-11-26,67.5999984741211
2019-08-09,67.31999969482422
2019-07-08,66.9800033569336
2019-06-06,67.77999877929688
2019-09-10,68.11000061035156
2020-01-15,66.98999786376953
2020-04-03,67.29000091552734
2019-10-31,67.5
2020-04-06,67.61000061035156
2020-06-24,67.9000015258789
2018-11-09,67.81999969482422
2019-07-23,68.68000030517578
2019-06-21,69.02999877929688
2019-05-20,69.23999786376953
2019-04-18,69.5999984741211
2018-09-06,69.87000274658203
2018-10-08,68.47000122070312
2019-02-13,68.19000244140625
2018-12-11,68.48999786376953
2019-09-25,68.37999725341797
2020-01-21,68.58999633789062
2020-04-09,68.05999755859375
2019-11-06,66.6500015258789
2020-01-24,67.02999877929688
2020-01-27,68.41000366210938
2020-04-15,69.76000213623047
2018-12-26,70.44999694824219
2019-08-07,69.5999984741211
2019-06-04,70.0199966430664
2018-09-21,69.94000244140625
2018-07-19,69.54000091552734
2018-08-20,69.75
2018-10-23,69.5
2019-05-03,67.81999969482422
2019-04-01,67.37000274658203
2019-02-28,67.05000305175781
2019-11-12,67.19999694824219
2020-01-30,66.41000366210938
2019-11-15,66.87000274658203
2020-04-21,66.41000366210938
2019-04-16,66.83999633789062
2019-03-15,66.91000366210938
2019-02-11,67.4000015258789
2019-01-10,67.12000274658203
2019-08-22,67.2300033569336
2018-11-07,66.81999969482422
2018-08-03,67.22000122070312
2018-09-04,67.22000122070312
2019-06-19,67.87999725341797
2019-09-23,68.48999786376953
2019-11-18,67.4000015258789
2020-02-05,67.16000366210938
2020-04-24,66.63999938964844
2019-03-29,66.80000305175781
2019-11-21,66.93000030517578
2020-04-27,68.11000061035156
2020-02-11,68.44000244140625
2020-04-30,68.8499984741211
2019-05-01,68.76000213623047
2019-02-26,67.83999633789062
2019-01-25,67.4000015258789
2018-12-24,67.2699966430664
2019-09-06,66.91999816894531
2018-07-17,67.43000030517578
2018-09-19,68.26000213623047
2019-08-05,67.5199966430664
2019-10-08,67.87999725341797
2019-12-11,67.37999725341797
2019-11-27,67.23999786376953
2020-02-14,65.81999969482422
2020-05-06,64.55999755859375
2019-01-08,64.13999938964844
2018-12-07,64.5199966430664
2019-08-20,64.66999816894531
2018-11-05,65.30000305175781
2019-07-19,65.79000091552734
2018-10-04,65.69999694824219
2019-06-17,65.69000244140625
2019-05-16,66.22000122070312
2018-08-01,66.72000122070312
2019-03-13,66.23999786376953
2019-12-03,65.79000091552734
2020-02-20,65.87999725341797
2019-12-06,65.66000366210938
2020-05-12,65.5999984741211
2019-12-09,65.30999755859375
2020-02-26,65.29000091552734
2020-05-15,63.939998626708984
2019-03-28,63.970001220703125
2018-09-17,64.37000274658203
2018-08-16,63.88999938964844
2018-10-19,64.13999938964844
2019-04-29,65.0
2019-01-23,65.26000213623047
2019-09-04,64.80999755859375
2018-11-20,64.80999755859375
2019-07-02,63.380001068115234
2019-05-31,62.5
2019-12-12,61.619998931884766
2020-05-18,61.43000030517578
2019-09-27,62.47999954223633
2020-03-03,62.5
2020-05-21,61.84000015258789
2019-05-14,61.90999984741211
2018-08-31,61.290000915527344
2018-07-30,60.95000076293945
2018-10-02,61.459999084472656
2019-04-12,61.84000015258789
2019-03-11,61.2599983215332
2019-02-07,60.83000183105469
2019-07-17,60.41999816894531
2019-09-19,60.5
2019-10-21,59.58000183105469
2019-12-18,60.31999969482422
2020-03-06,59.650001525878906
2019-10-03,60.310001373291016
2020-03-09,60.63999938964844
2020-05-27,61.220001220703125
2019-12-24,61.81999969482422
2020-03-12,61.970001220703125
2018-12-20,63.130001068115234
2019-08-01,62.86000061035156
2018-08-14,63.65999984741211
2018-07-13,64.41999816894531
2018-10-17,64.69000244140625
2019-05-29,64.81999969482422
2019-03-26,63.95000076293945
2019-02-22,64.0
2019-10-04,63.470001220703125
2019-11-05,63.25
2019-12-27,63.369998931884766
2020-06-02,63.119998931884766
2019-12-30,63.2400016784668
2020-03-18,63.5099983215332
2020-06-05,63.869998931884766
2019-07-15,64.05999755859375
2018-12-03,64.51000213623047
2019-06-13,63.880001068115234
2019-01-04,63.0
2018-08-29,63.5
2019-02-05,64.05000305175781
2018-11-01,64.19000244140625
2019-08-16,63.52000045776367
2019-04-10,63.2400016784668
2019-09-17,62.689998626708984
2019-10-15,63.2400016784668
2020-01-02,62.63999938964844
2020-06-08,63.529998779296875
2019-10-18,63.66999816894531
2020-03-24,63.0
2020-06-11,62.619998931884766
2020-01-08,63.38999938964844
2019-04-25,63.810001373291016
2019-07-30,64.70999908447266
2019-02-20,64.97000122070312
2018-07-11,64.86000061035156
2018-09-13,64.44999694824219
2018-10-15,65.48999786376953
2019-06-28,66.81999969482422
2018-12-18,66.6500015258789
2018-11-16,65.31999969482422
2019-10-02,65.9000015258789
2020-03-27,65.73999786376953
2020-01-10,65.98999786376953
2019-10-24,65.36000061035156
2020-03-30,66.0
2020-06-17,66.01000213623047
2020-01-14,66.16999816894531
2020-04-02,65.22000122070312
2019-01-02,65.38999938964844
2019-08-14,65.88999938964844
2018-10-30,65.52999877929688
2019-06-11,65.23999786376953
2019-05-10,64.44000244140625
2019-04-08,63.72999954223633
2018-08-27,63.45000076293945
2018-07-26,63.959999084472656
2018-09-28,64.41999816894531
2019-03-07,64.56999969482422
2019-10-30,64.98999786376953
2020-01-17,64.61000061035156
2020-06-23,64.33000183105469
2020-04-08,65.06999969482422
2020-06-26,64.4800033569336
2019-03-22,66.02999877929688
2019-01-17,66.27999877929688
2019-08-29,66.7300033569336
2018-11-14,66.94999694824219
2019-06-26,65.91999816894531
2018-09-11,65.51000213623047
2018-07-09,65.69999694824219
2018-08-10,65.83000183105469
2019-04-23,66.66000366210938
2019-09-30,67.41000366210938
2020-01-23,67.83999633789062
2019-11-08,67.37000274658203
2020-04-14,67.54000091552734
2019-11-11,67.94999694824219
2020-01-29,66.18000030517578
2020-04-17,65.91999816894531
2018-07-24,66.55000305175781
2018-09-26,66.9000015258789
2019-05-08,66.08999633789062
2019-03-05,66.98999786376953
2019-02-01,66.77999877929688
2018-12-31,66.3499984741211
2018-11-29,66.12999725341797
2019-08-12,66.5199966430664
2019-07-11,67.27999877929688
2019-09-13,67.04000091552734
2019-11-14,67.51000213623047
2020-04-20,67.33999633789062
2020-02-04,67.6500015258789
2020-04-23,67.97000122070312
2018-12-14,68.2300033569336
2019-08-27,68.68000030517578
2018-08-08,68.05999755859375
2018-10-11,67.08000183105469
2018-11-12,66.91999816894531
2019-07-26,66.91999816894531
2019-06-24,66.68000030517578
2019-05-23,66.55000305175781
2019-03-20,66.52999877929688
2019-01-15,66.5199966430664
2019-11-20,66.95999908447266
2020-02-07,66.9800033569336
2020-02-10,66.70999908447266
2020-04-29,66.62999725341797
2019-11-26,67.16000366210938
2020-02-13,67.75
2019-01-30,67.8499984741211
2018-08-23,67.88999938964844
2018-09-24,67.9800033569336
2018-11-27,68.5
2018-10-26,64.43000030517578
2019-07-09,64.27999877929688
2019-06-07,63.41999816894531
2019-05-06,62.59000015258789
2019-04-04,59.439998626708984
2019-09-11,56.97999954223633
2019-11-29,54.2599983215332
2020-05-05,55.59000015258789
2019-12-02,56.81999969482422
2020-02-19,56.11000061035156
2020-05-08,54.939998626708984
2019-05-21,52.529998779296875
2019-03-18,49.470001220703125
2018-09-07,50.43000030517578
2018-08-06,49.279998779296875
2018-10-09,45.400001525878906
2019-02-14,45.40999984741211
2018-12-12,41.27000045776367
2019-07-24,36.119998931884766
2019-09-26,33.380001068115234
2019-10-28,35.0
2019-12-05,34.439998626708984
2020-05-11,31.079999923706055
2019-07-03,34.709999084472656
2020-02-25,37.0
2020-05-14,37.290000915527344
2020-02-28,38.599998474121094
2019-08-08,37.869998931884766
2019-06-05,37.54999923706055
2018-07-20,35.20000076293945
2018-08-21,33.68000030517578
2018-10-24,32.63999938964844
2019-04-02,34.33000183105469
2019-03-01,38.18000030517578
2019-01-28,40.79999923706055
2018-12-27,44.630001068115234
2019-09-09,43.560001373291016
2020-03-02,44.599998474121094
2020-05-20,43.15999984741211
2019-12-17,42.970001220703125
2020-03-05,42.5
2019-02-12,41.04999923706055
2019-01-11,38.099998474121094
2018-12-10,37.540000915527344
2019-08-23,38.08000183105469
2018-11-08,38.099998474121094
2019-07-22,40.310001373291016
2019-06-20,42.40999984741211
2018-09-05,45.20000076293945
2019-04-17,44.5099983215332
2019-09-24,42.97999954223633
2019-12-20,41.349998474121094
2020-05-26,41.56999969482422
2019-04-30,38.11000061035156
2019-12-23,38.18000030517578
2020-03-11,39.45000076293945
2020-05-29,38.900001525878906
2019-12-26,37.25
2020-06-01,35.13999938964844
2019-05-02,35.099998474121094
2019-02-27,35.52000045776367
2018-11-23,39.02000045776367
2019-08-06,38.54999923706055
2018-07-18,38.09000015258789
2018-09-20,37.18000030517578
2018-10-22,36.27000045776367
2019-07-05,38.209999084472656
2019-06-03,39.95000076293945
2019-10-09,39.34000015258789
2019-10-11,37.529998779296875
2020-03-17,38.75
2020-06-04,40.060001373291016
2019-10-14,42.36000061035156
2020-03-20,41.61000061035156
2018-11-06,44.65999984741211
2019-06-18,45.959999084472656
2019-05-17,45.2599983215332
2019-04-15,44.810001373291016
2019-03-14,40.709999084472656
2019-01-09,41.31999969482422
2018-08-02,40.45000076293945
2018-10-05,42.540000915527344
2019-08-21,41.720001220703125
2019-10-17,40.29999923706055
2020-03-23,40.720001220703125
2020-06-10,39.470001220703125
2019-02-25,39.720001220703125
2020-01-07,38.439998626708984
2020-03-26,38.18000030517578
2019-10-23,37.9900016784668
