Dates,DVA
2018-09-21,56.150001525878906
2018-07-19,55.2400016784668
2018-08-20,55.599998474121094
2018-10-23,56.5099983215332
2019-05-03,56.9900016784668
2019-04-01,57.790000915527344
2019-02-28,56.599998474121094
2019-11-12,51.7599983215332
2020-01-30,52.380001068115234
2019-11-15,52.11000061035156
2020-04-21,51.18000030517578
2019-04-16,51.2400016784668
2019-03-15,50.220001220703125
2019-02-11,50.0
2019-01-10,49.22999954223633
2019-08-22,48.869998931884766
2018-11-07,49.599998474121094
2018-08-03,49.25
2018-09-04,48.150001525878906
2019-06-19,47.560001373291016
2019-09-23,46.91999816894531
2019-11-18,44.38999938964844
2020-02-05,44.63999938964844
2020-04-24,43.41999816894531
2019-03-29,45.29999923706055
2019-11-21,47.0
2020-04-27,46.619998931884766
2020-02-11,46.560001373291016
2020-04-30,47.689998626708984
2019-05-01,47.9900016784668
2019-02-26,48.22999954223633
2019-01-25,48.08000183105469
2018-12-24,49.029998779296875
2019-09-06,48.880001068115234
2018-07-17,49.25
2018-09-19,49.7400016784668
2019-08-05,51.27000045776367
2019-10-08,52.40999984741211
2019-12-11,53.09000015258789
2019-11-27,53.40999984741211
2020-02-14,54.27000045776367
2020-05-06,54.84000015258789
2019-01-08,55.40999984741211
2018-12-07,56.2599983215332
2019-08-20,56.09000015258789
2018-11-05,56.7400016784668
2019-07-19,57.400001525878906
2018-10-04,58.27000045776367
2019-06-17,55.5099983215332
2019-05-16,52.54999923706055
2018-08-01,54.650001525878906
2019-03-13,56.40999984741211
2019-12-03,56.900001525878906
2020-02-20,56.95000076293945
2019-12-06,57.70000076293945
2020-05-12,56.650001525878906
2019-12-09,56.7400016784668
2020-02-26,56.04999923706055
2020-05-15,58.79999923706055
2019-03-28,59.29999923706055
2018-09-17,59.560001373291016
2018-08-16,58.93000030517578
2018-10-19,59.400001525878906
2019-04-29,59.65999984741211
2019-01-23,60.099998474121094
2019-09-04,59.849998474121094
2018-11-20,59.34000015258789
2019-07-02,60.099998474121094
2019-05-31,58.630001068115234
2019-12-12,58.959999084472656
2020-05-18,59.75
2019-09-27,59.790000915527344
2020-03-03,59.689998626708984
2020-05-21,59.02000045776367
2019-05-14,59.38999938964844
2018-08-31,58.16999816894531
2018-07-30,58.36000061035156
2018-10-02,57.81999969482422
2019-04-12,56.970001220703125
2019-03-11,55.90999984741211
2019-02-07,56.58000183105469
2019-07-17,55.959999084472656
2019-09-19,54.70000076293945
2019-10-21,55.04999923706055
2019-12-18,53.779998779296875
2020-03-06,54.470001220703125
2019-10-03,55.5099983215332
2020-03-09,56.369998931884766
2020-05-27,58.540000915527344
2019-12-24,59.150001525878906
2020-03-12,57.97999954223633
2018-12-20,59.369998931884766
2019-08-01,61.16999816894531
2018-08-14,61.65999984741211
2018-07-13,59.810001373291016
2018-10-17,60.29999923706055
2019-05-29,61.86000061035156
2019-03-26,63.279998779296875
2019-02-22,61.650001525878906
2019-10-04,61.29999923706055
2019-11-05,59.75
2019-12-27,60.040000915527344
2020-06-02,59.349998474121094
2019-12-30,57.369998931884766
2020-03-18,57.779998779296875
2020-06-05,56.0
2019-07-15,56.31999969482422
2018-12-03,57.06999969482422
2019-06-13,56.65999984741211
2019-01-04,55.599998474121094
2018-08-29,55.869998931884766
2019-02-05,56.0
2018-11-01,55.66999816894531
2019-08-16,54.20000076293945
2019-04-10,55.209999084472656
2019-09-17,55.81999969482422
2019-10-15,56.439998626708984
2020-01-02,55.66999816894531
2020-06-08,56.720001220703125
2019-10-18,57.0099983215332
2020-03-24,57.849998474121094
2020-06-11,58.689998626708984
2020-01-08,58.65999984741211
2019-04-25,59.209999084472656
2019-07-30,59.119998931884766
2019-02-20,58.04999923706055
2018-07-11,57.83000183105469
2018-09-13,57.84000015258789
2018-10-15,58.95000076293945
2019-06-28,58.970001220703125
2018-12-18,58.599998474121094
2018-11-16,59.540000915527344
2019-10-02,61.47999954223633
2020-03-27,62.439998626708984
2020-01-10,70.51000213623047
2019-10-24,69.19000244140625
2020-03-30,69.8499984741211
2020-06-17,69.43000030517578
2020-01-14,69.93000030517578
2020-04-02,69.30000305175781
2019-01-02,68.93000030517578
2019-08-14,70.83000183105469
2018-10-30,71.04000091552734
2019-06-11,72.41000366210938
2019-05-10,72.5
2019-04-08,72.08999633789062
2018-08-27,72.4800033569336
2018-07-26,73.38999938964844
2018-09-28,72.58000183105469
2019-03-07,72.69000244140625
2019-10-30,71.7699966430664
2020-01-17,71.93000030517578
2020-06-23,72.29000091552734
2020-04-08,72.55999755859375
2020-06-26,72.51000213623047
2019-03-22,72.69999694824219
2019-01-17,72.11000061035156
2019-08-29,72.30999755859375
2018-11-14,72.62999725341797
2019-06-26,73.23999786376953
2018-09-11,72.70999908447266
2018-07-09,72.4800033569336
2018-08-10,71.58000183105469
2019-04-23,73.44999694824219
2019-09-30,73.75
2020-01-23,73.69999694824219
2019-11-08,74.2300033569336
2020-04-14,75.0199966430664
2019-11-11,74.7699966430664
2020-01-29,74.75
2020-04-17,74.08000183105469
2018-07-24,75.02999877929688
2018-09-26,75.25
2019-05-08,75.08000183105469
2019-03-05,75.55000305175781
2019-02-01,75.11000061035156
2018-12-31,75.52999877929688
2018-11-29,75.58000183105469
2019-08-12,75.94999694824219
2019-07-11,76.91999816894531
2019-09-13,77.75
2019-11-14,78.05000305175781
2020-04-20,78.98999786376953
2020-02-04,79.47000122070312
2020-04-23,79.9000015258789
2018-12-14,80.55000305175781
2019-08-27,80.5
2018-08-08,83.19000244140625
2018-10-11,82.02999877929688
2018-11-12,82.9000015258789
2019-07-26,83.08000183105469
2019-06-24,82.66000366210938
2019-05-23,79.87000274658203
2019-03-20,79.22000122070312
2019-01-15,80.66999816894531
2019-11-20,82.16999816894531
2020-02-07,83.06999969482422
2020-02-10,81.33999633789062
2020-04-29,82.75
2019-11-26,88.5
2020-02-13,87.0
2019-01-30,86.23999786376953
2018-08-23,85.9800033569336
2018-09-24,85.4000015258789
2018-11-27,85.48999786376953
2018-10-26,84.6500015258789
2019-07-09,84.08999633789062
2019-06-07,82.86000061035156
2019-05-06,81.05000305175781
2019-04-04,81.04000091552734
2019-09-11,79.2300033569336
2019-11-29,77.62000274658203
2020-05-05,82.2300033569336
2019-12-02,77.55999755859375
2020-02-19,82.69999694824219
2020-05-08,81.11000061035156
2019-05-21,81.83999633789062
2019-03-18,77.19999694824219
2018-09-07,77.72000122070312
2018-08-06,74.87000274658203
2018-10-09,68.25
2019-02-14,75.94999694824219
2018-12-12,71.73999786376953
2019-07-24,75.12999725341797
2019-09-26,75.25
2019-10-28,71.33999633789062
2019-12-05,64.98999786376953
2020-05-11,65.73999786376953
2019-07-03,68.6500015258789
2020-02-25,70.19999694824219
2020-05-14,73.73999786376953
2020-02-28,73.08999633789062
2019-08-08,76.41000366210938
2019-06-05,76.05999755859375
2018-07-20,72.5999984741211
2018-08-21,70.30000305175781
2018-10-24,65.5199966430664
2019-04-02,71.01000213623047
2019-03-01,71.98999786376953
2019-01-28,76.95999908447266
2018-12-27,74.81999969482422
2019-09-09,73.58999633789062
2020-03-02,76.81999969482422
2020-05-20,76.26000213623047
2019-12-17,76.6500015258789
2020-03-05,78.16000366210938
2019-02-12,77.5199966430664
2019-01-11,72.52999877929688
2018-12-10,72.41000366210938
2019-08-23,73.3499984741211
2018-11-08,74.0
2019-07-22,78.94999694824219
2019-06-20,78.61000061035156
2018-09-05,81.58999633789062
2019-04-17,79.01000213623047
2019-09-24,76.51000213623047
2019-12-20,75.12000274658203
2020-05-26,78.87000274658203
2019-04-30,82.3499984741211
2019-12-23,80.16000366210938
2020-03-11,80.76000213623047
2020-05-29,81.12999725341797
2019-12-26,78.91000366210938
2020-06-01,78.98999786376953
2019-05-02,78.13999938964844
2019-02-27,79.25
2018-11-23,80.70999908447266
2019-08-06,80.20999908447266
2018-07-18,79.97000122070312
2018-09-20,78.7300033569336
2018-10-22,76.80999755859375
2019-07-05,78.0199966430664
2019-06-03,78.70999908447266
2019-10-09,79.47000122070312
2019-10-11,80.95999908447266
2020-03-17,80.33999633789062
2020-06-04,80.86000061035156
2019-10-14,79.72000122070312
2020-03-20,82.38999938964844
2018-11-06,88.27999877929688
2019-06-18,87.0
2019-05-17,84.5
2019-04-15,82.9000015258789
2019-03-14,79.94999694824219
2019-01-09,78.25
2018-08-02,78.52999877929688
2018-10-05,78.97000122070312
2019-08-21,78.23999786376953
2019-10-17,78.12999725341797
2020-03-23,79.55000305175781
2020-06-10,78.94999694824219
2019-02-25,79.19999694824219
2020-01-07,77.18000030517578
2020-03-26,77.5
2019-10-23,75.55999755859375
