Dates,DVA
2019-04-03,1408300.0
2018-08-22,1499900.0
2018-10-25,3089900.0
2019-01-29,1998200.0
2018-12-28,2110900.0
2018-11-26,4370800.0
2019-08-09,2257600.0
2019-07-08,1818500.0
2019-06-06,2314100.0
2019-09-10,1275200.0
2020-01-15,1021700.0
2020-04-03,1143900.0
2019-10-31,1551400.0
2020-04-06,921300.0
2020-06-24,692200.0
2018-11-09,757600.0
2019-07-23,1363700.0
2019-06-21,1498200.0
2019-05-20,736600.0
2019-04-18,1790100.0
2018-09-06,567200.0
2018-10-08,984200.0
2019-02-13,1253400.0
2018-12-11,1046900.0
2019-09-25,898200.0
2020-01-21,652300.0
2020-04-09,2574900.0
2019-11-06,3318200.0
2020-01-24,1975400.0
2020-01-27,1507600.0
2020-04-15,1495000.0
2018-12-26,1596100.0
2019-08-07,1909300.0
2019-06-04,1257900.0
2018-09-21,1457700.0
2018-07-19,897600.0
2018-08-20,964400.0
2018-10-23,1131800.0
2019-05-03,1570200.0
2019-04-01,2288400.0
2019-02-28,1462000.0
2019-11-12,4088000.0
2020-01-30,1996100.0
2019-11-15,1352200.0
2020-04-21,1613900.0
2019-04-16,1447900.0
2019-03-15,1599300.0
2019-02-11,1215400.0
2019-01-10,1862300.0
2019-08-22,1546800.0
2018-11-07,1486800.0
2018-08-03,929000.0
2018-09-04,1467200.0
2019-06-19,1221000.0
2019-09-23,1494400.0
2019-11-18,2938600.0
2020-02-05,1604800.0
2020-04-24,1680300.0
2019-03-29,2412000.0
2019-11-21,2354200.0
2020-04-27,1653900.0
2020-02-11,1202900.0
2020-04-30,1650900.0
2019-05-01,738500.0
2019-02-26,1115900.0
2019-01-25,1429200.0
2018-12-24,1548200.0
2019-09-06,772700.0
2018-07-17,774400.0
2018-09-19,911400.0
2019-08-05,2787600.0
2019-10-08,2970700.0
2019-12-11,3248900.0
2019-11-27,2357700.0
2020-02-14,2208900.0
2020-05-06,2214200.0
2019-01-08,2192400.0
2018-12-07,2588400.0
2019-08-20,2059000.0
2018-11-05,1501400.0
2019-07-19,965000.0
2018-10-04,1103000.0
2019-06-17,2289400.0
2019-05-16,6672000.0
2018-08-01,3384100.0
2019-03-13,2915700.0
2019-12-03,2171200.0
2020-02-20,2009300.0
2019-12-06,1625400.0
2020-05-12,1280000.0
2019-12-09,1530000.0
2020-02-26,1104700.0
2020-05-15,5914700.0
2019-03-28,4015400.0
2018-09-17,2732000.0
2018-08-16,2791900.0
2018-10-19,2103100.0
2019-04-29,3052700.0
2019-01-23,2827100.0
2019-09-04,2704500.0
2018-11-20,4593200.0
2019-07-02,5380000.0
2019-05-31,3717000.0
2019-12-12,2979900.0
2020-05-18,4517200.0
2019-09-27,2924000.0
2020-03-03,2308000.0
2020-05-21,5006500.0
2019-05-14,5004300.0
2018-08-31,7590400.0
2018-07-30,6607000.0
2018-10-02,8253700.0
2019-04-12,8259900.0
2019-03-11,3900100.0
2019-02-07,3069500.0
2019-07-17,4685500.0
2019-09-19,3886500.0
2019-10-21,2799200.0
2019-12-18,2975600.0
2020-03-06,2331100.0
2019-10-03,2022400.0
2020-03-09,4940000.0
2020-05-27,4169300.0
2019-12-24,2933200.0
2020-03-12,2059700.0
2018-12-20,2169000.0
2019-08-01,3287000.0
2018-08-14,2613600.0
2018-07-13,2026500.0
2018-10-17,2875600.0
2019-05-29,3611000.0
2019-03-26,2963600.0
2019-02-22,1777700.0
2019-10-04,1453800.0
2019-11-05,5046900.0
2019-12-27,3947500.0
2020-06-02,1650300.0
2019-12-30,2331100.0
2020-03-18,1672300.0
2020-06-05,2013600.0
2019-07-15,1506500.0
2018-12-03,1559100.0
2019-06-13,1527100.0
2019-01-04,1573500.0
2018-08-29,923700.0
2019-02-05,963500.0
2018-11-01,1498300.0
2019-08-16,1864400.0
2019-04-10,1557000.0
2019-09-17,1500500.0
2019-10-15,1450300.0
2020-01-02,1040700.0
2020-06-08,1291000.0
2019-10-18,855000.0
2020-03-24,865100.0
2020-06-11,1522900.0
2020-01-08,1372300.0
2019-04-25,1176500.0
2019-07-30,857600.0
2019-02-20,876100.0
2018-07-11,1458500.0
2018-09-13,1296000.0
2018-10-15,1367300.0
2019-06-28,987900.0
2018-12-18,814800.0
2018-11-16,1289300.0
2019-10-02,1534600.0
2020-03-27,1735800.0
2020-01-10,6007500.0
2019-10-24,2701700.0
2020-03-30,2488600.0
2020-06-17,1348700.0
2020-01-14,1282700.0
2020-04-02,1425200.0
2019-01-02,1538400.0
2019-08-14,2878000.0
2018-10-30,1576400.0
2019-06-11,2250800.0
2019-05-10,1498000.0
2019-04-08,1853800.0
2018-08-27,1107600.0
2018-07-26,1687700.0
2018-09-28,1653400.0
2019-03-07,745000.0
2019-10-30,605600.0
2020-01-17,1275900.0
2020-06-23,1597400.0
2020-04-08,1371800.0
2020-06-26,1321700.0
2019-03-22,1821700.0
2019-01-17,1264400.0
2019-08-29,1090000.0
2018-11-14,857600.0
2019-06-26,1036500.0
2018-09-11,1214900.0
2018-07-09,2052100.0
2018-08-10,1686000.0
2019-04-23,1749600.0
2019-09-30,2012800.0
2020-01-23,4078500.0
2019-11-08,955100.0
2020-04-14,595300.0
2019-11-11,477000.0
2020-01-29,690000.0
2020-04-17,684900.0
2018-07-24,1177200.0
2018-09-26,1310700.0
2019-05-08,937700.0
2019-03-05,1668500.0
2019-02-01,1177900.0
2018-12-31,1217900.0
2018-11-29,1404400.0
2019-08-12,852400.0
2019-07-11,921200.0
2019-09-13,823300.0
2019-11-14,669200.0
2020-04-20,588900.0
2020-02-04,815600.0
2020-04-23,1028200.0
2018-12-14,860200.0
2019-08-27,970200.0
2018-08-08,2203900.0
2018-10-11,1086700.0
2018-11-12,546900.0
2019-07-26,1009500.0
2019-06-24,1006800.0
2019-05-23,1723500.0
2019-03-20,708900.0
2019-01-15,701800.0
2019-11-20,836600.0
2020-02-07,1135800.0
2020-02-10,1194900.0
2020-04-29,1414400.0
2019-11-26,3517400.0
2020-02-13,2203600.0
2019-01-30,1025200.0
2018-08-23,863600.0
2018-09-24,1146800.0
2018-11-27,777800.0
2018-10-26,859200.0
2019-07-09,755400.0
2019-06-07,1393600.0
2019-05-06,2456600.0
2019-04-04,1276300.0
2019-09-11,2633000.0
2019-11-29,2977000.0
2020-05-05,1701400.0
2019-12-02,2513100.0
2020-02-19,2078900.0
2020-05-08,1299400.0
2019-05-21,1952000.0
2019-03-18,2564700.0
2018-09-07,2069700.0
2018-08-06,2692700.0
2018-10-09,3071500.0
2019-02-14,3427200.0
2018-12-12,2446500.0
2019-07-24,3082600.0
2019-09-26,2514900.0
2019-10-28,2250800.0
2019-12-05,3321800.0
2020-05-11,1743900.0
2019-07-03,2066200.0
2020-02-25,1620600.0
2020-05-14,1380300.0
2020-02-28,921000.0
2019-08-08,1235200.0
2019-06-05,1699900.0
2018-07-20,1430400.0
2018-08-21,1896800.0
2018-10-24,2429800.0
2019-04-02,1709600.0
2019-03-01,1700700.0
2019-01-28,1618800.0
2018-12-27,1313300.0
2019-09-09,1144100.0
2020-03-02,1379500.0
2020-05-20,1213300.0
2019-12-17,1231200.0
2020-03-05,1119900.0
2019-02-12,1361000.0
2019-01-11,1109900.0
2018-12-10,770600.0
2019-08-23,772200.0
2018-11-08,958800.0
2019-07-22,1163200.0
2019-06-20,1189300.0
2018-09-05,1287400.0
2019-04-17,1464900.0
2019-09-24,989200.0
2019-12-20,826000.0
2020-05-26,1334700.0
2019-04-30,2101800.0
2019-12-23,1800500.0
2020-03-11,1248000.0
2020-05-29,851700.0
2019-12-26,863700.0
2020-06-01,1140500.0
2019-05-02,1093000.0
2019-02-27,694500.0
2018-11-23,876900.0
2019-08-06,1019600.0
2018-07-18,727500.0
2018-09-20,891300.0
2018-10-22,917300.0
2019-07-05,1098400.0
2019-06-03,1445500.0
2019-10-09,1080100.0
2019-10-11,2024700.0
2020-03-17,804500.0
2020-06-04,816600.0
2019-10-14,979200.0
2020-03-20,1958700.0
2018-11-06,2849000.0
2019-06-18,2208400.0
2019-05-17,1226200.0
2019-04-15,1203000.0
2019-03-14,1364200.0
2019-01-09,1306200.0
2018-08-02,887700.0
2018-10-05,870600.0
2019-08-21,1082800.0
2019-10-17,962600.0
2020-03-23,2085500.0
2020-06-10,802900.0
2019-02-25,902000.0
2020-01-07,1199700.0
2020-03-26,727500.0
2019-10-23,1847100.0
